Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Analysis of Host Gene Expression Profile in HIV-1 and HIV-2 Infected T-Cells.","/pubmed/26821323","Devadas K, Biswas S, Haleyurgirisetty M, Wood O, Ragupathy V, Lee S, Hewlett I.","PLoS One. 2016 Jan 28;11(1):e0147421. doi: 10.1371/journal.pone.0147421. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26821323 | PMCID:PMC4731573","pubmed","26821323","create date:2016/01/29 | first author:Devadas K",
"A Study of Alterations in DNA Epigenetic Modifications (5mC and 5hmC) and Gene Expression Influenced by Simulated Microgravity in Human Lymphoblastoid Cells.","/pubmed/26820575","Chowdhury B, Seetharam A, Wang Z, Liu Y, Lossie AC, Thimmapuram J, Irudayaraj J.","PLoS One. 2016 Jan 28;11(1):e0147514. doi: 10.1371/journal.pone.0147514. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26820575 | PMCID:PMC4731572","pubmed","26820575","create date:2016/01/29 | first author:Chowdhury B",
"Revisiting the Zingiberales: using multiplexed exon capture to resolve ancient and recent phylogenetic splits in a charismatic plant lineage.","/pubmed/26819846","Sass C, Iles WJ, Barrett CF, Smith SY, Specht CD.","PeerJ. 2016 Jan 21;4:e1584. doi: 10.7717/peerj.1584. eCollection 2016.","PeerJ.  2016","PubMed","citation","PMID:26819846 | PMCID:PMC4727956","pubmed","26819846","create date:2016/01/29 | first author:Sass C",
"Expression patterns of cysteine peptidase genes across the Tribolium castaneum life cycle provide clues to biological function.","/pubmed/26819843","Perkin L, Elpidina EN, Oppert B.","PeerJ. 2016 Jan 18;4:e1581. doi: 10.7717/peerj.1581. eCollection 2016.","PeerJ.  2016","PubMed","citation","PMID:26819843 | PMCID:PMC4727968","pubmed","26819843","create date:2016/01/29 | first author:Perkin L",
"Association between early promoter-specific DNA methylation changes and outcome in older acute myeloid leukemia patients.","/pubmed/26818573","Achille NJ, Othus M, Phelan K, Zhang S, Cooper K, Godwin JE, Appelbaum FR, Radich JP, Erba HP, Nand S, Zeleznik-Le NJ.","Leuk Res. 2016 Mar;42:68-74. doi: 10.1016/j.leukres.2016.01.004. Epub 2016 Jan 15.","Leuk Res.  2016","PubMed","citation","PMID:26818573 | PMCID:PMC4779662","pubmed","26818573","create date:2016/01/29 | first author:Achille NJ",
"Virulent Diuraphis noxia Aphids Over-Express Calcium Signaling Proteins to Overcome Defenses of Aphid-Resistant Wheat Plants.","/pubmed/26815857","Sinha DK, Chandran P, Timm AE, Aguirre-Rojas L, Smith CM.","PLoS One. 2016 Jan 27;11(1):e0146809. doi: 10.1371/journal.pone.0146809. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26815857 | PMCID:PMC4729530","pubmed","26815857","create date:2016/01/28 | first author:Sinha DK",
"Identification of Genes Relevant to Pesticides and Biology from Global Transcriptome Data of Monochamus alternatus Hope (Coleoptera: Cerambycidae) Larvae.","/pubmed/26815657","Wu S, Zhu X, Liu Z, Shao E, Rebeca CL, Guo Y, Xiong Y, Mou Y, Xu R, Hu X, Liang G, Zou S, Guan X, Zhang F.","PLoS One. 2016 Jan 27;11(1):e0147855. doi: 10.1371/journal.pone.0147855. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26815657 | PMCID:PMC4729689","pubmed","26815657","create date:2016/01/28 | first author:Wu S",
"The Phenazine 2-Hydroxy-Phenazine-1-Carboxylic Acid Promotes Extracellular DNA Release and Has Broad Transcriptomic Consequences in Pseudomonas chlororaphis 30-84.","/pubmed/26812402","Wang D, Yu JM, Dorosky RJ, Pierson LS 3rd, Pierson EA.","PLoS One. 2016 Jan 26;11(1):e0148003. doi: 10.1371/journal.pone.0148003. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26812402 | PMCID:PMC4727817","pubmed","26812402","create date:2016/01/27 | first author:Wang D",
"RNA-sequencing study of peripheral blood monocytes in chronic periodontitis.","/pubmed/26812355","Liu YZ, Maney P, Puri J, Zhou Y, Baddoo M, Strong M, Wang YP, Flemington E, Deng HW.","Gene. 2016 May 1;581(2):152-60. doi: 10.1016/j.gene.2016.01.036. Epub 2016 Jan 23.","Gene.  2016","PubMed","citation","PMID:26812355 | PMCID:PMC4767619","pubmed","26812355","create date:2016/01/27 | first author:Liu YZ",
"A phylotranscriptomic analysis of gene family expansion and evolution in the largest order of pleurocarpous mosses (Hypnales, Bryophyta).","/pubmed/26811877","Johnson MG, Malley C, Goffinet B, Shaw AJ, Wickett NJ.","Mol Phylogenet Evol. 2016 May;98:29-40. doi: 10.1016/j.ympev.2016.01.008. Epub 2016 Jan 23.","Mol Phylogenet Evol.  2016","PubMed","citation","PMID:26811877","pubmed","26811877","create date:2016/01/27 | first author:Johnson MG",
"Estrogen Receptor Alpha (ESR1)-Dependent Regulation of the Mouse Oviductal Transcriptome.","/pubmed/26808832","Cerny KL, Ribeiro RA, Jeoung M, Ko C, Bridges PJ.","PLoS One. 2016 Jan 25;11(1):e0147685. doi: 10.1371/journal.pone.0147685. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26808832 | PMCID:PMC4725743","pubmed","26808832","create date:2016/01/26 | first author:Cerny KL",
"Meta-Analyses of Microarray Datasets Identifies ANO1 and FADD as Prognostic Markers of Head and Neck Cancer.","/pubmed/26808319","Reddy RB, Bhat AR, James BL, Govindan SV, Mathew R, Ravindra DR, Hedne N, Illiayaraja J, Kekatpure V, Khora SS, Hicks W, Tata P, Kuriakose MA, Suresh A.","PLoS One. 2016 Jan 25;11(1):e0147409. doi: 10.1371/journal.pone.0147409. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26808319 | PMCID:PMC4726811","pubmed","26808319","create date:2016/01/26 | first author:Reddy RB",
"Post-transcriptional Control of Tumor Cell Autonomous Metastatic Potential by CCR4-NOT Deadenylase CNOT7.","/pubmed/26807845","Faraji F, Hu Y, Yang HH, Lee MP, Winkler GS, Hafner M, Hunter KW.","PLoS Genet. 2016 Jan 25;12(1):e1005820. doi: 10.1371/journal.pgen.1005820. eCollection 2016 Jan.","PLoS Genet.  2016","PubMed","citation","PMID:26807845 | PMCID:PMC4726497","pubmed","26807845","create date:2016/01/26 | first author:Faraji F",
"Transcriptomic Determinants of Scrapie Prion Propagation in Cultured Ovine Microglia.","/pubmed/26807844","Muñoz-Gutiérrez JF, Pierlé SA, Schneider DA, Baszler TV, Stanton JB.","PLoS One. 2016 Jan 25;11(1):e0147727. doi: 10.1371/journal.pone.0147727. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26807844 | PMCID:PMC4726464","pubmed","26807844","create date:2016/01/26 | first author:Muñoz-Gutiérrez JF",
"Insight into the Salivary Gland Transcriptome of Lygus lineolaris (Palisot de Beauvois).","/pubmed/26789269","Showmaker KC, Bednářová A, Gresham C, Hsu CY, Peterson DG, Krishnan N.","PLoS One. 2016 Jan 20;11(1):e0147197. doi: 10.1371/journal.pone.0147197. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26789269 | PMCID:PMC4720363","pubmed","26789269","create date:2016/01/21 | first author:Showmaker KC",
"In planta comparative transcriptomics of host-adapted strains of Ralstonia solanacearum.","/pubmed/26788428","Ailloud F, Lowe TM, Robène I, Cruveiller S, Allen C, Prior P.","PeerJ. 2016 Jan 5;4:e1549. doi: 10.7717/peerj.1549. eCollection 2016.","PeerJ.  2016","PubMed","citation","PMID:26788428 | PMCID:PMC4715432","pubmed","26788428","create date:2016/01/21 | first author:Ailloud F",
"Genetic Signature of Resistance to White Band Disease in the Caribbean Staghorn Coral Acropora cervicornis.","/pubmed/26784329","Libro S, Vollmer SV.","PLoS One. 2016 Jan 19;11(1):e0146636. doi: 10.1371/journal.pone.0146636. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26784329 | PMCID:PMC4718514","pubmed","26784329","create date:2016/01/20 | first author:Libro S",
"Whole genome and normalized mRNA sequencing reveal genetic status of TK6, WTK1, and NH32 human B-lymphoblastoid cell lines.","/pubmed/26774668","Revollo J, Petibone DM, McKinzie P, Knox B, Morris SM, Ning B, Dobrovolsky VN.","Mutat Res Genet Toxicol Environ Mutagen. 2016 Jan 1;795:60-9. doi: 10.1016/j.mrgentox.2015.11.006. Epub 2015 Nov 17.","Mutat Res Genet Toxicol Environ Mutagen.  2016","PubMed","citation","PMID:26774668","pubmed","26774668","create date:2016/01/18 | first author:Revollo J",
"A new perspective on microbial landscapes within food production.","/pubmed/26773388","Bokulich NA, Lewis ZT, Boundy-Mills K, Mills DA.","Curr Opin Biotechnol. 2016 Feb;37:182-189. doi: 10.1016/j.copbio.2015.12.008. Epub 2016 Jan 11. Review.","Curr Opin Biotechnol.  2016","PubMed","citation","PMID:26773388 | PMCID:PMC4913695","pubmed","26773388","create date:2016/01/17 | first author:Bokulich NA",
"Early Regulation of Profibrotic Genes in Primary Human Cardiac Myocytes by Trypanosoma cruzi.","/pubmed/26771187","Udoko AN, Johnson CA, Dykan A, Rachakonda G, Villalta F, Mandape SN, Lima MF, Pratap S, Nde PN.","PLoS Negl Trop Dis. 2016 Jan 15;10(1):e0003747. doi: 10.1371/journal.pntd.0003747. eCollection 2016 Jan.","PLoS Negl Trop Dis.  2016","PubMed","citation","PMID:26771187 | PMCID:PMC4714843","pubmed","26771187","create date:2016/01/16 | first author:Udoko AN",
"Genetic Diversity Affects the Daily Transcriptional Oscillations of Marine Microbial Populations.","/pubmed/26751368","Shilova IN, Robidart JC, DeLong EF, Zehr JP.","PLoS One. 2016 Jan 11;11(1):e0146706. doi: 10.1371/journal.pone.0146706. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26751368 | PMCID:PMC4709009","pubmed","26751368","create date:2016/01/12 | first author:Shilova IN",
"Comparative Analysis of Xenorhabdus koppenhoeferi Gene Expression during Symbiotic Persistence in the Host Nematode.","/pubmed/26745883","An R, Grewal PS.","PLoS One. 2016 Jan 8;11(1):e0145739. doi: 10.1371/journal.pone.0145739. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26745883 | PMCID:PMC4706420","pubmed","26745883","create date:2016/01/09 | first author:An R",
"Mitochondrial Dysfunction, Disruption of F-Actin Polymerization, and Transcriptomic Alterations in Zebrafish Larvae Exposed to Trichloroethylene.","/pubmed/26745549","Wirbisky SE, Damayanti NP, Mahapatra CT, Sepúlveda MS, Irudayaraj J, Freeman JL.","Chem Res Toxicol. 2016 Feb 15;29(2):169-79. doi: 10.1021/acs.chemrestox.5b00402. Epub 2016 Jan 22.","Chem Res Toxicol.  2016","PubMed","citation","PMID:26745549","pubmed","26745549","create date:2016/01/09 | first author:Wirbisky SE",
"Polypyrimidine tract binding protein 1 protects mRNAs from recognition by the nonsense-mediated mRNA decay pathway.","/pubmed/26744779","Ge Z, Quek BL, Beemon KL, Hogg JR.","Elife. 2016 Jan 8;5. pii: e11155. doi: 10.7554/eLife.11155.","Elife.  2016","PubMed","citation","PMID:26744779 | PMCID:PMC4764554","pubmed","26744779","create date:2016/01/09 | first author:Ge Z",
"Gene targets of mouse miR-709: regulation of distinct pools.","/pubmed/26743462","Surendran S, Jideonwo VN, Merchun C, Ahn M, Murray J, Ryan J, Dunn KW, Kota J, Morral N.","Sci Rep. 2016 Jan 8;6:18958. doi: 10.1038/srep18958.","Sci Rep.  2016","PubMed","citation","PMID:26743462 | PMCID:PMC4705522","pubmed","26743462","create date:2016/01/09 | first author:Surendran S",
"Preferential Allele Expression Analysis Identifies Shared Germline and Somatic Driver Genes in Advanced Ovarian Cancer.","/pubmed/26735499","Halabi NM, Martinez A, Al-Farsi H, Mery E, Puydenus L, Pujol P, Khalak HG, McLurcan C, Ferron G, Querleu D, Al-Azwani I, Al-Dous E, Mohamoud YA, Malek JA, Rafii A.","PLoS Genet. 2016 Jan 6;12(1):e1005755. doi: 10.1371/journal.pgen.1005755. eCollection 2016 Jan. Erratum in: PLoS Genet. 2016 Feb;12(2):e1005892. ","PLoS Genet.  2016","PubMed","citation","PMID:26735499 | PMCID:PMC4703369","pubmed","26735499","create date:2016/01/07 | first author:Halabi NM",
"Extensive Transcriptome Changes During Natural Onset and Release of Vegetative Bud Dormancy in Populus.","/pubmed/26734012","Howe GT, Horvath DP, Dharmawardhana P, Priest HD, Mockler TC, Strauss SH.","Front Plant Sci. 2015 Dec 17;6:989. doi: 10.3389/fpls.2015.00989. eCollection 2015.","Front Plant Sci.  2015","PubMed","citation","PMID:26734012 | PMCID:PMC4681841","pubmed","26734012","create date:2016/01/07 | first author:Howe GT",
"Gene Expression Profiling in Viable but Nonculturable (VBNC) Cells of Pseudomonas syringae pv. syringae.","/pubmed/26733964","Postnikova OA, Shao J, Mock NM, Baker CJ, Nemchinov LG.","Front Microbiol. 2015 Dec 18;6:1419. doi: 10.3389/fmicb.2015.01419. eCollection 2015.","Front Microbiol.  2015","PubMed","citation","PMID:26733964 | PMCID:PMC4683178","pubmed","26733964","create date:2016/01/07 | first author:Postnikova OA",
"Assessment of individual differences in the rat nucleus accumbens transcriptome following taste-heroin extended access.","/pubmed/26733446","Imperio CG, McFalls AJ, Colechio EM, Masser DR, Vrana KE, Grigson PS, Freeman WM.","Brain Res Bull. 2016 May;123:71-80. doi: 10.1016/j.brainresbull.2015.12.005. Epub 2015 Dec 28.","Brain Res Bull.  2016","PubMed","citation","PMID:26733446 | PMCID:PMC4893904","pubmed","26733446","create date:2016/01/07 | first author:Imperio CG",
"Altered expression of mRNA profiles in blood of early-onset schizophrenia.","/pubmed/26733343","Xu Y, Yao Shugart Y, Wang G, Cheng Z, Jin C, Zhang K, Wang J, Yu H, Yue W, Zhang F, Zhang D.","Sci Rep. 2016 Jan 6;6:16767. doi: 10.1038/srep16767.","Sci Rep.  2016","PubMed","citation","PMID:26733343 | PMCID:PMC4702094","pubmed","26733343","create date:2016/01/07 | first author:Xu Y",
"Selecting Superior De Novo Transcriptome Assemblies: Lessons Learned by Leveraging the Best Plant Genome.","/pubmed/26731733","Honaas LA, Wafula EK, Wickett NJ, Der JP, Zhang Y, Edger PP, Altman NS, Pires JC, Leebens-Mack JH, dePamphilis CW.","PLoS One. 2016 Jan 5;11(1):e0146062. doi: 10.1371/journal.pone.0146062. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26731733 | PMCID:PMC4701411","pubmed","26731733","create date:2016/01/06 | first author:Honaas LA",
"Experimental Genome-Wide Determination of RNA Polyadenylation in Chlamydomonas reinhardtii.","/pubmed/26730730","Bell SA, Shen C, Brown A, Hunt AG.","PLoS One. 2016 Jan 5;11(1):e0146107. doi: 10.1371/journal.pone.0146107. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26730730 | PMCID:PMC4701671","pubmed","26730730","create date:2016/01/06 | first author:Bell SA",
"Papillomavirus-Associated Tumor Formation Critically Depends on c-Fos Expression Induced by Viral Protein E2 and Bromodomain Protein Brd4.","/pubmed/26727473","Delcuratolo M, Fertey J, Schneider M, Schuetz J, Leiprecht N, Hudjetz B, Brodbeck S, Corall S, Dreer M, Schwab RM, Grimm M, Wu SY, Stubenrauch F, Chiang CM, Iftner T.","PLoS Pathog. 2016 Jan 4;12(1):e1005366. doi: 10.1371/journal.ppat.1005366. eCollection 2016 Jan.","PLoS Pathog.  2016","PubMed","citation","PMID:26727473 | PMCID:PMC4699637","pubmed","26727473","create date:2016/01/05 | first author:Delcuratolo M",
"The Effect of In Vitro Cultivation on the Transcriptome of Adult Brugia malayi.","/pubmed/26727204","Ballesteros C, Tritten L, O'Neill M, Burkman E, Zaky WI, Xia J, Moorhead A, Williams SA, Geary TG.","PLoS Negl Trop Dis. 2016 Jan 4;10(1):e0004311. doi: 10.1371/journal.pntd.0004311. eCollection 2016 Jan.","PLoS Negl Trop Dis.  2016","PubMed","citation","PMID:26727204 | PMCID:PMC4699822","pubmed","26727204","create date:2016/01/05 | first author:Ballesteros C",
"Schistosoma mansoni Egg, Adult Male and Female Comparative Gene Expression Analysis and Identification of Novel Genes by RNA-Seq.","/pubmed/26719891","Anderson L, Amaral MS, Beckedorff F, Silva LF, Dazzani B, Oliveira KC, Almeida GT, Gomes MR, Pires DS, Setubal JC, DeMarco R, Verjovski-Almeida S.","PLoS Negl Trop Dis. 2015 Dec 31;9(12):e0004334. doi: 10.1371/journal.pntd.0004334. eCollection 2015 Dec.","PLoS Negl Trop Dis.  2015","PubMed","citation","PMID:26719891 | PMCID:PMC4699917","pubmed","26719891","create date:2016/01/01 | first author:Anderson L",
"Characterization of a Recombinant Cathepsin B-Like Cysteine Peptidase from Diaphorina citri Kuwayama (Hemiptera: Liviidae): A Putative Target for Control of Citrus Huanglongbing.","/pubmed/26717484","Ferrara TF, Schneider VK, Kishi LT, Carmona AK, Alves MF, Belasque-Júnior J, Rosa JC, Hunter WB, Henrique-Silva F, Soares-Costa A.","PLoS One. 2015 Dec 30;10(12):e0145132. doi: 10.1371/journal.pone.0145132. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26717484 | PMCID:PMC4696824","pubmed","26717484","create date:2015/12/31 | first author:Ferrara TF",
"Multiple Transcriptome Data Analysis Reveals Biologically Relevant Atopic Dermatitis Signature Genes and Pathways.","/pubmed/26717000","Ghosh D, Ding L, Sivaprasad U, Geh E, Biagini Myers J, Bernstein JA, Khurana Hershey GK, Mersha TB.","PLoS One. 2015 Dec 30;10(12):e0144316. doi: 10.1371/journal.pone.0144316. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26717000 | PMCID:PMC4696650","pubmed","26717000","create date:2015/12/31 | first author:Ghosh D",
"Genome-Wide Transcriptional Regulation Mediated by Biochemically Distinct SWI/SNF Complexes.","/pubmed/26716708","Raab JR, Resnick S, Magnuson T.","PLoS Genet. 2015 Dec 30;11(12):e1005748. doi: 10.1371/journal.pgen.1005748. eCollection 2015 Dec.","PLoS Genet.  2015","PubMed","citation","PMID:26716708 | PMCID:PMC4699898","pubmed","26716708","create date:2015/12/31 | first author:Raab JR",
"Neuropeptidergic Signaling in the American Lobster Homarus americanus: New Insights from High-Throughput Nucleotide Sequencing.","/pubmed/26716450","Christie AE, Chi M, Lameyer TJ, Pascual MG, Shea DN, Stanhope ME, Schulz DJ, Dickinson PS.","PLoS One. 2015 Dec 30;10(12):e0145964. doi: 10.1371/journal.pone.0145964. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26716450 | PMCID:PMC4696782","pubmed","26716450","create date:2015/12/31 | first author:Christie AE",
"Whole Body Melanoma Transcriptome Response in Medaka.","/pubmed/26714172","Schartl M, Shen Y, Maurus K, Walter R, Tomlinson C, Wilson RK, Postlethwait J, Warren WC.","PLoS One. 2015 Dec 29;10(12):e0143057. doi: 10.1371/journal.pone.0143057. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26714172 | PMCID:PMC4699850","pubmed","26714172","create date:2015/12/30 | first author:Schartl M",
"Dynamic Roles for Small RNAs and DNA Methylation during Ovule and Fiber Development in Allotetraploid Cotton.","/pubmed/26710171","Song Q, Guan X, Chen ZJ.","PLoS Genet. 2015 Dec 28;11(12):e1005724. doi: 10.1371/journal.pgen.1005724. eCollection 2015 Dec.","PLoS Genet.  2015","PubMed","citation","PMID:26710171 | PMCID:PMC4692501","pubmed","26710171","create date:2015/12/29 | first author:Song Q",
"Inhibition of Hedgehog-Signaling Driven Genes in Prostate Cancer Cells by Sutherlandia frutescens Extract.","/pubmed/26710108","Lu Y, Starkey N, Lei W, Li J, Cheng J, Folk WR, Lubahn DB.","PLoS One. 2015 Dec 28;10(12):e0145507. doi: 10.1371/journal.pone.0145507. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26710108 | PMCID:PMC4694108","pubmed","26710108","create date:2015/12/29 | first author:Lu Y",
"Rice Ovate Family Protein 2 (OFP2) alters hormonal homeostasis and vasculature development.","/pubmed/26706069","Schmitz AJ, Begcy K, Sarath G, Walia H.","Plant Sci. 2015 Dec;241:177-88. doi: 10.1016/j.plantsci.2015.10.011. Epub 2015 Oct 21.","Plant Sci.  2015","PubMed","citation","PMID:26706069","pubmed","26706069","create date:2015/12/27 | first author:Schmitz AJ",
"Cellular Response to the high protein digestibility/high-Lysine (hdhl) sorghum mutation.","/pubmed/26706060","Benmoussa M, Chandrashekar A, Ejeta G, Hamaker BR.","Plant Sci. 2015 Dec;241:70-7. doi: 10.1016/j.plantsci.2015.08.025. Epub 2015 Sep 2.","Plant Sci.  2015","PubMed","citation","PMID:26706060","pubmed","26706060","create date:2015/12/27 | first author:Benmoussa M",
"Analyzing the Transcriptomes of Two Quorum-Sensing Controlled Transcription Factors, RcsA and LrhA, Important for Pantoea stewartii Virulence.","/pubmed/26699719","Kernell Burke A, Duong DA, Jensen RV, Stevens AM.","PLoS One. 2015 Dec 23;10(12):e0145358. doi: 10.1371/journal.pone.0145358. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26699719 | PMCID:PMC4689408","pubmed","26699719","create date:2015/12/25 | first author:Kernell Burke A",
"Novel Markers to Delineate Murine M1 and M2 Macrophages.","/pubmed/26699615","Jablonski KA, Amici SA, Webb LM, Ruiz-Rosado Jde D, Popovich PG, Partida-Sanchez S, Guerau-de-Arellano M.","PLoS One. 2015 Dec 23;10(12):e0145342. doi: 10.1371/journal.pone.0145342. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26699615 | PMCID:PMC4689374","pubmed","26699615","create date:2015/12/25 | first author:Jablonski KA",
"Network-Based Isoform Quantification with RNA-Seq Data for Cancer Transcriptome Analysis.","/pubmed/26699225","Zhang W, Chang JW, Lin L, Minn K, Wu B, Chien J, Yong J, Zheng H, Kuang R.","PLoS Comput Biol. 2015 Dec 23;11(12):e1004465. doi: 10.1371/journal.pcbi.1004465. eCollection 2015 Dec.","PLoS Comput Biol.  2015","PubMed","citation","PMID:26699225 | PMCID:PMC4689380","pubmed","26699225","create date:2015/12/25 | first author:Zhang W",
"Transcriptional changes in sensory ganglia associated with primary afferent axon collateral sprouting in spared dermatome model.","/pubmed/26697387","Harrison BJ, Venkat G, Hutson T, Rau KK, Bunge MB, Mendell LM, Gage FH, Johnson RD, Hill C, Rouchka EC, Moon L, Petruska JC.","Genom Data. 2015 Oct 23;6:249-52. doi: 10.1016/j.gdata.2015.10.005. eCollection 2015 Dec.","Genom Data.  2015","PubMed","citation","PMID:26697387 | PMCID:PMC4664766","pubmed","26697387","create date:2015/12/24 | first author:Harrison BJ",
"Examination of the Abscission-Associated Transcriptomes for Soybean, Tomato, and Arabidopsis Highlights the Conserved Biosynthesis of an Extensible Extracellular Matrix and Boundary Layer.","/pubmed/26697054","Kim J, Sundaresan S, Philosoph-Hadas S, Yang R, Meir S, Tucker ML.","Front Plant Sci. 2015 Dec 15;6:1109. doi: 10.3389/fpls.2015.01109. eCollection 2015.","Front Plant Sci.  2015","PubMed","citation","PMID:26697054 | PMCID:PMC4678212","pubmed","26697054","create date:2015/12/24 | first author:Kim J",
"Mutational Landscapes of Sequential Prostate Metastases and Matched Patient Derived Xenografts during Enzalutamide Therapy.","/pubmed/26695660","Kohli M, Wang L, Xie F, Sicotte H, Yin P, Dehm SM, Hart SN, Vedell PT, Barman P, Qin R, Mahoney DW, Carlson RE, Eckel-Passow JE, Atwell TD, Eiken PW, McMenomy BP, Wieben ED, Jha G, Jimenez RE, Weinshilboum R, Wang L.","PLoS One. 2015 Dec 22;10(12):e0145176. doi: 10.1371/journal.pone.0145176. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26695660 | PMCID:PMC4687867","pubmed","26695660","create date:2015/12/24 | first author:Kohli M",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Comparative Analysis of Muscle Transcriptome between Pig Genotypes Identifies Genes and Regulatory Mechanisms Associated to Growth, Fatness and Metabolism.","/pubmed/26695515","Ayuso M, Fernández A, Núñez Y, Benítez R, Isabel B, Barragán C, Fernández AI, Rey AI, Medrano JF, Cánovas Á, González-Bulnes A, López-Bote C, Ovilo C.","PLoS One. 2015 Dec 22;10(12):e0145162. doi: 10.1371/journal.pone.0145162. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26695515 | PMCID:PMC4687939","pubmed","26695515","create date:2015/12/24 | first author:Ayuso M",
"Creation and characterization of an airway epithelial cell line for stable expression of CFTR variants.","/pubmed/26694805","Gottschalk LB, Vecchio-Pagan B, Sharma N, Han ST, Franca A, Wohler ES, Batista DA, Goff LA, Cutting GR.","J Cyst Fibros. 2016 May;15(3):285-94. doi: 10.1016/j.jcf.2015.11.010. Epub 2015 Dec 13.","J Cyst Fibros.  2016","PubMed","citation","PMID:26694805 | PMCID:PMC4879073","pubmed","26694805","create date:2015/12/24 | first author:Gottschalk LB",
"Genetic Architecture of Atherosclerosis in Mice: A Systems Genetics Analysis of Common Inbred Strains.","/pubmed/26694027","Bennett BJ, Davis RC, Civelek M, Orozco L, Wu J, Qi H, Pan C, Packard RR, Eskin E, Yan M, Kirchgessner T, Wang Z, Li X, Gregory JC, Hazen SL, Gargalovic PS, Lusis AJ.","PLoS Genet. 2015 Dec 22;11(12):e1005711. doi: 10.1371/journal.pgen.1005711. eCollection 2015 Dec. Erratum in: PLoS Genet. 2016 Mar;12(3):e1005913. ","PLoS Genet.  2015","PubMed","citation","PMID:26694027 | PMCID:PMC4687930","pubmed","26694027","create date:2015/12/24 | first author:Bennett BJ",
"Calcium activated K⁺ channels in the electroreceptor of the skate confirmed by cloning. Details of subunits and splicing.","/pubmed/26687710","King BL, Shi LF, Kao P, Clusin WT.","Gene. 2016 Mar 1;578(1):63-73. doi: 10.1016/j.gene.2015.12.010. Epub 2015 Dec 11.","Gene.  2016","PubMed","citation","PMID:26687710 | PMCID:PMC4724458","pubmed","26687710","create date:2015/12/22 | first author:King BL",
"Comprehensive Identification of Long Non-coding RNAs in Purified Cell Types from the Brain Reveals Functional LncRNA in OPC Fate Determination.","/pubmed/26683846","Dong X, Chen K, Cuevas-Diaz Duran R, You Y, Sloan SA, Zhang Y, Zong S, Cao Q, Barres BA, Wu JQ.","PLoS Genet. 2015 Dec 18;11(12):e1005669. doi: 10.1371/journal.pgen.1005669. eCollection 2015 Dec.","PLoS Genet.  2015","PubMed","citation","PMID:26683846 | PMCID:PMC4980008","pubmed","26683846","create date:2015/12/20 | first author:Dong X",
"Genome Wide Methylome Alterations in Lung Cancer.","/pubmed/26683690","Mullapudi N, Ye B, Suzuki M, Fazzari M, Han W, Shi MK, Marquardt G, Lin J, Wang T, Keller S, Zhu C, Locker JD, Spivack SD.","PLoS One. 2015 Dec 18;10(12):e0143826. doi: 10.1371/journal.pone.0143826. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26683690 | PMCID:PMC4684329","pubmed","26683690","create date:2015/12/20 | first author:Mullapudi N",
"Differentially Expressed Genes and Signature Pathways of Human Prostate Cancer.","/pubmed/26683658","Myers JS, von Lersner AK, Robbins CJ, Sang QX.","PLoS One. 2015 Dec 18;10(12):e0145322. doi: 10.1371/journal.pone.0145322. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26683658 | PMCID:PMC4687717","pubmed","26683658","create date:2015/12/20 | first author:Myers JS",
"Pregnancy-Induced Changes in Systemic Gene Expression among Healthy Women and Women with Rheumatoid Arthritis.","/pubmed/26683605","Mittal A, Pachter L, Nelson JL, Kjærgaard H, Smed MK, Gildengorin VL, Zoffmann V, Hetland ML, Jewell NP, Olsen J, Jawaheer D.","PLoS One. 2015 Dec 18;10(12):e0145204. doi: 10.1371/journal.pone.0145204. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26683605 | PMCID:PMC4684291","pubmed","26683605","create date:2015/12/20 | first author:Mittal A",
