Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Expression of OsMYB55 in maize activates stress-responsive genes and enhances heat and drought tolerance.","/pubmed/27129581","Casaretto JA, El-Kereamy A, Zeng B, Stiegelmeyer SM, Chen X, Bi YM, Rothstein SJ.","BMC Genomics. 2016 Apr 29;17:312. doi: 10.1186/s12864-016-2659-5.","BMC Genomics.  2016","PubMed","citation","PMID:27129581 | PMCID:PMC4850646","pubmed","27129581","create date:2016/05/01 | first author:Casaretto JA",
"Expression of the β-glucosidase gene Pgβglu-1 underpins natural resistance of white spruce against spruce budworm.","/pubmed/25302566","Mageroy MH, Parent G, Germanos G, Giguère I, Delvas N, Maaroufi H, Bauce É, Bohlmann J, Mackay JJ.","Plant J. 2015 Jan;81(1):68-80. doi: 10.1111/tpj.12699. Epub 2014 Nov 6.","Plant J.  2015","PubMed","citation","PMID:25302566 | PMCID:PMC4404995","pubmed","25302566","create date:2014/10/11 | first author:Mageroy MH",
"Expression profile of a clonal insulin-expressing epithelial cell in the thymus.","/pubmed/23973805","Levi D, Polychronakos C.","Mol Immunol. 2013 Dec;56(4):804-10. doi: 10.1016/j.molimm.2013.07.015. Epub 2013 Aug 23.","Mol Immunol.  2013","PubMed","citation","PMID:23973805 | PMCID:PMC3792572","pubmed","23973805","create date:2013/08/27 | first author:Levi D",
"Expression profile of Caenorhabditis elegans mutant for the Werner syndrome gene ortholog reveals the impact of vitamin C on development to increase life span.","/pubmed/25346348","Dallaire A, Proulx S, Simard MJ, Lebel M.","BMC Genomics. 2014 Oct 27;15:940. doi: 10.1186/1471-2164-15-940.","BMC Genomics.  2014","PubMed","citation","PMID:25346348 | PMCID:PMC4221712","pubmed","25346348","create date:2014/10/28 | first author:Dallaire A",
"Expression profiles of antiviral response genes in chicken bursal cells stimulated with Toll-like receptor ligands.","/pubmed/25618589","Alkie TN, St Paul M, Barjesteh N, Brisbin J, Sharif S.","Vet Immunol Immunopathol. 2015 Feb 15;163(3-4):157-63. doi: 10.1016/j.vetimm.2014.12.005. Epub 2014 Dec 22.","Vet Immunol Immunopathol.  2015","PubMed","citation","PMID:25618589","pubmed","25618589","create date:2015/01/27 | first author:Alkie TN",
"Expression profiles of novel thyroid hormone-responsive genes and proteins in the tail of Xenopus laevis tadpoles undergoing precocious metamorphosis.","/pubmed/12690095","Helbing CC, Werry K, Crump D, Domanski D, Veldhoen N, Bailey CM.","Mol Endocrinol. 2003 Jul;17(7):1395-409. Epub 2003 Apr 10.","Mol Endocrinol.  2003","PubMed","citation","PMID:12690095","pubmed","12690095","create date:2003/04/12 | first author:Helbing CC",
"Expression profiling and functional analysis of Populus WRKY23 reveals a regulatory role in defense.","/pubmed/19674332","Levée V, Major I, Levasseur C, Tremblay L, MacKay J, Séguin A.","New Phytol. 2009;184(1):48-70. doi: 10.1111/j.1469-8137.2009.02955.x. Epub 2009 Jul 21.","New Phytol.  2009","PubMed","citation","PMID:19674332","pubmed","19674332","create date:2009/08/14 | first author:Levée V",
"Extending Immunological Profiling in the Gilthead Sea Bream, Sparus aurata, by Enriched cDNA Library Analysis, Microarray Design and Initial Studies upon the Inflammatory Response to PAMPs.","/pubmed/28165358","Boltaña S, Castellana B, Goetz G, Tort L, Teles M, Mulero V, Novoa B, Figueras A, Goetz FW, Gallardo-Escarate C, Planas JV, Mackenzie S.","Int J Mol Sci. 2017 Feb 3;18(2). pii: E317. doi: 10.3390/ijms18020317.","Int J Mol Sci.  2017","PubMed","citation","PMID:28165358 | PMCID:PMC5343853","pubmed","28165358","create date:2017/02/07 | first author:Boltaña S",
"Extensive changes to alternative splicing patterns following allopolyploidy in natural and resynthesized polyploids.","/pubmed/21900601","Zhou R, Moshgabadi N, Adams KL.","Proc Natl Acad Sci U S A. 2011 Sep 20;108(38):16122-7. doi: 10.1073/pnas.1109551108. Epub 2011 Sep 7.","Proc Natl Acad Sci U S A.  2011","PubMed","citation","PMID:21900601 | PMCID:PMC3179116","pubmed","21900601","create date:2011/09/09 | first author:Zhou R",
"Extensive homoeologous genome exchanges in allopolyploid crops revealed by mRNAseq-based visualization.","/pubmed/27808473","He Z, Wang L, Harper AL, Havlickova L, Pradhan AK, Parkin IAP, Bancroft I.","Plant Biotechnol J. 2017 May;15(5):594-604. doi: 10.1111/pbi.12657. Epub 2016 Dec 6.","Plant Biotechnol J.  2017","PubMed","citation","PMID:27808473 | PMCID:PMC5399007","pubmed","27808473","create date:2016/11/04 | first author:He Z",
"Extensive Nuclear Reprogramming Underlies Lineage Conversion into Functional Trophoblast Stem-like Cells.","/pubmed/26412562","Benchetrit H, Herman S, van Wietmarschen N, Wu T, Makedonski K, Maoz N, Yom Tov N, Stave D, Lasry R, Zayat V, Xiao A, Lansdorp PM, Sebban S, Buganim Y.","Cell Stem Cell. 2015 Nov 5;17(5):543-56. doi: 10.1016/j.stem.2015.08.006. Epub 2015 Sep 24.","Cell Stem Cell.  2015","PubMed","citation","PMID:26412562","pubmed","26412562","create date:2015/09/29 | first author:Benchetrit H",
"An extensive program of periodic alternative splicing linked to cell cycle progression.","/pubmed/27015110","Dominguez D, Tsai YH, Weatheritt R, Wang Y, Blencowe BJ, Wang Z.","Elife. 2016 Mar 25;5. pii: e10288. doi: 10.7554/eLife.10288.","Elife.  2016","PubMed","citation","PMID:27015110 | PMCID:PMC4884079","pubmed","27015110","create date:2016/03/26 | first author:Dominguez D",
"Extracellular adenosine triphosphate affects the response of human macrophages infected with Mycobacterium tuberculosis.","/pubmed/24604822","Dubois-Colas N, Petit-Jentreau L, Barreiro LB, Durand S, Soubigou G, Lecointe C, Klibi J, Rezaï K, Lokiec F, Coppée JY, Gicquel B, Tailleux L.","J Infect Dis. 2014 Sep 1;210(5):824-33. doi: 10.1093/infdis/jiu135. Epub 2014 Mar 5.","J Infect Dis.  2014","PubMed","citation","PMID:24604822","pubmed","24604822","create date:2014/03/08 | first author:Dubois-Colas N",
"Extracellular Signal-Regulated Kinase 2 and CHOP Restrict the Expression of the Growth Arrest-Specific p20K Lipocalin Gene to G0.","/pubmed/27601586","Erb MJ, Camacho D, Xie W, Maslikowski BM, Fielding B, Ghosh R, Poujade FA, Athar M, Assee S, Mantella LE, Bédard PA.","Mol Cell Biol. 2016 Nov 14;36(23):2890-2902. Print 2016 Dec 1.","Mol Cell Biol.  2016","PubMed","citation","PMID:27601586 | PMCID:PMC5108878","pubmed","27601586","create date:2016/09/08 | first author:Erb MJ",
"Extreme diversification of the mating type-high-mobility group (MATA-HMG) gene family in a plant-associated arbuscular mycorrhizal fungus.","/pubmed/24033097","Riley R, Charron P, Idnurm A, Farinelli L, Dalpé Y, Martin F, Corradi N.","New Phytol. 2014 Jan;201(1):254-68. doi: 10.1111/nph.12462. Epub 2013 Aug 27.","New Phytol.  2014","PubMed","citation","PMID:24033097","pubmed","24033097","create date:2013/09/17 | first author:Riley R",
"EZH2 promotes a bi-lineage identity in basal-like breast cancer cells.","/pubmed/22986524","Granit RZ, Gabai Y, Hadar T, Karamansha Y, Liberman L, Waldhorn I, Gat-Viks I, Regev A, Maly B, Darash-Yahana M, Peretz T, Ben-Porath I.","Oncogene. 2013 Aug 15;32(33):3886-95.","Oncogene.  2013","PubMed","citation","PMID:22986524","pubmed","22986524","create date:2012/09/19 | first author:Granit RZ",
"Factors affecting oocyte and embryo transcriptomes.","/pubmed/22827364","Sirard MA.","Reprod Domest Anim. 2012 Aug;47 Suppl 4:148-55. doi: 10.1111/j.1439-0531.2012.02069.x. Review.","Reprod Domest Anim.  2012","PubMed","citation","PMID:22827364","pubmed","22827364","create date:2012/08/01 | first author:Sirard MA",
"Factors mediating plastid dependency and the origins of parasitism in apicomplexans and their close relatives.","/pubmed/25717057","Janouškovec J, Tikhonenkov DV, Burki F, Howe AT, Kolísko M, Mylnikov AP, Keeling PJ.","Proc Natl Acad Sci U S A. 2015 Aug 18;112(33):10200-7. doi: 10.1073/pnas.1423790112. Epub 2015 Feb 25.","Proc Natl Acad Sci U S A.  2015","PubMed","citation","PMID:25717057 | PMCID:PMC4547307","pubmed","25717057","create date:2015/02/27 | first author:Janouškovec J",
"Familial Dysautonomia (FD) Human Embryonic Stem Cell Derived PNS Neurons Reveal that Synaptic Vesicular and Neuronal Transport Genes Are Directly or Indirectly Affected by IKBKAP Downregulation.","/pubmed/26437462","Lefler S, Cohen MA, Kantor G, Cheishvili D, Even A, Birger A, Turetsky T, Gil Y, Even-Ram S, Aizenman E, Bashir N, Maayan C, Razin A, Reubinoff BE, Weil M.","PLoS One. 2015 Oct 5;10(10):e0138807. doi: 10.1371/journal.pone.0138807. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26437462 | PMCID:PMC4593545","pubmed","26437462","create date:2015/10/06 | first author:Lefler S",
"Fatty acid composition of developing sea buckthorn (Hippophae rhamnoides L.) berry and the transcriptome of the mature seed.","/pubmed/22558083","Fatima T, Snyder CL, Schroeder WR, Cram D, Datla R, Wishart D, Weselake RJ, Krishna P.","PLoS One. 2012;7(4):e34099. doi: 10.1371/journal.pone.0034099. Epub 2012 Apr 27.","PLoS One.  2012","PubMed","citation","PMID:22558083 | PMCID:PMC3338740","pubmed","22558083","create date:2012/05/05 | first author:Fatima T",
"Feeder-independent derivation of induced-pluripotent stem cells from peripheral blood endothelial progenitor cells.","/pubmed/23291290","Chang WY, Lavoie JR, Kwon SY, Chen Z, Manias JL, Behbahani J, Ling V, Kandel RA, Stewart DJ, Stanford WL.","Stem Cell Res. 2013 Mar;10(2):195-202. doi: 10.1016/j.scr.2012.11.006. Epub 2012 Dec 3.","Stem Cell Res.  2013","PubMed","citation","PMID:23291290","pubmed","23291290","create date:2013/01/08 | first author:Chang WY",
"Feeding induced changes in the hypothalamic transcriptome.","/pubmed/19523461","De Giorgio MR, Yoshioka M, St-Amand J.","Clin Chim Acta. 2009 Aug;406(1-2):103-7. doi: 10.1016/j.cca.2009.06.004. Epub 2009 Jun 10.","Clin Chim Acta.  2009","PubMed","citation","PMID:19523461","pubmed","19523461","create date:2009/06/16 | first author:De Giorgio MR",
"Feeding regulates the expression of pancreatic genes in gastric mucosa.","/pubmed/21234387","De Giorgio MR, Yoshioka M, St-Amand J.","J Obes. 2010;2010:371950. doi: 10.1155/2010/371950. Epub 2010 Dec 22.","J Obes.  2010","PubMed","citation","PMID:21234387 | PMCID:PMC3017904","pubmed","21234387","create date:2011/01/15 | first author:De Giorgio MR",
"Fetal microglial phenotype in vitro carries memory of prior in vivo exposure to inflammation.","/pubmed/26300730","Cao M, Cortes M, Moore CS, Leong SY, Durosier LD, Burns P, Fecteau G, Desrochers A, Auer RN, Barreiro LB, Antel JP, Frasch MG.","Front Cell Neurosci. 2015 Aug 4;9:294. doi: 10.3389/fncel.2015.00294. eCollection 2015.","Front Cell Neurosci.  2015","PubMed","citation","PMID:26300730 | PMCID:PMC4524165","pubmed","26300730","create date:2015/08/25 | first author:Cao M",
"Fidelity and representativeness of two isothermal multiple displacement amplification systems to preamplify limiting amounts of total RNA.","/pubmed/24198216","Gadkar VJ, Arseneault T, Filion M.","Mol Biotechnol. 2014 Apr;56(4):377-85. doi: 10.1007/s12033-013-9718-9.","Mol Biotechnol.  2014","PubMed","citation","PMID:24198216","pubmed","24198216","create date:2013/11/08 | first author:Gadkar VJ",
"Finding the active genes in deep RNA-seq gene expression studies.","/pubmed/24215113","Hart T, Komori HK, LaMere S, Podshivalova K, Salomon DR.","BMC Genomics. 2013 Nov 11;14:778. doi: 10.1186/1471-2164-14-778.","BMC Genomics.  2013","PubMed","citation","PMID:24215113 | PMCID:PMC3870982","pubmed","24215113","create date:2013/11/13 | first author:Hart T",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Fine mapping of Rcr1 and analyses of its effect on transcriptome patterns during infection by Plasmodiophora brassicae.","/pubmed/25532522","Chu M, Song T, Falk KC, Zhang X, Liu X, Chang A, Lahlali R, McGregor L, Gossen BD, Peng G, Yu F.","BMC Genomics. 2014 Dec 23;15:1166. doi: 10.1186/1471-2164-15-1166.","BMC Genomics.  2014","PubMed","citation","PMID:25532522 | PMCID:PMC4326500","pubmed","25532522","create date:2014/12/24 | first author:Chu M",
"Fine-scale variation and genetic determinants of alternative splicing across individuals.","/pubmed/20011102","Coulombe-Huntington J, Lam KC, Dias C, Majewski J.","PLoS Genet. 2009 Dec;5(12):e1000766. doi: 10.1371/journal.pgen.1000766. Epub 2009 Dec 11.","PLoS Genet.  2009","PubMed","citation","PMID:20011102 | PMCID:PMC2780703","pubmed","20011102","create date:2009/12/17 | first author:Coulombe-Huntington J",
"Fingerprint of long non-coding RNA regulated by cyclic mechanical stretch in human aortic smooth muscle cells: implications for hypertension.","/pubmed/28526936","Mantella LE, Singh KK, Sandhu P, Kantores C, Ramadan A, Khyzha N, Quan A, Al-Omran M, Fish JE, Jankov RP, Verma S.","Mol Cell Biochem. 2017 May 19. doi: 10.1007/s11010-017-3065-2. [Epub ahead of print]","Mol Cell Biochem.  2017","PubMed","citation","PMID:28526936","pubmed","28526936","create date:2017/05/21 | first author:Mantella LE",
"First comprehensive mapping of cartilage transcripts to the human genome.","/pubmed/15498459","Yager TD, Dempsey AA, Tang H, Stamatiou D, Chao S, Marshall KW, Liew CC.","Genomics. 2004 Sep;84(3):524-35.","Genomics.  2004","PubMed","citation","PMID:15498459","pubmed","15498459","create date:2004/10/23 | first author:Yager TD",
"Fish and chips: various methodologies demonstrate utility of a 16,006-gene salmonid microarray.","/pubmed/16164747","von Schalburg KR, Rise ML, Cooper GA, Brown GD, Gibbs AR, Nelson CC, Davidson WS, Koop BF.","BMC Genomics. 2005 Sep 15;6:126.","BMC Genomics.  2005","PubMed","citation","PMID:16164747 | PMCID:PMC1239916","pubmed","16164747","create date:2005/09/17 | first author:von Schalburg KR",
"Fishing for contaminants: identification of three mechanism specific transcriptome signatures using Danio rerio embryos.","/pubmed/28391457","Hausen J, Otte JC, Legradi J, Yang L, Strähle U, Fenske M, Hecker M, Tang S, Hammers-Wirtz M, Hollert H, Keiter SH, Ottermanns R.","Environ Sci Pollut Res Int. 2017 Apr 8. doi: 10.1007/s11356-017-8977-6. [Epub ahead of print]","Environ Sci Pollut Res Int.  2017","PubMed","citation","PMID:28391457","pubmed","28391457","create date:2017/04/10 | first author:Hausen J",
"FKBP10/FKBP65 expression in high-grade ovarian serous carcinoma and its association with patient outcome.","/pubmed/23354471","Quinn MC, Wojnarowicz PM, Pickett A, Provencher DM, Mes-Masson AM, Davis EC, Tonin PN.","Int J Oncol. 2013 Mar;42(3):912-20. doi: 10.3892/ijo.2013.1797. Epub 2013 Jan 23.","Int J Oncol.  2013","PubMed","citation","PMID:23354471","pubmed","23354471","create date:2013/01/29 | first author:Quinn MC",
"The floral transcriptome of Eucalyptus grandis.","/pubmed/25353719","Vining KJ, Romanel E, Jones RC, Klocko A, Alves-Ferreira M, Hefer CA, Amarasinghe V, Dharmawardhana P, Naithani S, Ranik M, Wesley-Smith J, Solomon L, Jaiswal P, Myburg AA, Strauss SH.","New Phytol. 2015 Jun;206(4):1406-22. doi: 10.1111/nph.13077. Epub 2014 Oct 29.","New Phytol.  2015","PubMed","citation","PMID:25353719","pubmed","25353719","create date:2014/10/30 | first author:Vining KJ",
"Flt3L dependence helps define an uncharacterized subset of murine cutaneous dendritic cells.","/pubmed/24288007","Mollah SA, Dobrin JS, Feder RE, Tse SW, Matos IG, Cheong C, Steinman RM, Anandasabapathy N.","J Invest Dermatol. 2014 May;134(5):1265-1275. doi: 10.1038/jid.2013.515. Epub 2013 Nov 28. Erratum in: J Invest Dermatol. 2014 Nov;134(11):2850-1. ","J Invest Dermatol.  2014","PubMed","citation","PMID:24288007 | PMCID:PMC3994898","pubmed","24288007","create date:2013/11/30 | first author:Mollah SA",
"Fluorophore-binding RNA aptamers and their applications.","/pubmed/27501452","Dolgosheina EV, Unrau PJ.","Wiley Interdiscip Rev RNA. 2016 Nov;7(6):843-851. doi: 10.1002/wrna.1383. Epub 2016 Aug 8. Review.","Wiley Interdiscip Rev RNA.  2016","PubMed","citation","PMID:27501452","pubmed","27501452","create date:2016/08/09 | first author:Dolgosheina EV",
"The folding of 5'-UTR human G-quadruplexes possessing a long central loop.","/pubmed/24865610","Jodoin R, Bauer L, Garant JM, Mahdi Laaref A, Phaneuf F, Perreault JP.","RNA. 2014 Jul;20(7):1129-41. doi: 10.1261/rna.044578.114. Epub 2014 May 27.","RNA.  2014","PubMed","citation","PMID:24865610 | PMCID:PMC4114690","pubmed","24865610","create date:2014/05/29 | first author:Jodoin R",
"ForestTreeDB: a database dedicated to the mining of tree transcriptomes.","/pubmed/17130142","Pavy N, Johnson JJ, Crow JA, Paule C, Kunau T, MacKay J, Retzel EF.","Nucleic Acids Res. 2007 Jan;35(Database issue):D888-94. Epub 2006 Nov 27.","Nucleic Acids Res.  2007","PubMed","citation","PMID:17130142 | PMCID:PMC1716727","pubmed","17130142","create date:2006/11/30 | first author:Pavy N",
"The formation of Streptococcus mutans persisters induced by the quorum-sensing peptide pheromone is affected by the LexA regulator.","/pubmed/25583974","Leung V, Ajdic D, Koyanagi S, Lévesque CM.","J Bacteriol. 2015 Mar;197(6):1083-94. doi: 10.1128/JB.02496-14. Epub 2015 Jan 12.","J Bacteriol.  2015","PubMed","citation","PMID:25583974 | PMCID:PMC4336345","pubmed","25583974","create date:2015/01/15 | first author:Leung V",
"FoxG1 interacts with Bmi1 to regulate self-renewal and tumorigenicity of medulloblastoma stem cells.","/pubmed/23592496","Manoranjan B, Wang X, Hallett RM, Venugopal C, Mack SC, McFarlane N, Nolte SM, Scheinemann K, Gunnarsson T, Hassell JA, Taylor MD, Lee C, Triscott J, Foster CM, Dunham C, Hawkins C, Dunn SE, Singh SK.","Stem Cells. 2013 Jul;31(7):1266-77. doi: 10.1002/stem.1401.","Stem Cells.  2013","PubMed","citation","PMID:23592496","pubmed","23592496","create date:2013/04/18 | first author:Manoranjan B",
"A FreeSurfer view of the cortical transcriptome generated from the Allen Human Brain Atlas.","/pubmed/26441498","French L, Paus T.","Front Neurosci. 2015 Sep 16;9:323. doi: 10.3389/fnins.2015.00323. eCollection 2015. No abstract available. ","Front Neurosci.  2015","PubMed","citation","PMID:26441498 | PMCID:PMC4584957","pubmed","26441498","create date:2015/10/07 | first author:French L",
"Frequency-based time-series gene expression recomposition using PRIISM.","/pubmed/22703599","Rosa BA, Jiao Y, Oh S, Montgomery BL, Qin W, Chen J.","BMC Syst Biol. 2012 Jun 15;6:69. doi: 10.1186/1752-0509-6-69.","BMC Syst Biol.  2012","PubMed","citation","PMID:22703599 | PMCID:PMC3464900","pubmed","22703599","create date:2012/06/19 | first author:Rosa BA",
"Frequent concerted genetic mechanisms disrupt multiple components of the NRF2 inhibitor KEAP1/CUL3/RBX1 E3-ubiquitin ligase complex in thyroid cancer.","/pubmed/24138990","Martinez VD, Vucic EA, Pikor LA, Thu KL, Hubaux R, Lam WL.","Mol Cancer. 2013 Oct 20;12(1):124. doi: 10.1186/1476-4598-12-124.","Mol Cancer.  2013","PubMed","citation","PMID:24138990 | PMCID:PMC4016213","pubmed","24138990","create date:2013/10/22 | first author:Martinez VD",
"FRIENDLY regulates mitochondrial distribution, fusion, and quality control in Arabidopsis.","/pubmed/25165398","El Zawily AM, Schwarzländer M, Finkemeier I, Johnston IG, Benamar A, Cao Y, Gissot C, Meyer AJ, Wilson K, Datla R, Macherel D, Jones NS, Logan DC.","Plant Physiol. 2014 Oct;166(2):808-28. doi: 10.1104/pp.114.243824. Epub 2014 Aug 27.","Plant Physiol.  2014","PubMed","citation","PMID:25165398 | PMCID:PMC4213110","pubmed","25165398","create date:2014/08/29 | first author:El Zawily AM",
"From biomarker development towards implementation of multidimensional biomarker panels in a clinical setting.","/pubmed/24863246","van Kempen LC, Spatz A.","Mol Oncol. 2014 Jun;8(4):781-2. doi: 10.1016/j.molonc.2014.05.002. Epub 2014 May 14. No abstract available. ","Mol Oncol.  2014","PubMed","citation","PMID:24863246 | PMCID:PMC5528538","pubmed","24863246","create date:2014/05/28 | first author:van Kempen LC",
"From the core to beyond the margin: a genomic picture of glioblastoma intratumor heterogeneity.","/pubmed/25940437","Aubry M, de Tayrac M, Etcheverry A, Clavreul A, Saikali S, Menei P, Mosser J.","Oncotarget. 2015 May 20;6(14):12094-109. Erratum in: Oncotarget. 2016 Oct 11;7(41):67685. ","Oncotarget.  2015","PubMed","citation","PMID:25940437 | PMCID:PMC4494925","pubmed","25940437","create date:2015/05/06 | first author:Aubry M",
"From yeast to hypha: defining transcriptomic signatures of the morphological switch in the dimorphic fungal pathogen Ophiostoma novo-ulmi.","/pubmed/27846799","Nigg M, Bernier L.","BMC Genomics. 2016 Nov 15;17(1):920.","BMC Genomics.  2016","PubMed","citation","PMID:27846799 | PMCID:PMC5111228","pubmed","27846799","create date:2016/11/17 | first author:Nigg M",
"A full suite of histone and histone modifying genes are transcribed in the dinoflagellate Lingulodinium.","/pubmed/22496791","Roy S, Morse D.","PLoS One. 2012;7(4):e34340. doi: 10.1371/journal.pone.0034340. Epub 2012 Apr 4.","PLoS One.  2012","PubMed","citation","PMID:22496791 | PMCID:PMC3319573","pubmed","22496791","create date:2012/04/13 | first author:Roy S",
"Function, developmental genetics, and fitness consequences of a sexually antagonistic trait.","/pubmed/22556252","Khila A, Abouheif E, Rowe L.","Science. 2012 May 4;336(6081):585-9. doi: 10.1126/science.1217258.","Science.  2012","PubMed","citation","PMID:22556252","pubmed","22556252","create date:2012/05/05 | first author:Khila A",
"A Function for the hnRNP A1/A2 Proteins in Transcription Elongation.","/pubmed/26011126","Lemieux B, Blanchette M, Monette A, Mouland AJ, Wellinger RJ, Chabot B.","PLoS One. 2015 May 26;10(5):e0126654. doi: 10.1371/journal.pone.0126654. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26011126 | PMCID:PMC4444011","pubmed","26011126","create date:2015/05/27 | first author:Lemieux B",
"Functional analysis of Girardia tigrina transcriptome seeds pipeline for anthelmintic target discovery.","/pubmed/25600302","Wheeler NJ, Agbedanu PN, Kimber MJ, Ribeiro P, Day TA, Zamanian M.","Parasit Vectors. 2015 Jan 20;8:34. doi: 10.1186/s13071-014-0622-3.","Parasit Vectors.  2015","PubMed","citation","PMID:25600302 | PMCID:PMC4304616","pubmed","25600302","create date:2015/01/21 | first author:Wheeler NJ",
"Functional analysis of the quorum-sensing streptococcal invasion locus (sil).","/pubmed/19893632","Belotserkovsky I, Baruch M, Peer A, Dov E, Ravins M, Mishalian I, Persky M, Smith Y, Hanski E.","PLoS Pathog. 2009 Nov;5(11):e1000651. doi: 10.1371/journal.ppat.1000651. Epub 2009 Nov 6.","PLoS Pathog.  2009","PubMed","citation","PMID:19893632 | PMCID:PMC2766830","pubmed","19893632","create date:2009/11/07 | first author:Belotserkovsky I",
"Functional and structural diversity in GH62 α-L-arabinofuranosidases from the thermophilic fungus Scytalidium thermophilum.","/pubmed/25267315","Kaur AP, Nocek BP, Xu X, Lowden MJ, Leyva JF, Stogios PJ, Cui H, Di Leo R, Powlowski J, Tsang A, Savchenko A.","Microb Biotechnol. 2015 May;8(3):419-33. doi: 10.1111/1751-7915.12168. Epub 2014 Sep 29.","Microb Biotechnol.  2015","PubMed","citation","PMID:25267315 | PMCID:PMC4408175","pubmed","25267315","create date:2014/10/01 | first author:Kaur AP",
"Functional categorization of unique expressed sequence tags obtained from the yeast-like growth phase of the elm pathogen Ophiostoma novo-ulmi.","/pubmed/21864383","Hintz W, Pinchback M, de la Bastide P, Burgess S, Jacobi V, Hamelin R, Breuil C, Bernier L.","BMC Genomics. 2011 Aug 24;12:431. doi: 10.1186/1471-2164-12-431.","BMC Genomics.  2011","PubMed","citation","PMID:21864383 | PMCID:PMC3176262","pubmed","21864383","create date:2011/08/26 | first author:Hintz W",
"Functional characterisation of long intergenic non-coding RNAs through genetic interaction profiling in Saccharomyces cerevisiae.","/pubmed/27927215","Kyriakou D, Stavrou E, Demosthenous P, Angelidou G, San Luis BJ, Boone C, Promponas VJ, Kirmizis A.","BMC Biol. 2016 Dec 7;14(1):106.","BMC Biol.  2016","PubMed","citation","PMID:27927215 | PMCID:PMC5142380","pubmed","27927215","create date:2016/12/09 | first author:Kyriakou D",
"Functional characterization of fission yeast transcription factors by overexpression analysis.","/pubmed/23695302","Vachon L, Wood J, Kwon EJ, Laderoute A, Chatfield-Reed K, Karagiannis J, Chua G.","Genetics. 2013 Aug;194(4):873-84. doi: 10.1534/genetics.113.150870. Epub 2013 May 20.","Genetics.  2013","PubMed","citation","PMID:23695302 | PMCID:PMC3730917","pubmed","23695302","create date:2013/05/23 | first author:Vachon L",
"Functional enhancement of Sake yeast strains to minimize the production of ethyl carbamate in Sake wine.","/pubmed/20408912","Dahabieh MS, Husnik JI, Van Vuuren HJ.","J Appl Microbiol. 2010 Sep;109(3):963-73. doi: 10.1111/j.1365-2672.2010.04723.x.","J Appl Microbiol.  2010","PubMed","citation","PMID:20408912","pubmed","20408912","create date:2010/04/23 | first author:Dahabieh MS",
"Functional Enterospheres Derived In Vitro from Human Pluripotent Stem Cells.","/pubmed/28867347","Nadkarni RR, Abed S, Cox BJ, Bhatia S, Lau JT, Surette MG, Draper JS.","Stem Cell Reports. 2017 Aug 24. pii: S2213-6711(17)30334-X. doi: 10.1016/j.stemcr.2017.07.024. [Epub ahead of print]","Stem Cell Reports.  2017","PubMed","citation","PMID:28867347","pubmed","28867347","create date:2017/09/05 | first author:Nadkarni RR",
"Functional genomics approach for identification of molecular processes underlying neurodegenerative disorders in prion diseases.","/pubmed/23372423","Basu U, Guan LL, Moore SS.","Curr Genomics. 2012 Aug;13(5):369-78. doi: 10.2174/138920212801619223.","Curr Genomics.  2012","PubMed","citation","PMID:23372423 | PMCID:PMC3401894","pubmed","23372423","create date:2013/02/02 | first author:Basu U",
"Functional genomics evidence unearths new moonlighting roles of outer ring coat nucleoporins.","/pubmed/24722254","Katsani KR, Irimia M, Karapiperis C, Scouras ZG, Blencowe BJ, Promponas VJ, Ouzounis CA.","Sci Rep. 2014 Apr 11;4:4655. doi: 10.1038/srep04655.","Sci Rep.  2014","PubMed","citation","PMID:24722254 | PMCID:PMC3983603","pubmed","24722254","create date:2014/04/12 | first author:Katsani KR",
"Functional genomics of human bronchial epithelial cells directly interacting with conidia of Aspergillus fumigatus.","/pubmed/20525375","Gomez P, Hackett TL, Moore MM, Knight DA, Tebbutt SJ.","BMC Genomics. 2010 Jun 4;11:358. doi: 10.1186/1471-2164-11-358.","BMC Genomics.  2010","PubMed","citation","PMID:20525375 | PMCID:PMC2897809","pubmed","20525375","create date:2010/06/08 | first author:Gomez P",
"Functional genomics of the cilium, a sensory organelle.","/pubmed/15916950","Blacque OE, Perens EA, Boroevich KA, Inglis PN, Li C, Warner A, Khattra J, Holt RA, Ou G, Mah AK, McKay SJ, Huang P, Swoboda P, Jones SJ, Marra MA, Baillie DL, Moerman DG, Shaham S, Leroux MR.","Curr Biol. 2005 May 24;15(10):935-41.","Curr Biol.  2005","PubMed","citation","PMID:15916950","pubmed","15916950","create date:2005/05/27 | first author:Blacque OE",
"Functional network analysis of genes differentially expressed during xylogenesis in soc1ful woody Arabidopsis plants.","/pubmed/26952251","Davin N, Edger PP, Hefer CA, Mizrachi E, Schuetz M, Smets E, Myburg AA, Douglas CJ, Schranz ME, Lens F.","Plant J. 2016 Jun;86(5):376-90. doi: 10.1111/tpj.13157.","Plant J.  2016","PubMed","citation","PMID:26952251","pubmed","26952251","create date:2016/03/10 | first author:Davin N",
