Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Extensive tissue-specific transcriptomic plasticity in maize primary roots upon water deficit.","/pubmed/26463995","Opitz N, Marcon C, Paschold A, Malik WA, Lithio A, Brandt R, Piepho HP, Nettleton D, Hochholdinger F.","J Exp Bot. 2016 Feb;67(4):1095-107. doi: 10.1093/jxb/erv453. Epub 2015 Oct 13.","J Exp Bot.  2016","PubMed","citation","PMID:26463995 | PMCID:PMC4753846","pubmed","26463995","create date:2015/10/16 | first author:Opitz N",
"Genome-Wide Identification of Alternative Polyadenylation Events Using 3'T-Fill.","/pubmed/26463391","Wilkening S, Pelechano V, Steinmetz LM.","Methods Mol Biol. 2016;1358:295-302. doi: 10.1007/978-1-4939-3067-8_18.","Methods Mol Biol.  2016","PubMed","citation","PMID:26463391","pubmed","26463391","create date:2015/10/16 | first author:Wilkening S",
"A Pipeline for PAR-CLIP Data Analysis.","/pubmed/26463385","Jens M.","Methods Mol Biol. 2016;1358:197-207. doi: 10.1007/978-1-4939-3067-8_12.","Methods Mol Biol.  2016","PubMed","citation","PMID:26463385","pubmed","26463385","create date:2015/10/16 | first author:Jens M",
"Juvenile myelomonocytic leukemia displays mutations in components of the RAS pathway and the PRC2 network.","/pubmed/26457648","Caye A, Strullu M, Guidez F, Cassinat B, Gazal S, Fenneteau O, Lainey E, Nouri K, Nakhaei-Rad S, Dvorsky R, Lachenaud J, Pereira S, Vivent J, Verger E, Vidaud D, Galambrun C, Picard C, Petit A, Contet A, Poirée M, Sirvent N, Méchinaud F, et al.","Nat Genet. 2015 Nov;47(11):1334-40. doi: 10.1038/ng.3420. Epub 2015 Oct 12.","Nat Genet.  2015","PubMed","citation","PMID:26457648","pubmed","26457648","create date:2015/10/13 | first author:Caye A",
"Directly Reprogrammed Human Neurons Retain Aging-Associated Transcriptomic Signatures and Reveal Age-Related Nucleocytoplasmic Defects.","/pubmed/26456686","Mertens J, Paquola AC, Ku M, Hatch E, Böhnke L, Ladjevardi S, McGrath S, Campbell B, Lee H, Herdy JR, Gonçalves JT, Toda T, Kim Y, Winkler J, Yao J, Hetzer MW, Gage FH.","Cell Stem Cell. 2015 Dec 3;17(6):705-18. doi: 10.1016/j.stem.2015.09.001. Epub 2015 Oct 8.","Cell Stem Cell.  2015","PubMed","citation","PMID:26456686","pubmed","26456686","create date:2015/10/13 | first author:Mertens J",
"The membrane proteome of male gametophyte in Solanum lycopersicum.","/pubmed/26455813","Paul P, Chaturvedi P, Selymesi M, Ghatak A, Mesihovic A, Scharf KD, Weckwerth W, Simm S, Schleiff E.","J Proteomics. 2016 Jan 10;131:48-60. doi: 10.1016/j.jprot.2015.10.009. Epub 2015 Oct 9.","J Proteomics.  2016","PubMed","citation","PMID:26455813","pubmed","26455813","create date:2015/10/13 | first author:Paul P",
"Genomic Resources Notes Accepted 1 June 2015-31 July 2015.","/pubmed/26452560","Genomic Resources Development Consortium., Álvarez P, Arthofer W, Coelho MM, Conklin D, Estonba A, Grosso AR, Helyar SJ, Langa J, Machado MP, Montes I, Pinho J, Rief A, Schartl M, Schlick-Steiner BC, Seeber J, Steiner FM, Vilas C.","Mol Ecol Resour. 2015 Nov;15(6):1510-2. doi: 10.1111/1755-0998.12454.","Mol Ecol Resour.  2015","PubMed","citation","PMID:26452560","pubmed","26452560","create date:2015/10/11 | first author:Genomic Resources Development Consortium.",
"Lack of Neuronal IFN-β-IFNAR Causes Lewy Body- and Parkinson's Disease-like Dementia.","/pubmed/26451483","Ejlerskov P, Hultberg JG, Wang J, Carlsson R, Ambjørn M, Kuss M, Liu Y, Porcu G, Kolkova K, Friis Rundsten C, Ruscher K, Pakkenberg B, Goldmann T, Loreth D, Prinz M, Rubinsztein DC, Issazadeh-Navikas S.","Cell. 2015 Oct 8;163(2):324-39. doi: 10.1016/j.cell.2015.08.069.","Cell.  2015","PubMed","citation","PMID:26451483 | PMCID:PMC4601085","pubmed","26451483","create date:2015/10/10 | first author:Ejlerskov P",
"The complexity of bacterial transcriptomes.","/pubmed/26450562","Stazic D, Voß B.","J Biotechnol. 2016 Aug 20;232:69-78. doi: 10.1016/j.jbiotec.2015.09.041. Epub 2015 Oct 9. Review.","J Biotechnol.  2016","PubMed","citation","PMID:26450562","pubmed","26450562","create date:2015/10/10 | first author:Stazic D",
"Inhibition of IGF1-R overcomes IGFBP7-induced chemotherapy resistance in T-ALL.","/pubmed/26450156","Bartram I, Erben U, Ortiz-Tanchez J, Blunert K, Schlee C, Neumann M, Heesch S, Baldus CD.","BMC Cancer. 2015 Oct 8;15:663. doi: 10.1186/s12885-015-1677-z.","BMC Cancer.  2015","PubMed","citation","PMID:26450156 | PMCID:PMC4599323","pubmed","26450156","create date:2015/10/10 | first author:Bartram I",
"Tumor Necrosis Factor Alpha and Insulin-Like Growth Factor 1 Induced Modifications of the Gene Expression Kinetics of Differentiating Skeletal Muscle Cells.","/pubmed/26447881","Meyer SU, Krebs S, Thirion C, Blum H, Krause S, Pfaffl MW.","PLoS One. 2015 Oct 8;10(10):e0139520. doi: 10.1371/journal.pone.0139520. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26447881 | PMCID:PMC4598026","pubmed","26447881","create date:2015/10/09 | first author:Meyer SU",
"Highly informative marker sets consisting of genes with low individual degree of differential expression.","/pubmed/26446398","Galatenko VV, Shkurnikov MY, Samatov TR, Galatenko AV, Mityakina IA, Kaprin AD, Schumacher U, Tonevitsky AG.","Sci Rep. 2015 Oct 8;5:14967. doi: 10.1038/srep14967.","Sci Rep.  2015","PubMed","citation","PMID:26446398 | PMCID:PMC4597361","pubmed","26446398","create date:2015/10/09 | first author:Galatenko VV",
"A Cross-Species Analysis in Pancreatic Neuroendocrine Tumors Reveals Molecular Subtypes with Distinctive Clinical, Metastatic, Developmental, and Metabolic Characteristics.","/pubmed/26446169","Sadanandam A, Wullschleger S, Lyssiotis CA, Grötzinger C, Barbi S, Bersani S, Körner J, Wafy I, Mafficini A, Lawlor RT, Simbolo M, Asara JM, Bläker H, Cantley LC, Wiedenmann B, Scarpa A, Hanahan D.","Cancer Discov. 2015 Dec;5(12):1296-313. doi: 10.1158/2159-8290.CD-15-0068. Epub 2015 Oct 7.","Cancer Discov.  2015","PubMed","citation","PMID:26446169 | PMCID:PMC4946251","pubmed","26446169","create date:2015/10/09 | first author:Sadanandam A",
"Generation of Aorta Transcript Atlases of Wild-Type and Apolipoprotein E-null Mice by Laser Capture Microdissection-Based mRNA Expression Microarrays.","/pubmed/26445797","Yin C, Mohanta S, Ma Z, Weber C, Hu D, Weih F, Habenicht A.","Methods Mol Biol. 2015;1339:297-308. doi: 10.1007/978-1-4939-2929-0_20.","Methods Mol Biol.  2015","PubMed","citation","PMID:26445797","pubmed","26445797","create date:2015/10/09 | first author:Yin C",
"Interferon-β Modulates the Innate Immune Response against Glioblastoma Initiating Cells.","/pubmed/26441059","Wolpert F, Happold C, Reifenberger G, Florea AM, Deenen R, Roth P, Neidert MC, Lamszus K, Westphal M, Weller M, Eisele G.","PLoS One. 2015 Oct 6;10(10):e0139603. doi: 10.1371/journal.pone.0139603. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26441059 | PMCID:PMC4595134","pubmed","26441059","create date:2015/10/07 | first author:Wolpert F",
"Alternative Splicing Signatures in RNA-seq Data: Percent Spliced in (PSI).","/pubmed/26439713","Schafer S, Miao K, Benson CC, Heinig M, Cook SA, Hubner N.","Curr Protoc Hum Genet. 2015 Oct 6;87:11.16.1-14. doi: 10.1002/0471142905.hg1116s87.","Curr Protoc Hum Genet.  2015","PubMed","citation","PMID:26439713","pubmed","26439713","create date:2015/10/07 | first author:Schafer S",
"What's in the Gift? Towards a Molecular Dissection of Nuptial Feeding in a Cricket.","/pubmed/26439494","Pauchet Y, Wielsch N, Wilkinson PA, Sakaluk SK, Svatoš A, ffrench-Constant RH, Hunt J, Heckel DG.","PLoS One. 2015 Oct 6;10(10):e0140191. doi: 10.1371/journal.pone.0140191. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26439494 | PMCID:PMC4595131","pubmed","26439494","create date:2015/10/07 | first author:Pauchet Y",
"Joint Transcriptomic and Metabolomic Analyses Reveal Changes in the Primary Metabolism and Imbalances in the Subgenome Orchestration in the Bread Wheat Molecular Response to Fusarium graminearum.","/pubmed/26438291","Nussbaumer T, Warth B, Sharma S, Ametz C, Bueschl C, Parich A, Pfeifer M, Siegwart G, Steiner B, Lemmens M, Schuhmacher R, Buerstmayr H, Mayer KF, Kugler KG, Schweiger W.","G3 (Bethesda). 2015 Oct 4;5(12):2579-92. doi: 10.1534/g3.115.021550.","G3 (Bethesda).  2015","PubMed","citation","PMID:26438291 | PMCID:PMC4683631","pubmed","26438291","create date:2015/10/07 | first author:Nussbaumer T",
"DNA methylome analysis in Burkitt and follicular lymphomas identifies differentially methylated regions linked to somatic mutation and transcriptional control.","/pubmed/26437030","Kretzmer H, Bernhart SH, Wang W, Haake A, Weniger MA, Bergmann AK, Betts MJ, Carrillo-de-Santa-Pau E, Doose G, Gutwein J, Richter J, Hovestadt V, Huang B, Rico D, Jühling F, Kolarova J, Lu Q, Otto C, Wagener R, Arnolds J, Burkhardt B, Claviez A, et al.","Nat Genet. 2015 Nov;47(11):1316-1325. doi: 10.1038/ng.3413. Epub 2015 Oct 5.","Nat Genet.  2015","PubMed","citation","PMID:26437030 | PMCID:PMC5444523","pubmed","26437030","create date:2015/10/06 | first author:Kretzmer H",
"Emulating human microcapillaries in a multi-organ-chip platform.","/pubmed/26435219","Hasenberg T, Mühleder S, Dotzler A, Bauer S, Labuda K, Holnthoner W, Redl H, Lauster R, Marx U.","J Biotechnol. 2015 Dec 20;216:1-10. doi: 10.1016/j.jbiotec.2015.09.038. Epub 2015 Oct 3.","J Biotechnol.  2015","PubMed","citation","PMID:26435219","pubmed","26435219","create date:2015/10/06 | first author:Hasenberg T",
"Extensive weight loss reveals distinct gene expression changes in human subcutaneous and visceral adipose tissue.","/pubmed/26434764","Mardinoglu A, Heiker JT, Gärtner D, Björnson E, Schön MR, Flehmig G, Klöting N, Krohn K, Fasshauer M, Stumvoll M, Nielsen J, Blüher M.","Sci Rep. 2015 Oct 5;5:14841. doi: 10.1038/srep14841.","Sci Rep.  2015","PubMed","citation","PMID:26434764 | PMCID:PMC4593186","pubmed","26434764","create date:2015/10/06 | first author:Mardinoglu A",
"Gene expression of INPP5F as an independent prognostic marker in fludarabine-based therapy of chronic lymphocytic leukemia.","/pubmed/26430724","Palermo G, Maisel D, Barrett M, Smith H, Duchateau-Nguyen G, Nguyen T, Yeh RF, Dufour A, Robak T, Dornan D, Weisser M; REACH investigators..","Blood Cancer J. 2015 Oct 2;5:e353. doi: 10.1038/bcj.2015.82.","Blood Cancer J.  2015","PubMed","citation","PMID:26430724 | PMCID:PMC4635191","pubmed","26430724","create date:2015/10/03 | first author:Palermo G",
"Decoding c-Myc networks of cell cycle and apoptosis regulated genes in a transgenic mouse model of papillary lung adenocarcinomas.","/pubmed/26427040","Ciribilli Y, Singh P, Spanel R, Inga A, Borlak J.","Oncotarget. 2015 Oct 13;6(31):31569-92. doi: 10.18632/oncotarget.5035.","Oncotarget.  2015","PubMed","citation","PMID:26427040 | PMCID:PMC4741625","pubmed","26427040","create date:2015/10/02 | first author:Ciribilli Y",
"Re-Annotator: Annotation Pipeline for Microarray Probe Sequences.","/pubmed/26426330","Arloth J, Bader DM, Röh S, Altmann A.","PLoS One. 2015 Oct 1;10(10):e0139516. doi: 10.1371/journal.pone.0139516. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26426330 | PMCID:PMC4591122","pubmed","26426330","create date:2015/10/02 | first author:Arloth J",
"Neurodegeneration in Autoimmune Optic Neuritis Is Associated with Altered APP Cleavage in Neurons and Up-Regulation of p53.","/pubmed/26426258","Herold S, Kumar P, Wichert SP, Kretzschmar B, Bähr M, Rossner MJ, Hein K.","PLoS One. 2015 Oct 1;10(10):e0138852. doi: 10.1371/journal.pone.0138852. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26426258 | PMCID:PMC4591258","pubmed","26426258","create date:2015/10/02 | first author:Herold S",
"Mitochondrial capture enriches mito-DNA 100 fold, enabling PCR-free mitogenomics biodiversity analysis.","/pubmed/26425990","Liu S, Wang X, Xie L, Tan M, Li Z, Su X, Zhang H, Misof B, Kjer KM, Tang M, Niehuis O, Jiang H, Zhou X.","Mol Ecol Resour. 2016 Mar;16(2):470-9. doi: 10.1111/1755-0998.12472. Epub 2015 Oct 21.","Mol Ecol Resour.  2016","PubMed","citation","PMID:26425990","pubmed","26425990","create date:2015/10/02 | first author:Liu S",
"Dickkopf 3 Promotes the Differentiation of a Rostrolateral Midbrain Dopaminergic Neuronal Subset In Vivo and from Pluripotent Stem Cells In Vitro in the Mouse.","/pubmed/26424886","Fukusumi Y, Meier F, Götz S, Matheus F, Irmler M, Beckervordersandforth R, Faus-Kessler T, Minina E, Rauser B, Zhang J, Arenas E, Andersson E, Niehrs C, Beckers J, Simeone A, Wurst W, Prakash N.","J Neurosci. 2015 Sep 30;35(39):13385-401. doi: 10.1523/JNEUROSCI.1722-15.2015.","J Neurosci.  2015","PubMed","citation","PMID:26424886","pubmed","26424886","create date:2015/10/02 | first author:Fukusumi Y",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Subtype-Specific Metagene-Based Prediction of Outcome after Neoadjuvant and Adjuvant Treatment in Breast Cancer.","/pubmed/26423797","Callari M, Cappelletti V, D'Aiuto F, Musella V, Lembo A, Petel F, Karn T, Iwamoto T, Provero P, Daidone MG, Gianni L, Bianchini G.","Clin Cancer Res. 2016 Jan 15;22(2):337-45. doi: 10.1158/1078-0432.CCR-15-0757. Epub 2015 Sep 30.","Clin Cancer Res.  2016","PubMed","citation","PMID:26423797","pubmed","26423797","create date:2015/10/02 | first author:Callari M",
"Adaptation in Toxic Environments: Arsenic Genomic Islands in the Bacterial Genus Thiomonas.","/pubmed/26422469","Freel KC, Krueger MC, Farasin J, Brochier-Armanet C, Barbe V, Andrès J, Cholley PE, Dillies MA, Jagla B, Koechler S, Leva Y, Magdelenat G, Plewniak F, Proux C, Coppée JY, Bertin PN, Heipieper HJ, Arsène-Ploetze F.","PLoS One. 2015 Sep 30;10(9):e0139011. doi: 10.1371/journal.pone.0139011. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26422469 | PMCID:PMC4589449","pubmed","26422469","create date:2015/10/01 | first author:Freel KC",
"Global poplar root and leaf transcriptomes reveal links between growth and stress responses under nitrogen starvation and excess.","/pubmed/26420789","Luo J, Zhou J, Li H, Shi W, Polle A, Lu M, Sun X, Luo ZB.","Tree Physiol. 2015 Dec;35(12):1283-302. doi: 10.1093/treephys/tpv091. Epub 2015 Sep 28.","Tree Physiol.  2015","PubMed","citation","PMID:26420789","pubmed","26420789","create date:2015/10/01 | first author:Luo J",
"Host specificity in Sporisorium reilianum is determined by distinct mechanisms in maize and sorghum.","/pubmed/26419898","Poloni A, Schirawski J.","Mol Plant Pathol. 2016 Jun;17(5):741-54. doi: 10.1111/mpp.12326. Epub 2015 Nov 11.","Mol Plant Pathol.  2016","PubMed","citation","PMID:26419898","pubmed","26419898","create date:2015/10/01 | first author:Poloni A",
"The decrease in histone methyltransferase EZH2 in response to fluid shear stress alters endothelial gene expression and promotes quiescence.","/pubmed/26416763","Maleszewska M, Vanchin B, Harmsen MC, Krenning G.","Angiogenesis. 2016 Jan;19(1):9-24. doi: 10.1007/s10456-015-9485-2. Epub 2015 Sep 28.","Angiogenesis.  2016","PubMed","citation","PMID:26416763 | PMCID:PMC4700080","pubmed","26416763","create date:2015/09/30 | first author:Maleszewska M",
"ATF3 Is a Key Regulator of Macrophage IFN Responses.","/pubmed/26416280","Labzin LI, Schmidt SV, Masters SL, Beyer M, Krebs W, Klee K, Stahl R, Lütjohann D, Schultze JL, Latz E, De Nardo D.","J Immunol. 2015 Nov 1;195(9):4446-55. doi: 10.4049/jimmunol.1500204. Epub 2015 Sep 28.","J Immunol.  2015","PubMed","citation","PMID:26416280","pubmed","26416280","create date:2015/09/30 | first author:Labzin LI",
"CD34 defines an osteoprogenitor cell population in mouse bone marrow stromal cells.","/pubmed/26413784","Abdallah BM, Al-Shammary A, Skagen P, Abu Dawud R, Adjaye J, Aldahmash A, Kassem M.","Stem Cell Res. 2015 Nov;15(3):449-58. doi: 10.1016/j.scr.2015.09.005. Epub 2015 Sep 21.","Stem Cell Res.  2015","PubMed","citation","PMID:26413784","pubmed","26413784","create date:2015/09/29 | first author:Abdallah BM",
"Characterisation of transcriptional responses to dioxins and dioxin-like contaminants in roach (Rutilus rutilus) using whole transcriptome analysis.","/pubmed/26410716","Brinkmann M, Koglin S, Eisner B, Wiseman S, Hecker M, Eichbaum K, Thalmann B, Buchinger S, Reifferscheid G, Hollert H.","Sci Total Environ. 2016 Jan 15;541:412-423. doi: 10.1016/j.scitotenv.2015.09.087. Epub 2015 Sep 26.","Sci Total Environ.  2016","PubMed","citation","PMID:26410716","pubmed","26410716","create date:2015/09/28 | first author:Brinkmann M",
"Metabolic switch during adipogenesis: From branched chain amino acid catabolism to lipid synthesis.","/pubmed/26408941","Halama A, Horsch M, Kastenmüller G, Möller G, Kumar P, Prehn C, Laumen H, Hauner H, Hrabĕ de Angelis M, Beckers J, Suhre K, Adamski J.","Arch Biochem Biophys. 2016 Jan 1;589:93-107. doi: 10.1016/j.abb.2015.09.013. Epub 2015 Sep 25.","Arch Biochem Biophys.  2016","PubMed","citation","PMID:26408941","pubmed","26408941","create date:2015/09/27 | first author:Halama A",
"A synteny-based draft genome sequence of the forage grass Lolium perenne.","/pubmed/26408275","Byrne SL, Nagy I, Pfeifer M, Armstead I, Swain S, Studer B, Mayer K, Campbell JD, Czaban A, Hentrup S, Panitz F, Bendixen C, Hedegaard J, Caccamo M, Asp T.","Plant J. 2015 Nov;84(4):816-26. doi: 10.1111/tpj.13037.","Plant J.  2015","PubMed","citation","PMID:26408275","pubmed","26408275","create date:2015/09/27 | first author:Byrne SL",
"Synergy assessment of fixed combinations of Herba Andrographidis and Radix Eleutherococci extracts by transcriptome-wide microarray profiling.","/pubmed/26407940","Panossian A, Seo EJ, Wikman G, Efferth T.","Phytomedicine. 2015 Oct 15;22(11):981-92. doi: 10.1016/j.phymed.2015.08.004. Epub 2015 Aug 20.","Phytomedicine.  2015","PubMed","citation","PMID:26407940","pubmed","26407940","create date:2015/09/27 | first author:Panossian A",
"IL-15 suppresses colitis-associated colon carcinogenesis by inducing antitumor immunity.","/pubmed/26405589","Bahri R, Pateras IS, D'Orlando O, Goyeneche-Patino DA, Campbell M, Polansky JK, Sandig H, Papaioannou M, Evangelou K, Foukas PG, Gorgoulis VG, Bulfone-Paus S.","Oncoimmunology. 2015 Jan 22;4(9):e1002721. eCollection 2015 Sep.","Oncoimmunology.  2015","PubMed","citation","PMID:26405589 | PMCID:PMC4570106","pubmed","26405589","create date:2015/09/26 | first author:Bahri R",
"Functional classification of memory CD8(+) T cells by CX3CR1 expression.","/pubmed/26404698","Böttcher JP, Beyer M, Meissner F, Abdullah Z, Sander J, Höchst B, Eickhoff S, Rieckmann JC, Russo C, Bauer T, Flecken T, Giesen D, Engel D, Jung S, Busch DH, Protzer U, Thimme R, Mann M, Kurts C, Schultze JL, Kastenmüller W, Knolle PA.","Nat Commun. 2015 Sep 25;6:8306. doi: 10.1038/ncomms9306.","Nat Commun.  2015","PubMed","citation","PMID:26404698 | PMCID:PMC4667439","pubmed","26404698","create date:2015/09/26 | first author:Böttcher JP",
"Reference Genes in the Pathosystem Phakopsora pachyrhizi/ Soybean Suitable for Normalization in Transcript Profiling.","/pubmed/26404265","Hirschburger D, Müller M, Voegele RT, Link T.","Int J Mol Sci. 2015 Sep 23;16(9):23057-75. doi: 10.3390/ijms160923057.","Int J Mol Sci.  2015","PubMed","citation","PMID:26404265 | PMCID:PMC4613351","pubmed","26404265","create date:2015/09/26 | first author:Hirschburger D",
"Immunity comes first: the effect of parasite genotypes on adaptive immunity and immunization in three-spined sticklebacks.","/pubmed/26400836","Haase D, Rieger JK, Witten A, Stoll M, Bornberg-Bauer E, Kalbe M, Reusch TB.","Dev Comp Immunol. 2016 Jan;54(1):137-44. doi: 10.1016/j.dci.2015.09.008. Epub 2015 Sep 21.","Dev Comp Immunol.  2016","PubMed","citation","PMID:26400836","pubmed","26400836","create date:2015/09/25 | first author:Haase D",
"Interplay among Drosophila transcription factors Ets21c, Fos and Ftz-F1 drives JNK-mediated tumor malignancy.","/pubmed/26398940","Külshammer E, Mundorf J, Kilinc M, Frommolt P, Wagle P, Uhlirova M.","Dis Model Mech. 2015 Oct 1;8(10):1279-93. doi: 10.1242/dmm.020719. Epub 2015 Aug 6.","Dis Model Mech.  2015","PubMed","citation","PMID:26398940 | PMCID:PMC4610234","pubmed","26398940","create date:2015/09/24 | first author:Külshammer E",
"The lymphotoxin β receptor is a potential therapeutic target in renal inflammation.","/pubmed/26398497","Seleznik G, Seeger H, Bauer J, Fu K, Czerkowicz J, Papandile A, Poreci U, Rabah D, Ranger A, Cohen CD, Lindenmeyer M, Chen J, Edenhofer I, Anders HJ, Lech M, Wüthrich RP, Ruddle NH, Moeller MJ, Kozakowski N, Regele H, Browning JL, Heikenwalder M, et al.","Kidney Int. 2016 Jan;89(1):113-26. doi: 10.1038/ki.2015.280. Epub 2016 Jan 4.","Kidney Int.  2016","PubMed","citation","PMID:26398497","pubmed","26398497","create date:2015/09/24 | first author:Seleznik G",
"The outer mucus layer hosts a distinct intestinal microbial niche.","/pubmed/26392213","Li H, Limenitakis JP, Fuhrer T, Geuking MB, Lawson MA, Wyss M, Brugiroux S, Keller I, Macpherson JA, Rupp S, Stolp B, Stein JV, Stecher B, Sauer U, McCoy KD, Macpherson AJ.","Nat Commun. 2015 Sep 22;6:8292. doi: 10.1038/ncomms9292.","Nat Commun.  2015","PubMed","citation","PMID:26392213 | PMCID:PMC4595636","pubmed","26392213","create date:2015/09/24 | first author:Li H",
"Early transcriptional events linked to induction of diapause revealed by RNAseq in larvae of drosophilid fly, Chymomyza costata.","/pubmed/26391666","Poupardin R, Schöttner K, Korbelová J, Provazník J, Doležel D, Pavlinic D, Beneš V, Koštál V.","BMC Genomics. 2015 Sep 21;16:720. doi: 10.1186/s12864-015-1907-4.","BMC Genomics.  2015","PubMed","citation","PMID:26391666 | PMCID:PMC4578651","pubmed","26391666","create date:2015/09/24 | first author:Poupardin R",
"An expression analysis of markers of radiation-induced skin fibrosis and angiogenesis in wound healing disorders of the head and neck.","/pubmed/26390925","Koerdt S, Rohleder NH, Rommel N, Nobis C, Stoeckelhuber M, Pigorsch S, Duma MN, Wolff KD, Kesting MR.","Radiat Oncol. 2015 Sep 22;10:202. doi: 10.1186/s13014-015-0508-3.","Radiat Oncol.  2015","PubMed","citation","PMID:26390925 | PMCID:PMC4578371","pubmed","26390925","create date:2015/09/24 | first author:Koerdt S",
"Single-cell transcriptomic reconstruction reveals cell cycle and multi-lineage differentiation defects in Bcl11a-deficient hematopoietic stem cells.","/pubmed/26387834","Tsang JC, Yu Y, Burke S, Buettner F, Wang C, Kolodziejczyk AA, Teichmann SA, Lu L, Liu P.","Genome Biol. 2015 Sep 21;16:178. doi: 10.1186/s13059-015-0739-5.","Genome Biol.  2015","PubMed","citation","PMID:26387834 | PMCID:PMC4576406","pubmed","26387834","create date:2015/09/22 | first author:Tsang JC",
"Global transcriptome and mutagenic analyses of the acid tolerance response of Salmonella enterica serovar Typhimurium.","/pubmed/26386064","Ryan D, Pati NB, Ojha UK, Padhi C, Ray S, Jaiswal S, Singh GP, Mannala GK, Schultze T, Chakraborty T, Suar M.","Appl Environ Microbiol. 2015 Dec;81(23):8054-65. doi: 10.1128/AEM.02172-15. Epub 2015 Sep 18.","Appl Environ Microbiol.  2015","PubMed","citation","PMID:26386064 | PMCID:PMC4651094","pubmed","26386064","create date:2015/09/20 | first author:Ryan D",
"Improving the Annotation of Arabidopsis lyrata Using RNA-Seq Data.","/pubmed/26382944","Rawat V, Abdelsamad A, Pietzenuk B, Seymour DK, Koenig D, Weigel D, Pecinka A, Schneeberger K.","PLoS One. 2015 Sep 18;10(9):e0137391. doi: 10.1371/journal.pone.0137391. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26382944 | PMCID:PMC4575116","pubmed","26382944","create date:2015/09/19 | first author:Rawat V",
"Proinflammatory mesenchymal effects of the non-genotoxic hepatocarcinogen phenobarbital: a novel mechanism of antiapoptosis and tumor promotion.","/pubmed/26378027","Riegler T, Nejabat M, Eichner J, Stiebellehner M, Subosits S, Bilban M, Zell A, Huber WW, Schulte-Hermann R, Grasl-Kraupp B.","Carcinogenesis. 2015 Dec;36(12):1521-30. doi: 10.1093/carcin/bgv135. Epub 2015 Sep 16.","Carcinogenesis.  2015","PubMed","citation","PMID:26378027","pubmed","26378027","create date:2015/09/18 | first author:Riegler T",
"Comparative transcriptomic analyses to scrutinize the assumption that genotoxic PAHs exert effects via a common mode of action.","/pubmed/26377693","Labib S, Williams A, Guo CH, Leingartner K, Arlt VM, Schmeiser HH, Yauk CL, White PA, Halappanavar S.","Arch Toxicol. 2016 Oct;90(10):2461-80. doi: 10.1007/s00204-015-1595-5. Epub 2015 Sep 16.","Arch Toxicol.  2016","PubMed","citation","PMID:26377693 | PMCID:PMC5043007","pubmed","26377693","create date:2015/09/18 | first author:Labib S",
"Consequences of Aneuploidy in Cancer: Transcriptome and Beyond.","/pubmed/26376878","Dürrbaum M, Storchová Z.","Recent Results Cancer Res. 2015;200:195-224. doi: 10.1007/978-3-319-20291-4_9. Review.","Recent Results Cancer Res.  2015","PubMed","citation","PMID:26376878","pubmed","26376878","create date:2015/09/18 | first author:Dürrbaum M",
"Patterns of Chromosomal Aberrations in Solid Tumors.","/pubmed/26376875","Grade M, Difilippantonio MJ, Camps J.","Recent Results Cancer Res. 2015;200:115-42. doi: 10.1007/978-3-319-20291-4_6. Review.","Recent Results Cancer Res.  2015","PubMed","citation","PMID:26376875 | PMCID:PMC4729311","pubmed","26376875","create date:2015/09/18 | first author:Grade M",
"Conditional depletion of intellectual disability and Parkinsonism candidate gene ATP6AP2 in fly and mouse induces cognitive impairment and neurodegeneration.","/pubmed/26376863","Dubos A, Castells-Nobau A, Meziane H, Oortveld MA, Houbaert X, Iacono G, Martin C, Mittelhaeuser C, Lalanne V, Kramer JM, Bhukel A, Quentin C, Slabbert J, Verstreken P, Sigrist SJ, Messaddeq N, Birling MC, Selloum M, Stunnenberg HG, Humeau Y, Schenck A, Herault Y.","Hum Mol Genet. 2015 Dec 1;24(23):6736-55. doi: 10.1093/hmg/ddv380. Epub 2015 Sep 16.","Hum Mol Genet.  2015","PubMed","citation","PMID:26376863 | PMCID:PMC4634377","pubmed","26376863","create date:2015/09/18 | first author:Dubos A",
"Epigenetics and Proteomics Join Transcriptomics in the Quest for Tuberculosis Biomarkers.","/pubmed/26374119","Esterhuyse MM, Weiner J 3rd, Caron E, Loxton AG, Iannaccone M, Wagman C, Saikali P, Stanley K, Wolski WE, Mollenkopf HJ, Schick M, Aebersold R, Linhart H, Walzl G, Kaufmann SH.","MBio. 2015 Sep 15;6(5):e01187-15. doi: 10.1128/mBio.01187-15.","MBio.  2015","PubMed","citation","PMID:26374119 | PMCID:PMC4600108","pubmed","26374119","create date:2015/09/17 | first author:Esterhuyse MM",
