Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Allopolyploidy and the complex phylogenetic relationships within the Hordeum brachyantherum taxon.","/pubmed/26790585","Carmona A, de Bustos A, Jouve N, Cuadrado Á.","Mol Phylogenet Evol. 2016 Apr;97:107-119. doi: 10.1016/j.ympev.2016.01.001. Epub 2016 Jan 11.","Mol Phylogenet Evol.  2016","PubMed","citation","PMID:26790585","pubmed","26790585","create date:2016/01/23 | first author:Carmona A",
"IFI44L promoter methylation as a blood biomarker for systemic lupus erythematosus.","/pubmed/26787370","Zhao M, Zhou Y, Zhu B, Wan M, Jiang T, Tan Q, Liu Y, Jiang J, Luo S, Tan Y, Wu H, Renauer P, Del Mar Ayala Gutiérrez M, Castillo Palma MJ, Ortega Castro R, Fernández-Roldán C, Raya E, Faria R, Carvalho C, Alarcón-Riquelme ME, Xiang Z, Chen J, et al.","Ann Rheum Dis. 2016 Nov;75(11):1998-2006. doi: 10.1136/annrheumdis-2015-208410. Epub 2016 Jan 19.","Ann Rheum Dis.  2016","PubMed","citation","PMID:26787370 | PMCID:PMC4955646","pubmed","26787370","create date:2016/01/21 | first author:Zhao M",
"Chromosomal transformation in Bacillus subtilis is a non-polar recombination reaction.","/pubmed/26786319","Carrasco B, Serrano E, Sánchez H, Wyman C, Alonso JC.","Nucleic Acids Res. 2016 Apr 7;44(6):2754-68. doi: 10.1093/nar/gkv1546. Epub 2016 Jan 18.","Nucleic Acids Res.  2016","PubMed","citation","PMID:26786319 | PMCID:PMC4824099","pubmed","26786319","create date:2016/01/21 | first author:Carrasco B",
"Human DNA methylomes of neurodegenerative diseases show common epigenomic patterns.","/pubmed/26784972","Sanchez-Mut JV, Heyn H, Vidal E, Moran S, Sayols S, Delgado-Morales R, Schultz MD, Ansoleaga B, Garcia-Esparcia P, Pons-Espinal M, de Lagran MM, Dopazo J, Rabano A, Avila J, Dierssen M, Lott I, Ferrer I, Ecker JR, Esteller M.","Transl Psychiatry. 2016 Jan 19;6:e718. doi: 10.1038/tp.2015.214.","Transl Psychiatry.  2016","PubMed","citation","PMID:26784972 | PMCID:PMC5068885","pubmed","26784972","create date:2016/01/20 | first author:Sanchez-Mut JV",
"Genetic Determinants of Thrombin Generation and Their Relation to Venous Thrombosis: Results from the GAIT-2 Project.","/pubmed/26784699","Martin-Fernandez L, Ziyatdinov A, Carrasco M, Millon JA, Martinez-Perez A, Vilalta N, Brunel H, Font M, Hamsten A, Souto JC, Soria JM.","PLoS One. 2016 Jan 19;11(1):e0146922. doi: 10.1371/journal.pone.0146922. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26784699 | PMCID:PMC4718515","pubmed","26784699","create date:2016/01/20 | first author:Martin-Fernandez L",
"Full coding hepatitis E virus genotype 3 genome amplification method.","/pubmed/26784284","Muñoz-Chimeno M, Forero JE, Echevarría JM, Muñoz-Bellido JL, Vázquez-López L, Morago L, García-Galera MC, Avellón A.","J Virol Methods. 2016 Apr;230:18-23. doi: 10.1016/j.jviromet.2016.01.004. Epub 2016 Jan 16.","J Virol Methods.  2016","PubMed","citation","PMID:26784284","pubmed","26784284","create date:2016/01/20 | first author:Muñoz-Chimeno M",
"Decreased SMG7 expression associates with lupus-risk variants and elevated antinuclear antibody production.","/pubmed/26783109","Deng Y, Zhao J, Sakurai D, Sestak AL, Osadchiy V, Langefeld CD, Kaufman KM, Kelly JA, James JA, Petri MA, Bae SC, Alarcón-Riquelme ME, Alarcón GS, Anaya JM, Criswell LA, Freedman BI, Kamen DL, Gilkeson GS, Jacob CO, Merrill JT, Gaffney PM, Sivils KM, et al.","Ann Rheum Dis. 2016 Nov;75(11):2007-2013. doi: 10.1136/annrheumdis-2015-208441. Epub 2016 Jan 18.","Ann Rheum Dis.  2016","PubMed","citation","PMID:26783109 | PMCID:PMC4949149","pubmed","26783109","create date:2016/01/20 | first author:Deng Y",
"A comparison of genomic profiles of complex diseases under different models.","/pubmed/26782991","Potenciano V, Abad-Grau MM, Alcina A, Matesanz F.","BMC Med Genomics. 2016 Jan 19;9:3. doi: 10.1186/s12920-015-0157-2.","BMC Med Genomics.  2016","PubMed","citation","PMID:26782991 | PMCID:PMC4717655","pubmed","26782991","create date:2016/01/20 | first author:Potenciano V",
"Complete genome sequence of the potato pathogen Ralstonia solanacearum UY031.","/pubmed/26779304","Guarischi-Sousa R, Puigvert M, Coll NS, Siri MI, Pianzzola MJ, Valls M, Setubal JC.","Stand Genomic Sci. 2016 Jan 15;11:7. doi: 10.1186/s40793-016-0131-4. eCollection 2016.","Stand Genomic Sci.  2016","PubMed","citation","PMID:26779304 | PMCID:PMC4714475","pubmed","26779304","create date:2016/01/19 | first author:Guarischi-Sousa R",
"Dissecting the Roles of Gonadotropin-Inhibitory Hormone in Mammals: Studies Using Pharmacological Tools and Genetically Modified Mouse Models.","/pubmed/26779117","Leon S, Tena-Sempere M.","Front Endocrinol (Lausanne). 2016 Jan 5;6:189. doi: 10.3389/fendo.2015.00189. eCollection 2015. Review.","Front Endocrinol (Lausanne).  2015","PubMed","citation","PMID:26779117 | PMCID:PMC4700143","pubmed","26779117","create date:2016/01/19 | first author:Leon S",
"Cell-free circulating tumour DNA as a liquid biopsy in breast cancer.","/pubmed/26776681","De Mattos-Arruda L, Caldas C.","Mol Oncol. 2016 Mar;10(3):464-74. doi: 10.1016/j.molonc.2015.12.001. Epub 2015 Dec 17. Review.","Mol Oncol.  2016","PubMed","citation","PMID:26776681 | PMCID:PMC5528975","pubmed","26776681","create date:2016/01/19 | first author:De Mattos-Arruda L",
"Draft genomes of Nautella italica strains CECT 7645(T) and CECT 7321: Two roseobacters with potential pathogenic and biotechnological traits.","/pubmed/26774858","Rodrigo-Torres L, Pujalte MJ, Arahal DR.","Mar Genomics. 2016 Apr;26:73-80. doi: 10.1016/j.margen.2016.01.001. Epub 2016 Jan 13.","Mar Genomics.  2016","PubMed","citation","PMID:26774858","pubmed","26774858","create date:2016/01/18 | first author:Rodrigo-Torres L",
"Age and gender effects on 15 platelet phenotypes in a Spanish population.","/pubmed/26773944","Vázquez-Santiago M, Ziyatdinov A, Pujol-Moix N, Brunel H, Morera A, Soria JM, Souto JC.","Comput Biol Med. 2016 Feb 1;69:226-33. doi: 10.1016/j.compbiomed.2015.12.023. Epub 2016 Jan 1.","Comput Biol Med.  2016","PubMed","citation","PMID:26773944","pubmed","26773944","create date:2016/01/17 | first author:Vázquez-Santiago M",
"Sensing parasites: Proteomic and advanced bio-detection alternatives.","/pubmed/26773860","Sánchez-Ovejero C, Benito-Lopez F, Díez P, Casulli A, Siles-Lucas M, Fuentes M, Manzano-Román R.","J Proteomics. 2016 Mar 16;136:145-56. doi: 10.1016/j.jprot.2015.12.030. Epub 2016 Jan 7. Review.","J Proteomics.  2016","PubMed","citation","PMID:26773860","pubmed","26773860","create date:2016/01/17 | first author:Sánchez-Ovejero C",
"The Framingham Score and the Systematic Coronary Risk Evaluation at Low Cutoff Values Are Useful Surrogate Markers of High-risk Subclinical Atherosclerosis in Patients with Rheumatoid Arthritis.","/pubmed/26773110","Dessein PH, Corrales A, Lopez-Mejias R, Solomon A, Woodiwiss AJ, Llorca J, Norton GR, Genre F, Blanco R, Pina T, Gonzalez-Juanatey C, Tsang L, Gonzalez-Gay MA.","J Rheumatol. 2016 Mar;43(3):486-94. doi: 10.3899/jrheum.150510. Epub 2016 Jan 15.","J Rheumatol.  2016","PubMed","citation","PMID:26773110","pubmed","26773110","create date:2016/01/17 | first author:Dessein PH",
"Integration of multi-omics data of a genome-reduced bacterium: Prevalence of post-transcriptional regulation and its correlation with protein abundances.","/pubmed/26773059","Chen WH, van Noort V, Lluch-Senar M, Hennrich ML, Wodke JA, Yus E, Alibés A, Roma G, Mende DR, Pesavento C, Typas A, Gavin AC, Serrano L, Bork P.","Nucleic Acids Res. 2016 Feb 18;44(3):1192-202. doi: 10.1093/nar/gkw004. Epub 2016 Jan 14.","Nucleic Acids Res.  2016","PubMed","citation","PMID:26773059 | PMCID:PMC4756857","pubmed","26773059","create date:2016/01/17 | first author:Chen WH",
"Histone H1 in gene expression and development.","/pubmed/26772994","Jordan A.","Biochim Biophys Acta. 2016 Mar;1859(3):429-30. doi: 10.1016/j.bbagrm.2016.01.001. Epub 2016 Jan 7. No abstract available. ","Biochim Biophys Acta.  2016","PubMed","citation","PMID:26772994","pubmed","26772994","create date:2016/01/17 | first author:Jordan A",
"Urinary alpha-1 antitrypsin and CD59 glycoprotein predict albuminuria development in hypertensive patients under chronic renin-angiotensin system suppression.","/pubmed/26772976","Gonzalez-Calero L, Martin-Lorenzo M, de la Cuesta F, Maroto AS, Baldan-Martin M, Ruiz-Hurtado G, Pulido-Olmo H, Segura J, Barderas MG, Ruilope LM, Vivanco F, Alvarez-Llamas G.","Cardiovasc Diabetol. 2016 Jan 16;15:8. doi: 10.1186/s12933-016-0331-7.","Cardiovasc Diabetol.  2016","PubMed","citation","PMID:26772976 | PMCID:PMC4715311","pubmed","26772976","create date:2016/01/17 | first author:Gonzalez-Calero L",
"DNA Hypomethylation and Histone Variant macroH2A1 Synergistically Attenuate Chemotherapy-Induced Senescence to Promote Hepatocellular Carcinoma Progression.","/pubmed/26772755","Borghesan M, Fusilli C, Rappa F, Panebianco C, Rizzo G, Oben JA, Mazzoccoli G, Faulkes C, Pata I, Agodi A, Rezaee F, Minogue S, Warren A, Peterson A, Sedivy JM, Douet J, Buschbeck M, Cappello F, Mazza T, Pazienza V, Vinciguerra M.","Cancer Res. 2016 Feb 1;76(3):594-606. doi: 10.1158/0008-5472.CAN-15-1336. Epub 2016 Jan 15.","Cancer Res.  2016","PubMed","citation","PMID:26772755 | PMCID:PMC4785885","pubmed","26772755","create date:2016/01/17 | first author:Borghesan M",
"Lamin A is involved in the development of vascular calcification induced by chronic kidney failure and phosphorus load.","/pubmed/26769003","Quirós-González I, Román-García P, Alonso-Montes C, Barrio-Vázquez S, Carrillo-López N, Naves-Díaz M, Mora MI, Corrales FJ, López-Hernández FJ, Ruiz-Torres MP, Cannata-Andía JB, Fernández-Martín JL.","Bone. 2016 Mar;84:160-8. doi: 10.1016/j.bone.2016.01.005. Epub 2016 Jan 6.","Bone.  2016","PubMed","citation","PMID:26769003","pubmed","26769003","create date:2016/01/16 | first author:Quirós-González I",
"Screening of CD96 and ASXL1 in 11 patients with Opitz C or Bohring-Opitz syndromes.","/pubmed/26768331","Urreizti R, Roca-Ayats N, Trepat J, Garcia-Garcia F, Aleman A, Orteschi D, Marangi G, Neri G, Opitz JM, Dopazo J, Cormand B, Vilageliu L, Balcells S, Grinberg D.","Am J Med Genet A. 2016 Jan;170A(1):24-31. doi: 10.1002/ajmg.a.37418. Epub 2015 Oct 7.","Am J Med Genet A.  2016","PubMed","citation","PMID:26768331","pubmed","26768331","create date:2016/01/16 | first author:Urreizti R",
"Can cloud-based tools accelerate Alzheimer's disease drug discovery?","/pubmed/26766514","Cacabelos R, Teijido O, Carril JC.","Expert Opin Drug Discov. 2016;11(3):215-23. doi: 10.1517/17460441.2016.1141892. Epub 2016 Feb 3. No abstract available. ","Expert Opin Drug Discov.  2016","PubMed","citation","PMID:26766514","pubmed","26766514","create date:2016/01/15 | first author:Cacabelos R",
"267 Spanish Exomes Reveal Population-Specific Differences in Disease-Related Genetic Variation.","/pubmed/26764160","Dopazo J, Amadoz A, Bleda M, Garcia-Alonso L, Alemán A, García-García F, Rodriguez JA, Daub JT, Muntané G, Rueda A, Vela-Boza A, López-Domingo FJ, Florido JP, Arce P, Ruiz-Ferrer M, Méndez-Vidal C, Arnold TE, Spleiss O, Alvarez-Tejado M, Navarro A, Bhattacharya SS, Borrego S, et al.","Mol Biol Evol. 2016 May;33(5):1205-18. doi: 10.1093/molbev/msw005. Epub 2016 Jan 13.","Mol Biol Evol.  2016","PubMed","citation","PMID:26764160 | PMCID:PMC4839216","pubmed","26764160","create date:2016/01/15 | first author:Dopazo J",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"The use of genomic coancestry matrices in the optimisation of contributions to maintain genetic diversity at specific regions of the genome.","/pubmed/26763889","Gómez-Romano F, Villanueva B, Fernández J, Woolliams JA, Pong-Wong R.","Genet Sel Evol. 2016 Jan 13;48:2. doi: 10.1186/s12711-015-0172-y.","Genet Sel Evol.  2016","PubMed","citation","PMID:26763889 | PMCID:PMC5518098","pubmed","26763889","create date:2016/01/15 | first author:Gómez-Romano F",
"Differential Features between Chronic Skin Inflammatory Diseases Revealed in Skin-Humanized Psoriasis and Atopic Dermatitis Mouse Models.","/pubmed/26763433","Carretero M, Guerrero-Aspizua S, Illera N, Galvez V, Navarro M, García-García F, Dopazo J, Jorcano JL, Larcher F, del Rio M.","J Invest Dermatol. 2016 Jan;136(1):136-45. doi: 10.1038/JID.2015.362.","J Invest Dermatol.  2016","PubMed","citation","PMID:26763433","pubmed","26763433","create date:2016/01/15 | first author:Carretero M",
"Production of Biologically Active Cecropin A Peptide in Rice Seed Oil Bodies.","/pubmed/26760761","Montesinos L, Bundó M, Izquierdo E, Campo S, Badosa E, Rossignol M, Montesinos E, San Segundo B, Coca M.","PLoS One. 2016 Jan 13;11(1):e0146919. doi: 10.1371/journal.pone.0146919. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26760761 | PMCID:PMC4711921","pubmed","26760761","create date:2016/01/14 | first author:Montesinos L",
"A Follow-Up of the Multicenter Collaborative Study on HIV-1 Drug Resistance and Tropism Testing Using 454 Ultra Deep Pyrosequencing.","/pubmed/26756901","St John EP, Simen BB, Turenchalk GS, Braverman MS, Abbate I, Aerssens J, Bouchez O, Gabriel C, Izopet J, Meixenberger K, Di Giallonardo F, Schlapbach R, Paredes R, Sakwa J, Schmitz-Agheguian GG, Thielen A, Victor M, Metzner KJ, Däumer MP; 454 HIV-1 Alpha Study Group..","PLoS One. 2016 Jan 12;11(1):e0146687. doi: 10.1371/journal.pone.0146687. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26756901 | PMCID:PMC4710461","pubmed","26756901","create date:2016/01/13 | first author:St John EP",
"Phenotypic and genomic analysis of multiple myeloma minimal residual disease tumor cells: a new model to understand chemoresistance.","/pubmed/26755711","Paiva B, Corchete LA, Vidriales MB, Puig N, Maiso P, Rodriguez I, Alignani D, Burgos L, Sanchez ML, Barcena P, Echeveste MA, Hernandez MT, García-Sanz R, Ocio EM, Oriol A, Gironella M, Palomera L, De Arriba F, Gonzalez Y, Johnson SK, Epstein J, Barlogie B, et al.","Blood. 2016 Apr 14;127(15):1896-906. doi: 10.1182/blood-2015-08-665679. Epub 2016 Jan 11.","Blood.  2016","PubMed","citation","PMID:26755711","pubmed","26755711","create date:2016/01/13 | first author:Paiva B",
"Pangenome-wide and molecular evolution analyses of the Pseudomonas aeruginosa species.","/pubmed/26754847","Mosquera-Rendón J, Rada-Bravo AM, Cárdenas-Brito S, Corredor M, Restrepo-Pineda E, Benítez-Páez A.","BMC Genomics. 2016 Jan 12;17:45. doi: 10.1186/s12864-016-2364-4.","BMC Genomics.  2016","PubMed","citation","PMID:26754847 | PMCID:PMC4710005","pubmed","26754847","create date:2016/01/13 | first author:Mosquera-Rendón J",
"Association between single-nucleotide polymorphisms in DNA double-strand break repair genes and prostate cancer aggressiveness in the Spanish population.","/pubmed/26754263","Henríquez-Hernández LA, Valenciano A, Foro-Arnalot P, Álvarez-Cubero MJ, Cozar JM, Suárez-Novo JF, Castells-Esteve M, Fernández-Gonzalo P, De-Paula-Carranza B, Ferrer M, Guedea F, Sancho-Pardo G, Craven-Bartle J, Ortiz-Gordillo MJ, Cabrera-Roldán P, Rodríguez-Melcón JI, Herrera-Ramos E, Rodríguez-Gallego C, Lara PC.","Prostate Cancer Prostatic Dis. 2016 Mar;19(1):28-34. doi: 10.1038/pcan.2015.63. Epub 2016 Jan 12.","Prostate Cancer Prostatic Dis.  2016","PubMed","citation","PMID:26754263","pubmed","26754263","create date:2016/01/13 | first author:Henríquez-Hernández LA",
"Assessment of Targeted Next-Generation Sequencing as a Tool for the Diagnosis of Charcot-Marie-Tooth Disease and Hereditary Motor Neuropathy.","/pubmed/26752306","Lupo V, García-García F, Sancho P, Tello C, García-Romero M, Villarreal L, Alberti A, Sivera R, Dopazo J, Pascual-Pascual SI, Márquez-Infante C, Casasnovas C, Sevilla T, Espinós C.","J Mol Diagn. 2016 Mar;18(2):225-34. doi: 10.1016/j.jmoldx.2015.10.005. Epub 2016 Jan 2.","J Mol Diagn.  2016","PubMed","citation","PMID:26752306","pubmed","26752306","create date:2016/01/12 | first author:Lupo V",
"Selective pressure against horizontally acquired prokaryotic genes as a driving force of plastid evolution.","/pubmed/26750147","Llorente B, de Souza FS, Soto G, Meyer C, Alonso GD, Flawiá MM, Bravo-Almonacid F, Ayub ND, Rodríguez-Concepción M.","Sci Rep. 2016 Jan 11;6:19036. doi: 10.1038/srep19036.","Sci Rep.  2016","PubMed","citation","PMID:26750147 | PMCID:PMC4707469","pubmed","26750147","create date:2016/01/12 | first author:Llorente B",
"Stepwise Clearance of Repressive Roadblocks Drives Cardiac Induction in Human ESCs.","/pubmed/26748419","Rao J, Pfeiffer MJ, Frank S, Adachi K, Piccini I, Quaranta R, Araúzo-Bravo M, Schwarz J, Schade D, Leidel S, Schöler HR, Seebohm G, Greber B.","Cell Stem Cell. 2016 Mar 3;18(3):341-53. doi: 10.1016/j.stem.2015.11.019. Epub 2015 Dec 31. Erratum in: Cell Stem Cell. 2016 Apr 7;18(4):554-6. ","Cell Stem Cell.  2016","PubMed","citation","PMID:26748419","pubmed","26748419","create date:2016/01/11 | first author:Rao J",
"Identification and Successful Negotiation of a Metabolic Checkpoint in Direct Neuronal Reprogramming.","/pubmed/26748418","Gascón S, Murenu E, Masserdotti G, Ortega F, Russo GL, Petrik D, Deshpande A, Heinrich C, Karow M, Robertson SP, Schroeder T, Beckers J, Irmler M, Berndt C, Angeli JP, Conrad M, Berninger B, Götz M.","Cell Stem Cell. 2016 Mar 3;18(3):396-409. doi: 10.1016/j.stem.2015.12.003. Epub 2015 Dec 31.","Cell Stem Cell.  2016","PubMed","citation","PMID:26748418","pubmed","26748418","create date:2016/01/11 | first author:Gascón S",
"Catechol-O-Methyltransferase Val158Met Polymorphism and Clinical Response to Antipsychotic Treatment in Schizophrenia and Schizo-Affective Disorder Patients: a Meta-Analysis.","/pubmed/26745992","Huang E, Zai CC, Lisoway A, Maciukiewicz M, Felsky D, Tiwari AK, Bishop JR, Ikeda M, Molero P, Ortuno F, Porcelli S, Samochowiec J, Mierzejewski P, Gao S, Crespo-Facorro B, Pelayo-Terán JM, Kaur H, Kukreti R, Meltzer HY, Lieberman JA, Potkin SG, Müller DJ, et al.","Int J Neuropsychopharmacol. 2016 Apr 29;19(5). pii: pyv132. doi: 10.1093/ijnp/pyv132. Print 2016 May.","Int J Neuropsychopharmacol.  2016","PubMed","citation","PMID:26745992 | PMCID:PMC4886669","pubmed","26745992","create date:2016/01/10 | first author:Huang E",
"Biodegradation of cyanide wastes from mining and jewellery industries.","/pubmed/26745356","Luque-Almagro VM, Moreno-Vivián C, Roldán MD.","Curr Opin Biotechnol. 2016 Apr;38:9-13. doi: 10.1016/j.copbio.2015.12.004. Epub 2015 Dec 31. Review.","Curr Opin Biotechnol.  2016","PubMed","citation","PMID:26745356","pubmed","26745356","create date:2016/01/09 | first author:Luque-Almagro VM",
"Reprogramming triggers endogenous L1 and Alu retrotransposition in human induced pluripotent stem cells.","/pubmed/26743714","Klawitter S, Fuchs NV, Upton KR, Muñoz-Lopez M, Shukla R, Wang J, Garcia-Cañadas M, Lopez-Ruiz C, Gerhardt DJ, Sebe A, Grabundzija I, Merkert S, Gerdes P, Pulgarin JA, Bock A, Held U, Witthuhn A, Haase A, Sarkadi B, Löwer J, Wolvetang EJ, Martin U, et al.","Nat Commun. 2016 Jan 8;7:10286. doi: 10.1038/ncomms10286.","Nat Commun.  2016","PubMed","citation","PMID:26743714 | PMCID:PMC4729875","pubmed","26743714","create date:2016/01/09 | first author:Klawitter S",
"Highly sensitive and ultrafast read mapping for RNA-seq analysis.","/pubmed/26740642","Medina I, Tárraga J, Martínez H, Barrachina S, Castillo MI, Paschall J, Salavert-Torres J, Blanquer-Espert I, Hernández-García V, Quintana-Ortí ES, Dopazo J.","DNA Res. 2016 Apr;23(2):93-100. doi: 10.1093/dnares/dsv039. Epub 2016 Jan 5.","DNA Res.  2016","PubMed","citation","PMID:26740642 | PMCID:PMC4833417","pubmed","26740642","create date:2016/01/08 | first author:Medina I",
"CLOCK gene variation is associated with incidence of type-2 diabetes and cardiovascular diseases in type-2 diabetic subjects: dietary modulation in the PREDIMED randomized trial.","/pubmed/26739996","Corella D, Asensio EM, Coltell O, Sorlí JV, Estruch R, Martínez-González MÁ, Salas-Salvadó J, Castañer O, Arós F, Lapetra J, Serra-Majem L, Gómez-Gracia E, Ortega-Azorín C, Fiol M, Espino JD, Díaz-López A, Fitó M, Ros E, Ordovás JM.","Cardiovasc Diabetol. 2016 Jan 7;15:4. doi: 10.1186/s12933-015-0327-8.","Cardiovasc Diabetol.  2016","PubMed","citation","PMID:26739996 | PMCID:PMC4704407","pubmed","26739996","create date:2016/01/08 | first author:Corella D",
"Extracardiac septum transversum/proepicardial endothelial cells pattern embryonic coronary arterio-venous connections.","/pubmed/26739565","Cano E, Carmona R, Ruiz-Villalba A, Rojas A, Chau YY, Wagner KD, Wagner N, Hastie ND, Muñoz-Chápuli R, Pérez-Pomares JM.","Proc Natl Acad Sci U S A. 2016 Jan 19;113(3):656-61. doi: 10.1073/pnas.1509834113. Epub 2016 Jan 6.","Proc Natl Acad Sci U S A.  2016","PubMed","citation","PMID:26739565 | PMCID:PMC4725486","pubmed","26739565","create date:2016/01/08 | first author:Cano E",
"Functional Interplay of Two Paralogs Encoding SWI/SNF Chromatin-Remodeling Accessory Subunits During Caenorhabditis elegans Development.","/pubmed/26739451","Ertl I, Porta-de-la-Riva M, Gómez-Orte E, Rubio-Peña K, Aristizábal-Corrales D, Cornes E, Fontrodona L, Osteikoetxea X, Ayuso C, Askjaer P, Cabello J, Cerón J.","Genetics. 2016 Mar;202(3):961-75. doi: 10.1534/genetics.115.183533. Epub 2016 Jan 6.","Genetics.  2016","PubMed","citation","PMID:26739451 | PMCID:PMC4788132","pubmed","26739451","create date:2016/01/08 | first author:Ertl I",
"Sea cucumbers with an anti-inflammatory effect on endothelial cells and subcutaneous but not on epicardial adipose tissue.","/pubmed/26738438","Mena-Bueno S, Atanasova M, Fernández-Trasancos Á, Paradela-Dobarro B, Bravo SB, Álvarez E, Fernández ÁL, Carrera I, González-Juanatey JR, Eiras S.","Food Funct. 2016 Feb;7(2):953-63. doi: 10.1039/c5fo01246e.","Food Funct.  2016","PubMed","citation","PMID:26738438","pubmed","26738438","create date:2016/01/08 | first author:Mena-Bueno S",
"The HLA-DQβ1 insertion is a strong achalasia risk factor and displays a geospatial north-south gradient among Europeans.","/pubmed/26733285","Becker J, Haas SL, Mokrowiecka A, Wasielica-Berger J, Ateeb Z, Bister J, Elbe P, Kowalski M, Gawron-Kiszka M, Majewski M, Mulak A, Janiak M, Wouters MM, Schwämmle T, Hess T, Veits L, Niebisch S, Santiago JL, de León AR, de la Serna JP, Urcelay E, Annese V, et al.","Eur J Hum Genet. 2016 Aug;24(8):1228-31. doi: 10.1038/ejhg.2015.262. Epub 2016 Jan 6.","Eur J Hum Genet.  2016","PubMed","citation","PMID:26733285 | PMCID:PMC4970678","pubmed","26733285","create date:2016/01/07 | first author:Becker J",
"Immunoproteomics-Based Analysis of the Immunocompetent Serological Response to Lomentospora prolificans.","/pubmed/26732945","Pellon A, Ramirez-Garcia A, Buldain I, Antoran A, Rementeria A, Hernando FL.","J Proteome Res. 2016 Feb 5;15(2):595-607. doi: 10.1021/acs.jproteome.5b00978. Epub 2016 Jan 21.","J Proteome Res.  2016","PubMed","citation","PMID:26732945","pubmed","26732945","create date:2016/01/07 | first author:Pellon A",
"Meta-analysis of genome-wide association studies identifies multiple lung cancer susceptibility loci in never-smoking Asian women.","/pubmed/26732429","Wang Z, Seow WJ, Shiraishi K, Hsiung CA, Matsuo K, Liu J, Chen K, Yamji T, Yang Y, Chang IS, Wu C, Hong YC, Burdett L, Wyatt K, Chung CC, Li SA, Yeager M, Hutchinson A, Hu W, Caporaso N, Landi MT, Chatterjee N, et al.","Hum Mol Genet. 2016 Feb 1;25(3):620-9. doi: 10.1093/hmg/ddv494. Epub 2016 Jan 4.","Hum Mol Genet.  2016","PubMed","citation","PMID:26732429 | PMCID:PMC4731021","pubmed","26732429","create date:2016/01/07 | first author:Wang Z",
"Identification of a novel susceptibility locus at 13q34 and refinement of the 20p12.2 region as a multi-signal locus associated with bladder cancer risk in individuals of European ancestry.","/pubmed/26732427","Figueroa JD, Middlebrooks CD, Banday AR, Ye Y, Garcia-Closas M, Chatterjee N, Koutros S, Kiemeney LA, Rafnar T, Bishop T, Furberg H, Matullo G, Golka K, Gago-Dominguez M, Taylor JA, Fletcher T, Siddiq A, Cortessis VK, Kooperberg C, Cussenot O, Benhamou S, Prescott J, et al.","Hum Mol Genet. 2016 Mar 15;25(6):1203-14. doi: 10.1093/hmg/ddv492. Epub 2016 Jan 4.","Hum Mol Genet.  2016","PubMed","citation","PMID:26732427 | PMCID:PMC4817084","pubmed","26732427","create date:2016/01/07 | first author:Figueroa JD",
"Non-functional plastid ndh gene fragments are present in the nuclear genome of Norway spruce (Picea abies L. Karsch): insights from in silico analysis of nuclear and organellar genomes.","/pubmed/26732267","Ranade SS, García-Gil MR, Rosselló JA.","Mol Genet Genomics. 2016 Apr;291(2):935-41. doi: 10.1007/s00438-015-1159-7. Epub 2016 Jan 5.","Mol Genet Genomics.  2016","PubMed","citation","PMID:26732267","pubmed","26732267","create date:2016/01/07 | first author:Ranade SS",
"Genome Reconstruction from Metagenomic Data Sets Reveals Novel Microbes in the Brackish Waters of the Caspian Sea.","/pubmed/26729711","Mehrshad M, Amoozegar MA, Ghai R, Shahzadeh Fazeli SA, Rodriguez-Valera F.","Appl Environ Microbiol. 2016 Jan 4;82(5):1599-612. doi: 10.1128/AEM.03381-15.","Appl Environ Microbiol.  2016","PubMed","citation","PMID:26729711 | PMCID:PMC4771326","pubmed","26729711","create date:2016/01/06 | first author:Mehrshad M",
"ChainRank, a chain prioritisation method for contextualisation of biological networks.","/pubmed/26729273","Tényi Á, de Atauri P, Gomez-Cabrero D, Cano I, Clarke K, Falciani F, Cascante M, Roca J, Maier D.","BMC Bioinformatics. 2016 Jan 5;17:17. doi: 10.1186/s12859-015-0864-x.","BMC Bioinformatics.  2016","PubMed","citation","PMID:26729273 | PMCID:PMC4700624","pubmed","26729273","create date:2016/01/06 | first author:Tényi Á",
"Genome sequencing and secondary metabolism of the postharvest pathogen Penicillium griseofulvum.","/pubmed/26729047","Banani H, Marcet-Houben M, Ballester AR, Abbruscato P, González-Candelas L, Gabaldón T, Spadaro D.","BMC Genomics. 2016 Jan 5;17:19. doi: 10.1186/s12864-015-2347-x.","BMC Genomics.  2016","PubMed","citation","PMID:26729047 | PMCID:PMC4700700","pubmed","26729047","create date:2016/01/06 | first author:Banani H",
"The COL1A1 SP1 polymorphism is associated with lower bone mineral density in patients treated with valproic acid.","/pubmed/26727275","Villegas-Martínez I, de-Miguel-Elízaga I, Carrasco-Torres R, Marras C, Canteras-Jordana M, Yedra-Guzmán MJ, Martínez-Villanueva M, Tortosa-Conesa D, Martín-Fernández J.","Pharmacogenet Genomics. 2016 Mar;26(3):126-32. doi: 10.1097/FPC.0000000000000199.","Pharmacogenet Genomics.  2016","PubMed","citation","PMID:26727275","pubmed","26727275","create date:2016/01/05 | first author:Villegas-Martínez I",
