Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Lactobacillus rhamnosus CNCMI-4317 Modulates Fiaf/Angptl4 in Intestinal Epithelial Cells and Circulating Level in Mice.","/pubmed/26439630","Jacouton E, Mach N, Cadiou J, Lapaque N, Clément K, Doré J, van Hylckama Vlieg JE, Smokvina T, Blottière HM.","PLoS One. 2015 Oct 6;10(10):e0138880. doi: 10.1371/journal.pone.0138880. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26439630 | PMCID:PMC4595210","pubmed","26439630","create date:2015/10/07 | first author:Jacouton E",
"Transcriptomic Analysis of Trout Gill Ionocytes in Fresh Water and Sea Water Using Laser Capture Microdissection Combined with Microarray Analysis.","/pubmed/26439495","Leguen I, Le Cam A, Montfort J, Peron S, Fautrel A.","PLoS One. 2015 Oct 6;10(10):e0139938. doi: 10.1371/journal.pone.0139938. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26439495 | PMCID:PMC4595143","pubmed","26439495","create date:2015/10/07 | first author:Leguen I",
"A Conserved Core of Programmed Cell Death Indicator Genes Discriminates Developmentally and Environmentally Induced Programmed Cell Death in Plants.","/pubmed/26438786","Olvera-Carrillo Y, Van Bel M, Van Hautegem T, Fendrych M, Huysmans M, Simaskova M, van Durme M, Buscaill P, Rivas S, S Coll N, Coppens F, Maere S, Nowack MK.","Plant Physiol. 2015 Dec;169(4):2684-99. doi: 10.1104/pp.15.00769. Epub 2015 Oct 5.","Plant Physiol.  2015","PubMed","citation","PMID:26438786 | PMCID:PMC4677882","pubmed","26438786","create date:2015/10/07 | first author:Olvera-Carrillo Y",
"Complex Regulation Pathways of AmpC-Mediated β-Lactam Resistance in Enterobacter cloacae Complex.","/pubmed/26438498","Guérin F, Isnard C, Cattoir V, Giard JC.","Antimicrob Agents Chemother. 2015 Dec;59(12):7753-61. doi: 10.1128/AAC.01729-15. Epub 2015 Oct 5.","Antimicrob Agents Chemother.  2015","PubMed","citation","PMID:26438498 | PMCID:PMC4649247","pubmed","26438498","create date:2015/10/07 | first author:Guérin F",
"Cetuximab promotes epithelial to mesenchymal transition and cancer associated fibroblasts in patients with head and neck cancer.","/pubmed/26437222","Schmitz S, Bindea G, Albu RI, Mlecnik B, Machiels JP.","Oncotarget. 2015 Oct 27;6(33):34288-99. doi: 10.18632/oncotarget.5924.","Oncotarget.  2015","PubMed","citation","PMID:26437222 | PMCID:PMC4741452","pubmed","26437222","create date:2015/10/06 | first author:Schmitz S",
"Whole Blood Transcriptome Analysis of Mycoplasma mycoides Subsp. mycoides-Infected Cattle Confirms Immunosuppression but Does Not Reflect Local Inflammation.","/pubmed/26431338","Rodrigues V, Holzmuller P, Puech C, Wesonga H, Thiaucourt F, Manso-Silván L.","PLoS One. 2015 Oct 2;10(10):e0139678. doi: 10.1371/journal.pone.0139678. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26431338 | PMCID:PMC4592004","pubmed","26431338","create date:2015/10/03 | first author:Rodrigues V",
"Expression Divergence of Chemosensory Genes between Drosophila sechellia and Its Sibling Species and Its Implications for Host Shift.","/pubmed/26430061","Shiao MS, Chang JM, Fan WL, Lu MY, Notredame C, Fang S, Kondo R, Li WH.","Genome Biol Evol. 2015 Oct 1;7(10):2843-58. doi: 10.1093/gbe/evv183.","Genome Biol Evol.  2015","PubMed","citation","PMID:26430061 | PMCID:PMC4684695","pubmed","26430061","create date:2015/10/03 | first author:Shiao MS",
"Heterogeneous Mechanisms of Secondary Resistance and Clonal Selection in Sarcoma during Treatment with Nutlin.","/pubmed/26427052","Laroche A, Tran-Cong K, Chaire V, Lagarde P, Hostein I, Coindre JM, Chibon F, Neuville A, Lesluyes T, Lucchesi C, Italiano A.","PLoS One. 2015 Oct 1;10(10):e0137794. doi: 10.1371/journal.pone.0137794. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26427052 | PMCID:PMC4591276","pubmed","26427052","create date:2015/10/02 | first author:Laroche A",
"Subtype-Specific Metagene-Based Prediction of Outcome after Neoadjuvant and Adjuvant Treatment in Breast Cancer.","/pubmed/26423797","Callari M, Cappelletti V, D'Aiuto F, Musella V, Lembo A, Petel F, Karn T, Iwamoto T, Provero P, Daidone MG, Gianni L, Bianchini G.","Clin Cancer Res. 2016 Jan 15;22(2):337-45. doi: 10.1158/1078-0432.CCR-15-0757. Epub 2015 Sep 30.","Clin Cancer Res.  2016","PubMed","citation","PMID:26423797","pubmed","26423797","create date:2015/10/02 | first author:Callari M",
"Adaptation in Toxic Environments: Arsenic Genomic Islands in the Bacterial Genus Thiomonas.","/pubmed/26422469","Freel KC, Krueger MC, Farasin J, Brochier-Armanet C, Barbe V, Andrès J, Cholley PE, Dillies MA, Jagla B, Koechler S, Leva Y, Magdelenat G, Plewniak F, Proux C, Coppée JY, Bertin PN, Heipieper HJ, Arsène-Ploetze F.","PLoS One. 2015 Sep 30;10(9):e0139011. doi: 10.1371/journal.pone.0139011. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26422469 | PMCID:PMC4589449","pubmed","26422469","create date:2015/10/01 | first author:Freel KC",
"Overexpression of Fkbp11, a feature of lupus B cells, leads to B cell tolerance breakdown and initiates plasma cell differentiation.","/pubmed/26417441","Ruer-Laventie J, Simoni L, Schickel JN, Soley A, Duval M, Knapp AM, Marcellin L, Lamon D, Korganow AS, Martin T, Pasquali JL, Soulas-Sprauel P.","Immun Inflamm Dis. 2015 Sep;3(3):265-79. doi: 10.1002/iid3.65. Epub 2015 Jun 18.","Immun Inflamm Dis.  2015","PubMed","citation","PMID:26417441 | PMCID:PMC4578525","pubmed","26417441","create date:2015/09/30 | first author:Ruer-Laventie J",
"Gene-expression Profiling in Non-small Cell Lung Cancer with Invasion of Mediastinal Lymph Nodes for Prognosis Evaluation.","/pubmed/26417026","Grigoroiu M, Tagett R, Draghici S, Dima S, Nastase A, Florea R, Sorop A, Ilie V, Bacalbasa N, Tica V, Laszlo V, Mansuet-Lupo A, Damotte D, Klepetko W, Popescu I, Regnard JF.","Cancer Genomics Proteomics. 2015 Sep-Oct;12(5):231-42.","Cancer Genomics Proteomics.  2015","PubMed","citation","PMID:26417026","pubmed","26417026","create date:2015/09/30 | first author:Grigoroiu M",
"Repression of Lateral Organ Boundary Genes by PENNYWISE and POUND-FOOLISH Is Essential for Meristem Maintenance and Flowering in Arabidopsis.","/pubmed/26417006","Khan M, Ragni L, Tabb P, Salasini BC, Chatfield S, Datla R, Lock J, Kuai X, Després C, Proveniers M, Yongguo C, Xiang D, Morin H, Rullière JP, Citerne S, Hepworth SR, Pautot V.","Plant Physiol. 2015 Nov;169(3):2166-86. doi: 10.1104/pp.15.00915. Epub 2015 Sep 28.","Plant Physiol.  2015","PubMed","citation","PMID:26417006 | PMCID:PMC4634066","pubmed","26417006","create date:2015/09/30 | first author:Khan M",
"Linking transcriptomics and proteomics in spermatogenesis.","/pubmed/26416010","Chalmel F, Rolland AD.","Reproduction. 2015 Nov;150(5):R149-57. doi: 10.1530/REP-15-0073. Review.","Reproduction.  2015","PubMed","citation","PMID:26416010","pubmed","26416010","create date:2015/09/30 | first author:Chalmel F",
"The PfAlba1 RNA-binding protein is an important regulator of translational timing in Plasmodium falciparum blood stages.","/pubmed/26415947","Vembar SS, Macpherson CR, Sismeiro O, Coppée JY, Scherf A.","Genome Biol. 2015 Sep 28;16:212. doi: 10.1186/s13059-015-0771-5.","Genome Biol.  2015","PubMed","citation","PMID:26415947 | PMCID:PMC4587749","pubmed","26415947","create date:2015/09/30 | first author:Vembar SS",
"Proteomics of the Roseobacter clade, a window to the marine microbiology landscape.","/pubmed/26415894","Christie-Oleza JA, Armengaud J.","Proteomics. 2015 Dec;15(23-24):3928-42. doi: 10.1002/pmic.201500222. Epub 2015 Nov 23. Review.","Proteomics.  2015","PubMed","citation","PMID:26415894","pubmed","26415894","create date:2015/09/30 | first author:Christie-Oleza JA",
"Deep sequencing and de novo assembly of the mouse oocyte transcriptome define the contribution of transcription to the DNA methylation landscape.","/pubmed/26408185","Veselovska L, Smallwood SA, Saadeh H, Stewart KR, Krueger F, Maupetit-Méhouas S, Arnaud P, Tomizawa S, Andrews S, Kelsey G.","Genome Biol. 2015 Sep 25;16:209. doi: 10.1186/s13059-015-0769-z. Erratum in: Genome Biol. 2015;16:271. ","Genome Biol.  2015","PubMed","citation","PMID:26408185 | PMCID:PMC4582738","pubmed","26408185","create date:2015/09/27 | first author:Veselovska L",
"Natural killer cells in patients with polycythemia vera.","/pubmed/26407910","Sanchez C, Baier C, Colle JG, Chelbi R, Rihet P, Le Treut T, Imbert J, Sébahoun G, Venton G, Costello RT.","Hum Immunol. 2015 Sep;76(9):644-50. doi: 10.1016/j.humimm.2015.09.010. Epub 2015 Sep 25.","Hum Immunol.  2015","PubMed","citation","PMID:26407910","pubmed","26407910","create date:2015/09/27 | first author:Sanchez C",
"Several immune escape patterns in non-Hodgkin's lymphomas.","/pubmed/26405585","Laurent C, Charmpi K, Gravelle P, Tosolini M, Franchet C, Ysebaert L, Brousset P, Bidaut A, Ycart B, Fournié JJ.","Oncoimmunology. 2015 Apr 2;4(8):e1026530. eCollection 2015 Aug.","Oncoimmunology.  2015","PubMed","citation","PMID:26405585 | PMCID:PMC4570141","pubmed","26405585","create date:2015/09/26 | first author:Laurent C",
"Intestinal toxicity of the masked mycotoxin deoxynivalenol-3-β-D-glucoside.","/pubmed/26404761","Pierron A, Mimoun S, Murate LS, Loiseau N, Lippi Y, Bracarense AP, Liaubet L, Schatzmayr G, Berthiller F, Moll WD, Oswald IP.","Arch Toxicol. 2016 Aug;90(8):2037-46. doi: 10.1007/s00204-015-1592-8. Epub 2015 Sep 24.","Arch Toxicol.  2016","PubMed","citation","PMID:26404761","pubmed","26404761","create date:2015/09/26 | first author:Pierron A",
"Fetal phenotypes in otopalatodigital spectrum disorders.","/pubmed/26404489","Naudion S, Moutton S, Coupry I, Sole G, Deforges J, Guerineau E, Hubert C, Deves S, Pilliod J, Rooryck C, Abel C, Le Breton F, Collardeau-Frachon S, Cordier MP, Delezoide AL, Goldenberg A, Loget P, Melki J, Odent S, Patrier S, Verloes A, Viot G, et al.","Clin Genet. 2016 Mar;89(3):371-7. doi: 10.1111/cge.12679. Epub 2015 Oct 29.","Clin Genet.  2016","PubMed","citation","PMID:26404489","pubmed","26404489","create date:2015/09/26 | first author:Naudion S",
"Osteogenic Potential of Mesenchymal Stromal Cells Contributes to Primary Myelofibrosis.","/pubmed/26404004","Martinaud C, Desterke C, Konopacki J, Pieri L, Torossian F, Golub R, Schmutz S, Anginot A, Guerton B, Rochet N, Albanese P, Henault E, Pierre-Louis O, Souraud JB, de Revel T, Dupriez B, Ianotto JC, Bourgeade MF, Vannucchi AM, Lataillade JJ, Le Bousse-Kerdilès MC.","Cancer Res. 2015 Nov 15;75(22):4753-65. doi: 10.1158/0008-5472.CAN-14-3696. Epub 2015 Sep 24.","Cancer Res.  2015","PubMed","citation","PMID:26404004","pubmed","26404004","create date:2015/09/26 | first author:Martinaud C",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"No Evidence to Suggest that the Use of Acetylcholinesterase Inhibitors Confounds the Results of Two Blood-Based Biomarker Studies in Alzheimer's Disease.","/pubmed/26401708","Chiam JT, Lunnon K, Voyle N, Proitsi P, Coppola G, Geschwind D, Nelson S, Johnston C, Soininen H, Kłoszewska I, Mecocci P, Tsolaki M, Vellas B, Hodges A, Lovestone S, Newhouse S, Dobson RJ, Kiddle SJ, Sattlecker M.","J Alzheimers Dis. 2015;47(3):741-50. doi: 10.3233/JAD-150289.","J Alzheimers Dis.  2015","PubMed","citation","PMID:26401708","pubmed","26401708","create date:2015/09/25 | first author:Chiam JT",
"Biomarkers in Sporadic and Familial Alzheimer's Disease.","/pubmed/26401553","Lista S, O'Bryant SE, Blennow K, Dubois B, Hugon J, Zetterberg H, Hampel H.","J Alzheimers Dis. 2015;47(2):291-317. doi: 10.3233/JAD-143006. Review.","J Alzheimers Dis.  2015","PubMed","citation","PMID:26401553","pubmed","26401553","create date:2015/09/25 | first author:Lista S",
"Signaling Pathways Related to Protein Synthesis and Amino Acid Concentration in Pig Skeletal Muscles Depend on the Dietary Protein Level, Genotype and Developmental Stages.","/pubmed/26394157","Liu Y, Li F, Kong X, Tan B, Li Y, Duan Y, Blachier F, Hu CA, Yin Y.","PLoS One. 2015 Sep 22;10(9):e0138277. doi: 10.1371/journal.pone.0138277. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26394157 | PMCID:PMC4578863","pubmed","26394157","create date:2015/09/24 | first author:Liu Y",
"Nrf2-heme oxygenase-1 axis in mucoepidermoid carcinoma of the lung: Antitumoral effects associated with down-regulation of matrix metalloproteinases.","/pubmed/26393425","Tertil M, Golda S, Skrzypek K, Florczyk U, Weglarczyk K, Kotlinowski J, Maleszewska M, Czauderna S, Pichon C, Kieda C, Jozkowicz A, Dulak J.","Free Radic Biol Med. 2015 Dec;89:147-57. doi: 10.1016/j.freeradbiomed.2015.08.004. Epub 2015 Sep 21.","Free Radic Biol Med.  2015","PubMed","citation","PMID:26393425","pubmed","26393425","create date:2015/09/24 | first author:Tertil M",
"Identification of miR-10b, miR-26a, miR-146a and miR-153 as potential triple-negative breast cancer biomarkers.","/pubmed/26392359","Fkih M'hamed I, Privat M, Ponelle F, Penault-Llorca F, Kenani A, Bignon YJ.","Cell Oncol (Dordr). 2015 Dec;38(6):433-42. doi: 10.1007/s13402-015-0239-3. Epub 2015 Sep 21.","Cell Oncol (Dordr).  2015","PubMed","citation","PMID:26392359 | PMCID:PMC4653246","pubmed","26392359","create date:2015/09/24 | first author:Fkih M'hamed I",
"Chromosomal distribution and evolution of abundant retrotransposons in plants: gypsy elements in diploid and polyploid Brachiaria forage grasses.","/pubmed/26386563","Santos FC, Guyot R, do Valle CB, Chiari L, Techio VH, Heslop-Harrison P, Vanzela AL.","Chromosome Res. 2015 Sep;23(3):571-82. doi: 10.1007/s10577-015-9492-6.","Chromosome Res.  2015","PubMed","citation","PMID:26386563","pubmed","26386563","create date:2015/09/21 | first author:Santos FC",
"Storage time does not modify the gene expression profile of cryopreserved human metaphase II oocytes.","/pubmed/26385790","Stigliani S, Moretti S, Anserini P, Casciano I, Venturini PL, Scaruffi P.","Hum Reprod. 2015 Nov;30(11):2519-26. doi: 10.1093/humrep/dev232. Epub 2015 Sep 18.","Hum Reprod.  2015","PubMed","citation","PMID:26385790","pubmed","26385790","create date:2015/09/20 | first author:Stigliani S",
"New insights into ragweed pollen allergens.","/pubmed/26383916","Bordas-Le Floch V, Groeme R, Chabre H, Baron-Bodo V, Nony E, Mascarell L, Moingeon P.","Curr Allergy Asthma Rep. 2015 Nov;15(11):63. doi: 10.1007/s11882-015-0565-6. Review.","Curr Allergy Asthma Rep.  2015","PubMed","citation","PMID:26383916","pubmed","26383916","create date:2015/09/19 | first author:Bordas-Le Floch V",
"Data for comparative proteomics of ovaries from five non-model, crustacean amphipods.","/pubmed/26380837","Trapp J, Almunia C, Gaillard JC, Pible O, Chaumot A, Geffard O, Armengaud J.","Data Brief. 2015 Aug 12;5:1-6. doi: 10.1016/j.dib.2015.07.037. eCollection 2015 Dec.","Data Brief.  2015","PubMed","citation","PMID:26380837 | PMCID:PMC4556749","pubmed","26380837","create date:2015/09/19 | first author:Trapp J",
"Conditional depletion of intellectual disability and Parkinsonism candidate gene ATP6AP2 in fly and mouse induces cognitive impairment and neurodegeneration.","/pubmed/26376863","Dubos A, Castells-Nobau A, Meziane H, Oortveld MA, Houbaert X, Iacono G, Martin C, Mittelhaeuser C, Lalanne V, Kramer JM, Bhukel A, Quentin C, Slabbert J, Verstreken P, Sigrist SJ, Messaddeq N, Birling MC, Selloum M, Stunnenberg HG, Humeau Y, Schenck A, Herault Y.","Hum Mol Genet. 2015 Dec 1;24(23):6736-55. doi: 10.1093/hmg/ddv380. Epub 2015 Sep 16.","Hum Mol Genet.  2015","PubMed","citation","PMID:26376863 | PMCID:PMC4634377","pubmed","26376863","create date:2015/09/18 | first author:Dubos A",
"Abundant toxin-related genes in the genomes of beneficial symbionts from deep-sea hydrothermal vent mussels.","/pubmed/26371554","Sayavedra L, Kleiner M, Ponnudurai R, Wetzel S, Pelletier E, Barbe V, Satoh N, Shoguchi E, Fink D, Breusing C, Reusch TB, Rosenstiel P, Schilhabel MB, Becher D, Schweder T, Markert S, Dubilier N, Petersen JM.","Elife. 2015 Sep 15;4:e07966. doi: 10.7554/eLife.07966.","Elife.  2015","PubMed","citation","PMID:26371554 | PMCID:PMC4612132","pubmed","26371554","create date:2015/09/16 | first author:Sayavedra L",
"Identification of Genes Whose Expression Profile Is Associated with Non-Progression towards AIDS Using eQTLs.","/pubmed/26367535","Spadoni JL, Rucart P, Le Clerc S, van Manen D, Coulonges C, Ulveling D, Laville V, Labib T, Taing L, Delaneau O, Montes M, Schuitemaker H, Noirel J, Zagury JF.","PLoS One. 2015 Sep 14;10(9):e0136989. doi: 10.1371/journal.pone.0136989. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26367535 | PMCID:PMC4569262","pubmed","26367535","create date:2015/09/15 | first author:Spadoni JL",
"Molecular analyses of juvenile granulosa cell tumors bearing AKT1 mutations provide insights into tumor biology and therapeutic leads.","/pubmed/26362254","Auguste A, Bessière L, Todeschini AL, Caburet S, Sarnacki S, Prat J, D'angelo E, De La Grange P, Ariste O, Lemoine F, Legois B, Sultan C, Zider A, Galmiche L, Kalfa N, Veitia RA.","Hum Mol Genet. 2015 Dec 1;24(23):6687-98. doi: 10.1093/hmg/ddv373. Epub 2015 Sep 11.","Hum Mol Genet.  2015","PubMed","citation","PMID:26362254","pubmed","26362254","create date:2015/09/13 | first author:Auguste A",
"DNA methylation profiles distinguish different subtypes of gastroenteropancreatic neuroendocrine tumors.","/pubmed/26360914","How-Kit A, Dejeux E, Dousset B, Renault V, Baudry M, Terris B, Tost J.","Epigenomics. 2015;7(8):1245-58. doi: 10.2217/epi.15.85. Epub 2015 Sep 11.","Epigenomics.  2015","PubMed","citation","PMID:26360914","pubmed","26360914","create date:2015/09/12 | first author:How-Kit A",
"Omics"" Insights into PAH Degradation toward Improved Green Remediation Biotechnologies.","/pubmed/26352597","El Amrani A, Dumas AS, Wick LY, Yergeau E, Berthomé R.","Environ Sci Technol. 2015 Oct 6;49(19):11281-91. doi: 10.1021/acs.est.5b01740. Epub 2015 Sep 17. Review.","Environ Sci Technol.  2015","PubMed","citation","PMID:26352597","pubmed","26352597","create date:2015/09/10 | first author:El Amrani A",
"Xenopus tropicalis Genome Re-Scaffolding and Re-Annotation Reach the Resolution Required for In Vivo ChIA-PET Analysis.","/pubmed/26348928","Buisine N, Ruan X, Bilesimo P, Grimaldi A, Alfama G, Ariyaratne P, Mulawadi F, Chen J, Sung WK, Liu ET, Demeneix BA, Ruan Y, Sachs LM.","PLoS One. 2015 Sep 8;10(9):e0137526. doi: 10.1371/journal.pone.0137526. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26348928 | PMCID:PMC4562602","pubmed","26348928","create date:2015/09/09 | first author:Buisine N",
"Cytoplasmic Control of Sense-Antisense mRNA Pairs.","/pubmed/26344770","Sinturel F, Navickas A, Wery M, Descrimes M, Morillon A, Torchet C, Benard L.","Cell Rep. 2015 Sep 22;12(11):1853-64. doi: 10.1016/j.celrep.2015.08.016. Epub 2015 Sep 3.","Cell Rep.  2015","PubMed","citation","PMID:26344770","pubmed","26344770","create date:2015/09/08 | first author:Sinturel F",
"SMARCA4 inactivation defines a group of undifferentiated thoracic malignancies transcriptionally related to BAF-deficient sarcomas.","/pubmed/26343384","Le Loarer F, Watson S, Pierron G, de Montpreville VT, Ballet S, Firmin N, Auguste A, Pissaloux D, Boyault S, Paindavoine S, Dechelotte PJ, Besse B, Vignaud JM, Brevet M, Fadel E, Richer W, Treilleux I, Masliah-Planchon J, Devouassoux-Shisheboran M, Zalcman G, Allory Y, Bourdeaut F, et al.","Nat Genet. 2015 Oct;47(10):1200-5. doi: 10.1038/ng.3399. Epub 2015 Sep 7.","Nat Genet.  2015","PubMed","citation","PMID:26343384","pubmed","26343384","create date:2015/09/08 | first author:Le Loarer F",
"Identification of intellectual disability genes showing circadian clock-dependent expression in the mouse hippocampus.","/pubmed/26341910","Renaud J, Dumont F, Khelfaoui M, Foisset SR, Letourneur F, Bienvenu T, Khwaja O, Dorseuil O, Billuart P.","Neuroscience. 2015 Nov 12;308:11-50. doi: 10.1016/j.neuroscience.2015.08.066. Epub 2015 Sep 2.","Neuroscience.  2015","PubMed","citation","PMID:26341910","pubmed","26341910","create date:2015/09/06 | first author:Renaud J",
"Vaccine-induced tumor regression requires a dynamic cooperation between T cells and myeloid cells at the tumor site.","/pubmed/26337837","Thoreau M, Penny HL, Tan K, Regnier F, Weiss JM, Lee B, Johannes L, Dransart E, Le Bon A, Abastado JP, Tartour E, Trautmann A, Bercovici N.","Oncotarget. 2015 Sep 29;6(29):27832-46. doi: 10.18632/oncotarget.4940.","Oncotarget.  2015","PubMed","citation","PMID:26337837 | PMCID:PMC4695029","pubmed","26337837","create date:2015/09/05 | first author:Thoreau M",
"Comparative ""-omics"" in Mycoplasma pneumoniae Clinical Isolates Reveals Key Virulence Factors.","/pubmed/26335586","Lluch-Senar M, Cozzuto L, Cano J, Delgado J, Llórens-Rico V, Pereyre S, Bebear C, Serrano L.","PLoS One. 2015 Sep 3;10(9):e0137354. doi: 10.1371/journal.pone.0137354. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26335586 | PMCID:PMC4559472","pubmed","26335586","create date:2015/09/04 | first author:Lluch-Senar M",
"Transcriptome analysis in Coffea eugenioides, an Arabica coffee ancestor, reveals differentially expressed genes in leaves and fruits.","/pubmed/26334613","Yuyama PM, Reis Júnior O, Ivamoto ST, Domingues DS, Carazzolle MF, Pereira GA, Charmetant P, Leroy T, Pereira LF.","Mol Genet Genomics. 2016 Feb;291(1):323-36. doi: 10.1007/s00438-015-1111-x. Epub 2015 Sep 3.","Mol Genet Genomics.  2016","PubMed","citation","PMID:26334613","pubmed","26334613","create date:2015/09/04 | first author:Yuyama PM",
"Genetic Heritage of the Balto-Slavic Speaking Populations: A Synthesis of Autosomal, Mitochondrial and Y-Chromosomal Data.","/pubmed/26332464","Kushniarevich A, Utevska O, Chuhryaeva M, Agdzhoyan A, Dibirova K, Uktveryte I, Möls M, Mulahasanovic L, Pshenichnov A, Frolova S, Shanko A, Metspalu E, Reidla M, Tambets K, Tamm E, Koshel S, Zaporozhchenko V, Atramentova L, Kučinskas V, Davydenko O, Goncharova O, Evseeva I, et al.","PLoS One. 2015 Sep 2;10(9):e0135820. doi: 10.1371/journal.pone.0135820. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26332464 | PMCID:PMC4558026","pubmed","26332464","create date:2015/09/04 | first author:Kushniarevich A",
"Comparative Venomics Reveals the Complex Prey Capture Strategy of the Piscivorous Cone Snail Conus catus.","/pubmed/26322961","Himaya SW, Jin AH, Dutertre S, Giacomotto J, Mohialdeen H, Vetter I, Alewood PF, Lewis RJ.","J Proteome Res. 2015 Oct 2;14(10):4372-81. doi: 10.1021/acs.jproteome.5b00630. Epub 2015 Sep 10.","J Proteome Res.  2015","PubMed","citation","PMID:26322961","pubmed","26322961","create date:2015/09/01 | first author:Himaya SW",
"Transcriptional Analysis of Vitiligo Skin Reveals the Alteration of WNT Pathway: A Promising Target for Repigmenting Vitiligo Patients.","/pubmed/26322948","Regazzetti C, Joly F, Marty C, Rivier M, Mehul B, Reiniche P, Mounier C, Rival Y, Piwnica D, Cavalié M, Chignon-Sicard B, Ballotti R, Voegel J, Passeron T.","J Invest Dermatol. 2015 Dec;135(12):3105-14. doi: 10.1038/jid.2015.335. Epub 2015 Aug 31.","J Invest Dermatol.  2015","PubMed","citation","PMID:26322948","pubmed","26322948","create date:2015/09/01 | first author:Regazzetti C",
"Knockout of Vdac1 activates hypoxia-inducible factor through reactive oxygen species generation and induces tumor growth by promoting metabolic reprogramming and inflammation.","/pubmed/26322231","Brahimi-Horn MC, Giuliano S, Saland E, Lacas-Gervais S, Sheiko T, Pelletier J, Bourget I, Bost F, Féral C, Boulter E, Tauc M, Ivan M, Garmy-Susini B, Popa A, Mari B, Sarry JE, Craigen WJ, Pouysségur J, Mazure NM.","Cancer Metab. 2015 Aug 26;3:8. doi: 10.1186/s40170-015-0133-5. eCollection 2015.","Cancer Metab.  2015","PubMed","citation","PMID:26322231 | PMCID:PMC4551760","pubmed","26322231","create date:2015/09/01 | first author:Brahimi-Horn MC",
"SASH1, a new potential link between smoking and atherosclerosis.","/pubmed/26318107","Weidmann H, Touat-Hamici Z, Durand H, Mueller C, Chardonnet S, Pionneau C, Charlotte F, Janssen KP, Verdugo R, Cambien F, Blankenberg S, Tiret L, Zeller T, Ninio E.","Atherosclerosis. 2015 Oct;242(2):571-9. doi: 10.1016/j.atherosclerosis.2015.08.013. Epub 2015 Aug 14.","Atherosclerosis.  2015","PubMed","citation","PMID:26318107","pubmed","26318107","create date:2015/09/01 | first author:Weidmann H",
"Genomic hallmarks of homologous recombination deficiency in invasive breast carcinomas.","/pubmed/26317927","Manié E, Popova T, Battistella A, Tarabeux J, Caux-Moncoutier V, Golmard L, Smith NK, Mueller CR, Mariani O, Sigal-Zafrani B, Dubois T, Vincent-Salomon A, Houdayer C, Stoppa-Lyonnet D, Stern MH.","Int J Cancer. 2016 Feb 15;138(4):891-900. doi: 10.1002/ijc.29829. Epub 2015 Sep 24.","Int J Cancer.  2016","PubMed","citation","PMID:26317927","pubmed","26317927","create date:2015/09/01 | first author:Manié E",
"Identification of Novel Short Ragweed Pollen Allergens Using Combined Transcriptomic and Immunoproteomic Approaches.","/pubmed/26317427","Bordas-Le Floch V, Le Mignon M, Bouley J, Groeme R, Jain K, Baron-Bodo V, Nony E, Mascarell L, Moingeon P.","PLoS One. 2015 Aug 28;10(8):e0136258. doi: 10.1371/journal.pone.0136258. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26317427 | PMCID:PMC4552831","pubmed","26317427","create date:2015/09/01 | first author:Bordas-Le Floch V",
"Differential expression of the chemosensory transcriptome in two populations of the stemborer Sesamia nonagrioides.","/pubmed/26316282","Glaser N, Gallot A, Legeai F, Harry M, Kaiser L, Le Ru B, Calatayud PA, Jacquin-Joly E.","Insect Biochem Mol Biol. 2015 Oct;65:28-34. doi: 10.1016/j.ibmb.2015.07.008. Epub 2015 Aug 24.","Insect Biochem Mol Biol.  2015","PubMed","citation","PMID:26316282","pubmed","26316282","create date:2015/09/01 | first author:Glaser N",
"A Mouse Model of Targeted Musashi1 Expression in Whole Intestinal Epithelium Suggests Regulatory Roles in Cell Cycle and Stemness.","/pubmed/26303183","Cambuli FM, Correa BR, Rezza A, Burns SC, Qiao M, Uren PJ, Kress E, Boussouar A, Galante PA, Penalva LO, Plateroti M.","Stem Cells. 2015 Dec;33(12):3621-34. doi: 10.1002/stem.2202. Epub 2015 Sep 26.","Stem Cells.  2015","PubMed","citation","PMID:26303183 | PMCID:PMC4713339","pubmed","26303183","create date:2015/08/26 | first author:Cambuli FM",
"Transcriptome profile analysis reflects rat liver and kidney damage following chronic ultra-low dose Roundup exposure.","/pubmed/26302742","Mesnage R, Arno M, Costanzo M, Malatesta M, Séralini GE, Antoniou MN.","Environ Health. 2015 Aug 25;14:70. doi: 10.1186/s12940-015-0056-1. Erratum in: Environ Health. 2017 Mar 23;16(1):28. ","Environ Health.  2015","PubMed","citation","PMID:26302742 | PMCID:PMC4549093","pubmed","26302742","create date:2015/08/26 | first author:Mesnage R",
