Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Plant-derived antifungal agent poacic acid targets β-1,3-glucan.","/pubmed/25775513","Piotrowski JS, Okada H, Lu F, Li SC, Hinchman L, Ranjan A, Smith DL, Higbee AJ, Ulbrich A, Coon JJ, Deshpande R, Bukhman YV, McIlwain S, Ong IM, Myers CL, Boone C, Landick R, Ralph J, Kabbage M, Ohya Y.","Proc Natl Acad Sci U S A. 2015 Mar 24;112(12):E1490-7. doi: 10.1073/pnas.1410400112. Epub 2015 Mar 9.","Proc Natl Acad Sci U S A.  2015","PubMed","citation","PMID:25775513 | PMCID:PMC4378397","pubmed","25775513","create date:2015/03/17 | first author:Piotrowski JS",
"Design, synthesis, and structure-activity relationships of 1-ethylpyrazole-3-carboxamide compounds as novel hypoxia-inducible factor (HIF)-1 inhibitors.","/pubmed/25773014","Yasuda Y, Arakawa T, Nawata Y, Shimada S, Oishi S, Fujii N, Nishimura S, Hattori A, Kakeya H.","Bioorg Med Chem. 2015 Apr 15;23(8):1776-87. doi: 10.1016/j.bmc.2015.02.038. Epub 2015 Feb 25.","Bioorg Med Chem.  2015","PubMed","citation","PMID:25773014","pubmed","25773014","create date:2015/03/17 | first author:Yasuda Y",
"Submicroscopic deletions at 13q32.1 cause congenital microcoria.","/pubmed/25772937","Fares-Taie L, Gerber S, Tawara A, Ramirez-Miranda A, Douet JY, Verdin H, Guilloux A, Zenteno JC, Kondo H, Moisset H, Passet B, Yamamoto K, Iwai M, Tanaka T, Nakamura Y, Kimura W, Bole-Feysot C, Vilotte M, Odent S, Vilotte JL, Munnich A, Regnier A, et al.","Am J Hum Genet. 2015 Apr 2;96(4):631-9. doi: 10.1016/j.ajhg.2015.01.014. Epub 2015 Mar 12.","Am J Hum Genet.  2015","PubMed","citation","PMID:25772937 | PMCID:PMC4385178","pubmed","25772937","create date:2015/03/17 | first author:Fares-Taie L",
"KLF4 N-terminal variance modulates induced reprogramming to pluripotency.","/pubmed/25772473","Kim SI, Oceguera-Yanez F, Hirohata R, Linker S, Okita K, Yamada Y, Yamamoto T, Yamanaka S, Woltjen K.","Stem Cell Reports. 2015 Apr 14;4(4):727-43. doi: 10.1016/j.stemcr.2015.02.004. Epub 2015 Mar 12.","Stem Cell Reports.  2015","PubMed","citation","PMID:25772473 | PMCID:PMC4400650","pubmed","25772473","create date:2015/03/17 | first author:Kim SI",
"Developing novel methods to search for substrates of protein kinases such as Rho-kinase.","/pubmed/25770685","Nishioka T, Shohag MH, Amano M, Kaibuchi K.","Biochim Biophys Acta. 2015 Oct;1854(10 Pt B):1663-6. doi: 10.1016/j.bbapap.2015.03.001. Epub 2015 Mar 12. Review.","Biochim Biophys Acta.  2015","PubMed","citation","PMID:25770685","pubmed","25770685","create date:2015/03/17 | first author:Nishioka T",
"Comparative proteomic analysis of two stress-management strategies in pancreatic cancer.","/pubmed/25770192","Baron B, Fujioka T, Kitagawa T, Maehara S, Maehara Y, Nakamura K, Kuramitsu Y.","Cancer Genomics Proteomics. 2015 Mar-Apr;12(2):83-7.","Cancer Genomics Proteomics.  2015","PubMed","citation","PMID:25770192","pubmed","25770192","create date:2015/03/15 | first author:Baron B",
"Isolation of a growth factor stress-induced pancreatic cancer sub-population: insight into changes due to micro-environment.","/pubmed/25770187","Baron B, Kitagawa T, Nakamura K, Kuramitsu Y.","Cancer Genomics Proteomics. 2015 Mar-Apr;12(2):49-55.","Cancer Genomics Proteomics.  2015","PubMed","citation","PMID:25770187","pubmed","25770187","create date:2015/03/15 | first author:Baron B",
"Quantitative targeted absolute proteomics for 28 human transporters in plasma membrane of Caco-2 cell monolayer cultured for 2, 3, and 4 weeks.","/pubmed/25770030","Uchida Y, Ohtsuki S, Kamiie J, Ohmine K, Iwase R, Terasaki T.","Drug Metab Pharmacokinet. 2015 Apr;30(2):205-8. doi: 10.1016/j.dmpk.2014.11.002. Epub 2014 Dec 5.","Drug Metab Pharmacokinet.  2015","PubMed","citation","PMID:25770030","pubmed","25770030","create date:2015/03/15 | first author:Uchida Y",
"Evolution of alternative biosynthetic pathways for vitamin C following plastid acquisition in photosynthetic eukaryotes.","/pubmed/25768426","Wheeler G, Ishikawa T, Pornsaksit V, Smirnoff N.","Elife. 2015 Mar 13;4. doi: 10.7554/eLife.06369.","Elife.  2015","PubMed","citation","PMID:25768426 | PMCID:PMC4396506","pubmed","25768426","create date:2015/03/15 | first author:Wheeler G",
"The oak gene expression atlas: insights into Fagaceae genome evolution and the discovery of genes regulated during bud dormancy release.","/pubmed/25765701","Lesur I, Le Provost G, Bento P, Da Silva C, Leplé JC, Murat F, Ueno S, Bartholomé J, Lalanne C, Ehrenmann F, Noirot C, Burban C, Léger V, Amselem J, Belser C, Quesneville H, Stierschneider M, Fluch S, Feldhahn L, Tarkka M, Herrmann S, Buscot F, et al.","BMC Genomics. 2015 Feb 21;16:112. doi: 10.1186/s12864-015-1331-9.","BMC Genomics.  2015","PubMed","citation","PMID:25765701 | PMCID:PMC4350297","pubmed","25765701","create date:2015/03/15 | first author:Lesur I",
"Genomic analysis of LPS-stimulated myeloid cells identifies a common pro-inflammatory response but divergent IL-10 anti-inflammatory responses.","/pubmed/25765318","Hutchins AP, Takahashi Y, Miranda-Saavedra D.","Sci Rep. 2015 Mar 13;5:9100. doi: 10.1038/srep09100.","Sci Rep.  2015","PubMed","citation","PMID:25765318 | PMCID:PMC4650320","pubmed","25765318","create date:2015/03/15 | first author:Hutchins AP",
"Genome-wide SNP identification for the construction of a high-resolution genetic map of Japanese flounder (Paralichthys olivaceus): applications to QTL mapping of Vibrio anguillarum disease resistance and comparative genomic analysis.","/pubmed/25762582","Shao C, Niu Y, Rastas P, Liu Y, Xie Z, Li H, Wang L, Jiang Y, Tai S, Tian Y, Sakamoto T, Chen S.","DNA Res. 2015 Apr;22(2):161-70. doi: 10.1093/dnares/dsv001. Epub 2015 Mar 11.","DNA Res.  2015","PubMed","citation","PMID:25762582 | PMCID:PMC4401326","pubmed","25762582","create date:2015/03/13 | first author:Shao C",
"Genetics of anxiety disorders: Genetic epidemiological and molecular studies in humans.","/pubmed/25762210","Shimada-Sugimoto M, Otowa T, Hettema JM.","Psychiatry Clin Neurosci. 2015 Jul;69(7):388-401. doi: 10.1111/pcn.12291. Epub 2015 Apr 5. Review.","Psychiatry Clin Neurosci.  2015","PubMed","citation","PMID:25762210","pubmed","25762210","create date:2015/03/13 | first author:Shimada-Sugimoto M",
"T396I mutation of mouse Sufu reduces the stability and activity of Gli3 repressor.","/pubmed/25760946","Makino S, Zhulyn O, Mo R, Puviindran V, Zhang X, Murata T, Fukumura R, Ishitsuka Y, Kotaki H, Matsumaru D, Ishii S, Hui CC, Gondo Y.","PLoS One. 2015 Mar 11;10(3):e0119455. doi: 10.1371/journal.pone.0119455. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:25760946 | PMCID:PMC4356511","pubmed","25760946","create date:2015/03/12 | first author:Makino S",
"Functional characterization of 10 CYP4A11 allelic variants to evaluate the effect of genotype on arachidonic acid ω-hydroxylation.","/pubmed/25760539","Saito T, Honda M, Takahashi M, Tsukada C, Ito M, Katono Y, Hosono H, Saigusa D, Suzuki N, Tomioka Y, Hirasawa N, Hiratsuka M.","Drug Metab Pharmacokinet. 2015 Feb;30(1):119-22. doi: 10.1016/j.dmpk.2014.09.001. Epub 2014 Sep 28.","Drug Metab Pharmacokinet.  2015","PubMed","citation","PMID:25760539","pubmed","25760539","create date:2015/03/12 | first author:Saito T",
"Comparative genome and transcriptome analyses of the social amoeba Acytostelium subglobosum that accomplishes multicellular development without germ-soma differentiation.","/pubmed/25758444","Urushihara H, Kuwayama H, Fukuhara K, Itoh T, Kagoshima H, Shin-I T, Toyoda A, Ohishi K, Taniguchi T, Noguchi H, Kuroki Y, Hata T, Uchi K, Mohri K, King JS, Insall RH, Kohara Y, Fujiyama A.","BMC Genomics. 2015 Feb 14;16:80. doi: 10.1186/s12864-015-1278-x.","BMC Genomics.  2015","PubMed","citation","PMID:25758444 | PMCID:PMC4334915","pubmed","25758444","create date:2015/03/12 | first author:Urushihara H",
"2-Oxazoline formation for selective chemical labeling of 5-hydroxylysine.","/pubmed/25757225","Hayashi G, Sakamoto R, Okamoto A.","Chem Asian J. 2015 May;10(5):1138-41. doi: 10.1002/asia.201500172. Epub 2015 Mar 20.","Chem Asian J.  2015","PubMed","citation","PMID:25757225","pubmed","25757225","create date:2015/03/11 | first author:Hayashi G",
"Analyzing glycan-binding patterns with the ProfilePSTMM Tool.","/pubmed/25753712","Aoki-Kinoshita KF.","Methods Mol Biol. 2015;1273:193-202. doi: 10.1007/978-1-4939-2343-4_14.","Methods Mol Biol.  2015","PubMed","citation","PMID:25753712","pubmed","25753712","create date:2015/03/11 | first author:Aoki-Kinoshita KF",
"JCGGDB: Japan Consortium for Glycobiology and Glycotechnology Database.","/pubmed/25753710","Maeda M, Fujita N, Suzuki Y, Sawaki H, Shikanai T, Narimatsu H.","Methods Mol Biol. 2015;1273:161-79. doi: 10.1007/978-1-4939-2343-4_12.","Methods Mol Biol.  2015","PubMed","citation","PMID:25753710","pubmed","25753710","create date:2015/03/11 | first author:Maeda M",
"Glycomic analysis using KEGG GLYCAN.","/pubmed/25753705","Aoki-Kinoshita KF, Kanehisa M.","Methods Mol Biol. 2015;1273:97-107. doi: 10.1007/978-1-4939-2343-4_7.","Methods Mol Biol.  2015","PubMed","citation","PMID:25753705","pubmed","25753705","create date:2015/03/11 | first author:Aoki-Kinoshita KF",
"Active site and laminarin binding in glycoside hydrolase family 55.","/pubmed/25752603","Bianchetti CM, Takasuka TE, Deutsch S, Udell HS, Yik EJ, Bergeman LF, Fox BG.","J Biol Chem. 2015 May 8;290(19):11819-32. doi: 10.1074/jbc.M114.623579. Epub 2015 Mar 9.","J Biol Chem.  2015","PubMed","citation","PMID:25752603 | PMCID:PMC4424323","pubmed","25752603","create date:2015/03/11 | first author:Bianchetti CM",
"Characterization of large structural genetic mosaicism in human autosomes.","/pubmed/25748358","Machiela MJ, Zhou W, Sampson JN, Dean MC, Jacobs KB, Black A, Brinton LA, Chang IS, Chen C, Chen C, Chen K, Cook LS, Crous Bou M, De Vivo I, Doherty J, Friedenreich CM, Gaudet MM, Haiman CA, Hankinson SE, Hartge P, Henderson BE, Hong YC, et al.","Am J Hum Genet. 2015 Mar 5;96(3):487-97. doi: 10.1016/j.ajhg.2015.01.011.","Am J Hum Genet.  2015","PubMed","citation","PMID:25748358 | PMCID:PMC4375431","pubmed","25748358","create date:2015/03/10 | first author:Machiela MJ",
"[New frontiers of epigenetics researches in pharmaceutical sciences].","/pubmed/25743891","Umehara T, Hori Y.","Yakugaku Zasshi. 2015;135(1):1-2. doi: 10.1248/yakushi.14-00202-F. Japanese.  No abstract available. ","Yakugaku Zasshi.  2015","PubMed","citation","PMID:25743891","pubmed","25743891","create date:2015/03/07 | first author:Umehara T",
"Emergence of infectious malignant thrombocytopenia in Japanese macaques (Macaca fuscata) by SRV-4 after transmission to a novel host.","/pubmed/25743183","Okamoto M, Miyazawa T, Morikawa S, Ono F, Nakamura S, Sato E, Yoshida T, Yoshikawa R, Sakai K, Mizutani T, Nagata N, Takano J, Okabayashi S, Hamano M, Fujimoto K, Nakaya T, Iida T, Horii T, Miyabe-Nishiwaki T, Watanabe A, Kaneko A, Saito A, et al.","Sci Rep. 2015 Mar 6;5:8850. doi: 10.1038/srep08850.","Sci Rep.  2015","PubMed","citation","PMID:25743183 | PMCID:PMC4351523","pubmed","25743183","create date:2015/03/07 | first author:Okamoto M",
"Diversification of the light-harvesting complex gene family via intra- and intergenic duplications in the coral symbiotic alga Symbiodinium.","/pubmed/25741697","Maruyama S, Shoguchi E, Satoh N, Minagawa J.","PLoS One. 2015 Mar 5;10(3):e0119406. doi: 10.1371/journal.pone.0119406. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:25741697 | PMCID:PMC4351107","pubmed","25741697","create date:2015/03/06 | first author:Maruyama S",
"Phylogenomic analyses data of the avian phylogenomics project.","/pubmed/25741440","Jarvis ED, Mirarab S, Aberer AJ, Li B, Houde P, Li C, Ho SY, Faircloth BC, Nabholz B, Howard JT, Suh A, Weber CC, da Fonseca RR, Alfaro-Núñez A, Narula N, Liu L, Burt D, Ellegren H, Edwards SV, Stamatakis A, Mindell DP, Cracraft J, et al.","Gigascience. 2015 Feb 12;4:4. doi: 10.1186/s13742-014-0038-1. eCollection 2015.","Gigascience.  2015","PubMed","citation","PMID:25741440 | PMCID:PMC4349222","pubmed","25741440","create date:2015/03/06 | first author:Jarvis ED",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"An effective and convenient method for the delivery of apple latent spherical virus (ALSV)-based vectors into plant cells by agroinoculation.","/pubmed/25740366","Kon T, Yoshikawa N.","Methods Mol Biol. 2015;1287:191-9. doi: 10.1007/978-1-4939-2453-0_14.","Methods Mol Biol.  2015","PubMed","citation","PMID:25740366","pubmed","25740366","create date:2015/03/06 | first author:Kon T",
"Multiple origins of the phenol reaction negative phenotype in foxtail millet, Setaria italica (L.) P. Beauv., were caused by independent loss-of-function mutations of the polyphenol oxidase (Si7PPO) gene during domestication.","/pubmed/25740049","Inoue T, Yuo T, Ohta T, Hitomi E, Ichitani K, Kawase M, Taketa S, Fukunaga K.","Mol Genet Genomics. 2015 Aug;290(4):1563-74. doi: 10.1007/s00438-015-1022-x. Epub 2015 Mar 5.","Mol Genet Genomics.  2015","PubMed","citation","PMID:25740049","pubmed","25740049","create date:2015/03/06 | first author:Inoue T",
"Association of six genetic variants with myocardial infarction.","/pubmed/25738804","Matsuoka R, Abe S, Tokoro F, Arai M, Noda T, Watanabe S, Horibe H, Fujimaki T, Oguri M, Kato K, Minatoguchi S, Yamada Y.","Int J Mol Med. 2015 May;35(5):1451-9. doi: 10.3892/ijmm.2015.2115. Epub 2015 Feb 27.","Int J Mol Med.  2015","PubMed","citation","PMID:25738804","pubmed","25738804","create date:2015/03/05 | first author:Matsuoka R",
"A specific nuclear DNA background is required for high frequency lymphoma development in transmitochondrial mice with G13997A mtDNA.","/pubmed/25738506","Hashizume O, Yamanashi H, Taketo MM, Nakada K, Hayashi J.","PLoS One. 2015 Mar 4;10(3):e0118561. doi: 10.1371/journal.pone.0118561. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:25738506 | PMCID:PMC4349826","pubmed","25738506","create date:2015/03/05 | first author:Hashizume O",
"Control of a neuronal morphology program by an RNA-binding zinc finger protein, Unkempt.","/pubmed/25737280","Murn J, Zarnack K, Yang YJ, Durak O, Murphy EA, Cheloufi S, Gonzalez DM, Teplova M, Curk T, Zuber J, Patel DJ, Ule J, Luscombe NM, Tsai LH, Walsh CA, Shi Y.","Genes Dev. 2015 Mar 1;29(5):501-12. doi: 10.1101/gad.258483.115.","Genes Dev.  2015","PubMed","citation","PMID:25737280 | PMCID:PMC4358403","pubmed","25737280","create date:2015/03/05 | first author:Murn J",
"Genomic analysis of parallel-evolved cyanobacterium Synechocystis sp. PCC 6803 under acid stress.","/pubmed/25736465","Uchiyama J, Kanesaki Y, Iwata N, Asakura R, Funamizu K, Tasaki R, Agatsuma M, Tahara H, Matsuhashi A, Yoshikawa H, Ogawa S, Ohta H.","Photosynth Res. 2015 Aug;125(1-2):243-54. doi: 10.1007/s11120-015-0111-3. Epub 2015 Mar 4.","Photosynth Res.  2015","PubMed","citation","PMID:25736465","pubmed","25736465","create date:2015/03/05 | first author:Uchiyama J",
"Phylogenetic Clades 6 and 8 of Enterohemorrhagic Escherichia coli O157:H7 With Particular stx Subtypes are More Frequently Found in Isolates From Hemolytic Uremic Syndrome Patients Than From Asymptomatic Carriers.","/pubmed/25734131","Iyoda S, Manning SD, Seto K, Kimata K, Isobe J, Etoh Y, Ichihara S, Migita Y, Ogata K, Honda M, Kubota T, Kawano K, Matsumoto K, Kudaka J, Asai N, Yabata J, Tominaga K, Terajima J, Morita-Ishihara T, Izumiya H, Ogura Y, Saitoh T, et al.","Open Forum Infect Dis. 2014 Aug 12;1(2):ofu061. doi: 10.1093/ofid/ofu061. eCollection 2014 Sep.","Open Forum Infect Dis.  2014","PubMed","citation","PMID:25734131 | PMCID:PMC4281788","pubmed","25734131","create date:2015/03/04 | first author:Iyoda S",
"Do rice suspension-cultured cells treated with abscisic acid mimic developing seeds?","/pubmed/25732383","Matsuno K, Fujimura T.","Mol Genet Genomics. 2015 Aug;290(4):1551-62. doi: 10.1007/s00438-015-1018-6. Epub 2015 Mar 3.","Mol Genet Genomics.  2015","PubMed","citation","PMID:25732383","pubmed","25732383","create date:2015/03/04 | first author:Matsuno K",
"Historical review of research on plant cell dedifferentiation.","/pubmed/25725626","Sugiyama M.","J Plant Res. 2015 May;128(3):349-59. doi: 10.1007/s10265-015-0706-y. Epub 2015 Mar 1. Review.","J Plant Res.  2015","PubMed","citation","PMID:25725626","pubmed","25725626","create date:2015/03/03 | first author:Sugiyama M",
"Functional and structural deficits of the dentate gyrus network coincide with emerging spontaneous seizures in an Scn1a mutant Dravet Syndrome model during development.","/pubmed/25725421","Tsai MS, Lee ML, Chang CY, Fan HH, Yu IS, Chen YT, You JY, Chen CY, Chang FC, Hsiao JH, Khorkova O, Liou HH, Yanagawa Y, Lee LJ, Lin SW.","Neurobiol Dis. 2015 May;77:35-48. doi: 10.1016/j.nbd.2015.02.010. Epub 2015 Feb 26.","Neurobiol Dis.  2015","PubMed","citation","PMID:25725421","pubmed","25725421","create date:2015/03/01 | first author:Tsai MS",
"Quantitative proteomics of nuclear phosphoproteins in the root tip of soybean during the initial stages of flooding stress.","/pubmed/25724727","Yin X, Komatsu S.","J Proteomics. 2015 Apr 24;119:183-95. doi: 10.1016/j.jprot.2015.02.004. Epub 2015 Feb 25.","J Proteomics.  2015","PubMed","citation","PMID:25724727","pubmed","25724727","create date:2015/03/01 | first author:Yin X",
"H2 genotypes of G4P[6], G5P[7], and G9[23] porcine rotaviruses show super-short RNA electropherotypes.","/pubmed/25724331","Nagai M, Shimada S, Fujii Y, Moriyama H, Oba M, Katayama Y, Tsuchiaka S, Okazaki S, Omatsu T, Furuya T, Koyama S, Shirai J, Katayama K, Mizutani T.","Vet Microbiol. 2015 Apr 17;176(3-4):250-6. doi: 10.1016/j.vetmic.2015.02.002. Epub 2015 Feb 9.","Vet Microbiol.  2015","PubMed","citation","PMID:25724331","pubmed","25724331","create date:2015/03/01 | first author:Nagai M",
"Proteotoxic stress induces phosphorylation of p62/SQSTM1 by ULK1 to regulate selective autophagic clearance of protein aggregates.","/pubmed/25723488","Lim J, Lachenmayer ML, Wu S, Liu W, Kundu M, Wang R, Komatsu M, Oh YJ, Zhao Y, Yue Z.","PLoS Genet. 2015 Feb 27;11(2):e1004987. doi: 10.1371/journal.pgen.1004987. eCollection 2015.","PLoS Genet.  2015","PubMed","citation","PMID:25723488 | PMCID:PMC4344198","pubmed","25723488","create date:2015/02/28 | first author:Lim J",
"Metagenomic profiling of the viromes of plasma collected from blood donors with elevated serum alanine aminotransferase levels.","/pubmed/25721073","Furuta RA, Sakamoto H, Kuroishi A, Yasiui K, Matsukura H, Hirayama F.","Transfusion. 2015 Aug;55(8):1889-99. doi: 10.1111/trf.13057. Epub 2015 Feb 26.","Transfusion.  2015","PubMed","citation","PMID:25721073","pubmed","25721073","create date:2015/02/28 | first author:Furuta RA",
"Dietary Intake, FTO Genetic Variants, and Adiposity: A Combined Analysis of Over 16,000 Children and Adolescents.","/pubmed/25720386","Qi Q, Downer MK, Kilpeläinen TO, Taal HR, Barton SJ, Ntalla I, Standl M, Boraska V, Huikari V, Kiefte-de Jong JC, Körner A, Lakka TA, Liu G, Magnusson J, Okuda M, Raitakari O, Richmond R, Scott RA, Bailey ME, Scheuermann K, Holloway JW, Inskip H, et al.","Diabetes. 2015 Jul;64(7):2467-76. doi: 10.2337/db14-1629. Epub 2015 Feb 26.","Diabetes.  2015","PubMed","citation","PMID:25720386 | PMCID:PMC4876751","pubmed","25720386","create date:2015/02/28 | first author:Qi Q",
"Detection of APC mosaicism by next-generation sequencing in an FAP patient.","/pubmed/25716913","Yamaguchi K, Komura M, Yamaguchi R, Imoto S, Shimizu E, Kasuya S, Shibuya T, Hatakeyama S, Takahashi N, Ikenoue T, Hata K, Tsurita G, Shinozaki M, Suzuki Y, Sugano S, Miyano S, Furukawa Y.","J Hum Genet. 2015 May;60(5):227-31. doi: 10.1038/jhg.2015.14. Epub 2015 Feb 26.","J Hum Genet.  2015","PubMed","citation","PMID:25716913","pubmed","25716913","create date:2015/02/27 | first author:Yamaguchi K",
"Downregulation of growth hormone 1 gene in the cerebellum and prefrontal cortex of rats with depressive-like behavior.","/pubmed/25716693","Yamamoto Y, Ueyama T, Ito T, Tsuruo Y.","Physiol Genomics. 2015 May;47(5):170-6. doi: 10.1152/physiolgenomics.00119.2014. Epub 2015 Feb 25.","Physiol Genomics.  2015","PubMed","citation","PMID:25716693","pubmed","25716693","create date:2015/02/27 | first author:Yamamoto Y",
"Induction of indoleamine 2, 3-dioxygenase in human dendritic cells by a cholera toxin B subunit-proinsulin vaccine.","/pubmed/25714914","Mbongue JC, Nicholas DA, Zhang K, Kim NS, Hamilton BN, Larios M, Zhang G, Umezawa K, Firek AF, Langridge WH.","PLoS One. 2015 Feb 25;10(2):e0118562. doi: 10.1371/journal.pone.0118562. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:25714914 | PMCID:PMC4340906","pubmed","25714914","create date:2015/02/26 | first author:Mbongue JC",
"Extensive amplification of GI-VII-6, a multidrug resistance genomic island of Salmonella enterica serovar Typhimurium, increases resistance to extended-spectrum cephalosporins.","/pubmed/25713569","Lee K, Kusumoto M, Sekizuka T, Kuroda M, Uchida I, Iwata T, Okamoto S, Yabe K, Inaoka T, Akiba M.","Front Microbiol. 2015 Feb 10;6:78. doi: 10.3389/fmicb.2015.00078. eCollection 2015.","Front Microbiol.  2015","PubMed","citation","PMID:25713569 | PMCID:PMC4322709","pubmed","25713569","create date:2015/02/26 | first author:Lee K",
"Extraordinary diversity of visual opsin genes in dragonflies.","/pubmed/25713365","Futahashi R, Kawahara-Miki R, Kinoshita M, Yoshitake K, Yajima S, Arikawa K, Fukatsu T.","Proc Natl Acad Sci U S A. 2015 Mar 17;112(11):E1247-56. doi: 10.1073/pnas.1424670112. Epub 2015 Feb 23.","Proc Natl Acad Sci U S A.  2015","PubMed","citation","PMID:25713365 | PMCID:PMC4371951","pubmed","25713365","create date:2015/02/26 | first author:Futahashi R",
"Cystathionine is a novel substrate of cystine/glutamate transporter: implications for immune function.","/pubmed/25713140","Kobayashi S, Sato M, Kasakoshi T, Tsutsui T, Sugimoto M, Osaki M, Okada F, Igarashi K, Hiratake J, Homma T, Conrad M, Fujii J, Soga T, Bannai S, Sato H.","J Biol Chem. 2015 Apr 3;290(14):8778-88. doi: 10.1074/jbc.M114.625053. Epub 2015 Feb 20.","J Biol Chem.  2015","PubMed","citation","PMID:25713140 | PMCID:PMC4423669","pubmed","25713140","create date:2015/02/26 | first author:Kobayashi S",
"GlycanAnalysis Plug-in: a database search tool for N-glycan structures using mass spectrometry.","/pubmed/25712693","Morimoto K, Nishikaze T, Yoshizawa AC, Kajihara S, Aoshima K, Oda Y, Tanaka K.","Bioinformatics. 2015 Jul 1;31(13):2217-9. doi: 10.1093/bioinformatics/btv110. Epub 2015 Feb 23.","Bioinformatics.  2015","PubMed","citation","PMID:25712693","pubmed","25712693","create date:2015/02/26 | first author:Morimoto K",
"Persistence and epidemic propagation of a Pseudomonas aeruginosa sequence type 235 clone harboring an IS26 composite transposon carrying the blaIMP-1 integron in Hiroshima, Japan, 2005 to 2012.","/pubmed/25712351","Shimizu W, Kayama S, Kouda S, Ogura Y, Kobayashi K, Shigemoto N, Shimada N, Yano R, Hisatsune J, Kato F, Hayashi T, Sueda T, Ohge H, Sugai M.","Antimicrob Agents Chemother. 2015 May;59(5):2678-87. doi: 10.1128/AAC.04207-14. Epub 2015 Feb 23.","Antimicrob Agents Chemother.  2015","PubMed","citation","PMID:25712351 | PMCID:PMC4394780","pubmed","25712351","create date:2015/02/26 | first author:Shimizu W",
"DNA methyltransferase 3a regulates osteoclast differentiation by coupling to an S-adenosylmethionine-producing metabolic pathway.","/pubmed/25706873","Nishikawa K, Iwamoto Y, Kobayashi Y, Katsuoka F, Kawaguchi S, Tsujita T, Nakamura T, Kato S, Yamamoto M, Takayanagi H, Ishii M.","Nat Med. 2015 Mar;21(3):281-7. doi: 10.1038/nm.3774. Epub 2015 Feb 23.","Nat Med.  2015","PubMed","citation","PMID:25706873","pubmed","25706873","create date:2015/02/24 | first author:Nishikawa K",
"A common variant mapping to CACNA1A is associated with susceptibility to exfoliation syndrome.","/pubmed/25706626","Aung T, Ozaki M, Mizoguchi T, Allingham RR, Li Z, Haripriya A, Nakano S, Uebe S, Harder JM, Chan AS, Lee MC, Burdon KP, Astakhov YS, Abu-Amero KK, Zenteno JC, Nilgün Y, Zarnowski T, Pakravan M, Safieh LA, Jia L, Wang YX, Williams S, et al.","Nat Genet. 2015 Apr;47(4):387-92. doi: 10.1038/ng.3226. Epub 2015 Feb 23. Erratum in: Nat Genet. 2015 Jun;47(6):689. ","Nat Genet.  2015","PubMed","citation","PMID:25706626 | PMCID:PMC4605818","pubmed","25706626","create date:2015/02/24 | first author:Aung T",
"Light-dependent transcriptional events during resting egg hatching of the rotifer Brachionus manjavacas.","/pubmed/25703093","Kim HJ, Suga K, Kim BM, Rhee JS, Lee JS, Hagiwara A.","Mar Genomics. 2015 Apr;20:25-31. doi: 10.1016/j.margen.2015.02.003. Epub 2015 Feb 19.","Mar Genomics.  2015","PubMed","citation","PMID:25703093","pubmed","25703093","create date:2015/02/24 | first author:Kim HJ",
"Quantitative Determination of Luminal and Abluminal Membrane Distributions of Transporters in Porcine Brain Capillaries by Plasma Membrane Fractionation and Quantitative Targeted Proteomics.","/pubmed/25703048","Kubo Y, Ohtsuki S, Uchida Y, Terasaki T.","J Pharm Sci. 2015 Sep;104(9):3060-8. doi: 10.1002/jps.24398. Epub 2015 Feb 20.","J Pharm Sci.  2015","PubMed","citation","PMID:25703048","pubmed","25703048","create date:2015/02/24 | first author:Kubo Y",
"Editorial medical proteomics.","/pubmed/25701622","Sitek B, Meyer HE, Kondo T.","Biochim Biophys Acta. 2015 Jun;1854(6):517-8. doi: 10.1016/j.bbapap.2015.02.006. Epub 2015 Feb 18. No abstract available. ","Biochim Biophys Acta.  2015","PubMed","citation","PMID:25701622","pubmed","25701622","create date:2015/02/24 | first author:Sitek B",
"PHOTOSYSTEM II SUBUNIT R is required for efficient binding of LIGHT-HARVESTING COMPLEX STRESS-RELATED PROTEIN3 to photosystem II-light-harvesting supercomplexes in Chlamydomonas reinhardtii.","/pubmed/25699588","Xue H, Tokutsu R, Bergner SV, Scholz M, Minagawa J, Hippler M.","Plant Physiol. 2015 Apr;167(4):1566-78. doi: 10.1104/pp.15.00094. Epub 2015 Feb 19.","Plant Physiol.  2015","PubMed","citation","PMID:25699588 | PMCID:PMC4378180","pubmed","25699588","create date:2015/02/24 | first author:Xue H",
"Phylogeny and polyploidy: resolving the classification of cyprinine fishes (Teleostei: Cypriniformes).","/pubmed/25698355","Yang L, Sado T, Vincent Hirt M, Pasco-Viel E, Arunachalam M, Li J, Wang X, Freyhof J, Saitoh K, Simons AM, Miya M, He S, Mayden RL.","Mol Phylogenet Evol. 2015 Apr;85:97-116. doi: 10.1016/j.ympev.2015.01.014. Epub 2015 Feb 16.","Mol Phylogenet Evol.  2015","PubMed","citation","PMID:25698355","pubmed","25698355","create date:2015/02/24 | first author:Yang L",
