Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"The CENP-T/-W complex is a binding partner of the histone chaperone FACT.","/pubmed/27284163","Prendergast L, Müller S, Liu Y, Huang H, Dingli F, Loew D, Vassias I, Patel DJ, Sullivan KF, Almouzni G.","Genes Dev. 2016 Jun 1;30(11):1313-26. doi: 10.1101/gad.275073.115. Epub 2016 Jun 9.","Genes Dev.  2016","PubMed","citation","PMID:27284163 | PMCID:PMC4911930","pubmed","27284163","create date:2016/06/11 | first author:Prendergast L",
"Overcoming bottlenecks in the membrane protein structural biology pipeline.","/pubmed/27284049","Hardy D, Bill RM, Jawhari A, Rothnie AJ.","Biochem Soc Trans. 2016 Jun 15;44(3):838-44. doi: 10.1042/BST20160049. Review.","Biochem Soc Trans.  2016","PubMed","citation","PMID:27284049","pubmed","27284049","create date:2016/06/11 | first author:Hardy D",
"Further development of biomarkers in amyotrophic lateral sclerosis.","/pubmed/27275785","Blasco H, Vourc'h P, Pradat PF, Gordon PH, Andres CR, Corcia P.","Expert Rev Mol Diagn. 2016 Aug;16(8):853-68. doi: 10.1080/14737159.2016.1199277. Epub 2016 Jun 20.","Expert Rev Mol Diagn.  2016","PubMed","citation","PMID:27275785","pubmed","27275785","create date:2016/06/09 | first author:Blasco H",
"Use of GeneXpert Mycobacterium tuberculosis/rifampicin for rapid detection of rifampicin resistant Mycobacterium tuberculosis strains of clinically suspected multi-drug resistance tuberculosis cases.","/pubmed/27275481","Guenaoui K, Harir N, Ouardi A, Zeggai S, Sellam F, Bekri F, Cherif Touil S.","Ann Transl Med. 2016 May;4(9):168. doi: 10.21037/atm.2016.05.09.","Ann Transl Med.  2016","PubMed","citation","PMID:27275481 | PMCID:PMC4876276","pubmed","27275481","create date:2016/06/09 | first author:Guenaoui K",
"Uses and misuses of the fudge factor in quantitative discovery proteomics.","/pubmed/27272648","Giai Gianetto Q, Couté Y, Bruley C, Burger T.","Proteomics. 2016 Jul;16(14):1955-60. doi: 10.1002/pmic.201600132.","Proteomics.  2016","PubMed","citation","PMID:27272648","pubmed","27272648","create date:2016/06/09 | first author:Giai Gianetto Q",
"Proteome changes in rat serum after a chronic ingestion of enriched uranium: Toward a biological signature of internal contamination and radiological effect.","/pubmed/27267564","Petitot F, Frelon S, Chambon C, Paquet F, Guipaud O.","Toxicol Lett. 2016 Aug 22;257:44-59. doi: 10.1016/j.toxlet.2016.05.026. Epub 2016 Jun 5.","Toxicol Lett.  2016","PubMed","citation","PMID:27267564","pubmed","27267564","create date:2016/06/09 | first author:Petitot F",
"Clinical mass spectrometry proteomics (cMSP) for medical laboratory: What does the future hold?","/pubmed/27265523","Lehmann S, Brede C, Lescuyer P, Cocho JA, Vialaret J, Bros P, Delatour V, Hirtz C; IFCC Working Group on Clinical Quantitative Mass Spectrometry Proteomics (WG-cMSP)..","Clin Chim Acta. 2017 Apr;467:51-58. doi: 10.1016/j.cca.2016.06.001. Epub 2016 Jun 2.","Clin Chim Acta.  2017","PubMed","citation","PMID:27265523","pubmed","27265523","create date:2016/06/07 | first author:Lehmann S",
"Pseudopilin residue E5 is essential for recruitment by the type 2 secretion system assembly platform.","/pubmed/27260845","Nivaskumar M, Santos-Moreno J, Malosse C, Nadeau N, Chamot-Rooke J, Tran Van Nhieu G, Francetic O.","Mol Microbiol. 2016 Sep;101(6):924-41. doi: 10.1111/mmi.13432. Epub 2016 Jul 5.","Mol Microbiol.  2016","PubMed","citation","PMID:27260845","pubmed","27260845","create date:2016/06/05 | first author:Nivaskumar M",
"Proteomic profile of cerebrospinal fluid in patients with multiple sclerosis using two dimensional gel electrophoresis.","/pubmed/27254308","Hassan D, Provansal M, Lehmann S, Rizk M, Moez P, Vialaret J, Hirtz C, Essa A, Agamia H.","Br J Biomed Sci. 2016 Jul;73(3):143-146. Epub 2016 Jun 2. No abstract available. ","Br J Biomed Sci.  2016","PubMed","citation","PMID:27254308","pubmed","27254308","create date:2016/06/03 | first author:Hassan D",
"High hydrostatic pressure adaptive strategies in an obligate piezophile Pyrococcus yayanosii.","/pubmed/27250364","Michoud G, Jebbar M.","Sci Rep. 2016 Jun 2;6:27289. doi: 10.1038/srep27289.","Sci Rep.  2016","PubMed","citation","PMID:27250364 | PMCID:PMC4890121","pubmed","27250364","create date:2016/06/03 | first author:Michoud G",
"Structure of Complement C3(H2O) Revealed By Quantitative Cross-Linking/Mass Spectrometry And Modeling.","/pubmed/27250206","Chen ZA, Pellarin R, Fischer L, Sali A, Nilges M, Barlow PN, Rappsilber J.","Mol Cell Proteomics. 2016 Aug;15(8):2730-43. doi: 10.1074/mcp.M115.056473. Epub 2016 Jun 1.","Mol Cell Proteomics.  2016","PubMed","citation","PMID:27250206 | PMCID:PMC4974347","pubmed","27250206","create date:2016/06/03 | first author:Chen ZA",
"Proteomic Analysis of the Spatio-temporal Based Molecular Kinetics of Acute Spinal Cord Injury Identifies a Time- and Segment-specific Window for Effective Tissue Repair.","/pubmed/27250205","Devaux S, Cizkova D, Quanico J, Franck J, Nataf S, Pays L, Hauberg-Lotte L, Maass P, Kobarg JH, Kobeissy F, Mériaux C, Wisztorski M, Slovinska L, Blasko J, Cigankova V, Fournier I, Salzet M.","Mol Cell Proteomics. 2016 Aug;15(8):2641-70. doi: 10.1074/mcp.M115.057794. Epub 2016 Jun 1.","Mol Cell Proteomics.  2016","PubMed","citation","PMID:27250205 | PMCID:PMC4974342","pubmed","27250205","create date:2016/06/03 | first author:Devaux S",
"Hemostatic properties and protein expression profile of therapeutic apheresis plasma treated with amotosalen and ultraviolet A for pathogen inactivation.","/pubmed/27250038","Ohlmann P, Hechler B, Chafey P, Ravanat C, Isola H, Wiesel ML, Cazenave JP, Gachet C.","Transfusion. 2016 Sep;56(9):2239-47. doi: 10.1111/trf.13670. Epub 2016 Jun 1.","Transfusion.  2016","PubMed","citation","PMID:27250038","pubmed","27250038","create date:2016/06/03 | first author:Ohlmann P",
"Quantitative proteomic analysis of the influence of lignin on biofuel production by Clostridium acetobutylicum ATCC 824.","/pubmed/27247624","Raut MP, Couto N, Pham TK, Evans C, Noirel J, Wright PC.","Biotechnol Biofuels. 2016 May 31;9:113. doi: 10.1186/s13068-016-0523-0. eCollection 2016.","Biotechnol Biofuels.  2016","PubMed","citation","PMID:27247624 | PMCID:PMC4886415","pubmed","27247624","create date:2016/06/02 | first author:Raut MP",
"Quantitative proteome profiling of dystrophic dog skeletal muscle reveals a stabilized muscular architecture and protection against oxidative stress after systemic delivery of MuStem cells.","/pubmed/27246553","Lardenois A, Jagot S, Lagarrigue M, Guével B, Ledevin M, Larcher T, Dubreil L, Pineau C, Rouger K, Guével L.","Proteomics. 2016 Jul;16(14):2028-42. doi: 10.1002/pmic.201600002.","Proteomics.  2016","PubMed","citation","PMID:27246553","pubmed","27246553","create date:2016/06/02 | first author:Lardenois A",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Proteomic analysis of Plasmodium falciparum parasites from patients with cerebral and uncomplicated malaria.","/pubmed/27245217","Bertin GI, Sabbagh A, Argy N, Salnot V, Ezinmegnon S, Agbota G, Ladipo Y, Alao JM, Sagbo G, Guillonneau F, Deloron P.","Sci Rep. 2016 Jun 1;6:26773. doi: 10.1038/srep26773.","Sci Rep.  2016","PubMed","citation","PMID:27245217 | PMCID:PMC4887788","pubmed","27245217","create date:2016/06/02 | first author:Bertin GI",
"Cynomolgus macaque (Macaca fascicularis) immunoglobulin heavy chain locus description.","/pubmed/27233955","Yu GY, Mate S, Garcia K, Ward MD, Brueggemann E, Hall M, Kenny T, Sanchez-Lockhart M, Lefranc MP, Palacios G.","Immunogenetics. 2016 Jul;68(6-7):417-28. doi: 10.1007/s00251-016-0921-2. Epub 2016 May 27.","Immunogenetics.  2016","PubMed","citation","PMID:27233955","pubmed","27233955","create date:2016/05/29 | first author:Yu GY",
"Elevated levels of circulating CDH5 and FABP1 in association with human drug-induced liver injury.","/pubmed/27224670","Mikus M, Drobin K, Gry M, Bachmann J, Lindberg J, Yimer G, Aklillu E, Makonnen E, Aderaye G, Roach J, Fier I, Kampf C, Göpfert J, Perazzo H, Poynard T, Stephens C, Andrade RJ, Lucena MI, Arber N, Uhlén M, Watkins PB, Schwenk JM, et al.","Liver Int. 2017 Jan;37(1):132-140. doi: 10.1111/liv.13174. Epub 2016 Jun 22.","Liver Int.  2017","PubMed","citation","PMID:27224670 | PMCID:PMC5215406","pubmed","27224670","create date:2016/05/26 | first author:Mikus M",
"Comparison of Cox Model Methods in A Low-dimensional Setting with Few Events.","/pubmed/27224515","Ojeda FM, Müller C, Börnigen D, Trégouët DA, Schillert A, Heinig M, Zeller T, Schnabel RB.","Genomics Proteomics Bioinformatics. 2016 Aug;14(4):235-43. doi: 10.1016/j.gpb.2016.03.006. Epub 2016 May 17.","Genomics Proteomics Bioinformatics.  2016","PubMed","citation","PMID:27224515 | PMCID:PMC4996851","pubmed","27224515","create date:2016/05/26 | first author:Ojeda FM",
"Proteomic characterization of Nα- and Nε-acetylation in Acinetobacter baumannii.","/pubmed/27222042","Kentache T, Jouenne T, Dé E, Hardouin J.","J Proteomics. 2016 Jul 20;144:148-58. doi: 10.1016/j.jprot.2016.05.021. Epub 2016 May 21. No abstract available. ","J Proteomics.  2016","PubMed","citation","PMID:27222042","pubmed","27222042","create date:2016/05/26 | first author:Kentache T",
"Sensitivity of mass spectrometry analysis depends on the shape of the filtration unit used for filter aided sample preparation (FASP).","/pubmed/27219663","Lipecka J, Chhuon C, Bourderioux M, Bessard MA, van Endert P, Edelman A, Guerrera IC.","Proteomics. 2016 Jul;16(13):1852-7. doi: 10.1002/pmic.201600103.","Proteomics.  2016","PubMed","citation","PMID:27219663","pubmed","27219663","create date:2016/05/25 | first author:Lipecka J",
"The Shell of the Invasive Bivalve Species Dreissena polymorpha: Biochemical, Elemental and Textural Investigations.","/pubmed/27213644","Immel F, Broussard C, Catherinet B, Plasseraud L, Alcaraz G, Bundeleva I, Marin F.","PLoS One. 2016 May 23;11(5):e0154264. doi: 10.1371/journal.pone.0154264. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27213644 | PMCID:PMC4877012","pubmed","27213644","create date:2016/05/24 | first author:Immel F",
"Unraveling K63 Polyubiquitination Networks by Sensor-Based Proteomics.","/pubmed/27208306","Johnson A, Vert G.","Plant Physiol. 2016 Jul;171(3):1808-20. doi: 10.1104/pp.16.00619. Epub 2016 May 9.","Plant Physiol.  2016","PubMed","citation","PMID:27208306 | PMCID:PMC4936586","pubmed","27208306","create date:2016/05/22 | first author:Johnson A",
"MALDI mass spectrometry imaging: A cutting-edge tool for fundamental and clinical histopathology.","/pubmed/27188927","Longuespée R, Casadonte R, Kriegsmann M, Pottier C, Picard de Muller G, Delvenne P, Kriegsmann J, De Pauw E.","Proteomics Clin Appl. 2016 Jul;10(7):701-19. doi: 10.1002/prca.201500140. Epub 2016 Jun 16. Review.","Proteomics Clin Appl.  2016","PubMed","citation","PMID:27188927","pubmed","27188927","create date:2016/05/18 | first author:Longuespée R",
"Themis1 enhances T cell receptor signaling during thymocyte development by promoting Vav1 activity and Grb2 stability.","/pubmed/27188442","Zvezdova E, Mikolajczak J, Garreau A, Marcellin M, Rigal L, Lee J, Choi S, Blaize G, Argenty J, Familiades J, Li L, Gonzalez de Peredo A, Burlet-Schiltz O, Love PE, Lesourne R.","Sci Signal. 2016 May 17;9(428):ra51. doi: 10.1126/scisignal.aad1576.","Sci Signal.  2016","PubMed","citation","PMID:27188442","pubmed","27188442","create date:2016/05/18 | first author:Zvezdova E",
"Potential of MALDI imaging for the toxicological evaluation of environmental pollutants.","/pubmed/27178109","Lagarrigue M, Caprioli RM, Pineau C.","J Proteomics. 2016 Jul 20;144:133-9. doi: 10.1016/j.jprot.2016.05.008. Epub 2016 May 10. Review.","J Proteomics.  2016","PubMed","citation","PMID:27178109","pubmed","27178109","create date:2016/05/15 | first author:Lagarrigue M",
"An organelle-specific protein landscape identifies novel diseases and molecular mechanisms.","/pubmed/27173435","Boldt K, van Reeuwijk J, Lu Q, Koutroumpas K, Nguyen TM, Texier Y, van Beersum SE, Horn N, Willer JR, Mans DA, Dougherty G, Lamers IJ, Coene KL, Arts HH, Betts MJ, Beyer T, Bolat E, Gloeckner CJ, Haidari K, Hetterschijt L, Iaconis D, Jenkins D, et al.","Nat Commun. 2016 May 13;7:11491. doi: 10.1038/ncomms11491.","Nat Commun.  2016","PubMed","citation","PMID:27173435 | PMCID:PMC4869170","pubmed","27173435","create date:2016/05/14 | first author:Boldt K",
"Differential remodelling of peroxisome function underpins the environmental and metabolic adaptability of diplonemids and kinetoplastids.","/pubmed/27170716","Morales J, Hashimoto M, Williams TA, Hirawake-Mogi H, Makiuchi T, Tsubouchi A, Kaga N, Taka H, Fujimura T, Koike M, Mita T, Bringaud F, Concepción JL, Hashimoto T, Embley TM, Nara T.","Proc Biol Sci. 2016 May 11;283(1830). pii: 20160520. doi: 10.1098/rspb.2016.0520.","Proc Biol Sci.  2016","PubMed","citation","PMID:27170716 | PMCID:PMC4874719","pubmed","27170716","create date:2016/05/14 | first author:Morales J",
"An integrated cell line-based discovery strategy identified follistatin and kallikrein 6 as serum biomarker candidates of breast carcinoma.","/pubmed/27168011","Mangé A, Dimitrakopoulos L, Soosaipillai A, Coopman P, Diamandis EP, Solassol J.","J Proteomics. 2016 Jun 16;142:114-21. doi: 10.1016/j.jprot.2016.04.050. Epub 2016 May 7.","J Proteomics.  2016","PubMed","citation","PMID:27168011","pubmed","27168011","create date:2016/05/12 | first author:Mangé A",
"Integrative analysis of extracellular and intracellular bladder cancer cell line proteome with transcriptome: improving coverage and validity of -omics findings.","/pubmed/27167498","Latosinska A, Makridakis M, Frantzi M, Borràs DM, Janssen B, Mullen W, Zoidakis J, Merseburger AS, Jankowski V, Mischak H, Vlahou A.","Sci Rep. 2016 May 11;6:25619. doi: 10.1038/srep25619.","Sci Rep.  2016","PubMed","citation","PMID:27167498 | PMCID:PMC4863247","pubmed","27167498","create date:2016/05/12 | first author:Latosinska A",
"Evolutionary Events Associated with an Outbreak of Meningococcal Disease in Men Who Have Sex with Men.","/pubmed/27167067","Taha MK, Claus H, Lappann M, Veyrier FJ, Otto A, Becher D, Deghmane AE, Frosch M, Hellenbrand W, Hong E, Parent du Châtelet I, Prior K, Harmsen D, Vogel U.","PLoS One. 2016 May 11;11(5):e0154047. doi: 10.1371/journal.pone.0154047. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27167067 | PMCID:PMC4864352","pubmed","27167067","create date:2016/05/12 | first author:Taha MK",
"ACEMBL Tool-Kits for High-Throughput Multigene Delivery and Expression in Prokaryotic and Eukaryotic Hosts.","/pubmed/27165317","Nie Y, Chaillet M, Becke C, Haffke M, Pelosse M, Fitzgerald D, Collinson I, Schaffitzel C, Berger I.","Adv Exp Med Biol. 2016;896:27-42. doi: 10.1007/978-3-319-27216-0_3. Review.","Adv Exp Med Biol.  2016","PubMed","citation","PMID:27165317","pubmed","27165317","create date:2016/05/12 | first author:Nie Y",
"Erratum to: Antibody-mediated neutralization of myelin-associated EphrinB3 accelerates CNS remyelination.","/pubmed/27161252","Syed YA, Zhao C, Mahad D, Möbius W, Altmann F, Foss F, González GA, Sentürk A, Acker-Palmer A, Lubec G, Lilley K, Franklin RJ, Nave KA, Kotter MR.","Acta Neuropathol. 2016 Jul;132(1):157. No abstract available. ","Acta Neuropathol.  2016","PubMed","citation","PMID:27161252 | PMCID:PMC4969813","pubmed","27161252","create date:2016/05/11 | first author:Syed YA",
"The ciliopathy-associated CPLANE proteins direct basal body recruitment of intraflagellar transport machinery.","/pubmed/27158779","Toriyama M, Lee C, Taylor SP, Duran I, Cohn DH, Bruel AL, Tabler JM, Drew K, Kelly MR, Kim S, Park TJ, Braun DA, Pierquin G, Biver A, Wagner K, Malfroot A, Panigrahi I, Franco B, Al-Lami HA, Yeung Y, Choi YJ; University of Washington Center for Mendelian Genomics., et al.","Nat Genet. 2016 Jun;48(6):648-56. doi: 10.1038/ng.3558. Epub 2016 May 9.","Nat Genet.  2016","PubMed","citation","PMID:27158779 | PMCID:PMC4978421","pubmed","27158779","create date:2016/05/10 | first author:Toriyama M",
"Investigating the emerging role of comparative proteomics in the search for new biomarkers of metal contamination under varying abiotic conditions.","/pubmed/27157531","Vellinger C, Sohm B, Parant M, Immel F, Usseglio-Polatera P.","Sci Total Environ. 2016 Aug 15;562:974-986. doi: 10.1016/j.scitotenv.2016.04.016. Epub 2016 May 5.","Sci Total Environ.  2016","PubMed","citation","PMID:27157531","pubmed","27157531","create date:2016/05/10 | first author:Vellinger C",
"Secretion of small proteins is species-specific within Aspergillus sp.","/pubmed/27153937","Valette N, Benoit-Gelber I, Falco MD, Wiebenga A, de Vries RP, Gelhaye E, Morel-Rouhier M.","Microb Biotechnol. 2017 Mar;10(2):323-329. doi: 10.1111/1751-7915.12361. Epub 2016 May 7.","Microb Biotechnol.  2017","PubMed","citation","PMID:27153937 | PMCID:PMC5328806","pubmed","27153937","create date:2016/05/08 | first author:Valette N",
"Flor Yeast: New Perspectives Beyond Wine Aging.","/pubmed/27148192","Legras JL, Moreno-Garcia J, Zara S, Zara G, Garcia-Martinez T, Mauricio JC, Mannazzu I, Coi AL, Bou Zeidan M, Dequin S, Moreno J, Budroni M.","Front Microbiol. 2016 Apr 14;7:503. doi: 10.3389/fmicb.2016.00503. eCollection 2016. Review.","Front Microbiol.  2016","PubMed","citation","PMID:27148192 | PMCID:PMC4830823","pubmed","27148192","create date:2016/05/06 | first author:Legras JL",
"Physical and functional interactions between the serotonin transporter and the neutral amino acid transporter ASCT2.","/pubmed/27143784","Seyer P, Vandermoere F, Cassier E, Bockaert J, Marin P.","Biochem J. 2016 Jul 1;473(13):1953-65. doi: 10.1042/BCJ20160315. Epub 2016 May 3.","Biochem J.  2016","PubMed","citation","PMID:27143784","pubmed","27143784","create date:2016/05/05 | first author:Seyer P",
"Xylan degradation by the human gut Bacteroides xylanisolvens XB1A(T) involves two distinct gene clusters that are linked at the transcriptional level.","/pubmed/27142817","Despres J, Forano E, Lepercq P, Comtet-Marre S, Jubelin G, Chambon C, Yeoman CJ, Berg Miller ME, Fields CJ, Martens E, Terrapon N, Henrissat B, White BA, Mosoni P.","BMC Genomics. 2016 May 4;17:326. doi: 10.1186/s12864-016-2680-8.","BMC Genomics.  2016","PubMed","citation","PMID:27142817 | PMCID:PMC4855328","pubmed","27142817","create date:2016/05/05 | first author:Despres J",
"Redox Proteomics Applied to the Thiol Secretome.","/pubmed/27139336","Ghezzi P, Chan P.","Antioxid Redox Signal. 2017 Mar 1;26(7):299-312. doi: 10.1089/ars.2016.6732. Epub 2016 Jun 7. Review.","Antioxid Redox Signal.  2017","PubMed","citation","PMID:27139336","pubmed","27139336","create date:2016/05/04 | first author:Ghezzi P",
"International cancer seminars: a focus on kidney cancer.","/pubmed/27130845","Scelo G, Hofmann JN, Banks RE, Bigot P, Bhatt RS, Cancel-Tassin G, Chew SK, Creighton CJ, Cussenot O, Davis IJ, Escudier B, Frayling TM, Häggström C, Hildebrandt MA, Holcatova I, Johansson M, Linehan WM, McDermott DF, Nathanson KL, Ogawa S, Perlman EJ, Purdue MP, et al.","Ann Oncol. 2016 Aug;27(8):1382-5. doi: 10.1093/annonc/mdw186. Epub 2016 Apr 29.","Ann Oncol.  2016","PubMed","citation","PMID:27130845 | PMCID:PMC4959923","pubmed","27130845","create date:2016/05/01 | first author:Scelo G",
"Structural and Functional Characterization of the Major Allergen Amb a 11 from Short Ragweed Pollen.","/pubmed/27129273","Groeme R, Airouche S, Kopečný D, Jaekel J, Savko M, Berjont N, Bussieres L, Le Mignon M, Jagic F, Zieglmayer P, Baron-Bodo V, Bordas-Le Floch V, Mascarell L, Briozzo P, Moingeon P.","J Biol Chem. 2016 Jun 17;291(25):13076-87. doi: 10.1074/jbc.M115.702001. Epub 2016 Apr 19.","J Biol Chem.  2016","PubMed","citation","PMID:27129273 | PMCID:PMC4933224","pubmed","27129273","create date:2016/04/30 | first author:Groeme R",
"Rqc1 and Ltn1 Prevent C-terminal Alanine-Threonine Tail (CAT-tail)-induced Protein Aggregation by Efficient Recruitment of Cdc48 on Stalled 60S Subunits.","/pubmed/27129255","Defenouillère Q, Zhang E, Namane A, Mouaikel J, Jacquier A, Fromont-Racine M.","J Biol Chem. 2016 Jun 3;291(23):12245-53. doi: 10.1074/jbc.M116.722264. Epub 2016 Apr 18.","J Biol Chem.  2016","PubMed","citation","PMID:27129255 | PMCID:PMC4933273","pubmed","27129255","create date:2016/04/30 | first author:Defenouillère Q",
"Pseudomonas aeruginosa produces phosphatidyltris(hydroxymethyl)aminomethane and derivatives when grown in Tris-buffered medium.","/pubmed/27126915","Abbes I, Rihouey C, Hardouin J, Dé E, Jouenne T, Alexandre S.","Biochim Biophys Acta. 2016 Aug;1861(8 Pt A):703-14. doi: 10.1016/j.bbalip.2016.04.017. Epub 2016 Apr 26.","Biochim Biophys Acta.  2016","PubMed","citation","PMID:27126915","pubmed","27126915","create date:2016/04/30 | first author:Abbes I",
"Albumin as a carrier for NO delivery: preparation, physicochemical characterization, and interaction with gold nanoparticles.","/pubmed/27126574","Luo M, Boudier A, Pallotta A, Maincent P, Vincourt JB, Leroy P.","Drug Dev Ind Pharm. 2016 Dec;42(12):1928-1937. Epub 2016 May 16.","Drug Dev Ind Pharm.  2016","PubMed","citation","PMID:27126574","pubmed","27126574","create date:2016/04/30 | first author:Luo M",
"A systems BIOlogy Study to TAilored Treatment in Chronic Heart Failure: rationale, design, and baseline characteristics of BIOSTAT-CHF.","/pubmed/27126231","Voors AA, Anker SD, Cleland JG, Dickstein K, Filippatos G, van der Harst P, Hillege HL, Lang CC, Ter Maaten JM, Ng L, Ponikowski P, Samani NJ, van Veldhuisen DJ, Zannad F, Zwinderman AH, Metra M.","Eur J Heart Fail. 2016 Jun;18(6):716-26. doi: 10.1002/ejhf.531. Epub 2016 Apr 29.","Eur J Heart Fail.  2016","PubMed","citation","PMID:27126231","pubmed","27126231","create date:2016/04/30 | first author:Voors AA",
"The Metacaspase (Mca1p) Restricts O-glycosylation During Farnesol-induced Apoptosis in Candida albicans.","/pubmed/27125826","Léger T, Garcia C, Camadro JM.","Mol Cell Proteomics. 2016 Jul;15(7):2308-23. doi: 10.1074/mcp.M116.059378. Epub 2016 Apr 28.","Mol Cell Proteomics.  2016","PubMed","citation","PMID:27125826 | PMCID:PMC4937506","pubmed","27125826","create date:2016/04/30 | first author:Léger T",
"Redox proteomic analysis of serum from aortic anerurysm patients: insights on oxidation of specific protein target.","/pubmed/27122311","Spadaccio C, Coccia R, Perluigi M, Pupo G, Schininà ME, Giorgi A, Blarzino C, Nappi F, Sutherland FW, Chello M, Di Domenico F.","Mol Biosyst. 2016 Jun 21;12(7):2168-77. doi: 10.1039/c6mb00152a.","Mol Biosyst.  2016","PubMed","citation","PMID:27122311","pubmed","27122311","create date:2016/04/29 | first author:Spadaccio C",
"How different is the proteome of the extended spectrum β-lactamase producing Escherichia coli strains from seagulls of the Berlengas natural reserve of Portugal?","/pubmed/27118263","Monteiro R, Hébraud M, Chafsey I, Poeta P, Igrejas G.","J Proteomics. 2016 Aug 11;145:167-76. doi: 10.1016/j.jprot.2016.04.032. Epub 2016 Apr 23.","J Proteomics.  2016","PubMed","citation","PMID:27118263","pubmed","27118263","create date:2016/04/28 | first author:Monteiro R",
"The Nucleosome Remodeling and Deacetylase Complex NuRD Is Built from Preformed Catalytically Active Sub-modules.","/pubmed/27117189","Zhang W, Aubert A, Gomez de Segura JM, Karuppasamy M, Basu S, Murthy AS, Diamante A, Drury TA, Balmer J, Cramard J, Watson AA, Lando D, Lee SF, Palayret M, Kloet SL, Smits AH, Deery MJ, Vermeulen M, Hendrich B, Klenerman D, Schaffitzel C, Berger I, et al.","J Mol Biol. 2016 Jul 17;428(14):2931-42. doi: 10.1016/j.jmb.2016.04.025. Epub 2016 Apr 23.","J Mol Biol.  2016","PubMed","citation","PMID:27117189 | PMCID:PMC4942838","pubmed","27117189","create date:2016/04/28 | first author:Zhang W",
"Purification and partial characterization of a lectin protein complex, the clathrilectin, from the calcareous sponge Clathrina clathrus.","/pubmed/27113336","Gardères J, Domart-Coulon I, Marie A, Hamer B, Batel R, Müller WE, Bourguet-Kondracki ML.","Comp Biochem Physiol B Biochem Mol Biol. 2016 Oct;200:17-27. doi: 10.1016/j.cbpb.2016.04.007. Epub 2016 Apr 22.","Comp Biochem Physiol B Biochem Mol Biol.  2016","PubMed","citation","PMID:27113336","pubmed","27113336","create date:2016/04/27 | first author:Gardères J",
"Expression of Genes with Copy Number Alterations and Survival of Patients with Pancreatic Adenocarcinoma.","/pubmed/27107061","Birnbaum DJ, Bertucci F, Finetti P, Adélaïde J, Giovannini M, Turrini O, Delpero JR, Raoul JL, Chaffanet M, Moutardier V, Birnbaum D, Mamessier E.","Cancer Genomics Proteomics. 2016 May-Jun;13(3):191-200.","Cancer Genomics Proteomics.  2016","PubMed","citation","PMID:27107061","pubmed","27107061","create date:2016/04/24 | first author:Birnbaum DJ",
"STAR syndrome-associated CDK10/Cyclin M regulates actin network architecture and ciliogenesis.","/pubmed/27104747","Guen VJ, Gamble C, Perez DE, Bourassa S, Zappel H, Gärtner J, Lees JA, Colas P.","Cell Cycle. 2016;15(5):678-88. doi: 10.1080/15384101.2016.1147632.","Cell Cycle.  2016","PubMed","citation","PMID:27104747 | PMCID:PMC4846108","pubmed","27104747","create date:2016/04/23 | first author:Guen VJ",
"Cytokinin metabolism in maize: Novel evidence of cytokinin abundance, interconversions and formation of a new trans-zeatin metabolic product with a weak anticytokinin activity.","/pubmed/27095406","Hluska T, Dobrev PI, Tarkowská D, Frébortová J, Zalabák D, Kopečný D, Plíhal O, Kokáš F, Briozzo P, Zatloukal M, Motyka V, Galuszka P.","Plant Sci. 2016 Jun;247:127-37. doi: 10.1016/j.plantsci.2016.03.014. Epub 2016 Mar 29.","Plant Sci.  2016","PubMed","citation","PMID:27095406","pubmed","27095406","create date:2016/04/21 | first author:Hluska T",
"Organic matrices in metazoan calcium carbonate skeletons: Composition, functions, evolution.","/pubmed/27085423","Marin F, Bundeleva I, Takeuchi T, Immel F, Medakovic D.","J Struct Biol. 2016 Nov;196(2):98-106. doi: 10.1016/j.jsb.2016.04.006. Epub 2016 Apr 13.","J Struct Biol.  2016","PubMed","citation","PMID:27085423","pubmed","27085423","create date:2016/04/18 | first author:Marin F",
"Pregnancy-associated serum N-glycome changes studied by high-throughput MALDI-TOF-MS.","/pubmed/27075729","Jansen BC, Bondt A, Reiding KR, Lonardi E, de Jong CJ, Falck D, Kammeijer GS, Dolhain RJ, Rombouts Y, Wuhrer M.","Sci Rep. 2016 Apr 14;6:23296. doi: 10.1038/srep23296.","Sci Rep.  2016","PubMed","citation","PMID:27075729 | PMCID:PMC4831011","pubmed","27075729","create date:2016/04/15 | first author:Jansen BC",
"ProNGF is a potential diagnostic biomarker for thyroid cancer.","/pubmed/27074571","Faulkner S, Roselli S, Demont Y, Pundavela J, Choquet G, Leissner P, Oldmeadow C, Attia J, Walker MM, Hondermarck H.","Oncotarget. 2016 May 10;7(19):28488-97. doi: 10.18632/oncotarget.8652.","Oncotarget.  2016","PubMed","citation","PMID:27074571 | PMCID:PMC5053740","pubmed","27074571","create date:2016/04/14 | first author:Faulkner S",
