Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Identification of differentially expressed genes affecting hair and cashmere growth in the Laiwu black goat by microarray.","/pubmed/27600677","Zhao J, Li H, Liu K, Zhang B, Li P, He J, Cheng M, De W, Liu J, Zhao Y, Yang L, Liu N.","Mol Med Rep. 2016 Oct;14(4):3823-31. doi: 10.3892/mmr.2016.5728. Epub 2016 Sep 6.","Mol Med Rep.  2016","PubMed","citation","PMID:27600677","pubmed","27600677","create date:2016/09/08 | first author:Zhao J",
"Bioinformatics analysis of gene expression profiles of dermatomyositis.","/pubmed/27599581","Chen LY, Cui ZL, Hua FC, Yang WJ, Bai Y, Lan FH.","Mol Med Rep. 2016 Oct;14(4):3785-90. doi: 10.3892/mmr.2016.5703. Epub 2016 Sep 2.","Mol Med Rep.  2016","PubMed","citation","PMID:27599581","pubmed","27599581","create date:2016/09/08 | first author:Chen LY",
"Prenatal and lactation nicotine exposure affects morphology and function of brown adipose tissue in male rat offspring.","/pubmed/27598972","Fan J, Ping J, Zhang WX, Rao YS, Liu HX, Zhang J, Yan YE.","Ultrastruct Pathol. 2016 Sep-Oct;40(5):288-95. doi: 10.1080/01913123.2016.1223243. Epub 2016 Sep 6.","Ultrastruct Pathol.  2016","PubMed","citation","PMID:27598972","pubmed","27598972","create date:2016/09/07 | first author:Fan J",
"De Novo Analysis of the Transcriptome of Meloidogyne enterolobii to Uncover Potential Target Genes for Biological Control.","/pubmed/27598122","Li X, Yang D, Niu J, Zhao J, Jian H.","Int J Mol Sci. 2016 Sep 1;17(9). pii: E1442. doi: 10.3390/ijms17091442.","Int J Mol Sci.  2016","PubMed","citation","PMID:27598122 | PMCID:PMC5037721","pubmed","27598122","create date:2016/09/07 | first author:Li X",
"Differential Regulatory Analysis Based on Coexpression Network in Cancer Research.","/pubmed/27597964","Li J, Li YX, Li YY.","Biomed Res Int. 2016;2016:4241293. doi: 10.1155/2016/4241293. Epub 2016 Aug 11. Review.","Biomed Res Int.  2016","PubMed","citation","PMID:27597964 | PMCID:PMC4997028","pubmed","27597964","create date:2016/09/07 | first author:Li J",
"Mining for Candidate Genes in an Introgression Line by Using RNA Sequencing: The Anthocyanin Overaccumulation Phenotype in Brassica.","/pubmed/27597857","Xie L, Li F, Zhang S, Zhang H, Qian W, Li P, Zhang S, Sun R.","Front Plant Sci. 2016 Aug 22;7:1245. doi: 10.3389/fpls.2016.01245. eCollection 2016.","Front Plant Sci.  2016","PubMed","citation","PMID:27597857 | PMCID:PMC4992693","pubmed","27597857","create date:2016/09/07 | first author:Xie L",
"Transcriptome Profiling of Taproot Reveals Complex Regulatory Networks during Taproot Thickening in Radish (Raphanus sativus L.).","/pubmed/27597853","Yu R, Wang J, Xu L, Wang Y, Wang R, Zhu X, Sun X, Luo X, Xie Y, Everlyne M, Liu L.","Front Plant Sci. 2016 Aug 22;7:1210. doi: 10.3389/fpls.2016.01210. eCollection 2016.","Front Plant Sci.  2016","PubMed","citation","PMID:27597853 | PMCID:PMC4992731","pubmed","27597853","create date:2016/09/07 | first author:Yu R",
"Large-scale mass spectrometry-based analysis of Euplotes octocarinatus supports the high frequency of +1 programmed ribosomal frameshift.","/pubmed/27597422","Wang R, Zhang Z, Du J, Fu Y, Liang A.","Sci Rep. 2016 Sep 6;6:33020. doi: 10.1038/srep33020.","Sci Rep.  2016","PubMed","citation","PMID:27597422 | PMCID:PMC5011710","pubmed","27597422","create date:2016/09/07 | first author:Wang R",
"Personalized characterization of diseases using sample-specific networks.","/pubmed/27596597","Liu X, Wang Y, Ji H, Aihara K, Chen L.","Nucleic Acids Res. 2016 Dec 15;44(22):e164. Epub 2016 Sep 4.","Nucleic Acids Res.  2016","PubMed","citation","PMID:27596597 | PMCID:PMC5159538","pubmed","27596597","create date:2016/09/07 | first author:Liu X",
"Dek35 Encodes a PPR Protein that Affects cis-Splicing of Mitochondrial nad4 Intron 1 and Seed Development in Maize.","/pubmed/27596292","Chen X, Feng F, Qi W, Xu L, Yao D, Wang Q, Song R.","Mol Plant. 2017 Mar 6;10(3):427-441. doi: 10.1016/j.molp.2016.08.008. Epub 2016 Sep 3.","Mol Plant.  2017","PubMed","citation","PMID:27596292","pubmed","27596292","create date:2016/09/07 | first author:Chen X",
"Anaerobic metabolism and thermal tolerance: the importance of opine pathways on survival of a gastropod after cardiac dysfunction.","/pubmed/27595556","Han G, Zhang S, Dong Y.","Integr Zool. 2016 Sep 5. doi: 10.1111/1749-4877.12229. [Epub ahead of print]","Integr Zool.  2016","PubMed","citation","PMID:27595556","pubmed","27595556","create date:2016/09/07 | first author:Han G",
"Genome-Wide Transcriptional Analysis Reveals the Protection against Hypoxia-Induced Oxidative Injury in the Intestine of Tibetans via the Inhibition of GRB2/EGFR/PTPN11 Pathways.","/pubmed/27594973","Li K, Gesang L, Dan Z, Gusang L.","Oxid Med Cell Longev. 2016;2016:6967396. doi: 10.1155/2016/6967396. Epub 2016 Aug 9.","Oxid Med Cell Longev.  2016","PubMed","citation","PMID:27594973 | PMCID:PMC4993941","pubmed","27594973","create date:2016/09/07 | first author:Li K",
"Comparative Transcriptome Analysis of Primary Roots of Brassica napus Seedlings with Extremely Different Primary Root Lengths Using RNA Sequencing.","/pubmed/27594860","Dun X, Tao Z, Wang J, Wang X, Liu G, Wang H.","Front Plant Sci. 2016 Aug 19;7:1238. doi: 10.3389/fpls.2016.01238. eCollection 2016.","Front Plant Sci.  2016","PubMed","citation","PMID:27594860 | PMCID:PMC4990598","pubmed","27594860","create date:2016/09/07 | first author:Dun X",
"Comprehensive Transcriptome Profiling Reveals Long Noncoding RNA Expression and Alternative Splicing Regulation during Fruit Development and Ripening in Kiwifruit (Actinidia chinensis).","/pubmed/27594858","Tang W, Zheng Y, Dong J, Yu J, Yue J, Liu F, Guo X, Huang S, Wisniewski M, Sun J, Niu X, Ding J, Liu J, Fei Z, Liu Y.","Front Plant Sci. 2016 Mar 29;7:335. doi: 10.3389/fpls.2016.00335. eCollection 2016.","Front Plant Sci.  2016","PubMed","citation","PMID:27594858 | PMCID:PMC5007456","pubmed","27594858","create date:2016/09/07 | first author:Tang W",
"Transcriptome-guided gene isolation and functional characterization of UDP-xylose synthase and UDP-D-apiose/UDP-D-xylose synthase families from Ornithogalum caudatum Ait.","/pubmed/27591771","Yin S, Kong JQ.","Plant Cell Rep. 2016 Nov;35(11):2403-2421. Epub 2016 Sep 3.","Plant Cell Rep.  2016","PubMed","citation","PMID:27591771","pubmed","27591771","create date:2016/09/07 | first author:Yin S",
"Gene set-based integrative analysis of ovarian clear cell carcinoma.","/pubmed/27590381","Chang CM, Chiou SH, Yang MJ, Yen MS, Wang PH.","Taiwan J Obstet Gynecol. 2016 Aug;55(4):552-7. doi: 10.1016/j.tjog.2016.06.004.","Taiwan J Obstet Gynecol.  2016","PubMed","citation","PMID:27590381","pubmed","27590381","create date:2016/09/04 | first author:Chang CM",
"The developmental transcriptome sequencing of bovine skeletal muscle reveals a long noncoding RNA, lncMD, promotes muscle differentiation by sponging miR-125b.","/pubmed/27589905","Sun X, Li M, Sun Y, Cai H, Lan X, Huang Y, Bai Y, Qi X, Chen H.","Biochim Biophys Acta. 2016 Nov;1863(11):2835-2845. doi: 10.1016/j.bbamcr.2016.08.014. Epub 2016 Aug 31.","Biochim Biophys Acta.  2016","PubMed","citation","PMID:27589905","pubmed","27589905","create date:2016/09/04 | first author:Sun X",
"Antiviral effects of IFIT1 in human cytomegalovirus-infected fetal astrocytes.","/pubmed/27589693","Zhang L, Wang B, Li L, Qian DM, Yu H, Xue ML, Hu M, Song XX.","J Med Virol. 2017 Apr;89(4):672-684. doi: 10.1002/jmv.24674. Epub 2016 Sep 9.","J Med Virol.  2017","PubMed","citation","PMID:27589693","pubmed","27589693","create date:2016/09/03 | first author:Zhang L",
"Comprehensive Transcriptome Analyses of the Fructose-Fed Syrian Golden Hamster Liver Provides Novel Insights into Lipid Metabolism.","/pubmed/27589064","Li Z, Xiong C, Mo S, Tian H, Yu M, Mao T, Chen Q, Luo H, Li Q, Lu J, Zhao Y, Li W.","PLoS One. 2016 Sep 2;11(9):e0162402. doi: 10.1371/journal.pone.0162402. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27589064 | PMCID:PMC5010245","pubmed","27589064","create date:2016/09/03 | first author:Li Z",
"NKAIN2 functions as a novel tumor suppressor in prostate cancer.","/pubmed/27588475","Mao X, Luo F, Boyd LK, Zhou B, Zhang Y, Stankiewicz E, Marzec J, Vasiljevic N, Yu Y, Feng N, Xu J, Lorincz A, Jiang Y, Chelala C, Ren G, Berney DM, Zhao SC, Lu YJ.","Oncotarget. 2016 Sep 27;7(39):63793-63803. doi: 10.18632/oncotarget.11690.","Oncotarget.  2016","PubMed","citation","PMID:27588475 | PMCID:PMC5325404","pubmed","27588475","create date:2016/09/03 | first author:Mao X",
"Transcriptome Analysis Reveals the Genetic Basis of the Resveratrol Biosynthesis Pathway in an Endophytic Fungus (Alternaria sp. MG1) Isolated from Vitis vinifera.","/pubmed/27588016","Che J, Shi J, Gao Z, Zhang Y.","Front Microbiol. 2016 Aug 18;7:1257. doi: 10.3389/fmicb.2016.01257. eCollection 2016.","Front Microbiol.  2016","PubMed","citation","PMID:27588016 | PMCID:PMC4988973","pubmed","27588016","create date:2016/09/03 | first author:Che J",
"Differential morphology and transcriptome profile between the incompletely fused carpels ovary and its wild-type in maize.","/pubmed/27587343","Li H, Wu Y, Zhao Y, Hu X, Chang J, Wang Q, Dong P, Zhang M, Li C.","Sci Rep. 2016 Sep 2;6:32652. doi: 10.1038/srep32652.","Sci Rep.  2016","PubMed","citation","PMID:27587343 | PMCID:PMC5009309","pubmed","27587343","create date:2016/09/03 | first author:Li H",
"Differentially expressed genes in heads and tails of Angelica sinensis diels: Focusing on ferulic acid metabolism.","/pubmed/27586474","Yang J, Li WH, An R, Wang YL, Xu Y, Chen J, Wang XF, Zhang XB, Li J, Ding WJ.","Chin J Integr Med. 2016 Sep 1. [Epub ahead of print]","Chin J Integr Med.  2016","PubMed","citation","PMID:27586474","pubmed","27586474","create date:2016/09/03 | first author:Yang J",
"A novel integrated gene coexpression analysis approach reveals a prognostic three-transcription-factor signature for glioma molecular subtypes.","/pubmed/27586240","Wu S, Li J, Cao M, Yang J, Li YX, Li YY.","BMC Syst Biol. 2016 Aug 26;10 Suppl 3:71. doi: 10.1186/s12918-016-0315-y.","BMC Syst Biol.  2016","PubMed","citation","PMID:27586240 | PMCID:PMC5009532","pubmed","27586240","create date:2016/09/03 | first author:Wu S",
"Temporal-Spatial Transcriptome Analyses Provide Insights into the Development of Petaloid Androecium in Canna indica.","/pubmed/27582744","Tian X, Yu Q, Liu H, Liao J.","Front Plant Sci. 2016 Aug 17;7:1194. doi: 10.3389/fpls.2016.01194. eCollection 2016. Erratum in: Front Plant Sci. 2016 Nov 15;7:1745. ","Front Plant Sci.  2016","PubMed","citation","PMID:27582744 | PMCID:PMC4987385","pubmed","27582744","create date:2016/09/02 | first author:Tian X",
"Genomic and transcriptomic analyses of the tangerine pathotype of Alternaria alternata in response to oxidative stress.","/pubmed/27582273","Wang M, Sun X, Yu D, Xu J, Chung K, Li H.","Sci Rep. 2016 Sep 1;6:32437. doi: 10.1038/srep32437.","Sci Rep.  2016","PubMed","citation","PMID:27582273 | PMCID:PMC5007530","pubmed","27582273","create date:2016/09/02 | first author:Wang M",
"ANGIOGENES: knowledge database for protein-coding and noncoding RNA genes in endothelial cells.","/pubmed/27582018","Müller R, Weirick T, John D, Militello G, Chen W, Dimmeler S, Uchida S.","Sci Rep. 2016 Sep 1;6:32475. doi: 10.1038/srep32475.","Sci Rep.  2016","PubMed","citation","PMID:27582018 | PMCID:PMC5007478","pubmed","27582018","create date:2016/09/02 | first author:Müller R",
"Identification of key pathways and genes in colorectal cancer using bioinformatics analysis.","/pubmed/27581154","Liang B, Li C, Zhao J.","Med Oncol. 2016 Oct;33(10):111. doi: 10.1007/s12032-016-0829-6. Epub 2016 Aug 31.","Med Oncol.  2016","PubMed","citation","PMID:27581154","pubmed","27581154","create date:2016/09/02 | first author:Liang B",
"Preliminary Analysis of MicroRNAs Expression Profiling in MC3T3-E1 Cells Exposed to Fluoride.","/pubmed/27580895","Wang Y, Zhang X, Zhao Z, Xu H.","Biol Trace Elem Res. 2017 Apr;176(2):367-373. doi: 10.1007/s12011-016-0833-x. Epub 2016 Aug 31.","Biol Trace Elem Res.  2017","PubMed","citation","PMID:27580895","pubmed","27580895","create date:2016/09/02 | first author:Wang Y",
"Identification and characterization of the GhHsp20 gene family in Gossypium hirsutum.","/pubmed/27580529","Ma W, Zhao T, Li J, Liu B, Fang L, Hu Y, Zhang T.","Sci Rep. 2016 Sep 1;6:32517. doi: 10.1038/srep32517.","Sci Rep.  2016","PubMed","citation","PMID:27580529 | PMCID:PMC5007520","pubmed","27580529","create date:2016/09/02 | first author:Ma W",
"De novo Sequencing and Transcriptome Analysis of Pinellia ternata Identify the Candidate Genes Involved in the Biosynthesis of Benzoic Acid and Ephedrine.","/pubmed/27579029","Zhang GH, Jiang NH, Song WL, Ma CH, Yang SC, Chen JW.","Front Plant Sci. 2016 Aug 16;7:1209. doi: 10.3389/fpls.2016.01209. eCollection 2016.","Front Plant Sci.  2016","PubMed","citation","PMID:27579029 | PMCID:PMC4986801","pubmed","27579029","create date:2016/09/01 | first author:Zhang GH",
"New Insights into the Formation of Viable but Nonculturable Escherichia coli O157:H7 Induced by High-Pressure CO2.","/pubmed/27578754","Zhao F, Wang Y, An H, Hao Y, Hu X, Liao X.","MBio. 2016 Aug 30;7(4). pii: e00961-16. doi: 10.1128/mBio.00961-16.","MBio.  2016","PubMed","citation","PMID:27578754 | PMCID:PMC4999544","pubmed","27578754","create date:2016/09/01 | first author:Zhao F",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Differential expression of genes in the alate and apterous morphs of the brown citrus aphid, Toxoptera citricida.","/pubmed/27577531","Shang F, Ding BY, Xiong Y, Dou W, Wei D, Jiang HB, Wei DD, Wang JJ.","Sci Rep. 2016 Aug 31;6:32099. doi: 10.1038/srep32099.","Sci Rep.  2016","PubMed","citation","PMID:27577531 | PMCID:PMC5006003","pubmed","27577531","create date:2016/09/01 | first author:Shang F",
"Effects of early feeding on the host rumen transcriptome and bacterial diversity in lambs.","/pubmed/27576848","Wang W, Li C, Li F, Wang X, Zhang X, Liu T, Nian F, Yue X, Li F, Pan X, La Y, Mo F, Wang F, Li B.","Sci Rep. 2016 Aug 31;6:32479. doi: 10.1038/srep32479.","Sci Rep.  2016","PubMed","citation","PMID:27576848 | PMCID:PMC5006043","pubmed","27576848","create date:2016/09/01 | first author:Wang W",
"A Genome-Wide Association Study of Field Resistance to Magnaporthe Oryzae in Rice.","/pubmed/27576685","Zhu D, Kang H, Li Z, Liu M, Zhu X, Wang Y, Wang D, Wang Z, Liu W, Wang GL.","Rice (N Y). 2016 Dec;9(1):44. doi: 10.1186/s12284-016-0116-3. Epub 2016 Aug 30.","Rice (N Y).  2016","PubMed","citation","PMID:27576685 | PMCID:PMC5005242","pubmed","27576685","create date:2016/09/01 | first author:Zhu D",
"Characterization of a Bacillus subtilis surfactin synthetase knockout and antimicrobial activity analysis.","/pubmed/27576183","Liu H, Qu X, Gao L, Zhao S, Lu Z, Zhang C, Bie X.","J Biotechnol. 2016 Nov 10;237:1-12. doi: 10.1016/j.jbiotec.2016.08.018. Epub 2016 Aug 26.","J Biotechnol.  2016","PubMed","citation","PMID:27576183","pubmed","27576183","create date:2016/09/01 | first author:Liu H",
"Sperm proteome and reproductive technologies in mammals.","/pubmed/27576173","Li CJ, Wang D, Zhou X.","Anim Reprod Sci. 2016 Oct;173:1-7. doi: 10.1016/j.anireprosci.2016.08.008. Epub 2016 Aug 23. Review.","Anim Reprod Sci.  2016","PubMed","citation","PMID:27576173","pubmed","27576173","create date:2016/09/01 | first author:Li CJ",
"Identification of CD200+ colorectal cancer stem cells and their gene expression profile.","/pubmed/27574016","Zhang SS, Huang ZW, Li LX, Fu JJ, Xiao B.","Oncol Rep. 2016 Oct;36(4):2252-60. doi: 10.3892/or.2016.5039. Epub 2016 Aug 24.","Oncol Rep.  2016","PubMed","citation","PMID:27574016","pubmed","27574016","create date:2016/08/31 | first author:Zhang SS",
"Genome-wide identification of cassava R2R3 MYB family genes related to abscission zone separation after environmental-stress-induced abscission.","/pubmed/27573926","Liao W, Yang Y, Li Y, Wang G, Peng M.","Sci Rep. 2016 Aug 30;6:32006. doi: 10.1038/srep32006.","Sci Rep.  2016","PubMed","citation","PMID:27573926 | PMCID:PMC5004182","pubmed","27573926","create date:2016/08/31 | first author:Liao W",
"Mining potential biomarkers associated with space flight in Caenorhabditis elegans experienced Shenzhou-8 mission with multiple feature selection techniques.","/pubmed/27573923","Zhao L, Gao Y, Mi D, Sun Y.","Mutat Res. 2016 Sep - Oct;791-792:27-34. doi: 10.1016/j.mrfmmm.2016.08.002. Epub 2016 Aug 17.","Mutat Res.  2016","PubMed","citation","PMID:27573923","pubmed","27573923","create date:2016/08/31 | first author:Zhao L",
"Depletion of SENP1 suppresses the proliferation and invasion of triple-negative breast cancer cells.","/pubmed/27573572","Wang Z, Jin J, Zhang J, Wang L, Cao J.","Oncol Rep. 2016 Oct;36(4):2071-8. doi: 10.3892/or.2016.5036. Epub 2016 Aug 24.","Oncol Rep.  2016","PubMed","citation","PMID:27573572","pubmed","27573572","create date:2016/08/31 | first author:Wang Z",
"Analysis of gene expression profile identifies potential biomarkers for atherosclerosis.","/pubmed/27573188","Liu L, Liu Y, Liu C, Zhang Z, Du Y, Zhao H.","Mol Med Rep. 2016 Oct;14(4):3052-8. doi: 10.3892/mmr.2016.5650. Epub 2016 Aug 19.","Mol Med Rep.  2016","PubMed","citation","PMID:27573188 | PMCID:PMC5042771","pubmed","27573188","create date:2016/08/31 | first author:Liu L",
"AKT1 as the PageRank hub gene is associated with melanoma and its functional annotation is highly related to the estrogen signaling pathway that may regulate the growth of melanoma.","/pubmed/27573172","Zhao J, Zeng X, Song P, Wu X, Shi H.","Oncol Rep. 2016 Oct;36(4):2087-93. doi: 10.3892/or.2016.5048. Epub 2016 Aug 25.","Oncol Rep.  2016","PubMed","citation","PMID:27573172","pubmed","27573172","create date:2016/08/31 | first author:Zhao J",
"The transcriptome response of Heliconius melpomene larvae to a novel host plant.","/pubmed/27572947","Yu QY, Fang SM, Zhang Z, Jiggins CD.","Mol Ecol. 2016 Oct;25(19):4850-65. doi: 10.1111/mec.13826. Epub 2016 Sep 22.","Mol Ecol.  2016","PubMed","citation","PMID:27572947","pubmed","27572947","create date:2016/08/31 | first author:Yu QY",
"Single nucleotide polymorphism analysis for the production of valuable steroid intermediates in Mycobacterium neoaurum.","/pubmed/27571967","Liu M, Zhu ZT, Tao XY, Wang FQ, Wei DZ.","Biotechnol Lett. 2016 Nov;38(11):1881-1892. Epub 2016 Aug 29.","Biotechnol Lett.  2016","PubMed","citation","PMID:27571967","pubmed","27571967","create date:2016/08/31 | first author:Liu M",
"Sexually Dimorphic Gene Expression Associated with Growth and Reproduction of Tongue Sole (Cynoglossus semilaevis) Revealed by Brain Transcriptome Analysis.","/pubmed/27571066","Wang P, Zheng M, Liu J, Liu Y, Lu J, Sun X.","Int J Mol Sci. 2016 Aug 26;17(9). pii: E1402. doi: 10.3390/ijms17091402.","Int J Mol Sci.  2016","PubMed","citation","PMID:27571066 | PMCID:PMC5037682","pubmed","27571066","create date:2016/08/30 | first author:Wang P",
"RNA-seq analysis revealed ROS-mediated related genes involved in cadmium detoxification in the razor clam Sinonovacula constricta.","/pubmed/27569981","Wang Z, Shao Y, Li C, Zhang W, Duan X, Zhao X, Qiu Q, Jin C.","Fish Shellfish Immunol. 2016 Oct;57:350-61. doi: 10.1016/j.fsi.2016.08.051. Epub 2016 Aug 26.","Fish Shellfish Immunol.  2016","PubMed","citation","PMID:27569981","pubmed","27569981","create date:2016/08/30 | first author:Wang Z",
"Gene Expression Profile Regulated by CREB in K562 Cell Line.","/pubmed/27569974","Xia H, Gong Z, Lian Y, Zhou J, Wang X.","Transplant Proc. 2016 Jul-Aug;48(6):2221-34. doi: 10.1016/j.transproceed.2016.04.023.","Transplant Proc.  2016","PubMed","citation","PMID:27569974","pubmed","27569974","create date:2016/08/30 | first author:Xia H",
"Global transcriptome analysis of the heat shock response of the deep-sea bacterium Shewanella piezotolerans WP3.","/pubmed/27567592","Jian H, Li S, Feng X, Xiao X.","Mar Genomics. 2016 Dec;30:81-85. doi: 10.1016/j.margen.2016.08.002. Epub 2016 Aug 24.","Mar Genomics.  2016","PubMed","citation","PMID:27567592","pubmed","27567592","create date:2016/08/29 | first author:Jian H",
"Effects of elevated ammonium on the transcriptome of the stony coral Pocillopora damicornis.","/pubmed/27567199","Yuan C, Zhou Z, Zhang Y, Chen G, Yu X, Ni X, Tang J, Huang B.","Mar Pollut Bull. 2017 Jan 15;114(1):46-52. doi: 10.1016/j.marpolbul.2016.08.036. Epub 2016 Aug 24.","Mar Pollut Bull.  2017","PubMed","citation","PMID:27567199","pubmed","27567199","create date:2016/08/28 | first author:Yuan C",
"Targeted disruption of CK1α in Toxoplasma gondii increases acute virulence in mice.","/pubmed/27567091","Wang Z, Wang S, Wang W, Gu Y, Liu H, Wei F, Liu Q.","Eur J Protistol. 2016 Oct;56:90-101. doi: 10.1016/j.ejop.2016.07.006. Epub 2016 Aug 4.","Eur J Protistol.  2016","PubMed","citation","PMID:27567091","pubmed","27567091","create date:2016/08/28 | first author:Wang Z",
"Prognostic Value of a BCSC-associated MicroRNA Signature in Hormone Receptor-Positive HER2-Negative Breast Cancer.","/pubmed/27566954","Gong C, Tan W, Chen K, You N, Zhu S, Liang G, Xie X, Li Q, Zeng Y, Ouyang N, Li Z, Zeng M, Zhuang S, Lau WY, Liu Q, Yin D, Wang X, Su F, Song E.","EBioMedicine. 2016 Sep;11:199-209. doi: 10.1016/j.ebiom.2016.08.016. Epub 2016 Aug 17.","EBioMedicine.  2016","PubMed","citation","PMID:27566954 | PMCID:PMC5049991","pubmed","27566954","create date:2016/08/28 | first author:Gong C",
"The Transcriptome of the Zoanthid Protopalythoa variabilis (Cnidaria, Anthozoa) Predicts a Basal Repertoire of Toxin-like and Venom-Auxiliary Polypeptides.","/pubmed/27566758","Huang C, Morlighem JR, Zhou H, Lima ÉP, Gomes PB, Cai J, Lou I, Pérez CD, Lee SM, Rádis-Baptista G.","Genome Biol Evol. 2016 Oct 5;8(9):3045-3064.","Genome Biol Evol.  2016","PubMed","citation","PMID:27566758","pubmed","27566758","create date:2016/08/28 | first author:Huang C",
"Integrated analysis of genome-wide DNA methylation and gene expression profiles identifies potential novel biomarkers of rectal cancer.","/pubmed/27566576","Wei J, Li G, Zhang J, Zhou Y, Dang S, Chen H, Wu Q, Liu M.","Oncotarget. 2016 Sep 20;7(38):62547-62558. doi: 10.18632/oncotarget.11534.","Oncotarget.  2016","PubMed","citation","PMID:27566576 | PMCID:PMC5308745","pubmed","27566576","create date:2016/08/28 | first author:Wei J",
"Integration of Next Generation Sequencing and EPR Analysis to Uncover Molecular Mechanism Underlying Shell Color Variation in Scallops.","/pubmed/27563719","Sun X, Liu Z, Zhou L, Wu B, Dong Y, Yang A.","PLoS One. 2016 Aug 26;11(8):e0161876. doi: 10.1371/journal.pone.0161876. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27563719 | PMCID:PMC5001709","pubmed","27563719","create date:2016/08/27 | first author:Sun X",
"Comparative Methylome Analyses Identify Epigenetic Regulatory Loci of Human Brain Evolution.","/pubmed/27563052","Mendizabal I, Shi L, Keller TE, Konopka G, Preuss TM, Hsieh TF, Hu E, Zhang Z, Su B, Yi SV.","Mol Biol Evol. 2016 Nov;33(11):2947-2959. Epub 2016 Aug 25.","Mol Biol Evol.  2016","PubMed","citation","PMID:27563052 | PMCID:PMC5062329","pubmed","27563052","create date:2016/08/27 | first author:Mendizabal I",
"Identification of candidate miRNAs and expression profile of yak oocytes before and after in vitro maturation by high-throughput sequencing.","/pubmed/27562759","Xiong XR, Lan DL, Li J, Zi XD, Li MY.","Reprod Domest Anim. 2016 Dec;51(6):886-894. doi: 10.1111/rda.12754. Epub 2016 Aug 25.","Reprod Domest Anim.  2016","PubMed","citation","PMID:27562759","pubmed","27562759","create date:2016/08/27 | first author:Xiong XR",
"[Investigation of Gene Expression Profile of A549 Cells after Overexpression of GPC5  by High Throughput Transcriptome Sequencing].","/pubmed/27561806","Zhang H, Wang G, Yang X, Qiu M, Xu L.","Zhongguo Fei Ai Za Zhi. 2016 Aug 20;19(8):545-9. doi: 10.3779/j.issn.1009-3419.2016.08.11. Chinese. ","Zhongguo Fei Ai Za Zhi.  2016","PubMed","citation","PMID:27561806","pubmed","27561806","create date:2016/08/27 | first author:Zhang H",
"Prognostic Significance of Mixed-Lineage Leukemia (MLL) Gene Detected by Real-Time Fluorescence Quantitative PCR Assay in Acute Myeloid Leukemia.","/pubmed/27561414","Huang S, Yang H, Li Y, Feng C, Gao L, Chen GF, Gao HH, Huang Z, Li YH, Yu L.","Med Sci Monit. 2016 Aug 26;22:3009-17.","Med Sci Monit.  2016","PubMed","citation","PMID:27561414 | PMCID:PMC5012461","pubmed","27561414","create date:2016/08/27 | first author:Huang S",
"Identification and Expression Analysis of Candidate Odorant-Binding Protein and Chemosensory Protein Genes by Antennal Transcriptome of Sitobion avenae.","/pubmed/27561107","Xue W, Fan J, Zhang Y, Xu Q, Han Z, Sun J, Chen J.","PLoS One. 2016 Aug 25;11(8):e0161839. doi: 10.1371/journal.pone.0161839. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27561107 | PMCID:PMC4999175","pubmed","27561107","create date:2016/08/26 | first author:Xue W",
"Transcriptome Characterization of Dendrolimus punctatus and Expression Profiles at Different Developmental Stages.","/pubmed/27560151","Yang CH, Yang PC, Li J, Yang F, Zhang AB.","PLoS One. 2016 Aug 25;11(8):e0161667. doi: 10.1371/journal.pone.0161667. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27560151 | PMCID:PMC4999207","pubmed","27560151","create date:2016/08/26 | first author:Yang CH",
"Integrative effect of drought and low temperature on litchi (Litchi chinensis Sonn.) floral initiation revealed by dynamic genome-wide transcriptome analysis.","/pubmed/27557749","Shen J, Xiao Q, Qiu H, Chen C, Chen H.","Sci Rep. 2016 Aug 25;6:32005. doi: 10.1038/srep32005.","Sci Rep.  2016","PubMed","citation","PMID:27557749 | PMCID:PMC4997319","pubmed","27557749","create date:2016/08/26 | first author:Shen J",
"Analysis of C. elegans muscle transcriptome using trans-splicing-based RNA tagging (SRT).","/pubmed/27557708","Ma X, Zhan G, Sleumer MC, Chen S, Liu W, Zhang MQ, Liu X.","Nucleic Acids Res. 2016 Dec 1;44(21):e156. Epub 2016 Aug 23.","Nucleic Acids Res.  2016","PubMed","citation","PMID:27557708 | PMCID:PMC5137427","pubmed","27557708","create date:2016/08/26 | first author:Ma X",
"Long non-coding RNAs link extracellular matrix gene expression to ischemic cardiomyopathy.","/pubmed/27557636","Huang ZP, Ding Y, Chen J, Wu G, Kataoka M, Hu Y, Yang JH, Liu J, Drakos SG, Selzman CH, Kyselovic J, Qu LH, Dos Remedios CG, Pu WT, Wang DZ.","Cardiovasc Res. 2016 Aug 24. pii: cvw201. [Epub ahead of print]","Cardiovasc Res.  2016","PubMed","citation","PMID:27557636 | PMCID:PMC5079274","pubmed","27557636","create date:2016/08/26 | first author:Huang ZP",
