Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"ABA Is Required for Plant Acclimation to a Combination of Salt and Heat Stress.","/pubmed/26824246","Suzuki N, Bassil E, Hamilton JS, Inupakutika MA, Zandalinas SI, Tripathy D, Luo Y, Dion E, Fukui G, Kumazaki A, Nakano R, Rivero RM, Verbeck GF, Azad RK, Blumwald E, Mittler R.","PLoS One. 2016 Jan 29;11(1):e0147625. doi: 10.1371/journal.pone.0147625. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26824246 | PMCID:PMC4733103","pubmed","26824246","create date:2016/01/30 | first author:Suzuki N",
"Effects of Mecp2 loss of function in embryonic cortical neurons: a bioinformatics strategy to sort out non-neuronal cells variability from transcriptome profiling.","/pubmed/26821710","Vacca M, Tripathi KP, Speranza L, Aiese Cigliano R, Scalabrì F, Marracino F, Madonna M, Sanseverino W, Perrone-Capano C, Guarracino MR, D'Esposito M.","BMC Bioinformatics. 2016 Jan 20;17 Suppl 2:14. doi: 10.1186/s12859-015-0859-7.","BMC Bioinformatics.  2016","PubMed","citation","PMID:26821710 | PMCID:PMC4959389","pubmed","26821710","create date:2016/01/30 | first author:Vacca M",
"De novo transcriptome assembly of Perkinsus olseni trophozoite stimulated in vitro with Manila clam (Ruditapes philippinarum) plasma.","/pubmed/26820448","Hasanuzzaman AF, Robledo D, Gómez-Tato A, Alvarez-Dios JA, Harrison PW, Cao A, Fernández-Boo S, Villalba A, Pardo BG, Martínez P.","J Invertebr Pathol. 2016 Mar;135:22-33. doi: 10.1016/j.jip.2016.01.009. Epub 2016 Jan 25.","J Invertebr Pathol.  2016","PubMed","citation","PMID:26820448","pubmed","26820448","create date:2016/01/29 | first author:Hasanuzzaman AF",
"Social defeat leads to changes in the endocannabinoid system: An overexpression of calreticulin and motor impairment in mice.","/pubmed/26815100","Tomas-Roig J, Piscitelli F, Gil V, Del Río JA, Moore TP, Agbemenyah H, Salinas-Riester G, Pommerenke C, Lorenzen S, Beißbarth T, Hoyer-Fender S, Di Marzo V, Havemann-Reinecke U.","Behav Brain Res. 2016 Apr 15;303:34-43. doi: 10.1016/j.bbr.2016.01.036. Epub 2016 Jan 24.","Behav Brain Res.  2016","PubMed","citation","PMID:26815100","pubmed","26815100","create date:2016/01/28 | first author:Tomas-Roig J",
"Genome-wide nucleosome specificity and function of chromatin remodellers in ES cells.","/pubmed/26814966","de Dieuleveult M, Yen K, Hmitou I, Depaux A, Boussouar F, Bou Dargham D, Jounier S, Humbertclaude H, Ribierre F, Baulard C, Farrell NP, Park B, Keime C, Carrière L, Berlivet S, Gut M, Gut I, Werner M, Deleuze JF, Olaso R, Aude JC, Chantalat S, et al.","Nature. 2016 Feb 4;530(7588):113-6. doi: 10.1038/nature16505. Epub 2016 Jan 27.","Nature.  2016","PubMed","citation","PMID:26814966 | PMCID:PMC4871117","pubmed","26814966","create date:2016/01/28 | first author:de Dieuleveult M",
"Comparative genome-wide transcriptome analysis of Vitis vinifera responses to adapted and non-adapted strains of two-spotted spider mite, Tetranyhus urticae.","/pubmed/26801623","Díaz-Riquelme J, Zhurov V, Rioja C, Pérez-Moreno I, Torres-Pérez R, Grimplet J, Carbonell-Bejerano P, Bajda S, Van Leeuwen T, Martínez-Zapater JM, Grbic M, Grbic V.","BMC Genomics. 2016 Jan 22;17:74. doi: 10.1186/s12864-016-2401-3.","BMC Genomics.  2016","PubMed","citation","PMID:26801623 | PMCID:PMC4724079","pubmed","26801623","create date:2016/01/24 | first author:Díaz-Riquelme J",
"Gene expression profile of angiogenic factors in pulmonary arteries in COPD: relationship with vascular remodeling.","/pubmed/26801565","García-Lucio J, Argemi G, Tura-Ceide O, Diez M, Paul T, Bonjoch C, Coll-Bonfill N, Blanco I, Barberà JA, Musri MM, Peinado VI.","Am J Physiol Lung Cell Mol Physiol. 2016 Apr 1;310(7):L583-92. doi: 10.1152/ajplung.00261.2015. Epub 2016 Jan 22.","Am J Physiol Lung Cell Mol Physiol.  2016","PubMed","citation","PMID:26801565","pubmed","26801565","create date:2016/01/24 | first author:García-Lucio J",
"Suboptimal culture conditions induce more deviations in gene expression in male than female bovine blastocysts.","/pubmed/26801242","Heras S, De Coninck DI, Van Poucke M, Goossens K, Bogado Pascottini O, Van Nieuwerburgh F, Deforce D, De Sutter P, Leroy JL, Gutierrez-Adan A, Peelman L, Van Soom A.","BMC Genomics. 2016 Jan 22;17:72. doi: 10.1186/s12864-016-2393-z.","BMC Genomics.  2016","PubMed","citation","PMID:26801242 | PMCID:PMC4724126","pubmed","26801242","create date:2016/01/24 | first author:Heras S",
"Overexpression of the immediate-early genes Egr1, Egr2, and Egr3 in two strains of rodents susceptible to audiogenic seizures.","/pubmed/26775236","López-López D, Gómez-Nieto R, Herrero-Turrión MJ, García-Cairasco N, Sánchez-Benito D, Ludeña MD, López DE.","Epilepsy Behav. 2017 Jun;71(Pt B):226-237. doi: 10.1016/j.yebeh.2015.12.020. Epub 2016 Jan 14.","Epilepsy Behav.  2017","PubMed","citation","PMID:26775236","pubmed","26775236","create date:2016/01/18 | first author:López-López D",
"DNA Hypomethylation and Histone Variant macroH2A1 Synergistically Attenuate Chemotherapy-Induced Senescence to Promote Hepatocellular Carcinoma Progression.","/pubmed/26772755","Borghesan M, Fusilli C, Rappa F, Panebianco C, Rizzo G, Oben JA, Mazzoccoli G, Faulkes C, Pata I, Agodi A, Rezaee F, Minogue S, Warren A, Peterson A, Sedivy JM, Douet J, Buschbeck M, Cappello F, Mazza T, Pazienza V, Vinciguerra M.","Cancer Res. 2016 Feb 1;76(3):594-606. doi: 10.1158/0008-5472.CAN-15-1336. Epub 2016 Jan 15.","Cancer Res.  2016","PubMed","citation","PMID:26772755 | PMCID:PMC4785885","pubmed","26772755","create date:2016/01/17 | first author:Borghesan M",
"Gene network and familial analyses uncover a gene network involving Tbx5/Osr1/Pcsk6 interaction in the second heart field for atrial septation.","/pubmed/26744331","Zhang KK, Xiang M, Zhou L, Liu J, Curry N, Heine Suñer D, Garcia-Pavia P, Zhang X, Wang Q, Xie L.","Hum Mol Genet. 2016 Mar 15;25(6):1140-51. doi: 10.1093/hmg/ddv636. Epub 2016 Jan 6.","Hum Mol Genet.  2016","PubMed","citation","PMID:26744331 | PMCID:PMC4764195","pubmed","26744331","create date:2016/01/09 | first author:Zhang KK",
"New Roles for Corticosteroid Binding Globulin and Opposite Expression Profiles in Lung and Liver.","/pubmed/26741814","Gulfo J, Ledda A, Gea-Sorlí S, Bonjoch L, Closa D, Grasa M, Esteve M.","PLoS One. 2016 Jan 7;11(1):e0146497. doi: 10.1371/journal.pone.0146497. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26741814 | PMCID:PMC4704799","pubmed","26741814","create date:2016/01/08 | first author:Gulfo J",
"Highly sensitive and ultrafast read mapping for RNA-seq analysis.","/pubmed/26740642","Medina I, Tárraga J, Martínez H, Barrachina S, Castillo MI, Paschall J, Salavert-Torres J, Blanquer-Espert I, Hernández-García V, Quintana-Ortí ES, Dopazo J.","DNA Res. 2016 Apr;23(2):93-100. doi: 10.1093/dnares/dsv039. Epub 2016 Jan 5.","DNA Res.  2016","PubMed","citation","PMID:26740642 | PMCID:PMC4833417","pubmed","26740642","create date:2016/01/08 | first author:Medina I",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Does mouse embryo primordial germ cell activation start before implantation as suggested by single-cell transcriptomics dynamics?","/pubmed/26740066","Gerovska D, Araúzo-Bravo MJ.","Mol Hum Reprod. 2016 Mar;22(3):208-25. doi: 10.1093/molehr/gav072. Epub 2016 Jan 5.","Mol Hum Reprod.  2016","PubMed","citation","PMID:26740066","pubmed","26740066","create date:2016/01/08 | first author:Gerovska D",
"Functional Interplay of Two Paralogs Encoding SWI/SNF Chromatin-Remodeling Accessory Subunits During Caenorhabditis elegans Development.","/pubmed/26739451","Ertl I, Porta-de-la-Riva M, Gómez-Orte E, Rubio-Peña K, Aristizábal-Corrales D, Cornes E, Fontrodona L, Osteikoetxea X, Ayuso C, Askjaer P, Cabello J, Cerón J.","Genetics. 2016 Mar;202(3):961-75. doi: 10.1534/genetics.115.183533. Epub 2016 Jan 6.","Genetics.  2016","PubMed","citation","PMID:26739451 | PMCID:PMC4788132","pubmed","26739451","create date:2016/01/08 | first author:Ertl I",
"Promising approaches towards biotransformation of polycyclic aromatic hydrocarbons with Ascomycota fungi.","/pubmed/26722717","Aranda E.","Curr Opin Biotechnol. 2016 Apr;38:1-8. doi: 10.1016/j.copbio.2015.12.002. Epub 2015 Dec 23. Review.","Curr Opin Biotechnol.  2016","PubMed","citation","PMID:26722717","pubmed","26722717","create date:2016/01/02 | first author:Aranda E",
"Expression of Early Growth Response Gene-2 and Regulated Cytokines Correlates with Recovery from Guillain-Barré Syndrome.","/pubmed/26718337","Doncel-Pérez E, Mateos-Hernández L, Pareja E, García-Forcada Á, Villar M, Tobes R, Romero Ganuza F, Vila Del Sol V, Ramos R, Fernández de Mera IG, de la Fuente J.","J Immunol. 2016 Feb 1;196(3):1102-7. doi: 10.4049/jimmunol.1502100. Epub 2015 Dec 30.","J Immunol.  2016","PubMed","citation","PMID:26718337","pubmed","26718337","create date:2016/01/01 | first author:Doncel-Pérez E",
"Omics studies: their use in diagnosis and reclassification of SLE and other systemic autoimmune diseases.","/pubmed/28339517","Teruel M, Chamberlain C, Alarcón-Riquelme ME.","Rheumatology (Oxford). 2017 Apr 1;56(suppl_1):i78-i87. doi: 10.1093/rheumatology/kew339. Review.","Rheumatology (Oxford).  2017","PubMed","citation","PMID:28339517","pubmed","28339517","create date:2016/01/01 | first author:Teruel M",
"Chromatin and RNA Maps Reveal Regulatory Long Noncoding RNAs in Mouse.","/pubmed/26711262","Bogu GK, Vizán P, Stanton LW, Beato M, Di Croce L, Marti-Renom MA.","Mol Cell Biol. 2015 Dec 28;36(5):809-19. doi: 10.1128/MCB.00955-15.","Mol Cell Biol.  2015","PubMed","citation","PMID:26711262 | PMCID:PMC4760218","pubmed","26711262","create date:2015/12/30 | first author:Bogu GK",
"Rescuing discarded spectra: Full comprehensive analysis of a minimal proteome.","/pubmed/26702875","Lluch-Senar M, Mancuso FM, Climente-González H, Peña-Paz MI, Sabido E, Serrano L.","Proteomics. 2016 Feb;16(4):554-63. doi: 10.1002/pmic.201500187.","Proteomics.  2016","PubMed","citation","PMID:26702875","pubmed","26702875","create date:2015/12/26 | first author:Lluch-Senar M",
"Physical training and weight loss in dogs lead to transcriptional changes in genes involved in the glucose-transport pathway in muscle and adipose tissues.","/pubmed/26701817","Herrera Uribe J, Vitger AD, Ritz C, Fredholm M, Bjørnvad CR, Cirera S.","Vet J. 2016 Feb;208:22-7. doi: 10.1016/j.tvjl.2015.11.002. Epub 2015 Nov 10.","Vet J.  2016","PubMed","citation","PMID:26701817","pubmed","26701817","create date:2015/12/25 | first author:Herrera Uribe J",
"CD69 expression potentially predicts response to bendamustine and its modulation by ibrutinib or idelalisib enhances cytotoxic effect in chronic lymphocytic leukemia.","/pubmed/26701728","Montraveta A, Lee-Vergés E, Roldán J, Jiménez L, Cabezas S, Clot G, Pinyol M, Xargay-Torrent S, Rosich L, Arimany-Nardí C, Aymerich M, Villamor N, López-Guillermo A, Pérez-Galán P, Roué G, Pastor-Anglada M, Campo E, López-Guerra M, Colomer D.","Oncotarget. 2016 Feb 2;7(5):5507-20. doi: 10.18632/oncotarget.6685.","Oncotarget.  2016","PubMed","citation","PMID:26701728 | PMCID:PMC4868702","pubmed","26701728","create date:2015/12/25 | first author:Montraveta A",
"Profiling of Sox4-dependent transcriptome in skin links tumour suppression and adult stem cell activation.","/pubmed/26697322","Foronda M, Morgado-Palacin L, Gómez-López G, Domínguez O, Pisano DG, Blasco MA.","Genom Data. 2015 Aug 3;6:21-4. doi: 10.1016/j.gdata.2015.07.030. eCollection 2015 Dec.","Genom Data.  2015","PubMed","citation","PMID:26697322 | PMCID:PMC4664675","pubmed","26697322","create date:2015/12/24 | first author:Foronda M",
"Comparative Analysis of Muscle Transcriptome between Pig Genotypes Identifies Genes and Regulatory Mechanisms Associated to Growth, Fatness and Metabolism.","/pubmed/26695515","Ayuso M, Fernández A, Núñez Y, Benítez R, Isabel B, Barragán C, Fernández AI, Rey AI, Medrano JF, Cánovas Á, González-Bulnes A, López-Bote C, Ovilo C.","PLoS One. 2015 Dec 22;10(12):e0145162. doi: 10.1371/journal.pone.0145162. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26695515 | PMCID:PMC4687939","pubmed","26695515","create date:2015/12/24 | first author:Ayuso M",
"Neurospora crassa transcriptomics reveals oxidative stress and plasma membrane homeostasis biology genes as key targets in response to chitosan.","/pubmed/26694141","Lopez-Moya F, Kowbel D, Nueda MJ, Palma-Guerrero J, Glass NL, Lopez-Llorca LV.","Mol Biosyst. 2016 Feb;12(2):391-403. doi: 10.1039/c5mb00649j.","Mol Biosyst.  2016","PubMed","citation","PMID:26694141 | PMCID:PMC4729629","pubmed","26694141","create date:2015/12/24 | first author:Lopez-Moya F",
"Enhanced degradation of softwood versus hardwood by the white-rot fungus Pycnoporus coccineus.","/pubmed/26692083","Couturier M, Navarro D, Chevret D, Henrissat B, Piumi F, Ruiz-Dueñas FJ, Martinez AT, Grigoriev IV, Riley R, Lipzen A, Berrin JG, Master ER, Rosso MN.","Biotechnol Biofuels. 2015 Dec 18;8:216. doi: 10.1186/s13068-015-0407-8. eCollection 2015.","Biotechnol Biofuels.  2015","PubMed","citation","PMID:26692083 | PMCID:PMC4683735","pubmed","26692083","create date:2015/12/23 | first author:Couturier M",
"Identifying targets for antibiotic development using omics technologies.","/pubmed/26691873","Pulido MR, García-Quintanilla M, Gil-Marqués ML, McConnell MJ.","Drug Discov Today. 2016 Mar;21(3):465-72. doi: 10.1016/j.drudis.2015.11.014. Epub 2015 Dec 12. Review.","Drug Discov Today.  2016","PubMed","citation","PMID:26691873","pubmed","26691873","create date:2015/12/23 | first author:Pulido MR",
"High CO2 concentration as an inductor agent to drive production of recombinant phytotoxic antimicrobial peptides in plant biofactories.","/pubmed/26687131","Ruiz C, Pla M, Company N, Riudavets J, Nadal A.","Plant Mol Biol. 2016 Mar;90(4-5):329-43. doi: 10.1007/s11103-015-0419-6. Epub 2015 Dec 19.","Plant Mol Biol.  2016","PubMed","citation","PMID:26687131","pubmed","26687131","create date:2015/12/22 | first author:Ruiz C",
"Elucidation of the first committed step in betalain biosynthesis enables the heterologous engineering of betalain pigments in plants.","/pubmed/26683006","Polturak G, Breitel D, Grossman N, Sarrion-Perdigones A, Weithorn E, Pliner M, Orzaez D, Granell A, Rogachev I, Aharoni A.","New Phytol. 2016 Apr;210(1):269-83. doi: 10.1111/nph.13796. Epub 2015 Dec 18.","New Phytol.  2016","PubMed","citation","PMID:26683006","pubmed","26683006","create date:2015/12/20 | first author:Polturak G",
"Characterization and Comparative Analysis of the Milk Transcriptome in Two Dairy Sheep Breeds using RNA Sequencing.","/pubmed/26677795","Suárez-Vega A, Gutiérrez-Gil B, Klopp C, Robert-Granie C, Tosser-Klopp G, Arranz JJ.","Sci Rep. 2015 Dec 18;5:18399. doi: 10.1038/srep18399.","Sci Rep.  2015","PubMed","citation","PMID:26677795 | PMCID:PMC4683406","pubmed","26677795","create date:2015/12/19 | first author:Suárez-Vega A",
"Comparative blood transcriptome analysis in idiopathic and LRRK2 G2019S-associated Parkinson's disease.","/pubmed/26675812","Infante J, Prieto C, Sierra M, Sánchez-Juan P, González-Aramburu I, Sánchez-Quintana C, Berciano J, Combarros O, Sainz J.","Neurobiol Aging. 2016 Feb;38:214.e1-214.e5. doi: 10.1016/j.neurobiolaging.2015.10.026. Epub 2015 Oct 31.","Neurobiol Aging.  2016","PubMed","citation","PMID:26675812","pubmed","26675812","create date:2015/12/18 | first author:Infante J",
"Transcriptional and phenotypical heterogeneity of Trypanosoma cruzi cell populations.","/pubmed/26674416","Seco-Hidalgo V, De Pablos LM, Osuna A.","Open Biol. 2015 Dec;5(12):150190. doi: 10.1098/rsob.150190.","Open Biol.  2015","PubMed","citation","PMID:26674416 | PMCID:PMC4703061","pubmed","26674416","create date:2015/12/18 | first author:Seco-Hidalgo V",
"Dynamic recruitment of Ets1 to both nucleosome-occupied and -depleted enhancer regions mediates a transcriptional program switch during early T-cell differentiation.","/pubmed/26673693","Cauchy P, Maqbool MA, Zacarias-Cabeza J, Vanhille L, Koch F, Fenouil R, Gut M, Gut I, Santana MA, Griffon A, Imbert J, Moraes-Cabé C, Bories JC, Ferrier P, Spicuglia S, Andrau JC.","Nucleic Acids Res. 2016 May 5;44(8):3567-85. doi: 10.1093/nar/gkv1475. Epub 2015 Dec 15.","Nucleic Acids Res.  2016","PubMed","citation","PMID:26673693 | PMCID:PMC4856961","pubmed","26673693","create date:2015/12/18 | first author:Cauchy P",
"TRPV4-Mediated Detection of Hyposmotic Stress by Skin Keratinocytes Activates Developmental Immunity.","/pubmed/26673139","Galindo-Villegas J, Montalban-Arques A, Liarte S, de Oliveira S, Pardo-Pastor C, Rubio-Moscardo F, Meseguer J, Valverde MA, Mulero V.","J Immunol. 2016 Jan 15;196(2):738-49. doi: 10.4049/jimmunol.1501729. Epub 2015 Dec 16. Erratum in: J Immunol. 2016 Apr 15;196(8):3494. ","J Immunol.  2016","PubMed","citation","PMID:26673139","pubmed","26673139","create date:2015/12/18 | first author:Galindo-Villegas J",
"The propagation of perturbations in rewired bacterial gene networks.","/pubmed/26670742","Baumstark R, Hänzelmann S, Tsuru S, Schaerli Y, Francesconi M, Mancuso FM, Castelo R, Isalan M.","Nat Commun. 2015 Dec 16;6:10105. doi: 10.1038/ncomms10105.","Nat Commun.  2015","PubMed","citation","PMID:26670742 | PMCID:PMC4703840","pubmed","26670742","create date:2015/12/17 | first author:Baumstark R",
"Transcriptome Analysis of Ullrich Congenital Muscular Dystrophy Fibroblasts Reveals a Disease Extracellular Matrix Signature and Key Molecular Regulators.","/pubmed/26670220","Paco S, Casserras T, Rodríguez MA, Jou C, Puigdelloses M, Ortez CI, Diaz-Manera J, Gallardo E, Colomer J, Nascimento A, Kalko SG, Jimenez-Mallebrera C.","PLoS One. 2015 Dec 15;10(12):e0145107. doi: 10.1371/journal.pone.0145107. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26670220 | PMCID:PMC4686057","pubmed","26670220","create date:2015/12/17 | first author:Paco S",
"Type B Heterotrimeric G Protein γ-Subunit Regulates Auxin and ABA Signaling in Tomato.","/pubmed/26668332","Subramaniam G, Trusov Y, Lopez-Encina C, Hayashi S, Batley J, Botella JR.","Plant Physiol. 2016 Feb;170(2):1117-34. doi: 10.1104/pp.15.01675. Epub 2015 Dec 14.","Plant Physiol.  2016","PubMed","citation","PMID:26668332 | PMCID:PMC4734580","pubmed","26668332","create date:2015/12/17 | first author:Subramaniam G",
"The ""omics"" of human male infertility: integrating big data in a systems biology approach.","/pubmed/26661835","Carrell DT, Aston KI, Oliva R, Emery BR, De Jonge CJ.","Cell Tissue Res. 2016 Jan;363(1):295-312. doi: 10.1007/s00441-015-2320-7. Epub 2015 Dec 10. Review.","Cell Tissue Res.  2016","PubMed","citation","PMID:26661835","pubmed","26661835","create date:2015/12/15 | first author:Carrell DT",
"Gene Expression Analysis of Plum pox virus (Sharka) Susceptibility/Resistance in Apricot (Prunus armeniaca L.).","/pubmed/26658051","Rubio M, Ballester AR, Olivares PM, Castro de Moura M, Dicenta F, Martínez-Gómez P.","PLoS One. 2015 Dec 11;10(12):e0144670. doi: 10.1371/journal.pone.0144670. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26658051 | PMCID:PMC4684361","pubmed","26658051","create date:2015/12/15 | first author:Rubio M",
"Characterization of the transcriptome and gene expression of four different tissues in the ecologically relevant sea urchin Arbacia lixula using RNA-seq.","/pubmed/26650340","Pérez-Portela R, Turon X, Riesgo A.","Mol Ecol Resour. 2016 May;16(3):794-808. doi: 10.1111/1755-0998.12500. Epub 2015 Dec 28.","Mol Ecol Resour.  2016","PubMed","citation","PMID:26650340","pubmed","26650340","create date:2015/12/10 | first author:Pérez-Portela R",
"Altered miRNA Signature of Developing Germ-cells in Infertile Patients Relates to the Severity of Spermatogenic Failure and Persists in Spermatozoa.","/pubmed/26648257","Muñoz X, Mata A, Bassas L, Larriba S.","Sci Rep. 2015 Dec 9;5:17991. doi: 10.1038/srep17991.","Sci Rep.  2015","PubMed","citation","PMID:26648257 | PMCID:PMC4673613","pubmed","26648257","create date:2015/12/10 | first author:Muñoz X",
"An Immunogenetic Signature of Ongoing Antigen Interactions in Splenic Marginal Zone Lymphoma Expressing IGHV1-2*04 Receptors.","/pubmed/26647217","Bikos V, Karypidou M, Stalika E, Baliakas P, Xochelli A, Sutton LA, Papadopoulos G, Agathangelidis A, Papadopoulou E, Davis Z, Algara P, Kanellis G, Traverse-Glehen A, Mollejo M, Anagnostopoulos A, Ponzoni M, Gonzalez D, Pospisilova S, Matutes E, Piris MA, Papadaki T, Ghia P, et al.","Clin Cancer Res. 2016 Apr 15;22(8):2032-40. doi: 10.1158/1078-0432.CCR-15-1170. Epub 2015 Dec 8.","Clin Cancer Res.  2016","PubMed","citation","PMID:26647217","pubmed","26647217","create date:2015/12/10 | first author:Bikos V",
"Viral Strain-Specific Differential Alterations in Arabidopsis Developmental Patterns.","/pubmed/26646245","Sánchez F, Manrique P, Mansilla C, Lunello P, Wang X, Rodrigo G, López-González S, Jenner C, González-Melendi P, Elena SF, Walsh J, Ponz F.","Mol Plant Microbe Interact. 2015 Dec;28(12):1304-15. doi: 10.1094/MPMI-05-15-0111-R. Epub 2015 Dec 8.","Mol Plant Microbe Interact.  2015","PubMed","citation","PMID:26646245","pubmed","26646245","create date:2015/12/10 | first author:Sánchez F",
"Astonishing 35S rDNA diversity in the gymnosperm species Cycas revoluta Thunb.","/pubmed/26637996","Wang W, Ma L, Becher H, Garcia S, Kovarikova A, Leitch IJ, Leitch AR, Kovarik A.","Chromosoma. 2016 Sep;125(4):683-99. doi: 10.1007/s00412-015-0556-3. Epub 2015 Dec 5.","Chromosoma.  2016","PubMed","citation","PMID:26637996 | PMCID:PMC5023732","pubmed","26637996","create date:2015/12/08 | first author:Wang W",
"Unbiased high-throughput characterization of mussel transcriptomic responses to sublethal concentrations of the biotoxin okadaic acid.","/pubmed/26618092","Suarez-Ulloa V, Fernandez-Tajes J, Aguiar-Pulido V, Prego-Faraldo MV, Florez-Barros F, Sexto-Iglesias A, Mendez J, Eirin-Lopez JM.","PeerJ. 2015 Nov 19;3:e1429. doi: 10.7717/peerj.1429. eCollection 2015.","PeerJ.  2015","PubMed","citation","PMID:26618092 | PMCID:PMC4655091","pubmed","26618092","create date:2015/12/01 | first author:Suarez-Ulloa V",
"Transcriptome-derived evidence supports recent polyploidization and a major phylogeographic division in Trithuria submersa (Hydatellaceae, Nymphaeales).","/pubmed/26612464","Marques I, Montgomery SA, Barker MS, Macfarlane TD, Conran JG, Catalán P, Rieseberg LH, Rudall PJ, Graham SW.","New Phytol. 2016 Apr;210(1):310-23. doi: 10.1111/nph.13755. Epub 2015 Nov 27.","New Phytol.  2016","PubMed","citation","PMID:26612464","pubmed","26612464","create date:2015/11/28 | first author:Marques I",
"Genefu: an R/Bioconductor package for computation of gene expression-based signatures in breast cancer.","/pubmed/26607490","Gendoo DM, Ratanasirigulchai N, Schröder MS, Paré L, Parker JS, Prat A, Haibe-Kains B.","Bioinformatics. 2016 Apr 1;32(7):1097-9. doi: 10.1093/bioinformatics/btv693. Epub 2015 Nov 24.","Bioinformatics.  2016","PubMed","citation","PMID:26607490","pubmed","26607490","create date:2015/11/27 | first author:Gendoo DM",
"Global gene expression profiling using heterologous DNA microarrays to analyze alterations in the transcriptome of Mus spretus mice living in a heavily polluted environment.","/pubmed/26590064","Ruiz-Laguna J, Vélez JM, Pueyo C, Abril N.","Environ Sci Pollut Res Int. 2016 Mar;23(6):5853-67. doi: 10.1007/s11356-015-5824-5. Epub 2015 Nov 21.","Environ Sci Pollut Res Int.  2016","PubMed","citation","PMID:26590064","pubmed","26590064","create date:2015/11/22 | first author:Ruiz-Laguna J",
"Comprehensive transcriptomic analysis of the process of gonadal sex differentiation in the turbot (Scophthalmus maximus).","/pubmed/26586209","Ribas L, Robledo D, Gómez-Tato A, Viñas A, Martínez P, Piferrer F.","Mol Cell Endocrinol. 2016 Feb 15;422:132-49. doi: 10.1016/j.mce.2015.11.006. Epub 2015 Nov 14.","Mol Cell Endocrinol.  2016","PubMed","citation","PMID:26586209","pubmed","26586209","create date:2015/11/21 | first author:Ribas L",
"Signatures of Evolutionary Adaptation in Quantitative Trait Loci Influencing Trace Element Homeostasis in Liver.","/pubmed/26582562","Engelken J, Espadas G, Mancuso FM, Bonet N, Scherr AL, Jímenez-Álvarez V, Codina-Solà M, Medina-Stacey D, Spataro N, Stoneking M, Calafell F, Sabidó E, Bosch E.","Mol Biol Evol. 2016 Mar;33(3):738-54. doi: 10.1093/molbev/msv267. Epub 2015 Nov 17.","Mol Biol Evol.  2016","PubMed","citation","PMID:26582562 | PMCID:PMC4760079","pubmed","26582562","create date:2015/11/20 | first author:Engelken J",
"Short day transcriptomic programming during induction of dormancy in grapevine.","/pubmed/26582400","Fennell AY, Schlauch KA, Gouthu S, Deluc LG, Khadka V, Sreekantan L, Grimplet J, Cramer GR, Mathiason KL.","Front Plant Sci. 2015 Nov 4;6:834. doi: 10.3389/fpls.2015.00834. eCollection 2015.","Front Plant Sci.  2015","PubMed","citation","PMID:26582400 | PMCID:PMC4632279","pubmed","26582400","create date:2015/11/20 | first author:Fennell AY",
"Impacts of high ATP supply from chloroplasts and mitochondria on the leaf metabolism of Arabidopsis thaliana.","/pubmed/26579168","Liang C, Zhang Y, Cheng S, Osorio S, Sun Y, Fernie AR, Cheung CY, Lim BL.","Front Plant Sci. 2015 Oct 28;6:922. doi: 10.3389/fpls.2015.00922. eCollection 2015.","Front Plant Sci.  2015","PubMed","citation","PMID:26579168 | PMCID:PMC4623399","pubmed","26579168","create date:2015/11/19 | first author:Liang C",
"Rhinovirus Detection in Symptomatic and Asymptomatic Children: Value of Host Transcriptome Analysis.","/pubmed/26571305","Heinonen S, Jartti T, Garcia C, Oliva S, Smitherman C, Anguiano E, de Steenhuijsen Piters WA, Vuorinen T, Ruuskanen O, Dimo B, Suarez NM, Pascual V, Ramilo O, Mejias A.","Am J Respir Crit Care Med. 2016 Apr 1;193(7):772-82. doi: 10.1164/rccm.201504-0749OC.","Am J Respir Crit Care Med.  2016","PubMed","citation","PMID:26571305 | PMCID:PMC4824929","pubmed","26571305","create date:2015/11/17 | first author:Heinonen S",
"A validated gene regulatory network and GWAS identifies early regulators of T cell-associated diseases.","/pubmed/26560356","Gustafsson M, Gawel DR, Alfredsson L, Baranzini S, Björkander J, Blomgran R, Hellberg S, Eklund D, Ernerudh J, Kockum I, Konstantinell A, Lahesmaa R, Lentini A, Liljenström HR, Mattson L, Matussek A, Mellergård J, Mendez M, Olsson T, Pujana MA, Rasool O, Serra-Musach J, et al.","Sci Transl Med. 2015 Nov 11;7(313):313ra178. doi: 10.1126/scitranslmed.aad2722.","Sci Transl Med.  2015","PubMed","citation","PMID:26560356","pubmed","26560356","create date:2015/11/13 | first author:Gustafsson M",
