Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Profiling of exercise-induced transcripts in the peripheral blood cells of Thoroughbred horses.","/pubmed/27974875","Tozaki T, Kikuchi M, Kakoi H, Hirota KI, Mukai K, Aida H, Nakamura S, Nagata SI.","J Equine Sci. 2016;27(4):157-164. Epub 2016 Dec 15.","J Equine Sci.  2016","PubMed","citation","PMID:27974875 | PMCID:PMC5155134","pubmed","27974875","create date:2016/12/16 | first author:Tozaki T",
"Molecular Liver Cancer Prevention in Cirrhosis by Organ Transcriptome Analysis and Lysophosphatidic Acid Pathway Inhibition.","/pubmed/27960085","Nakagawa S, Wei L, Song WM, Higashi T, Ghoshal S, Kim RS, Bian CB, Yamada S, Sun X, Venkatesh A, Goossens N, Bain G, Lauwers GY, Koh AP, El-Abtah M, Ahmad NB, Hoshida H, Erstad DJ, Gunasekaran G, Lee Y, Yu ML, Chuang WL, et al.","Cancer Cell. 2016 Dec 12;30(6):879-890. doi: 10.1016/j.ccell.2016.11.004.","Cancer Cell.  2016","PubMed","citation","PMID:27960085 | PMCID:PMC5161110","pubmed","27960085","create date:2016/12/14 | first author:Nakagawa S",
"Transcriptome and Metabolome Analyses in Exogenous FABP4- and FABP5-Treated Adipose-Derived Stem Cells.","/pubmed/27936164","Yamamoto T, Furuhashi M, Sugaya T, Oikawa T, Matsumoto M, Funahashi Y, Matsukawa Y, Gotoh M, Miura T.","PLoS One. 2016 Dec 9;11(12):e0167825. doi: 10.1371/journal.pone.0167825. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27936164 | PMCID:PMC5148007","pubmed","27936164","create date:2016/12/10 | first author:Yamamoto T",
"Alteration of development and gene expression induced by in ovo-nanoinjection of 3-hydroxybenzo[c]phenanthrene into Japanese medaka (Oryzias latipes) embryos.","/pubmed/27930992","Chen K, Tsutsumi Y, Yoshitake S, Qiu X, Xu H, Hashiguchi Y, Honda M, Tashiro K, Nakayama K, Hano T, Suzuki N, Hayakawa K, Shimasaki Y, Oshima Y.","Aquat Toxicol. 2017 Jan;182:194-204. doi: 10.1016/j.aquatox.2016.11.020. Epub 2016 Nov 25.","Aquat Toxicol.  2017","PubMed","citation","PMID:27930992","pubmed","27930992","create date:2016/12/09 | first author:Chen K",
"Gene expression signatures for phlegm-dampness constitution of Chinese medicine.","/pubmed/27928700","Li L, Feng J, Yao H, Xie L, Chen Y, Yang L, Hou S, Zhao S, Sun R, Wu Y, Bai T, Li Y, Yu R, Wang J, Wang Q.","Sci China Life Sci. 2017 Jan;60(1):105-107. doi: 10.1007/s11427-016-0212-9. Epub 2016 Dec 5. No abstract available. ","Sci China Life Sci.  2017","PubMed","citation","PMID:27928700","pubmed","27928700","create date:2016/12/09 | first author:Li L",
"Somatic Genomics and Clinical Features of Lung Adenocarcinoma: A Retrospective Study.","/pubmed/27923066","Shi J, Hua X, Zhu B, Ravichandran S, Wang M, Nguyen C, Brodie SA, Palleschi A, Alloisio M, Pariscenti G, Jones K, Zhou W, Bouk AJ, Boland J, Hicks B, Risch A, Bennett H, Luke BT, Song L, Duan J, Liu P, Kohno T, et al.","PLoS Med. 2016 Dec 6;13(12):e1002162. doi: 10.1371/journal.pmed.1002162. eCollection 2016 Dec.","PLoS Med.  2016","PubMed","citation","PMID:27923066 | PMCID:PMC5140047","pubmed","27923066","create date:2016/12/07 | first author:Shi J",
"Retinoid derivative Tp80 exhibits anti-hepatitis C virus activity through restoration of GI-GPx expression.","/pubmed/27922182","Nguyen BN, Okuno Y, Ajiro M, Iida K, Denawa M, Yamamoto M, Sakamoto N, Kagechika H, Hagiwara M.","J Med Virol. 2017 Jul;89(7):1224-1234. doi: 10.1002/jmv.24739. Epub 2017 Mar 28.","J Med Virol.  2017","PubMed","citation","PMID:27922182","pubmed","27922182","create date:2016/12/07 | first author:Nguyen BN",
"The genome and transcriptome of Japanese flounder provide insights into flatfish asymmetry.","/pubmed/27918537","Shao C, Bao B, Xie Z, Chen X, Li B, Jia X, Yao Q, Ortí G, Li W, Li X, Hamre K, Xu J, Wang L, Chen F, Tian Y, Schreiber AM, Wang N, Wei F, Zhang J, Dong Z, Gao L, Gai J, et al.","Nat Genet. 2017 Jan;49(1):119-124. doi: 10.1038/ng.3732. Epub 2016 Dec 5.","Nat Genet.  2017","PubMed","citation","PMID:27918537","pubmed","27918537","create date:2016/12/06 | first author:Shao C",
"Transcriptome and long noncoding RNA sequencing of three extracellular vesicle subtypes released from the human colon cancer LIM1863 cell line.","/pubmed/27917920","Chen M, Xu R, Ji H, Greening DW, Rai A, Izumikawa K, Ishikawa H, Takahashi N, Simpson RJ.","Sci Rep. 2016 Dec 5;6:38397. doi: 10.1038/srep38397.","Sci Rep.  2016","PubMed","citation","PMID:27917920 | PMCID:PMC5137021","pubmed","27917920","create date:2016/12/06 | first author:Chen M",
"Structure and function of human histone H3.Y nucleosome.","/pubmed/27913734","Kujirai T, Horikoshi N, Sato K, Maehara K, Machida S, Osakabe A, Kimura H, Ohkawa Y, Kurumizaka H.","Nucleic Acids Res. 2017 Apr 7;45(6):3612. doi: 10.1093/nar/gkw1219. No abstract available. ","Nucleic Acids Res.  2017","PubMed","citation","PMID:27913734 | PMCID:PMC5389699","pubmed","27913734","create date:2016/12/04 | first author:Kujirai T",
"Microbiota Diurnal Rhythmicity Programs Host Transcriptome Oscillations.","/pubmed/27912059","Thaiss CA, Levy M, Korem T, Dohnalová L, Shapiro H, Jaitin DA, David E, Winter DR, Gury-BenAri M, Tatirovsky E, Tuganbaev T, Federici S, Zmora N, Zeevi D, Dori-Bachash M, Pevsner-Fischer M, Kartvelishvily E, Brandis A, Harmelin A, Shibolet O, Halpern Z, Honda K, et al.","Cell. 2016 Dec 1;167(6):1495-1510.e12. doi: 10.1016/j.cell.2016.11.003.","Cell.  2016","PubMed","citation","PMID:27912059","pubmed","27912059","create date:2016/12/03 | first author:Thaiss CA",
"GWAS of clinically defined gout and subtypes identifies multiple susceptibility loci that include urate transporter genes.","/pubmed/27899376","Nakayama A, Nakaoka H, Yamamoto K, Sakiyama M, Shaukat A, Toyoda Y, Okada Y, Kamatani Y, Nakamura T, Takada T, Inoue K, Yasujima T, Yuasa H, Shirahama Y, Nakashima H, Shimizu S, Higashino T, Kawamura Y, Ogata H, Kawaguchi M, Ohkawa Y, Danjoh I, et al.","Ann Rheum Dis. 2017 May;76(5):869-877. doi: 10.1136/annrheumdis-2016-209632. Epub 2016 Nov 29.","Ann Rheum Dis.  2017","PubMed","citation","PMID:27899376 | PMCID:PMC5530361","pubmed","27899376","create date:2016/12/03 | first author:Nakayama A",
"Biomarkers for precision medicine in bladder cancer.","/pubmed/27896485","Kojima T, Kawai K, Miyazaki J, Nishiyama H.","Int J Clin Oncol. 2017 Apr;22(2):207-213. doi: 10.1007/s10147-016-1068-8. Epub 2016 Nov 29. Review.","Int J Clin Oncol.  2017","PubMed","citation","PMID:27896485","pubmed","27896485","create date:2016/11/30 | first author:Kojima T",
"'Omics' and Plant Responses to Botrytis cinerea.","/pubmed/27895649","AbuQamar SF, Moustafa K, Tran LS.","Front Plant Sci. 2016 Nov 15;7:1658. eCollection 2016. Review.","Front Plant Sci.  2016","PubMed","citation","PMID:27895649 | PMCID:PMC5108755","pubmed","27895649","create date:2016/11/30 | first author:AbuQamar SF",
"Characterization of the Pathogenicity of Streptococcus intermedius TYG1620 Isolated from a Human Brain Abscess Based on the Complete Genome Sequence with Transcriptome Analysis and Transposon Mutagenesis in a Murine Subcutaneous Abscess Model.","/pubmed/27895128","Hasegawa N, Sekizuka T, Sugi Y, Kawakami N, Ogasawara Y, Kato K, Yamashita A, Takeuchi F, Kuroda M.","Infect Immun. 2017 Jan 26;85(2). pii: e00886-16. doi: 10.1128/IAI.00886-16. Print 2017 Feb.","Infect Immun.  2017","PubMed","citation","PMID:27895128 | PMCID:PMC5278170","pubmed","27895128","create date:2016/11/30 | first author:Hasegawa N",
"Long-term melatonin treatment delays ovarian aging.","/pubmed/27889913","Tamura H, Kawamoto M, Sato S, Tamura I, Maekawa R, Taketani T, Aasada H, Takaki E, Nakai A, Reiter RJ, Sugino N.","J Pineal Res. 2017 Mar;62(2). doi: 10.1111/jpi.12381. Epub 2017 Jan 23.","J Pineal Res.  2017","PubMed","citation","PMID:27889913","pubmed","27889913","create date:2016/11/28 | first author:Tamura H",
"Activation of WNT/β-Catenin Signaling Enhances Pancreatic Cancer Development and the Malignant Potential Via Up-regulation of Cyr61.","/pubmed/27889647","Sano M, Driscoll DR, DeJesus-Monge WE, Quattrochi B, Appleman VA, Ou J, Zhu LJ, Yoshida N, Yamazaki S, Takayama T, Sugitani M, Nemoto N, Klimstra DS, Lewis BC.","Neoplasia. 2016 Dec;18(12):785-794. doi: 10.1016/j.neo.2016.11.004. Epub 2016 Nov 25.","Neoplasia.  2016","PubMed","citation","PMID:27889647 | PMCID:PMC5126137","pubmed","27889647","create date:2016/11/28 | first author:Sano M",
"Enhanced Glucose Consumption and Organic Acid Production by Engineered Corynebacterium glutamicum Based on Analysis of a pfkB1 Deletion Mutant.","/pubmed/27881414","Hasegawa S, Tanaka Y, Suda M, Jojima T, Inui M.","Appl Environ Microbiol. 2017 Jan 17;83(3). pii: e02638-16. doi: 10.1128/AEM.02638-16. Print 2017 Feb 1.","Appl Environ Microbiol.  2017","PubMed","citation","PMID:27881414 | PMCID:PMC5244295","pubmed","27881414","create date:2016/11/25 | first author:Hasegawa S",
"NRL-Regulated Transcriptome Dynamics of Developing Rod Photoreceptors.","/pubmed/27880916","Kim JW, Yang HJ, Brooks MJ, Zelinger L, Karakülah G, Gotoh N, Boleda A, Gieser L, Giuste F, Whitaker DT, Walton A, Villasmil R, Barb JJ, Munson PJ, Kaya KD, Chaitankar V, Cogliati T, Swaroop A.","Cell Rep. 2016 Nov 22;17(9):2460-2473. doi: 10.1016/j.celrep.2016.10.074.","Cell Rep.  2016","PubMed","citation","PMID:27880916 | PMCID:PMC5131731","pubmed","27880916","create date:2016/11/24 | first author:Kim JW",
"Lip b 1 is a novel allergenic protein isolated from the booklouse, Liposcelis bostrychophila.","/pubmed/27873335","Ishibashi O, Sakuragi K, Fukutomi Y, Kawakami Y, Kamata Y, Sakurai M, Nakayama S, Uchiyama H, Kobayashi H, Kojima H, Inui T.","Allergy. 2017 Jun;72(6):918-926. doi: 10.1111/all.13091. Epub 2017 Jan 24.","Allergy.  2017","PubMed","citation","PMID:27873335","pubmed","27873335","create date:2016/11/23 | first author:Ishibashi O",
"Expression Profiling of Antibiotic-Resistant Bacteria Obtained by Laboratory Evolution.","/pubmed/27873258","Suzuki S, Horinouchi T, Furusawa C.","Methods Mol Biol. 2017;1520:263-279. doi: 10.1007/978-1-4939-6634-9_16.","Methods Mol Biol.  2017","PubMed","citation","PMID:27873258","pubmed","27873258","create date:2016/11/23 | first author:Suzuki S",
"Fatty acids in a high-fat diet potentially induce gastric parietal-cell damage and metaplasia in mice.","/pubmed/27873093","Hirata Y, Sezaki T, Tamura-Nakano M, Oyama C, Hagiwara T, Ishikawa T, Fukuda S, Yamada K, Higuchi K, Dohi T, Kawamura YI.","J Gastroenterol. 2017 Aug;52(8):889-903. doi: 10.1007/s00535-016-1291-0. Epub 2016 Nov 21.","J Gastroenterol.  2017","PubMed","citation","PMID:27873093","pubmed","27873093","create date:2016/11/23 | first author:Hirata Y",
"MYB transcription factor gene involved in sex determination in Asparagus officinalis.","/pubmed/27869347","Murase K, Shigenobu S, Fujii S, Ueda K, Murata T, Sakamoto A, Wada Y, Yamaguchi K, Osakabe Y, Osakabe K, Kanno A, Ozaki Y, Takayama S.","Genes Cells. 2017 Jan;22(1):115-123. doi: 10.1111/gtc.12453. Epub 2016 Nov 21.","Genes Cells.  2017","PubMed","citation","PMID:27869347","pubmed","27869347","create date:2016/11/22 | first author:Murase K",
"Effect of sevoflurane anesthesia on the comprehensive mRNA expression profile of the mouse hippocampus.","/pubmed/27867470","Hayase T, Tachibana S, Yamakage M.","Med Gas Res. 2016 Jul 11;6(2):70-76. eCollection 2016 Apr-Jun.","Med Gas Res.  2016","PubMed","citation","PMID:27867470 | PMCID:PMC5110135","pubmed","27867470","create date:2016/11/22 | first author:Hayase T",
"Polyacrylamide gel as a culture substrate improves in vitro oocyte growth from porcine early antral follicles.","/pubmed/27864905","Munakata Y, Kawahara-Miki R, Shirasuna K, Kuwayama T, Iwata H.","Mol Reprod Dev. 2017 Jan;84(1):44-54. doi: 10.1002/mrd.22758. Epub 2017 Jan 3.","Mol Reprod Dev.  2017","PubMed","citation","PMID:27864905","pubmed","27864905","create date:2016/11/20 | first author:Munakata Y",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Transcriptomic variation among six Arabidopsis thaliana accessions identified several novel genes controlling aluminium tolerance.","/pubmed/27861992","Kusunoki K, Nakano Y, Tanaka K, Sakata Y, Koyama H, Kobayashi Y.","Plant Cell Environ. 2017 Feb;40(2):249-263. doi: 10.1111/pce.12866. Epub 2017 Jan 4.","Plant Cell Environ.  2017","PubMed","citation","PMID:27861992","pubmed","27861992","create date:2016/11/20 | first author:Kusunoki K",
"Microphthalmia-associated transcription factor ensures the elongation of axons and dendrites in the mouse frontal cortex.","/pubmed/27859996","Ohba K, Takeda K, Furuse T, Suzuki T, Wakana S, Suzuki T, Yamamoto H, Shibahara S.","Genes Cells. 2016 Dec;21(12):1365-1379. doi: 10.1111/gtc.12450. Epub 2016 Nov 11.","Genes Cells.  2016","PubMed","citation","PMID:27859996","pubmed","27859996","create date:2016/11/20 | first author:Ohba K",
"A human microRNA precursor binding to folic acid discovered by small RNA transcriptomic SELEX.","/pubmed/27852928","Terasaka N, Futai K, Katoh T, Suga H.","RNA. 2016 Dec;22(12):1918-1928. Epub 2016 Oct 21.","RNA.  2016","PubMed","citation","PMID:27852928 | PMCID:PMC5113211","pubmed","27852928","create date:2016/11/18 | first author:Terasaka N",
"Dectin-1 Plays an Important Role in House Dust Mite-Induced Allergic Airway Inflammation through the Activation of CD11b+ Dendritic Cells.","/pubmed/27852745","Ito T, Hirose K, Norimoto A, Tamachi T, Yokota M, Saku A, Takatori H, Saijo S, Iwakura Y, Nakajima H.","J Immunol. 2017 Jan 1;198(1):61-70. Epub 2016 Nov 16.","J Immunol.  2017","PubMed","citation","PMID:27852745","pubmed","27852745","create date:2016/11/18 | first author:Ito T",
"Prognostic significance of mucin expression profiles in breast carcinoma with signet ring cells: a clinicopathological study.","/pubmed/27846863","Ohashi R, Hayama A, Yanagihara K, Yamashita K, Sakatani T, Takei H, Naito Z.","Diagn Pathol. 2016 Nov 15;11(1):131.","Diagn Pathol.  2016","PubMed","citation","PMID:27846863 | PMCID:PMC5111291","pubmed","27846863","create date:2016/11/17 | first author:Ohashi R",
"Photoactivation and inactivation of Arabidopsis cryptochrome 2.","/pubmed/27846570","Wang Q, Zuo Z, Wang X, Gu L, Yoshizumi T, Yang Z, Yang L, Liu Q, Liu W, Han YJ, Kim JI, Liu B, Wohlschlegel JA, Matsui M, Oka Y, Lin C.","Science. 2016 Oct 21;354(6310):343-347.","Science.  2016","PubMed","citation","PMID:27846570","pubmed","27846570","create date:2016/11/16 | first author:Wang Q",
"Allele-Specific Methylome and Transcriptome Analysis Reveals Widespread Imprinting in the Human Placenta.","/pubmed/27843122","Hamada H, Okae H, Toh H, Chiba H, Hiura H, Shirane K, Sato T, Suyama M, Yaegashi N, Sasaki H, Arima T.","Am J Hum Genet. 2016 Nov 3;99(5):1045-1058. doi: 10.1016/j.ajhg.2016.08.021. Epub 2016 Oct 27.","Am J Hum Genet.  2016","PubMed","citation","PMID:27843122 | PMCID:PMC5097938","pubmed","27843122","create date:2016/11/16 | first author:Hamada H",
"Clustered Xenopus keratin genes: A genomic, transcriptomic, and proteomic analysis.","/pubmed/27842699","Suzuki KT, Suzuki M, Shigeta M, Fortriede JD, Takahashi S, Mawaribuchi S, Yamamoto T, Taira M, Fukui A.","Dev Biol. 2017 Jun 15;426(2):384-392. doi: 10.1016/j.ydbio.2016.10.018. Epub 2016 Nov 12.","Dev Biol.  2017","PubMed","citation","PMID:27842699","pubmed","27842699","create date:2016/11/16 | first author:Suzuki KT",
"Comprehensive analysis of epigenetically regulated genes in anergic T cells.","/pubmed/27839672","Yoshioka Y, Kozaki T, Ishii K, Toyoda A, Hattori M, Yoshida T.","Cell Immunol. 2017 Jan;311:71-79. doi: 10.1016/j.cellimm.2016.10.006. Epub 2016 Nov 2.","Cell Immunol.  2017","PubMed","citation","PMID:27839672","pubmed","27839672","create date:2016/11/15 | first author:Yoshioka Y",
"Acid ceramidase is upregulated in AML and represents a novel therapeutic target.","/pubmed/27825124","Tan SF, Liu X, Fox TE, Barth BM, Sharma A, Turner SD, Awwad A, Dewey A, Doi K, Spitzer B, Shah MV, Morad SA, Desai D, Amin S, Zhu J, Liao J, Yun J, Kester M, Claxton DF, Wang HG, Cabot MC, Schuchman EH, et al.","Oncotarget. 2016 Dec 13;7(50):83208-83222. doi: 10.18632/oncotarget.13079.","Oncotarget.  2016","PubMed","citation","PMID:27825124 | PMCID:PMC5347763","pubmed","27825124","create date:2016/11/09 | first author:Tan SF",
"High glucose repatterns human podocyte energy metabolism during differentiation and diabetic nephropathy.","/pubmed/27825100","Imasawa T, Obre E, Bellance N, Lavie J, Imasawa T, Rigothier C, Delmas Y, Combe C, Lacombe D, Benard G, Claverol S, Bonneu M, Rossignol R.","FASEB J. 2017 Jan;31(1):294-307. doi: 10.1096/fj.201600293R. Epub 2016 Oct 17.","FASEB J.  2017","PubMed","citation","PMID:27825100 | PMCID:PMC5161522","pubmed","27825100","create date:2016/11/09 | first author:Imasawa T",
"Modulation of porcine intestinal epitheliocytes immunetranscriptome response by Lactobacillus jensenii TL2937.","/pubmed/27824278","Kobayashi H, Albarracin L, Sato N, Kanmani P, Kober AK, Ikeda-Ohtsubo W, Suda Y, Nochi T, Aso H, Makino S, Kano H, Ohkawara S, Saito T, Villena J, Kitazawa H.","Benef Microbes. 2016 Nov 30;7(5):769-782. Epub 2016 Nov 8.","Benef Microbes.  2016","PubMed","citation","PMID:27824278","pubmed","27824278","create date:2016/11/09 | first author:Kobayashi H",
"Hydroxyl-HIF2-alpha is potential therapeutic target for renal cell carcinomas.","/pubmed/27822416","Isono T, Chano T, Yoshida T, Kageyama S, Kawauchi A, Suzaki M, Yuasa T.","Am J Cancer Res. 2016 Oct 1;6(10):2263-2276. eCollection 2016.","Am J Cancer Res.  2016","PubMed","citation","PMID:27822416 | PMCID:PMC5088290","pubmed","27822416","create date:2016/11/09 | first author:Isono T",
"Role of RNase Y in Clostridium perfringens mRNA Decay and Processing.","/pubmed/27821608","Obana N, Nakamura K, Nomura N.","J Bacteriol. 2016 Dec 28;199(2). pii: e00703-16. doi: 10.1128/JB.00703-16. Print 2017 Jan 15.","J Bacteriol.  2017","PubMed","citation","PMID:27821608 | PMCID:PMC5198488","pubmed","27821608","create date:2016/11/09 | first author:Obana N",
"A Transcriptional Signature Identifies LKB1 Functional Status as a Novel Determinant of MEK Sensitivity in Lung Adenocarcinoma.","/pubmed/27821489","Kaufman JM, Yamada T, Park K, Timmers CD, Amann JM, Carbone DP.","Cancer Res. 2017 Jan 1;77(1):153-163. doi: 10.1158/0008-5472.CAN-16-1639. Epub 2016 Nov 7.","Cancer Res.  2017","PubMed","citation","PMID:27821489","pubmed","27821489","create date:2016/11/09 | first author:Kaufman JM",
"ZNF750 is a lineage-specific tumour suppressor in squamous cell carcinoma.","/pubmed/27819679","Hazawa M, Lin DC, Handral H, Xu L, Chen Y, Jiang YY, Mayakonda A, Ding LW, Meng X, Sharma A, Samuel S, Movahednia MM, Wong RW, Yang H, Tong C, Koeffler HP.","Oncogene. 2017 Apr 20;36(16):2243-2254. doi: 10.1038/onc.2016.377. Epub 2016 Nov 7.","Oncogene.  2017","PubMed","citation","PMID:27819679 | PMCID:PMC5415641","pubmed","27819679","create date:2016/11/08 | first author:Hazawa M",
"Jak1/Stat3 signaling acts as a positive regulator of pluripotency in chicken pre-gastrula embryos.","/pubmed/27818184","Nakanoh S, Fuse N, Tadokoro R, Takahashi Y, Agata K.","Dev Biol. 2017 Jan 1;421(1):43-51. doi: 10.1016/j.ydbio.2016.11.001. Epub 2016 Nov 3.","Dev Biol.  2017","PubMed","citation","PMID:27818184","pubmed","27818184","create date:2016/11/08 | first author:Nakanoh S",
"A One-Step Immunostaining Method to Visualize Rodent Muscle Fiber Type within a Single Specimen.","/pubmed/27814384","Sawano S, Komiya Y, Ichitsubo R, Ohkawa Y, Nakamura M, Tatsumi R, Ikeuchi Y, Mizunoya W.","PLoS One. 2016 Nov 4;11(11):e0166080. doi: 10.1371/journal.pone.0166080. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27814384 | PMCID:PMC5096669","pubmed","27814384","create date:2016/11/05 | first author:Sawano S",
"Conservatism and variability of gene expression profiles among homeologous transcription factors in Xenopus laevis.","/pubmed/27810169","Watanabe M, Yasuoka Y, Mawaribuchi S, Kuretani A, Ito M, Kondo M, Ochi H, Ogino H, Fukui A, Taira M, Kinoshita T.","Dev Biol. 2017 Jun 15;426(2):301-324. doi: 10.1016/j.ydbio.2016.09.017. Epub 2016 Oct 31.","Dev Biol.  2017","PubMed","citation","PMID:27810169","pubmed","27810169","create date:2016/11/05 | first author:Watanabe M",
"Tibetan Firefly Luciferase with Low Temperature Adaptation.","/pubmed/27716939","Mitani Y, Futahashi R, Liu Z, Liang X, Ohmiya Y.","Photochem Photobiol. 2017 Mar;93(2):466-472. doi: 10.1111/php.12643. Epub 2016 Nov 3.","Photochem Photobiol.  2017","PubMed","citation","PMID:27716939","pubmed","27716939","create date:2016/11/05 | first author:Mitani Y",
"MPL expression on AML blasts predicts peripheral blood neutropenia and thrombocytopenia.","/pubmed/27574191","Rauch PJ, Ellegast JM, Widmer CC, Fritsch K, Goede JS, Valk PJ, Löwenberg B, Takizawa H, Manz MG.","Blood. 2016 Nov 3;128(18):2253-2257. Epub 2016 Aug 29.","Blood.  2016","PubMed","citation","PMID:27574191","pubmed","27574191","create date:2016/11/05 | first author:Rauch PJ",
"Genetic background of enhanced radioresistance in an anhydrobiotic insect: transcriptional response to ionizing radiations and desiccation.","/pubmed/27807620","Ryabova A, Mukae K, Cherkasov A, Cornette R, Shagimardanova E, Sakashita T, Okuda T, Kikawada T, Gusev O.","Extremophiles. 2017 Jan;21(1):109-120. doi: 10.1007/s00792-016-0888-9. Epub 2016 Nov 2.","Extremophiles.  2017","PubMed","citation","PMID:27807620","pubmed","27807620","create date:2016/11/04 | first author:Ryabova A",
"Reconstitution in vitro of the entire cycle of the mouse female germ line.","/pubmed/27750280","Hikabe O, Hamazaki N, Nagamatsu G, Obata Y, Hirao Y, Hamada N, Shimamoto S, Imamura T, Nakashima K, Saitou M, Hayashi K.","Nature. 2016 Nov 10;539(7628):299-303. doi: 10.1038/nature20104. Epub 2016 Oct 17.","Nature.  2016","PubMed","citation","PMID:27750280","pubmed","27750280","create date:2016/11/04 | first author:Hikabe O",
"Ovarian Cancer Chemoresistance Relies on the Stem Cell Reprogramming Factor PBX1.","/pubmed/27590741","Jung JG, Shih IM, Park JT, Gerry E, Kim TH, Ayhan A, Handschuh K, Davidson B, Fader AN, Selleri L, Wang TL.","Cancer Res. 2016 Nov 1;76(21):6351-6361. Epub 2016 Sep 2.","Cancer Res.  2016","PubMed","citation","PMID:27590741","pubmed","27590741","create date:2016/11/03 | first author:Jung JG",
"Whole-Organism Transcriptomic Analysis Provides Mechanistic Insight into the Acute Toxicity of Emamectin Benzoate in Daphnia magna.","/pubmed/27704796","Song Y, Rundberget JT, Evenseth LM, Xie L, Gomes T, Høgåsen T, Iguchi T, Tollefsen KE.","Environ Sci Technol. 2016 Nov 1;50(21):11994-12003. Epub 2016 Oct 18.","Environ Sci Technol.  2016","PubMed","citation","PMID:27704796","pubmed","27704796","create date:2016/11/02 | first author:Song Y",
"Sall1 is a transcriptional regulator defining microglia identity and function.","/pubmed/27776109","Buttgereit A, Lelios I, Yu X, Vrohlings M, Krakoski NR, Gautier EL, Nishinakamura R, Becher B, Greter M.","Nat Immunol. 2016 Dec;17(12):1397-1406. doi: 10.1038/ni.3585. Epub 2016 Oct 24.","Nat Immunol.  2016","PubMed","citation","PMID:27776109","pubmed","27776109","create date:2016/11/01 | first author:Buttgereit A",
"Update of the FANTOM web resource: high resolution transcriptome of diverse cell types in mammals.","/pubmed/27794045","Lizio M, Harshbarger J, Abugessaisa I, Noguchi S, Kondo A, Severin J, Mungall C, Arenillas D, Mathelier A, Medvedeva YA, Lennartsson A, Drabløs F, Ramilowski JA, Rackham O, Gough J, Andersson R, Sandelin A, Ienasescu H, Ono H, Bono H, Hayashizaki Y, Carninci P, et al.","Nucleic Acids Res. 2017 Jan 4;45(D1):D737-D743. doi: 10.1093/nar/gkw995. Epub 2016 Oct 27.","Nucleic Acids Res.  2017","PubMed","citation","PMID:27794045 | PMCID:PMC5210666","pubmed","27794045","create date:2016/10/30 | first author:Lizio M",
"H19 Noncoding RNA, an Independent Prognostic Factor, Regulates Essential Rb-E2F and CDK8-β-Catenin Signaling in Colorectal Cancer.","/pubmed/27789274","Ohtsuka M, Ling H, Ivan C, Pichler M, Matsushita D, Goblirsch M, Stiegelbauer V, Shigeyasu K, Zhang X, Chen M, Vidhu F, Bartholomeusz GA, Toiyama Y, Kusunoki M, Doki Y, Mori M, Song S, Gunther JR, Krishnan S, Slaby O, Goel A, Ajani JA, et al.","EBioMedicine. 2016 Nov;13:113-124. doi: 10.1016/j.ebiom.2016.10.026. Epub 2016 Oct 19.","EBioMedicine.  2016","PubMed","citation","PMID:27789274 | PMCID:PMC5264449","pubmed","27789274","create date:2016/10/30 | first author:Ohtsuka M",
"Genome-wide transcriptome analysis of Aspergillus fumigatus exposed to osmotic stress reveals regulators of osmotic and cell wall stresses that are SakA(HOG1) and MpkC dependent.","/pubmed/27706915","Pereira Silva L, Alves de Castro P, Dos Reis TF, Paziani MH, Von Zeska Kress MR, Riaño-Pachón DM, Hagiwara D, Ries LN, Brown NA, Goldman GH.","Cell Microbiol. 2017 Apr;19(4). doi: 10.1111/cmi.12681. Epub 2016 Oct 27.","Cell Microbiol.  2017","PubMed","citation","PMID:27706915","pubmed","27706915","create date:2016/10/30 | first author:Pereira Silva L",
"Allelic barley MLA immune receptors recognize sequence-unrelated avirulence effectors of the powdery mildew pathogen.","/pubmed/27702901","Lu X, Kracher B, Saur IM, Bauer S, Ellwood SR, Wise R, Yaeno T, Maekawa T, Schulze-Lefert P.","Proc Natl Acad Sci U S A. 2016 Oct 18;113(42):E6486-E6495. Epub 2016 Oct 4.","Proc Natl Acad Sci U S A.  2016","PubMed","citation","PMID:27702901 | PMCID:PMC5081590","pubmed","27702901","create date:2016/10/30 | first author:Lu X",
"Epithelial Coculture and l-Lactate Promote Growth of Helicobacter cinaedi under H2-Free Aerobic Conditions.","/pubmed/27613684","Schmitz JE, Taniguchi T, Misawa N, Cover TL.","Appl Environ Microbiol. 2016 Oct 27;82(22):6701-6714. Print 2016 Nov 15.","Appl Environ Microbiol.  2016","PubMed","citation","PMID:27613684 | PMCID:PMC5086564","pubmed","27613684","create date:2016/10/30 | first author:Schmitz JE",
