Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"The Intersection Of Aging Biology and The Pathobiology of Lung Diseases: A Joint NHLBI/NIA Workshop.","/pubmed/28498894","Budinger GS, Kohanski RA, Gan W, Kobor MS, Amaral LA, Armanios M, Kelsey KT, Pardo A, Tuder R, Macian F, Chandel N, Vaughan D, Rojas M, Mora AL, Kovacs E, Duncan SR, Finkel T, Choi A, Eickelberg O, Chen D, Agusti A, Selman M, et al.","J Gerontol A Biol Sci Med Sci. 2017 May 12. doi: 10.1093/gerona/glx090. [Epub ahead of print]","J Gerontol A Biol Sci Med Sci.  2017","PubMed","citation","PMID:28498894","pubmed","28498894","create date:2017/05/13 | first author:Budinger GS",
"Current knowledge on biomarkers for contact sensitization and allergic contact dermatitis.","/pubmed/28497472","Koppes SA, Engebretsen KA, Agner T, Angelova-Fischer I, Berents T, Brandner J, Brans R, Clausen ML, Hummler E, Jakasa I, Jurakić-Tončic R, John SM, Khnykin D, Molin S, Holm JO, Suomela S, Thierse HJ, Kezic S, Martin SF, Thyssen JP.","Contact Dermatitis. 2017 Jul;77(1):1-16. doi: 10.1111/cod.12789. Epub 2017 May 12. Review.","Contact Dermatitis.  2017","PubMed","citation","PMID:28497472","pubmed","28497472","create date:2017/05/13 | first author:Koppes SA",
"Quantitative proteomics in plant protease substrate identification.","/pubmed/28493421","Demir F, Niedermaier S, Villamor JG, Huesgen PF.","New Phytol. 2017 May 11. doi: 10.1111/nph.14587. [Epub ahead of print] Review.","New Phytol.  2017","PubMed","citation","PMID:28493421","pubmed","28493421","create date:2017/05/12 | first author:Demir F",
"A Proteomic Approach Suggests Unbalanced Proteasome Functioning Induced by the Growth-Promoting Bacterium Kosakonia radicincitans in Arabidopsis.","/pubmed/28491076","Witzel K, Üstün S, Schreiner M, Grosch R, Börnke F, Ruppel S.","Front Plant Sci. 2017 Apr 26;8:661. doi: 10.3389/fpls.2017.00661. eCollection 2017.","Front Plant Sci.  2017","PubMed","citation","PMID:28491076 | PMCID:PMC5405128","pubmed","28491076","create date:2017/05/12 | first author:Witzel K",
"Diagnosis of CoPAN by whole exome sequencing: Waking up a sleeping tiger's eye.","/pubmed/28489334","Evers C, Seitz A, Assmann B, Opladen T, Karch S, Hinderhofer K, Granzow M, Paramasivam N, Eils R, Diessl N, Bartram CR, Moog U.","Am J Med Genet A. 2017 May 10. doi: 10.1002/ajmg.a.38252. [Epub ahead of print]","Am J Med Genet A.  2017","PubMed","citation","PMID:28489334","pubmed","28489334","create date:2017/05/11 | first author:Evers C",
"Rapid and affordable genome-wide bisulfite DNA sequencing by XmaI-reduced representation bisulfite sequencing.","/pubmed/28488887","Tanas AS, Borisova ME, Kuznetsova EB, Rudenko VV, Karandasheva KO, Nemtsova MV, Izhevskaya VL, Simonova OA, Larin SS, Zaletaev DV, Strelnikov VV.","Epigenomics. 2017 Jun;9(6):833-847. doi: 10.2217/epi-2017-0031. Epub 2017 May 10.","Epigenomics.  2017","PubMed","citation","PMID:28488887","pubmed","28488887","create date:2017/05/11 | first author:Tanas AS",
"Charting organellar importomes by quantitative mass spectrometry.","/pubmed/28485388","Peikert CD, Mani J, Morgenstern M, Käser S, Knapp B, Wenger C, Harsman A, Oeljeklaus S, Schneider A, Warscheid B.","Nat Commun. 2017 May 9;8:15272. doi: 10.1038/ncomms15272.","Nat Commun.  2017","PubMed","citation","PMID:28485388 | PMCID:PMC5436138","pubmed","28485388","create date:2017/05/10 | first author:Peikert CD",
"Hydrophobic Interaction Chromatography for Bottom-Up Proteomics Analysis of Single Proteins and Protein Complexes.","/pubmed/28485144","Rackiewicz M, Große-Hovest L, Alpert AJ, Zarei M, Dengjel J.","J Proteome Res. 2017 Jun 2;16(6):2318-2323. doi: 10.1021/acs.jproteome.7b00015. Epub 2017 May 11.","J Proteome Res.  2017","PubMed","citation","PMID:28485144","pubmed","28485144","create date:2017/05/10 | first author:Rackiewicz M",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Erratum to: Antibody-mediated neutralization of myelin-associated EphrinB3 accelerates CNS remyelination.","/pubmed/28484846","Syed YA, Zhao C, Mahad D, Möbius W, Altmann F, Foss F, González GA, Sentürk A, Acker-Palmer A, Lubec G, Lilley K, Franklin RJM, Nave KA, Kotter MRN.","Acta Neuropathol. 2017 Jul;134(1):167-168. doi: 10.1007/s00401-017-1712-z. No abstract available. ","Acta Neuropathol.  2017","PubMed","citation","PMID:28484846","pubmed","28484846","create date:2017/05/10 | first author:Syed YA",
"Histone 3.3 hotspot mutations in conventional osteosarcomas: a comprehensive clinical and molecular characterization of six H3F3A mutated cases.","/pubmed/28484590","Koelsche C, Schrimpf D, Tharun L, Roth E, Sturm D, Jones DTW, Renker EK, Sill M, Baude A, Sahm F, Capper D, Bewerunge-Hudler M, Hartmann W, Kulozik AE, Petersen I, Flucke U, Schreuder HWB, Büttner R, Weber MA, Schirmacher P, Plass C, Pfister SM, et al.","Clin Sarcoma Res. 2017 May 4;7:9. doi: 10.1186/s13569-017-0075-5. eCollection 2017.","Clin Sarcoma Res.  2017","PubMed","citation","PMID:28484590 | PMCID:PMC5418758","pubmed","28484590","create date:2017/05/10 | first author:Koelsche C",
"Replication of ribosomal DNA in Arabidopsis occurs both inside and outside the nucleolus during S phase progression.","/pubmed/28483825","Dvořáčková M, Raposo B, Matula P, Fuchs J, Schubert V, Peška V, Desvoyes B, Gutierrez C, Fajkus J.","J Cell Sci. 2017 May 8. pii: jcs.202416. doi: 10.1242/jcs.202416. [Epub ahead of print]","J Cell Sci.  2017","PubMed","citation","PMID:28483825","pubmed","28483825","create date:2017/05/10 | first author:Dvořáčková M",
"Cross-Sectional Association of Salivary Proteins with Age, Sex, Body Mass Index, Smoking, and Education.","/pubmed/28481548","Murr A, Pink C, Hammer E, Michalik S, Dhople VM, Holtfreter B, Völker U, Kocher T, Gesell Salazar M.","J Proteome Res. 2017 Jun 2;16(6):2273-2281. doi: 10.1021/acs.jproteome.7b00133. Epub 2017 May 18.","J Proteome Res.  2017","PubMed","citation","PMID:28481548","pubmed","28481548","create date:2017/05/10 | first author:Murr A",
"Serum Protein Profile in Women With Pregnancy Morbidity Associated With Antiphospholipid Syndrome.","/pubmed/28479750","Alvarez AM, Neubeck S, Parra S, Markert UR, Cadavid AP.","J Hum Reprod Sci. 2017 Jan-Mar;10(1):10-17. doi: 10.4103/0974-1208.204018.","J Hum Reprod Sci.  2017","PubMed","citation","PMID:28479750 | PMCID:PMC5405641","pubmed","28479750","create date:2017/05/10 | first author:Alvarez AM",
"Mass Spectrometry-Based Proteomics for Quantifying DNA Damage-Induced Phosphorylation.","/pubmed/28477122","Borisova ME, Wagner SA, Beli P.","Methods Mol Biol. 2017;1599:215-227. doi: 10.1007/978-1-4939-6955-5_16.","Methods Mol Biol.  2017","PubMed","citation","PMID:28477122","pubmed","28477122","create date:2017/05/10 | first author:Borisova ME",
"The third path of tubulointerstitial fibrosis: aberrant endothelial secretome.","/pubmed/28476555","Lipphardt M, Song JW, Matsumoto K, Dadafarin S, Dihazi H, Müller G, Goligorsky MS.","Kidney Int. 2017 Sep;92(3):558-568. doi: 10.1016/j.kint.2017.02.033. Epub 2017 May 3. Review.","Kidney Int.  2017","PubMed","citation","PMID:28476555 | PMCID:PMC5557669","pubmed","28476555","create date:2017/05/10 | first author:Lipphardt M",
"Meningiomas induced by low-dose radiation carry structural variants of NF2 and a distinct mutational signature.","/pubmed/28474103","Sahm F, Toprak UH, Hübschmann D, Kleinheinz K, Buchhalter I, Sill M, Stichel D, Schick M, Bewerunge-Hudler M, Schrimpf D, Zadeh G, Aldape K, Herold-Mende C, Beck K, Staszewski O, Prinz M, Harosh CB, Eils R, Sturm D, Jones DTW, Pfister SM, Paulus W, et al.","Acta Neuropathol. 2017 Jul;134(1):155-158. doi: 10.1007/s00401-017-1715-9. Epub 2017 May 4. No abstract available. ","Acta Neuropathol.  2017","PubMed","citation","PMID:28474103","pubmed","28474103","create date:2017/05/06 | first author:Sahm F",
"Two serines in the distal C-terminus of the human ß1-adrenoceptor determine ß-arrestin2 recruitment.","/pubmed/28472170","Hinz L, Ahles A, Ruprecht B, Küster B, Engelhardt S.","PLoS One. 2017 May 4;12(5):e0176450. doi: 10.1371/journal.pone.0176450. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28472170 | PMCID:PMC5417508","pubmed","28472170","create date:2017/05/05 | first author:Hinz L",
"Measurement of Cellular Behavior by Electrochemical Impedance Sensing.","/pubmed/28470533","Öz S, Breiling A, Maercker C.","Methods Mol Biol. 2017;1601:267-273. doi: 10.1007/978-1-4939-6960-9_21.","Methods Mol Biol.  2017","PubMed","citation","PMID:28470533","pubmed","28470533","create date:2017/05/05 | first author:Öz S",
"Epigenetic silencing of triple negative breast cancer hallmarks by Withaferin A.","/pubmed/28467815","Szarc Vel Szic K, Declerck K, Crans RAJ, Diddens J, Scherf DB, Gerhäuser C, Vanden Berghe W.","Oncotarget. 2017 Jun 20;8(25):40434-40453. doi: 10.18632/oncotarget.17107.","Oncotarget.  2017","PubMed","citation","PMID:28467815","pubmed","28467815","create date:2017/05/04 | first author:Szarc Vel Szic K",
"Different phosphoisoforms of RNA polymerase II engage the Rtt103 termination factor in a structurally analogous manner.","/pubmed/28465432","Nemec CM, Yang F, Gilmore JM, Hintermair C, Ho YH, Tseng SC, Heidemann M, Zhang Y, Florens L, Gasch AP, Eick D, Washburn MP, Varani G, Ansari AZ.","Proc Natl Acad Sci U S A. 2017 May 16;114(20):E3944-E3953. doi: 10.1073/pnas.1700128114. Epub 2017 May 2.","Proc Natl Acad Sci U S A.  2017","PubMed","citation","PMID:28465432 | PMCID:PMC5441780","pubmed","28465432","create date:2017/05/04 | first author:Nemec CM",
"Suppressors and activators of JAK-STAT signaling at diagnosis and relapse of acute lymphoblastic leukemia in Down syndrome.","/pubmed/28461505","Schwartzman O, Savino AM, Gombert M, Palmi C, Cario G, Schrappe M, Eckert C, von Stackelberg A, Huang JY, Hameiri-Grossman M, Avigad S, Te Kronnie G, Geron I, Birger Y, Rein A, Zarfati G, Fischer U, Mukamel Z, Stanulla M, Biondi A, Cazzaniga G, Vetere A, et al.","Proc Natl Acad Sci U S A. 2017 May 16;114(20):E4030-E4039. doi: 10.1073/pnas.1702489114. Epub 2017 May 1.","Proc Natl Acad Sci U S A.  2017","PubMed","citation","PMID:28461505 | PMCID:PMC5441776","pubmed","28461505","create date:2017/05/04 | first author:Schwartzman O",
"Structural characterisation of medically relevant protein assemblies by integrating mass spectrometry with computational modelling.","/pubmed/28461040","Politis A, Schmidt C.","J Proteomics. 2017 Apr 28. pii: S1874-3919(17)30146-X. doi: 10.1016/j.jprot.2017.04.019. [Epub ahead of print] Review.","J Proteomics.  2017","PubMed","citation","PMID:28461040","pubmed","28461040","create date:2017/05/04 | first author:Politis A",
"Synergistic killing of FLT3ITD-positive AML cells by combined inhibition of tyrosine-kinase activity and N-glycosylation.","/pubmed/28460451","Tsitsipatis D, Jayavelu AK, Müller JP, Bauer R, Schmidt-Arras D, Mahboobi S, Schnöder TM, Heidel F, Böhmer FD.","Oncotarget. 2017 Apr 18;8(16):26613-26624. doi: 10.18632/oncotarget.15772.","Oncotarget.  2017","PubMed","citation","PMID:28460451 | PMCID:PMC5432283","pubmed","28460451","create date:2017/05/04 | first author:Tsitsipatis D",
"Epigenomic and transcriptomic approaches in the post-genomic era: path to novel targets for diagnosis and therapy of the ischaemic heart? Position Paper of the European Society of Cardiology Working Group on Cellular Biology of the Heart.","/pubmed/28460026","Perrino C, Barabási AL, Condorelli G, Davidson SM, De Windt L, Dimmeler S, Engel FB, Hausenloy DJ, Hill JA, Van Laake LW, Lecour S, Leor J, Madonna R, Mayr M, Prunier F, Sluijter JPG, Schulz R, Thum T, Ytrehus K, Ferdinandy P.","Cardiovasc Res. 2017 Jun 1;113(7):725-736. doi: 10.1093/cvr/cvx070.","Cardiovasc Res.  2017","PubMed","citation","PMID:28460026 | PMCID:PMC5437366","pubmed","28460026","create date:2017/05/02 | first author:Perrino C",
"Mitochondrial Chaperonin HSP60 Is the Apoptosis-Related Target for Myrtucommulone.","/pubmed/28457707","Wiechmann K, Müller H, König S, Wielsch N, Svatoš A, Jauch J, Werz O.","Cell Chem Biol. 2017 May 18;24(5):614-623.e6. doi: 10.1016/j.chembiol.2017.04.008. Epub 2017 Apr 28.","Cell Chem Biol.  2017","PubMed","citation","PMID:28457707","pubmed","28457707","create date:2017/05/02 | first author:Wiechmann K",
"SILAC-Based Comparative Proteomic Analysis of Lysosomes from Mammalian Cells Using LC-MS/MS.","/pubmed/28456973","Thelen M, Winter D, Braulke T, Gieselmann V.","Methods Mol Biol. 2017;1594:1-18. doi: 10.1007/978-1-4939-6934-0_1.","Methods Mol Biol.  2017","PubMed","citation","PMID:28456973","pubmed","28456973","create date:2017/05/01 | first author:Thelen M",
"The impact of hepatitis B carrier on cardiac troponin I in 100-km ultramarathon runners.","/pubmed/28454790","Li LH, How CK, Kao WF, Chiu YH, Meng C, Hsu CC, Tsay YG.","J Chin Med Assoc. 2017 Jun;80(6):347-352. doi: 10.1016/j.jcma.2017.03.002. Epub 2017 Apr 25.","J Chin Med Assoc.  2017","PubMed","citation","PMID:28454790","pubmed","28454790","create date:2017/04/30 | first author:Li LH",
"Transcriptomic and proteomic insight into the effects of a defined European mistletoe extract in Ewing sarcoma cells reveals cellular stress responses.","/pubmed/28454538","Twardziok M, Meierhofer D, Börno S, Timmermann B, Jäger S, Boral S, Eggert A, Delebinski CI, Seifert G.","BMC Complement Altern Med. 2017 Apr 28;17(1):237. doi: 10.1186/s12906-017-1715-2.","BMC Complement Altern Med.  2017","PubMed","citation","PMID:28454538 | PMCID:PMC5410041","pubmed","28454538","create date:2017/04/30 | first author:Twardziok M",
"Degradation of protein translation machinery by amino acid starvation-induced macroautophagy.","/pubmed/28453381","Gretzmeier C, Eiselein S, Johnson GR, Engelke R, Nowag H, Zarei M, Küttner V, Becker AC, Rigbolt KTG, Høyer-Hansen M, Andersen JS, Münz C, Murphy RF, Dengjel J.","Autophagy. 2017 Jun 3;13(6):1064-1075. doi: 10.1080/15548627.2016.1274485. Epub 2017 Apr 28.","Autophagy.  2017","PubMed","citation","PMID:28453381 | PMCID:PMC5486358","pubmed","28453381","create date:2017/04/30 | first author:Gretzmeier C",
"Proteomic profiling of human intraschisis cavity fluid.","/pubmed/28450823","Sudha D, Kohansal-Nodehi M, Kovuri P, Manda SS, Neriyanuri S, Gopal L, Bhende P, Chidambaram S, Arunachalam JP.","Clin Proteomics. 2017 Apr 24;14:13. doi: 10.1186/s12014-017-9148-y. eCollection 2017.","Clin Proteomics.  2017","PubMed","citation","PMID:28450823 | PMCID:PMC5404285","pubmed","28450823","create date:2017/04/30 | first author:Sudha D",
"Phosphoproteome Analysis Reveals Differential Mode of Action of Sorafenib in Wildtype and Mutated FLT3 Acute Myeloid Leukemia (AML) Cells.","/pubmed/28450419","Roolf C, Dybowski N, Sekora A, Mueller S, Knuebel G, Tebbe A, Murua Escobar H, Godl K, Junghanss C, Schaab C.","Mol Cell Proteomics. 2017 Jul;16(7):1365-1376. doi: 10.1074/mcp.M117.067462. Epub 2017 Apr 27.","Mol Cell Proteomics.  2017","PubMed","citation","PMID:28450419 | PMCID:PMC5500767","pubmed","28450419","create date:2017/04/30 | first author:Roolf C",
"A CRISPR-Cas9 Generated MDCK Cell Line Expressing Human MDR1 Without Endogenous Canine MDR1 (cABCB1): An Improved Tool for Drug Efflux Studies.","/pubmed/28450237","Karlgren M, Simoff I, Backlund M, Wegler C, Keiser M, Handin N, Müller J, Lundquist P, Jareborg AC, Oswald S, Artursson P.","J Pharm Sci. 2017 Sep;106(9):2909-2913. doi: 10.1016/j.xphs.2017.04.018. Epub 2017 Apr 24.","J Pharm Sci.  2017","PubMed","citation","PMID:28450237","pubmed","28450237","create date:2017/04/30 | first author:Karlgren M",
"Combined lipidomic and proteomic analysis of isolated human islets exposed to palmitate reveals time-dependent changes in insulin secretion and lipid metabolism.","/pubmed/28448538","Roomp K, Kristinsson H, Schvartz D, Ubhayasekera K, Sargsyan E, Manukyan L, Chowdhury A, Manell H, Satagopam V, Groebe K, Schneider R, Bergquist J, Sanchez JC, Bergsten P.","PLoS One. 2017 Apr 27;12(4):e0176391. doi: 10.1371/journal.pone.0176391. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28448538 | PMCID:PMC5407795","pubmed","28448538","create date:2017/04/28 | first author:Roomp K",
"Monitoring global protein thiol-oxidation and protein S-mycothiolation in Mycobacterium smegmatis under hypochlorite stress.","/pubmed/28446771","Hillion M, Bernhardt J, Busche T, Rossius M, Maaß S, Becher D, Rawat M, Wirtz M, Hell R, Rückert C, Kalinowski J, Antelmann H.","Sci Rep. 2017 Apr 26;7(1):1195. doi: 10.1038/s41598-017-01179-4.","Sci Rep.  2017","PubMed","citation","PMID:28446771 | PMCID:PMC5430705","pubmed","28446771","create date:2017/04/28 | first author:Hillion M",
"Long Non-coding RNAs and their Role in Metastasis.","/pubmed/28446530","Weidle UH, Birzele F, Kollmorgen G, Rüger R.","Cancer Genomics Proteomics. 2017 May-Jun;14(3):143-160. Review.","Cancer Genomics Proteomics.  2017","PubMed","citation","PMID:28446530 | PMCID:PMC5420816","pubmed","28446530","create date:2017/04/28 | first author:Weidle UH",
"Proteomic-based investigations on the mode of action of the marine anticancer compound rhizochalinin.","/pubmed/28445005","Dyshlovoy SA, Otte K, Venz S, Hauschild J, Junker H, Makarieva TN, Balabanov S, Alsdorf WH, Madanchi R, Honecker F, Bokemeyer C, Stonik VA, von Amsberg G.","Proteomics. 2017 Jun;17(11). doi: 10.1002/pmic.201700048.","Proteomics.  2017","PubMed","citation","PMID:28445005","pubmed","28445005","create date:2017/04/27 | first author:Dyshlovoy SA",
"Comparative proteomics of hydatid fluids from two Echinococcus multilocularis isolates.","/pubmed/28442449","Monteiro KM, Lorenzatto KR, de Lima JC, Dos Santos GB, Förster S, Paludo GP, Carvalho PC, Brehm K, Ferreira HB.","J Proteomics. 2017 Jun 6;162:40-51. doi: 10.1016/j.jprot.2017.04.009. Epub 2017 Apr 22.","J Proteomics.  2017","PubMed","citation","PMID:28442449","pubmed","28442449","create date:2017/04/27 | first author:Monteiro KM",
"Mps1 Regulates Kinetochore-Microtubule Attachment Stability via the Ska Complex to Ensure Error-Free Chromosome Segregation.","/pubmed/28441529","Maciejowski J, Drechsler H, Grundner-Culemann K, Ballister ER, Rodriguez-Rodriguez JA, Rodriguez-Bravo V, Jones MJK, Foley E, Lampson MA, Daub H, McAinsh AD, Jallepalli PV.","Dev Cell. 2017 Apr 24;41(2):143-156.e6. doi: 10.1016/j.devcel.2017.03.025.","Dev Cell.  2017","PubMed","citation","PMID:28441529 | PMCID:PMC5477644","pubmed","28441529","create date:2017/04/26 | first author:Maciejowski J",
"Proteomic profiling of mdx-4cv serum reveals highly elevated levels of the inflammation-induced plasma marker haptoglobin in muscular dystrophy.","/pubmed/28440464","Murphy S, Dowling P, Zweyer M, Henry M, Meleady P, Mundegar RR, Swandulla D, Ohlendieck K.","Int J Mol Med. 2017 Jun;39(6):1357-1370. doi: 10.3892/ijmm.2017.2952. Epub 2017 Apr 18.","Int J Mol Med.  2017","PubMed","citation","PMID:28440464 | PMCID:PMC5428965","pubmed","28440464","create date:2017/04/26 | first author:Murphy S",
"An unpredicted aggregation-critical region of the actin-polymerizing protein TRIOBP-1/Tara, determined by elucidation of its domain structure.","/pubmed/28438837","Bradshaw NJ, Yerabham ASK, Marreiros R, Zhang T, Nagel-Steger L, Korth C.","J Biol Chem. 2017 Jun 9;292(23):9583-9598. doi: 10.1074/jbc.M116.767939. Epub 2017 Apr 24.","J Biol Chem.  2017","PubMed","citation","PMID:28438837 | PMCID:PMC5465484","pubmed","28438837","create date:2017/04/26 | first author:Bradshaw NJ",
"Stone-Eating Fungi: Mechanisms in Bioweathering and the Potential Role of Laccases in Black Slate Degradation With the Basidiomycete Schizophyllum commune.","/pubmed/28438269","Kirtzel J, Siegel D, Krause K, Kothe E.","Adv Appl Microbiol. 2017;99:83-101. doi: 10.1016/bs.aambs.2017.01.002. Epub 2017 Feb 17.","Adv Appl Microbiol.  2017","PubMed","citation","PMID:28438269","pubmed","28438269","create date:2017/04/26 | first author:Kirtzel J",
"Proteomics in Hypothermia as Adjunctive Therapy in Patients with ST-Segment Elevation Myocardial Infarction: A CHILL-MI Substudy.","/pubmed/28437237","Mohammad MA, Noc M, Lang I, Holzer M, Clemmensen P, Jensen U, Metzler B, Erlinge D.","Ther Hypothermia Temp Manag. 2017 Mar 2. doi: 10.1089/ther.2016.0041. [Epub ahead of print]","Ther Hypothermia Temp Manag.  2017","PubMed","citation","PMID:28437237","pubmed","28437237","create date:2017/04/25 | first author:Mohammad MA",
"Pyruvate kinase M2 activation may protect against the progression of diabetic glomerular pathology and mitochondrial dysfunction.","/pubmed/28436957","Qi W, Keenan HA, Li Q, Ishikado A, Kannt A, Sadowski T, Yorek MA, Wu IH, Lockhart S, Coppey LJ, Pfenninger A, Liew CW, Qiang G, Burkart AM, Hastings S, Pober D, Cahill C, Niewczas MA, Israelsen WJ, Tinsley L, Stillman IE, Amenta PS, et al.","Nat Med. 2017 Jun;23(6):753-762. doi: 10.1038/nm.4328. Epub 2017 Apr 24.","Nat Med.  2017","PubMed","citation","PMID:28436957","pubmed","28436957","create date:2017/04/25 | first author:Qi W",
"Fast and reliable strain characterization of Streptomyces lividans through micro-scale cultivation.","/pubmed/28436005","Koepff J, Keller M, Tsolis KC, Busche T, Rückert C, Hamed MB, Anné J, Kalinowski J, Wiechert W, Economou A, Oldiges M.","Biotechnol Bioeng. 2017 Sep;114(9):2011-2022. doi: 10.1002/bit.26321. Epub 2017 May 23.","Biotechnol Bioeng.  2017","PubMed","citation","PMID:28436005","pubmed","28436005","create date:2017/04/25 | first author:Koepff J",
"Insights into autosomal dominant polycystic kidney disease by quantitative mass spectrometry-based proteomics.","/pubmed/28432464","Diedrich B, Dengjel J.","Cell Tissue Res. 2017 Jul;369(1):41-51. doi: 10.1007/s00441-017-2617-9. Epub 2017 Apr 21. Review.","Cell Tissue Res.  2017","PubMed","citation","PMID:28432464","pubmed","28432464","create date:2017/04/23 | first author:Diedrich B",
"A Compendium of RNA-Binding Proteins that Regulate MicroRNA Biogenesis.","/pubmed/28431233","Treiber T, Treiber N, Plessmann U, Harlander S, Daiß JL, Eichner N, Lehmann G, Schall K, Urlaub H, Meister G.","Mol Cell. 2017 Apr 20;66(2):270-284.e13. doi: 10.1016/j.molcel.2017.03.014.","Mol Cell.  2017","PubMed","citation","PMID:28431233","pubmed","28431233","create date:2017/04/22 | first author:Treiber T",
"Differential regulation of PKD isoforms in oxidative stress conditions through phosphorylation of a conserved Tyr in the P+1 loop.","/pubmed/28428613","Cobbaut M, Derua R, Döppler H, Lou HJ, Vandoninck S, Storz P, Turk BE, Seufferlein T, Waelkens E, Janssens V, Van Lint J.","Sci Rep. 2017 Apr 20;7(1):887. doi: 10.1038/s41598-017-00800-w.","Sci Rep.  2017","PubMed","citation","PMID:28428613 | PMCID:PMC5430542","pubmed","28428613","create date:2017/04/22 | first author:Cobbaut M",
"Fructose-driven glycolysis supports anoxia resistance in the naked mole-rat.","/pubmed/28428423","Park TJ, Reznick J, Peterson BL, Blass G, Omerbašić D, Bennett NC, Kuich PHJL, Zasada C, Browe BM, Hamann W, Applegate DT, Radke MH, Kosten T, Lutermann H, Gavaghan V, Eigenbrod O, Bégay V, Amoroso VG, Govind V, Minshall RD, Smith ESJ, Larson J, et al.","Science. 2017 Apr 21;356(6335):307-311. doi: 10.1126/science.aab3896.","Science.  2017","PubMed","citation","PMID:28428423","pubmed","28428423","create date:2017/04/22 | first author:Park TJ",
"WITHDRAWN: Heralds of parallel MS: Data-independent acquisition surpassing sequential identification of data dependent acquisition in proteomics.","/pubmed/28428241","Bruderer R, Bernhardt OM, Gandhi T, Xuan Y, Sondermann J, Schmidt M, Gomez-Varela D, Reiter L.","Mol Cell Proteomics. 2017 Apr 20. pii: mcp.M116.065730. doi: 10.1074/mcp.M116.065730. [Epub ahead of print]","Mol Cell Proteomics.  2017","PubMed","citation","PMID:28428241","pubmed","28428241","create date:2017/04/22 | first author:Bruderer R",
"Temporal impact of the vascular wilt pathogen Verticillium dahliae on tomato root proteome.","/pubmed/28428141","Witzel K, Buhtz A, Grosch R.","J Proteomics. 2017 Apr 18. pii: S1874-3919(17)30128-8. doi: 10.1016/j.jprot.2017.04.008. [Epub ahead of print]","J Proteomics.  2017","PubMed","citation","PMID:28428141","pubmed","28428141","create date:2017/04/22 | first author:Witzel K",
"Metabolic and proteomic analyses of product selectivity and redox regulation in Clostridium pasteurianum grown on glycerol under varied iron availability.","/pubmed/28424096","Groeger C, Wang W, Sabra W, Utesch T, Zeng AP.","Microb Cell Fact. 2017 Apr 19;16(1):64. doi: 10.1186/s12934-017-0678-9.","Microb Cell Fact.  2017","PubMed","citation","PMID:28424096 | PMCID:PMC5395762","pubmed","28424096","create date:2017/04/21 | first author:Groeger C",
"Systematic screening of isogenic cancer cells identifies DUSP6 as context-specific synthetic lethal target in melanoma.","/pubmed/28423600","Wittig-Blaich S, Wittig R, Schmidt S, Lyer S, Bewerunge-Hudler M, Gronert-Sum S, Strobel-Freidekind O, Müller C, List M, Jaskot A, Christiansen H, Hafner M, Schadendorf D, Block I, Mollenhauer J.","Oncotarget. 2017 Apr 4;8(14):23760-23774. doi: 10.18632/oncotarget.15863.","Oncotarget.  2017","PubMed","citation","PMID:28423600 | PMCID:PMC5410342","pubmed","28423600","create date:2017/04/21 | first author:Wittig-Blaich S",
"Evaluating the Characteristics of Reporter Ion Signal Acquired in the Orbitrap Analyzer for Isobaric Mass Tag Proteome Quantification Experiments.","/pubmed/28418254","Hughes CS, Zhu C, Spicer V, Krokhin OV, Morin GB.","J Proteome Res. 2017 May 5;16(5):1831-1838. doi: 10.1021/acs.jproteome.7b00092. Epub 2017 Apr 20.","J Proteome Res.  2017","PubMed","citation","PMID:28418254","pubmed","28418254","create date:2017/04/19 | first author:Hughes CS",
"Respiratory status determines the effect of emodin on cell viability.","/pubmed/28415582","Dumit VI, Zerbes RM, Kaeser-Pebernard S, Rackiewicz M, Wall MT, Gretzmeier C, Küttner V, van der Laan M, Braun RJ, Dengjel J.","Oncotarget. 2017 Jun 6;8(23):37478-37490. doi: 10.18632/oncotarget.16396.","Oncotarget.  2017","PubMed","citation","PMID:28415582 | PMCID:PMC5514923","pubmed","28415582","create date:2017/04/19 | first author:Dumit VI",
"Metamorphosis and transition between developmental stages in European eel (Anguilla anguilla, L.) involve epigenetic changes in DNA methylation patterns.","/pubmed/28415049","Trautner JH, Reiser S, Blancke T, Unger K, Wysujack K.","Comp Biochem Physiol Part D Genomics Proteomics. 2017 Jun;22:139-145. doi: 10.1016/j.cbd.2017.04.002. Epub 2017 Apr 6.","Comp Biochem Physiol Part D Genomics Proteomics.  2017","PubMed","citation","PMID:28415049","pubmed","28415049","create date:2017/04/18 | first author:Trautner JH",
"RNA-Binding Proteins Revisited - The Emerging Arabidopsis mRNA Interactome.","/pubmed/28412036","Köster T, Marondedze C, Meyer K, Staiger D.","Trends Plant Sci. 2017 Jun;22(6):512-526. doi: 10.1016/j.tplants.2017.03.009. Epub 2017 Apr 12. Review.","Trends Plant Sci.  2017","PubMed","citation","PMID:28412036","pubmed","28412036","create date:2017/04/17 | first author:Köster T",
