Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Chemoenzymatic Approach for the Preparation of Asymmetric Bi-, Tri-, and Tetra-Antennary N-Glycans from a Common Precursor.","/pubmed/28002670","Gagarinov IA, Li T, Toraño JS, Caval T, Srivastava AD, Kruijtzer JA, Heck AJ, Boons GJ.","J Am Chem Soc. 2017 Jan 18;139(2):1011-1018. doi: 10.1021/jacs.6b12080. Epub 2017 Jan 6.","J Am Chem Soc.  2017","PubMed","citation","PMID:28002670 | PMCID:PMC5461401","pubmed","28002670","create date:2016/12/22 | first author:Gagarinov IA",
"ABRF Proteome Informatics Research Group (iPRG) 2015 Study: Detection of Differentially Abundant Proteins in Label-Free Quantitative LC-MS/MS Experiments.","/pubmed/27990823","Choi M, Eren-Dogu ZF, Colangelo C, Cottrell J, Hoopmann MR, Kapp EA, Kim S, Lam H, Neubert TA, Palmblad M, Phinney BS, Weintraub ST, MacLean B, Vitek O.","J Proteome Res. 2017 Feb 3;16(2):945-957. doi: 10.1021/acs.jproteome.6b00881. Epub 2017 Jan 3.","J Proteome Res.  2017","PubMed","citation","PMID:27990823","pubmed","27990823","create date:2016/12/20 | first author:Choi M",
"Identification of a Novel L-rhamnose Uptake Transporter in the Filamentous Fungus Aspergillus niger.","/pubmed/27984587","Sloothaak J, Odoni DI, Martins Dos Santos VA, Schaap PJ, Tamayo-Ramos JA.","PLoS Genet. 2016 Dec 16;12(12):e1006468. doi: 10.1371/journal.pgen.1006468. eCollection 2016 Dec.","PLoS Genet.  2016","PubMed","citation","PMID:27984587 | PMCID:PMC5161314","pubmed","27984587","create date:2016/12/17 | first author:Sloothaak J",
"Protocol for Standardizing High-to-Moderate Abundance Protein Biomarker Assessments Through an MRM-with-Standard-Peptides Quantitative Approach.","/pubmed/27975233","Percy AJ, Yang J, Chambers AG, Mohammed Y, Miliotis T, Borchers CH.","Adv Exp Med Biol. 2016;919:515-530.","Adv Exp Med Biol.  2016","PubMed","citation","PMID:27975233","pubmed","27975233","create date:2016/12/16 | first author:Percy AJ",
"Structural Analysis of Variable Domain Glycosylation of Anti-Citrullinated Protein Antibodies in Rheumatoid Arthritis Reveals the Presence of Highly Sialylated Glycans.","/pubmed/27956708","Hafkenscheid L, Bondt A, Scherer HU, Huizinga TW, Wuhrer M, Toes RE, Rombouts Y.","Mol Cell Proteomics. 2017 Feb;16(2):278-287. doi: 10.1074/mcp.M116.062919. Epub 2016 Dec 12.","Mol Cell Proteomics.  2017","PubMed","citation","PMID:27956708 | PMCID:PMC5294214","pubmed","27956708","create date:2016/12/14 | first author:Hafkenscheid L",
"Recombinant Expression of the Full-length Ectodomain of LDL Receptor-related Protein 1 (LRP1) Unravels pH-dependent Conformational Changes and the Stoichiometry of Binding with Receptor-associated Protein (RAP).","/pubmed/27956551","De Nardis C, Lössl P, van den Biggelaar M, Madoori PK, Leloup N, Mertens K, Heck AJ, Gros P.","J Biol Chem. 2017 Jan 20;292(3):912-924. doi: 10.1074/jbc.M116.758862. Epub 2016 Dec 12.","J Biol Chem.  2017","PubMed","citation","PMID:27956551 | PMCID:PMC5247663","pubmed","27956551","create date:2016/12/14 | first author:De Nardis C",
"Human Plasma N-glycosylation as Analyzed by Matrix-Assisted Laser Desorption/Ionization-Fourier Transform Ion Cyclotron Resonance-MS Associates with Markers of Inflammation and Metabolic Health.","/pubmed/27932526","Reiding KR, Ruhaak LR, Uh HW, El Bouhaddani S, van den Akker EB, Plomp R, McDonnell LA, Houwing-Duistermaat JJ, Slagboom PE, Beekman M, Wuhrer M.","Mol Cell Proteomics. 2017 Feb;16(2):228-242. doi: 10.1074/mcp.M116.065250. Epub 2016 Dec 8.","Mol Cell Proteomics.  2017","PubMed","citation","PMID:27932526 | PMCID:PMC5294210","pubmed","27932526","create date:2016/12/10 | first author:Reiding KR",
"Serum Autoantibody Profiling of Patients with Paraneoplastic and Non-Paraneoplastic Autoimmune Retinopathy.","/pubmed/27930731","Ten Berge JC, van Rosmalen J, Vermeer J, Hellström C, Lindskog C, Nilsson P, Qundos U, Rothova A, Schreurs MW.","PLoS One. 2016 Dec 8;11(12):e0167909. doi: 10.1371/journal.pone.0167909. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27930731 | PMCID:PMC5145218","pubmed","27930731","create date:2016/12/09 | first author:Ten Berge JC",
"The AF-1-deficient estrogen receptor ERα46 isoform is frequently expressed in human breast tumors.","/pubmed/27927249","Chantalat E, Boudou F, Laurell H, Palierne G, Houtman R, Melchers D, Rochaix P, Filleron T, Stella A, Burlet-Schiltz O, Brouchet A, Flouriot G, Métivier R, Arnal JF, Fontaine C, Lenfant F.","Breast Cancer Res. 2016 Dec 7;18(1):123.","Breast Cancer Res.  2016","PubMed","citation","PMID:27927249 | PMCID:PMC5142410","pubmed","27927249","create date:2016/12/09 | first author:Chantalat E",
"Autopiquer - a Robust and Reliable Peak Detection Algorithm for Mass Spectrometry.","/pubmed/27924495","Kilgour DP, Hughes S, Kilgour SL, Mackay CL, Palmblad M, Tran BQ, Goo YA, Ernst RK, Clarke DJ, Goodlett DR.","J Am Soc Mass Spectrom. 2017 Feb;28(2):253-262. doi: 10.1007/s13361-016-1549-z. Epub 2016 Dec 6.","J Am Soc Mass Spectrom.  2017","PubMed","citation","PMID:27924495","pubmed","27924495","create date:2016/12/08 | first author:Kilgour DP",
"Direct screening for chromatin status on DNA barcodes in yeast delineates the regulome of H3K79 methylation by Dot1.","/pubmed/27922451","Vlaming H, Molenaar TM, van Welsem T, Poramba-Liyanage DW, Smith DE, Velds A, Hoekman L, Korthout T, Hendriks S, Altelaar AFM, van Leeuwen F.","Elife. 2016 Dec 6;5. pii: e18919. doi: 10.7554/eLife.18919.","Elife.  2016","PubMed","citation","PMID:27922451 | PMCID:PMC5179194","pubmed","27922451","create date:2016/12/07 | first author:Vlaming H",
"Structural basis of myelin-associated glycoprotein adhesion and signalling.","/pubmed/27922006","Pronker MF, Lemstra S, Snijder J, Heck AJ, Thies-Weesie DM, Pasterkamp RJ, Janssen BJ.","Nat Commun. 2016 Dec 6;7:13584. doi: 10.1038/ncomms13584.","Nat Commun.  2016","PubMed","citation","PMID:27922006 | PMCID:PMC5150538","pubmed","27922006","create date:2016/12/07 | first author:Pronker MF",
"A Molecular Basis for the Presentation of Phosphorylated Peptides by HLA-B Antigens.","/pubmed/27920218","Alpízar A, Marino F, Ramos-Fernández A, Lombardía M, Jeko A, Pazos F, Paradela A, Santiago C, Heck AJ, Marcilla M.","Mol Cell Proteomics. 2017 Feb;16(2):181-193. doi: 10.1074/mcp.M116.063800. Epub 2016 Dec 5.","Mol Cell Proteomics.  2017","PubMed","citation","PMID:27920218 | PMCID:PMC5294207","pubmed","27920218","create date:2016/12/07 | first author:Alpízar A",
"Identifying Bacterial Immune Evasion Proteins Using Phage Display.","/pubmed/27914072","Fevre C, Scheepmaker L, Haas PJ.","Methods Mol Biol. 2017;1535:43-61.","Methods Mol Biol.  2017","PubMed","citation","PMID:27914072","pubmed","27914072","create date:2016/12/04 | first author:Fevre C",
"Native Mass Spectrometry: What is in the Name?","/pubmed/27909974","Leney AC, Heck AJ.","J Am Soc Mass Spectrom. 2017 Jan;28(1):5-13. doi: 10.1007/s13361-016-1545-3. Epub 2016 Dec 1.","J Am Soc Mass Spectrom.  2017","PubMed","citation","PMID:27909974 | PMCID:PMC5174146","pubmed","27909974","create date:2016/12/03 | first author:Leney AC",
"The small FOXP1 isoform predominantly expressed in activated B cell-like diffuse large B-cell lymphoma and full-length FOXP1 exert similar oncogenic and transcriptional activity in human B cells.","/pubmed/27909217","van Keimpema M, Grüneberg LJ, Schilder-Tol EJ, Oud ME, Beuling EA, Hensbergen PJ, de Jong J, Pals ST, Spaargaren M.","Haematologica. 2017 Mar;102(3):573-583. doi: 10.3324/haematol.2016.156455. Epub 2016 Dec 1.","Haematologica.  2017","PubMed","citation","PMID:27909217 | PMCID:PMC5394978","pubmed","27909217","create date:2016/12/03 | first author:van Keimpema M",
"Targeted proteomics in urinary extracellular vesicles identifies biomarkers for diagnosis and prognosis of prostate cancer.","/pubmed/27903962","Sequeiros T, Rigau M, Chiva C, Montes M, Garcia-Grau I, Garcia M, Diaz S, Celma A, Bijnsdorp I, Campos A, Di Mauro P, Borrós S, Reventós J, Doll A, Paciucci R, Pegtel M, de Torres I, Sabidó E, Morote J, Olivan M.","Oncotarget. 2017 Jan 17;8(3):4960-4976. doi: 10.18632/oncotarget.13634.","Oncotarget.  2017","PubMed","citation","PMID:27903962 | PMCID:PMC5354884","pubmed","27903962","create date:2016/12/03 | first author:Sequeiros T",
"Proteomic profiling of the spinal cord in ALS: decreased ATP5D levels suggest synaptic dysfunction in ALS pathogenesis.","/pubmed/27899032","Engelen-Lee J, Blokhuis AM, Spliet WGM, Pasterkamp RJ, Aronica E, Demmers JAA, Broekhuizen R, Nardo G, Bovenschen N, Van Den Berg LH.","Amyotroph Lateral Scler Frontotemporal Degener. 2017 May;18(3-4):210-220. doi: 10.1080/21678421.2016.1245757. Epub 2016 Nov 29.","Amyotroph Lateral Scler Frontotemporal Degener.  2017","PubMed","citation","PMID:27899032","pubmed","27899032","create date:2016/12/03 | first author:Engelen-Lee J",
"Editorial and Review: 31(st) ASMS Asilomar Conference on Native Mass Spectrometry-Based Structural Biology.","/pubmed/27896696","Loo JA, Heck AJ.","J Am Soc Mass Spectrom. 2017 Jan;28(1):1-4. doi: 10.1007/s13361-016-1540-8. No abstract available. ","J Am Soc Mass Spectrom.  2017","PubMed","citation","PMID:27896696","pubmed","27896696","create date:2016/11/30 | first author:Loo JA",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Characterization of the Canine MHC Class I DLA-88*50101 Peptide Binding Motif as a Prerequisite for Canine T Cell Immunotherapy.","/pubmed/27893789","Barth SM, Schreitmüller CM, Proehl F, Oehl K, Lumpp LM, Kowalewski DJ, Di Marco M, Sturm T, Backert L, Schuster H, Stevanović S, Rammensee HG, Planz O.","PLoS One. 2016 Nov 28;11(11):e0167017. doi: 10.1371/journal.pone.0167017. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27893789 | PMCID:PMC5125661","pubmed","27893789","create date:2016/11/29 | first author:Barth SM",
"Antigen specificity determines anti-red blood cell IgG-Fc alloantibody glycosylation and thereby severity of haemolytic disease of the fetus and newborn.","/pubmed/27891581","Sonneveld ME, Koelewijn J, de Haas M, Admiraal J, Plomp R, Koeleman CA, Hipgrave Ederveen AL, Ligthart P, Wuhrer M, van der Schoot CE, Vidarsson G.","Br J Haematol. 2017 Feb;176(4):651-660. doi: 10.1111/bjh.14438. Epub 2016 Nov 28.","Br J Haematol.  2017","PubMed","citation","PMID:27891581","pubmed","27891581","create date:2016/11/29 | first author:Sonneveld ME",
"Reversed-phase separation methods for glycan analysis.","/pubmed/27888305","Vreeker GC, Wuhrer M.","Anal Bioanal Chem. 2017 Jan;409(2):359-378. doi: 10.1007/s00216-016-0073-0. Epub 2016 Nov 25. Review.","Anal Bioanal Chem.  2017","PubMed","citation","PMID:27888305 | PMCID:PMC5203856","pubmed","27888305","create date:2016/11/27 | first author:Vreeker GC",
"Fab glycosylation of immunoglobulin G does not associate with improvement of rheumatoid arthritis during pregnancy.","/pubmed/27887659","Bondt A, Wuhrer M, Kuijper TM, Hazes JM, Dolhain RJ.","Arthritis Res Ther. 2016 Nov 25;18(1):274.","Arthritis Res Ther.  2016","PubMed","citation","PMID:27887659 | PMCID:PMC5123206","pubmed","27887659","create date:2016/11/27 | first author:Bondt A",
"Characterisation, degradation and regeneration of luminescent Ag(29) clusters in solution.","/pubmed/27878182","van der Linden M, Barendregt A, van Bunningen AJ, Chin PT, Thies-Weesie D, de Groot FM, Meijerink A.","Nanoscale. 2016 Dec 1;8(47):19901-19909.","Nanoscale.  2016","PubMed","citation","PMID:27878182","pubmed","27878182","create date:2016/11/24 | first author:van der Linden M",
"Prognostic Metabolite Biomarkers for Soft Tissue Sarcomas Discovered by Mass Spectrometry Imaging.","/pubmed/27873216","Lou S, Balluff B, Cleven AH, Bovée JV, McDonnell LA.","J Am Soc Mass Spectrom. 2017 Feb;28(2):376-383. doi: 10.1007/s13361-016-1544-4. Epub 2016 Nov 21.","J Am Soc Mass Spectrom.  2017","PubMed","citation","PMID:27873216 | PMCID:PMC5227002","pubmed","27873216","create date:2016/11/23 | first author:Lou S",
"Multi-level glyco-engineering techniques to generate IgG with defined Fc-glycans.","/pubmed/27872474","Dekkers G, Plomp R, Koeleman CA, Visser R, von Horsten HH, Sandig V, Rispens T, Wuhrer M, Vidarsson G.","Sci Rep. 2016 Nov 22;6:36964. doi: 10.1038/srep36964.","Sci Rep.  2016","PubMed","citation","PMID:27872474 | PMCID:PMC5131652","pubmed","27872474","create date:2016/11/23 | first author:Dekkers G",
"A systems study reveals concurrent activation of AMPK and mTOR by amino acids.","/pubmed/27869123","Dalle Pezze P, Ruf S, Sonntag AG, Langelaar-Makkinje M, Hall P, Heberle AM, Razquin Navas P, van Eunen K, Tölle RC, Schwarz JJ, Wiese H, Warscheid B, Deitersen J, Stork B, Fäßler E, Schäuble S, Hahn U, Horvatovich P, Shanley DP, Thedieck K.","Nat Commun. 2016 Nov 21;7:13254. doi: 10.1038/ncomms13254.","Nat Commun.  2016","PubMed","citation","PMID:27869123 | PMCID:PMC5121333","pubmed","27869123","create date:2016/11/22 | first author:Dalle Pezze P",
"A large fraction of HLA class I ligands are proteasome-generated spliced peptides.","/pubmed/27846572","Liepe J, Marino F, Sidney J, Jeko A, Bunting DE, Sette A, Kloetzel PM, Stumpf MP, Heck AJ, Mishto M.","Science. 2016 Oct 21;354(6310):354-358. Epub 2016 Oct 20.","Science.  2016","PubMed","citation","PMID:27846572","pubmed","27846572","create date:2016/11/16 | first author:Liepe J",
"Interspecies Interactions between Clostridium difficile and Candida albicans.","/pubmed/27840850","van Leeuwen PT, van der Peet JM, Bikker FJ, Hoogenkamp MA, Oliveira Paiva AM, Kostidis S, Mayboroda OA, Smits WK, Krom BP.","mSphere. 2016 Nov 9;1(6). pii: e00187-16. eCollection 2016 Nov-Dec.","mSphere.  2016","PubMed","citation","PMID:27840850 | PMCID:PMC5103046","pubmed","27840850","create date:2016/11/15 | first author:van Leeuwen PT",
"Classification for Longevity Potential: The Use of Novel Biomarkers.","/pubmed/27840811","Beekman M, Uh HW, van Heemst D, Wuhrer M, Ruhaak LR, Gonzalez-Covarrubias V, Hankemeier T, Houwing-Duistermaat JJ, Slagboom PE.","Front Public Health. 2016 Oct 28;4:233. eCollection 2016.","Front Public Health.  2016","PubMed","citation","PMID:27840811 | PMCID:PMC5083840","pubmed","27840811","create date:2016/11/15 | first author:Beekman M",
"EGFR Dynamics Change during Activation in Native Membranes as Revealed by NMR.","/pubmed/27839865","Kaplan M, Narasimhan S, de Heus C, Mance D, van Doorn S, Houben K, Popov-Čeleketić D, Damman R, Katrukha EA, Jain P, Geerts WJ, Heck AJ, Folkers GE, Kapitein LC, Lemeer S, van Bergen En Henegouwen PM, Baldus M.","Cell. 2016 Nov 17;167(5):1241-1251.e11. doi: 10.1016/j.cell.2016.10.038. Epub 2016 Nov 10.","Cell.  2016","PubMed","citation","PMID:27839865","pubmed","27839865","create date:2016/11/15 | first author:Kaplan M",
"Hybrid mass spectrometry approaches in glycoprotein analysis and their usage in scoring biosimilarity.","/pubmed/27824045","Yang Y, Liu F, Franc V, Halim LA, Schellekens H, Heck AJ.","Nat Commun. 2016 Nov 8;7:13397. doi: 10.1038/ncomms13397.","Nat Commun.  2016","PubMed","citation","PMID:27824045 | PMCID:PMC5105167","pubmed","27824045","create date:2016/11/09 | first author:Yang Y",
"Regulation of autoantibody activity by the IL-23-T(H)17 axis determines the onset of autoimmune disease.","/pubmed/27820809","Pfeifle R, Rothe T, Ipseiz N, Scherer HU, Culemann S, Harre U, Ackermann JA, Seefried M, Kleyer A, Uderhardt S, Haugg B, Hueber AJ, Daum P, Heidkamp GF, Ge C, Böhm S, Lux A, Schuh W, Magorivska I, Nandakumar KS, Lönnblom E, Becker C, et al.","Nat Immunol. 2017 Jan;18(1):104-113. doi: 10.1038/ni.3579. Epub 2016 Nov 7.","Nat Immunol.  2017","PubMed","citation","PMID:27820809 | PMCID:PMC5164937","pubmed","27820809","create date:2016/11/08 | first author:Pfeifle R",
"Expression and characterization of recombinant chicken mannose binding lectin.","/pubmed/27817988","Zhang W, van Eijk M, Guo H, van Dijk A, Bleijerveld OB, Verheije MH, Wang G, Haagsman HP, Veldhuizen EJ.","Immunobiology. 2017 Mar;222(3):518-528. doi: 10.1016/j.imbio.2016.10.019. Epub 2016 Oct 29.","Immunobiology.  2017","PubMed","citation","PMID:27817988","pubmed","27817988","create date:2016/11/08 | first author:Zhang W",
"Set of Novel Automated Quantitative Microproteomics Protocols for Small Sample Amounts and Its Application to Kidney Tissue Substructures.","/pubmed/27809536","de Graaf EL, Pellegrini D, McDonnell LA.","J Proteome Res. 2016 Dec 2;15(12):4722-4730. Epub 2016 Nov 10.","J Proteome Res.  2016","PubMed","citation","PMID:27809536","pubmed","27809536","create date:2016/11/05 | first author:de Graaf EL",
"Association Between Type-specific HPV Infections and hTERT DNA Methylation in Patients with Invasive Cervical Cancer.","/pubmed/27807071","Molano M, Moreno-Acosta P, Morales N, Burgos M, Buitrago L, Gamboa O, Alvarez R, Garland SM, Tabrizi SN, Steenbergen RD, Mejía JC.","Cancer Genomics Proteomics. 2016 11-12;13(6):483-491.","Cancer Genomics Proteomics.  2016","PubMed","citation","PMID:27807071 | PMCID:PMC5219922","pubmed","27807071","create date:2016/11/04 | first author:Molano M",
"The whipworm (Trichuris suis) secretes prostaglandin E2 to suppress proinflammatory properties in human dendritic cells.","/pubmed/27806992","Laan LC, Williams AR, Stavenhagen K, Giera M, Kooij G, Vlasakov I, Kalay H, Kringel H, Nejsum P, Thamsborg SM, Wuhrer M, Dijkstra CD, Cummings RD, van Die I.","FASEB J. 2017 Feb;31(2):719-731. doi: 10.1096/fj.201600841R. Epub 2016 Nov 2.","FASEB J.  2017","PubMed","citation","PMID:27806992 | PMCID:PMC5240662","pubmed","27806992","create date:2016/11/04 | first author:Laan LC",
"Role of TGF Beta and PPAR Alpha Signaling Pathways in Radiation Response of Locally Exposed Heart: Integrated Global Transcriptomics and Proteomics Analysis.","/pubmed/27805817","Subramanian V, Seemann I, Merl-Pham J, Hauck SM, Stewart FA, Atkinson MJ, Tapio S, Azimzadeh O.","J Proteome Res. 2017 Jan 6;16(1):307-318. doi: 10.1021/acs.jproteome.6b00795. Epub 2016 Nov 18.","J Proteome Res.  2017","PubMed","citation","PMID:27805817","pubmed","27805817","create date:2016/11/03 | first author:Subramanian V",
"Multi-OMIC profiling of survival and metabolic signaling networks in cells subjected to photodynamic therapy.","/pubmed/27803950","Weijer R, Clavier S, Zaal EA, Pijls MM, van Kooten RT, Vermaas K, Leen R, Jongejan A, Moerland PD, van Kampen AH, van Kuilenburg AB, Berkers CR, Lemeer S, Heger M.","Cell Mol Life Sci. 2017 Mar;74(6):1133-1151. doi: 10.1007/s00018-016-2401-0. Epub 2016 Nov 1.","Cell Mol Life Sci.  2017","PubMed","citation","PMID:27803950 | PMCID:PMC5309296","pubmed","27803950","create date:2016/11/03 | first author:Weijer R",
"Techniques used for the isolation and characterization of extracellular vesicles: results of a worldwide survey.","/pubmed/27802845","Gardiner C, Di Vizio D, Sahoo S, Théry C, Witwer KW, Wauben M, Hill AF.","J Extracell Vesicles. 2016 Oct 31;5:32945. doi: 10.3402/jev.v5.32945. eCollection 2016.","J Extracell Vesicles.  2016","PubMed","citation","PMID:27802845 | PMCID:PMC5090131","pubmed","27802845","create date:2016/11/03 | first author:Gardiner C",
"Comprehensive Proteomic Analysis of Human Milk-derived Extracellular Vesicles Unveils a Novel Functional Proteome Distinct from Other Milk Components.","/pubmed/27601599","van Herwijnen MJ, Zonneveld MI, Goerdayal S, Nolte-'t Hoen EN, Garssen J, Stahl B, Maarten Altelaar AF, Redegeld FA, Wauben MH.","Mol Cell Proteomics. 2016 Nov;15(11):3412-3423. Epub 2016 Sep 6.","Mol Cell Proteomics.  2016","PubMed","citation","PMID:27601599 | PMCID:PMC5098039","pubmed","27601599","create date:2016/11/03 | first author:van Herwijnen MJ",
"Proteasome inhibitor-adapted myeloma cells are largely independent from proteasome activity and show complex proteomic changes, in particular in redox and energy metabolism.","/pubmed/27118406","Soriano GP, Besse L, Li N, Kraus M, Besse A, Meeuwenoord N, Bader J, Everts B, den Dulk H, Overkleeft HS, Florea BI, Driessen C.","Leukemia. 2016 Nov;30(11):2198-2207. doi: 10.1038/leu.2016.102. Epub 2016 Apr 27.","Leukemia.  2016","PubMed","citation","PMID:27118406 | PMCID:PMC5097071","pubmed","27118406","create date:2016/11/03 | first author:Soriano GP",
"Prospective applications of ultrahigh resolution proteomics in clinical mass spectrometry.","/pubmed/27798968","Ruhaak LR, van der Burgt YE, Cobbaert CM.","Expert Rev Proteomics. 2016 Dec;13(12):1063-1071. Epub 2016 Nov 7.","Expert Rev Proteomics.  2016","PubMed","citation","PMID:27798968","pubmed","27798968","create date:2016/11/02 | first author:Ruhaak LR",
"The diverse and expanding role of mass spectrometry in structural and molecular biology.","/pubmed/27797822","Lössl P, van de Waterbeemd M, Heck AJ.","EMBO J. 2016 Dec 15;35(24):2634-2657. Epub 2016 Oct 26. Review.","EMBO J.  2016","PubMed","citation","PMID:27797822 | PMCID:PMC5167345","pubmed","27797822","create date:2016/11/01 | first author:Lössl P",
"A humanized yeast proteasome identifies unique binding modes of inhibitors for the immunosubunit β5i.","/pubmed/27789522","Huber EM, Heinemeyer W, de Bruin G, Overkleeft HS, Groll M.","EMBO J. 2016 Dec 1;35(23):2602-2613. Epub 2016 Oct 27.","EMBO J.  2016","PubMed","citation","PMID:27789522 | PMCID:PMC5283606","pubmed","27789522","create date:2016/11/01 | first author:Huber EM",
"In-Source Decay and Pseudo-MS(3) of Peptide and Protein Ions Using Liquid AP-MALDI.","/pubmed/27752913","Ait-Belkacem R, Dilillo M, Pellegrini D, Yadav A, de Graaf EL, McDonnell LA.","J Am Soc Mass Spectrom. 2016 Dec;27(12):2075-2079. Epub 2016 Oct 17.","J Am Soc Mass Spectrom.  2016","PubMed","citation","PMID:27752913 | PMCID:PMC5088222","pubmed","27752913","create date:2016/11/01 | first author:Ait-Belkacem R",
"Deregulation of focal adhesion formation and cytoskeletal tension due to loss of A-type lamins.","/pubmed/27791462","Corne TDJ, Sieprath T, Vandenbussche J, Mohammed D, Te Lindert M, Gevaert K, Gabriele S, Wolf K, De Vos WH.","Cell Adh Migr. 2016 Oct 28:1-17. doi: 10.1080/19336918.2016.1247144. [Epub ahead of print]","Cell Adh Migr.  2016","PubMed","citation","PMID:27791462","pubmed","27791462","create date:2016/10/30 | first author:Corne TDJ",
"Daptomycin inhibits cell envelope synthesis by interfering with fluid membrane microdomains.","/pubmed/27791134","Müller A, Wenzel M, Strahl H, Grein F, Saaki TN, Kohl B, Siersma T, Bandow JE, Sahl HG, Schneider T, Hamoen LW.","Proc Natl Acad Sci U S A. 2016 Oct 24. pii: 201611173. [Epub ahead of print]","Proc Natl Acad Sci U S A.  2016","PubMed","citation","PMID:27791134 | PMCID:PMC5111643","pubmed","27791134","create date:2016/10/30 | first author:Müller A",
"Data-driven identification of prognostic tumor subpopulations using spatially mapped t-SNE of mass spectrometry imaging data.","/pubmed/27791011","Abdelmoula WM, Balluff B, Englert S, Dijkstra J, Reinders MJ, Walch A, McDonnell LA, Lelieveldt BP.","Proc Natl Acad Sci U S A. 2016 Oct 25;113(43):12244-12249. Epub 2016 Oct 10.","Proc Natl Acad Sci U S A.  2016","PubMed","citation","PMID:27791011 | PMCID:PMC5087072","pubmed","27791011","create date:2016/10/30 | first author:Abdelmoula WM",
"Recent advances in liquid-phase separations for clinical metabolomics.","/pubmed/27790840","Kohler I, Giera M.","J Sep Sci. 2017 Jan;40(1):93-108. doi: 10.1002/jssc.201600981. Epub 2016 Nov 28. Review.","J Sep Sci.  2017","PubMed","citation","PMID:27790840","pubmed","27790840","create date:2016/10/30 | first author:Kohler I",
"Antimicrobial Activity of Cationic Antimicrobial Peptides against Gram-Positives: Current Progress Made in Understanding the Mode of Action and the Response of Bacteria.","/pubmed/27790614","Omardien S, Brul S, Zaat SA.","Front Cell Dev Biol. 2016 Oct 14;4:111. eCollection 2016. Review.","Front Cell Dev Biol.  2016","PubMed","citation","PMID:27790614 | PMCID:PMC5063857","pubmed","27790614","create date:2016/10/30 | first author:Omardien S",
"The Influence of Sporulation Conditions on the Spore Coat Protein Composition of Bacillus subtilis Spores.","/pubmed/27790212","Abhyankar WR, Kamphorst K, Swarge BN, van Veen H, van der Wel NN, Brul S, de Koster CG, de Koning LJ.","Front Microbiol. 2016 Oct 13;7:1636. eCollection 2016.","Front Microbiol.  2016","PubMed","citation","PMID:27790212 | PMCID:PMC5061772","pubmed","27790212","create date:2016/10/30 | first author:Abhyankar WR",
"HASE: Framework for efficient high-dimensional association analyses.","/pubmed/27782180","Roshchupkin GV, Adams HH, Vernooij MW, Hofman A, Van Duijn CM, Ikram MA, Niessen WJ.","Sci Rep. 2016 Oct 26;6:36076. doi: 10.1038/srep36076.","Sci Rep.  2016","PubMed","citation","PMID:27782180 | PMCID:PMC5080584","pubmed","27782180","create date:2016/10/27 | first author:Roshchupkin GV",
"Influence of pre-harvest calcium, potassium and triazole application on the proteome of apple at harvest.","/pubmed/26865255","Buts K, Hertog ML, Ho QT, America AH, Cordewener J, Vercammen J, Carpentier SC, Nicolai B.","J Sci Food Agric. 2016 Dec;96(15):4984-4993. doi: 10.1002/jsfa.7664. Epub 2016 Mar 11.","J Sci Food Agric.  2016","PubMed","citation","PMID:26865255","pubmed","26865255","create date:2016/10/27 | first author:Buts K",
"Activity-Dependent Photoaffinity Labeling of Metalloproteases.","/pubmed/27778284","Prely L, Klein T, Geurink PP, Paal K, Overkleeft HS, Bischoff R.","Methods Mol Biol. 2017;1491:103-111.","Methods Mol Biol.  2017","PubMed","citation","PMID:27778284","pubmed","27778284","create date:2016/10/26 | first author:Prely L",
"High-Throughput Proteomics Reveals the Unicellular Roots of Animal Phosphosignaling and Cell Differentiation.","/pubmed/27746046","Sebé-Pedrós A, Peña MI, Capella-Gutiérrez S, Antó M, Gabaldón T, Ruiz-Trillo I, Sabidó E.","Dev Cell. 2016 Oct 24;39(2):186-197. doi: 10.1016/j.devcel.2016.09.019. Epub 2016 Oct 13.","Dev Cell.  2016","PubMed","citation","PMID:27746046","pubmed","27746046","create date:2016/10/26 | first author:Sebé-Pedrós A",
"3-D imaging mass spectrometry of protein distributions in mouse Neurofibromatosis 1 (NF1)-associated optic glioma.","/pubmed/26883872","Anderson DM, Van de Plas R, Rose KL, Hill S, Schey KL, Solga AC, Gutmann DH, Caprioli RM.","J Proteomics. 2016 Oct 21;149:77-84. doi: 10.1016/j.jprot.2016.02.004. Epub 2016 Feb 13.","J Proteomics.  2016","PubMed","citation","PMID:26883872 | PMCID:PMC4983271","pubmed","26883872","create date:2016/10/26 | first author:Anderson DM",
"Generation of CD20-specific TCRs for TCR gene therapy of CD20low B-cell malignancies insusceptible to CD20-targeting antibodies.","/pubmed/27776339","Jahn L, van der Steen DM, Hagedoorn RS, Hombrink P, Kester MG, Schoonakker MP, de Ridder D, van Veelen PA, Falkenburg JH, Heemskerk MH.","Oncotarget. 2016 Nov 22;7(47):77021-77037. doi: 10.18632/oncotarget.12778.","Oncotarget.  2016","PubMed","citation","PMID:27776339 | PMCID:PMC5363567","pubmed","27776339","create date:2016/10/25 | first author:Jahn L",
