Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"A Focused Multiple Reaction Monitoring (MRM) Quantitative Method for Bioactive Grapevine Stilbenes by Ultra-High-Performance Liquid Chromatography Coupled to Triple-Quadrupole Mass Spectrometry (UHPLC-QqQ).","/pubmed/28272361","Hurtado-Gaitán E, Sellés-Marchart S, Martínez-Márquez A, Samper-Herrero A, Bru-Martínez R.","Molecules. 2017 Mar 7;22(3). pii: E418. doi: 10.3390/molecules22030418.","Molecules.  2017","PubMed","citation","PMID:28272361","pubmed","28272361","create date:2017/03/09 | first author:Hurtado-Gaitán E",
"Toward a Taxonomy for Multi-Omics Science? Terminology Development for Whole Genome Study Approaches by Omics Technology and Hierarchy.","/pubmed/28271979","Pirih N, Kunej T.","OMICS. 2017 Jan;21(1):1-16. doi: 10.1089/omi.2016.0144.","OMICS.  2017","PubMed","citation","PMID:28271979","pubmed","28271979","create date:2017/03/09 | first author:Pirih N",
"Temperature-Induced Remodeling of the Photosynthetic Machinery Tunes Photosynthesis in the Thermophilic Alga Cyanidioschyzon merolae.","/pubmed/28270628","Nikolova D, Weber D, Scholz M, Bald T, Scharsack JP, Hippler M.","Plant Physiol. 2017 May;174(1):35-46. doi: 10.1104/pp.17.00110. Epub 2017 Mar 7.","Plant Physiol.  2017","PubMed","citation","PMID:28270628 | PMCID:PMC5411153","pubmed","28270628","create date:2017/03/09 | first author:Nikolova D",
"Phosphoproteins in extracellular vesicles as candidate markers for breast cancer.","/pubmed/28270605","Chen IH, Xue L, Hsu CC, Paez JS, Pan L, Andaluz H, Wendt MK, Iliuk AB, Zhu JK, Tao WA.","Proc Natl Acad Sci U S A. 2017 Mar 21;114(12):3175-3180. doi: 10.1073/pnas.1618088114. Epub 2017 Mar 7.","Proc Natl Acad Sci U S A.  2017","PubMed","citation","PMID:28270605 | PMCID:PMC5373352","pubmed","28270605","create date:2017/03/09 | first author:Chen IH",
"Post-transcriptional regulation of fruit ripening and disease resistance in tomato by the vacuolar protease SlVPE3.","/pubmed/28270225","Wang W, Cai J, Wang P, Tian S, Qin G.","Genome Biol. 2017 Mar 7;18(1):47. doi: 10.1186/s13059-017-1178-2.","Genome Biol.  2017","PubMed","citation","PMID:28270225 | PMCID:PMC5341188","pubmed","28270225","create date:2017/03/09 | first author:Wang W",
"Key metabolic traits of Pisum sativum maintain cell vitality during Didymella pinodes infection: cultivar resistance and the microsymbionts' influence.","/pubmed/28268116","Turetschek R, Desalegn G, Epple T, Kaul HP, Wienkoop S.","J Proteomics. 2017 Mar 6. pii: S1874-3919(17)30075-1. doi: 10.1016/j.jprot.2017.03.001. [Epub ahead of print]","J Proteomics.  2017","PubMed","citation","PMID:28268116","pubmed","28268116","create date:2017/03/08 | first author:Turetschek R",
"A zinc finger protein, interacted with cyclophilin, affects root development via IAA pathway in rice.","/pubmed/28267270","Cui P, Liu H, Ruan S, Ali B, Gill RA, Ma H, Zheng Z, Zhou W.","J Integr Plant Biol. 2017 Jul;59(7):496-505. doi: 10.1111/jipb.12531. Epub 2017 May 3.","J Integr Plant Biol.  2017","PubMed","citation","PMID:28267270","pubmed","28267270","create date:2017/03/08 | first author:Cui P",
"Proteomic analysis of oridonin-induced apoptosis in multiple myeloma cells.","/pubmed/28259901","Zhao J, Zhang M, He P, Zhao J, Chen Y, Qi J, Wang Y.","Mol Med Rep. 2017 Apr;15(4):1807-1815. doi: 10.3892/mmr.2017.6213. Epub 2017 Feb 17.","Mol Med Rep.  2017","PubMed","citation","PMID:28259901","pubmed","28259901","create date:2017/03/06 | first author:Zhao J",
"A forward genetic screen identifies a negative regulator of rapid Ca(2+)-dependent cell egress (MS1) in the intracellular parasite Toxoplasma gondii.","/pubmed/28258212","McCoy JM, Stewart RJ, Uboldi AD, Li D, Schröder J, Scott NE, Papenfuss AT, Lehane AM, Foster LJ, Tonkin CJ.","J Biol Chem. 2017 May 5;292(18):7662-7674. doi: 10.1074/jbc.M117.775114. Epub 2017 Mar 3.","J Biol Chem.  2017","PubMed","citation","PMID:28258212 | PMCID:PMC5418062","pubmed","28258212","create date:2017/03/05 | first author:McCoy JM",
"Proteomic Profiling of the Microsomal Root Fraction: Discrimination of Pisum sativum L. Cultivars and Identification of Putative Root Growth Markers.","/pubmed/28257117","Meisrimler CN, Wienkoop S, Lüthje S.","Proteomes. 2017 Mar 2;5(1). pii: E8. doi: 10.3390/proteomes5010008.","Proteomes.  2017","PubMed","citation","PMID:28257117 | PMCID:PMC5372229","pubmed","28257117","create date:2017/03/04 | first author:Meisrimler CN",
"Proteomic Analysis of the Neurotrophic Effect of Gelidium amansii in Primary Cultured Neurons.","/pubmed/28256936","Hannan MA, Mohibbullah M, Hong YK, Moon IS.","J Med Food. 2017 Mar;20(3):279-287. doi: 10.1089/jmf.2016.3848. Epub 2017 Mar 3.","J Med Food.  2017","PubMed","citation","PMID:28256936","pubmed","28256936","create date:2017/03/04 | first author:Hannan MA",
"Determination of Gymnemic Acid I as a Protein Biosynthesis Inhibitor Using Chemical Proteomics.","/pubmed/28256837","Capolupo A, Esposito R, Zampella A, Festa C, Riccio R, Casapullo A, Tosco A, Monti MC.","J Nat Prod. 2017 Apr 28;80(4):909-915. doi: 10.1021/acs.jnatprod.6b00793. Epub 2017 Mar 3.","J Nat Prod.  2017","PubMed","citation","PMID:28256837","pubmed","28256837","create date:2017/03/04 | first author:Capolupo A",
"Nutrigenomics and immune function in fish: new insights from omics technologies.","/pubmed/28254621","Martin SAM, Król E.","Dev Comp Immunol. 2017 Oct;75:86-98. doi: 10.1016/j.dci.2017.02.024. Epub 2017 Feb 28.","Dev Comp Immunol.  2017","PubMed","citation","PMID:28254621 | PMCID:PMC5495911","pubmed","28254621","create date:2017/03/04 | first author:Martin SAM",
"The important functionality of 14-3-3 isoforms in rice roots revealed by affinity chromatography.","/pubmed/28254371","Zhang Z, Zhang Y, Zhao H, Huang F, Zhang Z, Lin W.","J Proteomics. 2017 Mar 31;158:20-30. doi: 10.1016/j.jprot.2017.02.008. Epub 2017 Feb 22.","J Proteomics.  2017","PubMed","citation","PMID:28254371","pubmed","28254371","create date:2017/03/04 | first author:Zhang Z",
"Parallel analysis of Arabidopsis circadian clock mutants reveals different scales of transcriptome and proteome regulation.","/pubmed/28250106","Graf A, Coman D, Uhrig RG, Walsh S, Flis A, Stitt M, Gruissem W.","Open Biol. 2017 Mar;7(3). pii: 160333. doi: 10.1098/rsob.160333.","Open Biol.  2017","PubMed","citation","PMID:28250106 | PMCID:PMC5376707","pubmed","28250106","create date:2017/03/03 | first author:Graf A",
"Effects of Al(3+) and La(3+) Trivalent Metal Ions on Tomato Fruit Proteomes.","/pubmed/28248258","Sangireddy S, Okekeogbu I, Ye Z, Zhou S, Howe KJ, Fish T, Thannhauser TW.","Proteomes. 2017 Feb 11;5(1). pii: E7. doi: 10.3390/proteomes5010007.","Proteomes.  2017","PubMed","citation","PMID:28248258 | PMCID:PMC5372228","pubmed","28248258","create date:2017/03/02 | first author:Sangireddy S",
"Arabidopsis Regenerating Protoplast: A Powerful Model System for Combining the Proteomics of Cell Wall Proteins and the Visualization of Cell Wall Dynamics.","/pubmed/28248244","Yokoyama R, Kuki H, Kuroha T, Nishitani K.","Proteomes. 2016 Nov 17;4(4). pii: E34. doi: 10.3390/proteomes4040034. Review.","Proteomes.  2016","PubMed","citation","PMID:28248244 | PMCID:PMC5260967","pubmed","28248244","create date:2017/03/02 | first author:Yokoyama R",
"Identification of Abiotic Stress Protein Biomarkers by Proteomic Screening of Crop Cultivar Diversity.","/pubmed/28248236","Barkla BJ.","Proteomes. 2016 Sep 8;4(3). pii: E26. doi: 10.3390/proteomes4030026. Review.","Proteomes.  2016","PubMed","citation","PMID:28248236 | PMCID:PMC5217352","pubmed","28248236","create date:2017/03/02 | first author:Barkla BJ",
"Extraction and Characterization of Extracellular Proteins and Their Post-Translational Modifications from Arabidopsis thaliana Suspension Cell Cultures and Seedlings: A Critical Review.","/pubmed/28248235","Ghahremani M, Stigter KA, Plaxton W.","Proteomes. 2016 Sep 1;4(3). pii: E25. doi: 10.3390/proteomes4030025. Review.","Proteomes.  2016","PubMed","citation","PMID:28248235 | PMCID:PMC5217358","pubmed","28248235","create date:2017/03/02 | first author:Ghahremani M",
"Comparative ""Golgi"" Proteome Study of Lolium multiflorum and Populus trichocarpa.","/pubmed/28248233","Ford KL, Chin T, Srivastava V, Zeng W, Doblin MS, Bulone V, Bacic A.","Proteomes. 2016 Jul 20;4(3). pii: E23. doi: 10.3390/proteomes4030023.","Proteomes.  2016","PubMed","citation","PMID:28248233 | PMCID:PMC5217351","pubmed","28248233","create date:2017/03/02 | first author:Ford KL",
"Protein Dynamics in the Plant Extracellular Space.","/pubmed/28248232","Guerra-Guimarães L, Pinheiro C, Chaves I, Barros DR, Ricardo CP.","Proteomes. 2016 Jul 13;4(3). pii: E22. doi: 10.3390/proteomes4030022. Review.","Proteomes.  2016","PubMed","citation","PMID:28248232 | PMCID:PMC5217353","pubmed","28248232","create date:2017/03/02 | first author:Guerra-Guimarães L",
"Understanding the Remodelling of Cell Walls during Brachypodium distachyon Grain Development through a Sub-Cellular Quantitative Proteomic Approach.","/pubmed/28248231","Francin-Allami M, Lollier V, Pavlovic M, San Clemente H, Rogniaux H, Jamet E, Guillon F, Larré C.","Proteomes. 2016 Jun 24;4(3). pii: E21. doi: 10.3390/proteomes4030021.","Proteomes.  2016","PubMed","citation","PMID:28248231 | PMCID:PMC5217356","pubmed","28248231","create date:2017/03/02 | first author:Francin-Allami M",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Mitochondrial Proteome Studies in Seeds during Germination.","/pubmed/28248229","Czarna M, Kolodziejczak M, Janska H.","Proteomes. 2016 Jun 21;4(2). pii: E19. doi: 10.3390/proteomes4020019. Review.","Proteomes.  2016","PubMed","citation","PMID:28248229 | PMCID:PMC5217346","pubmed","28248229","create date:2017/03/02 | first author:Czarna M",
"Comparative Proteomic Analysis of Cotton Fiber Development and Protein Extraction Method Comparison in Late Stage Fibers.","/pubmed/28248216","Mujahid H, Pendarvis K, Reddy JS, Nallamilli BR, Reddy KR, Nanduri B, Peng Z.","Proteomes. 2016 Feb 3;4(1). pii: E7. doi: 10.3390/proteomes4010007.","Proteomes.  2016","PubMed","citation","PMID:28248216 | PMCID:PMC5217364","pubmed","28248216","create date:2017/03/02 | first author:Mujahid H",
"The ancestors of diatoms evolved a unique mitochondrial dehydrogenase to oxidize photorespiratory glycolate.","/pubmed/28247236","Schmitz J, Srikanth NV, Hüdig M, Poschmann G, Lercher MJ, Maurino VG.","Photosynth Res. 2017 May;132(2):183-196. doi: 10.1007/s11120-017-0355-1. Epub 2017 Feb 28.","Photosynth Res.  2017","PubMed","citation","PMID:28247236","pubmed","28247236","create date:2017/03/02 | first author:Schmitz J",
"Analysis of the herbicidal mechanism of 4-hydroxy-3-methoxy cinnamic acid ethyl ester using iTRAQ and real-time PCR.","/pubmed/28242453","Zhang M, Liu C, Yang J, Yang P, Zhang L, Dong J.","J Proteomics. 2017 Apr 21;159:47-53. doi: 10.1016/j.jprot.2017.02.014. Epub 2017 Feb 24.","J Proteomics.  2017","PubMed","citation","PMID:28242453","pubmed","28242453","create date:2017/03/01 | first author:Zhang M",
"Daylily protein constituents of the pollen and stigma a proteomics approach.","/pubmed/28242413","Tremblay RR, Bourassa S, Nehmé B, Calvo EL.","J Plant Physiol. 2017 May;212:1-12. doi: 10.1016/j.jplph.2017.01.006. Epub 2017 Jan 20.","J Plant Physiol.  2017","PubMed","citation","PMID:28242413","pubmed","28242413","create date:2017/03/01 | first author:Tremblay RR",
"Physiological and proteomic analyses of the drought stress response in Amygdalus Mira (Koehne) Yü et Lu roots.","/pubmed/28241796","Cao Y, Luo Q, Tian Y, Meng F.","BMC Plant Biol. 2017 Feb 27;17(1):53. doi: 10.1186/s12870-017-1000-z.","BMC Plant Biol.  2017","PubMed","citation","PMID:28241796 | PMCID:PMC5327565","pubmed","28241796","create date:2017/03/01 | first author:Cao Y",
"Evaluation of Rice Resistance to Southern Rice Black-Streaked Dwarf Virus and Rice Ragged Stunt Virus through Combined Field Tests, Quantitative Real-Time PCR, and Proteome Analysis.","/pubmed/28241456","Wang Z, Yu L, Jin L, Wang W, Zhao Q, Ran L, Li X, Chen Z, Guo R, Wei Y, Yang Z, Liu E, Hu D, Song B.","Viruses. 2017 Feb 22;9(2). pii: E37. doi: 10.3390/v9020037.","Viruses.  2017","PubMed","citation","PMID:28241456 | PMCID:PMC5332956","pubmed","28241456","create date:2017/03/01 | first author:Wang Z",
"Biodegradation of alkaline lignin by Bacillus ligniniphilus L1.","/pubmed/28239416","Zhu D, Zhang P, Xie C, Zhang W, Sun J, Qian WJ, Yang B.","Biotechnol Biofuels. 2017 Feb 21;10:44. doi: 10.1186/s13068-017-0735-y. eCollection 2017.","Biotechnol Biofuels.  2017","PubMed","citation","PMID:28239416 | PMCID:PMC5320714","pubmed","28239416","create date:2017/02/28 | first author:Zhu D",
"Transcriptome analysis and identification of induced genes in the response of Harmonia axyridis to cold hardiness.","/pubmed/28237864","Tang B, Liu XJ, Shi ZK, Shen QD, Xu YX, Wang S, Zhang F, Wang SG.","Comp Biochem Physiol Part D Genomics Proteomics. 2017 Jun;22:78-89. doi: 10.1016/j.cbd.2017.01.004. Epub 2017 Feb 20.","Comp Biochem Physiol Part D Genomics Proteomics.  2017","PubMed","citation","PMID:28237864","pubmed","28237864","create date:2017/02/27 | first author:Tang B",
"GSA and BIGD: Filling the Gap of Bioinformatics Resource and Service in China<sup/>.","/pubmed/28235641","Luo J.","Genomics Proteomics Bioinformatics. 2017 Feb;15(1):11-13. doi: 10.1016/j.gpb.2017.02.001. Epub 2017 Feb 22. No abstract available. ","Genomics Proteomics Bioinformatics.  2017","PubMed","citation","PMID:28235641 | PMCID:PMC5339405","pubmed","28235641","create date:2017/02/27 | first author:Luo J",
"Open sesame: Identification of sesame oil and oil soot ink in organic deposits of Tang Dynasty lamps from Astana necropolis in China.","/pubmed/28234998","Shevchenko A, Yang Y, Knaust A, Verbavatz JM, Mai H, Wang B, Wang C, Shevchenko A.","PLoS One. 2017 Feb 24;12(2):e0158636. doi: 10.1371/journal.pone.0158636. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28234998 | PMCID:PMC5325208","pubmed","28234998","create date:2017/02/25 | first author:Shevchenko A",
"Abiotic Stress Responses and Microbe-Mediated Mitigation in Plants: The Omics Strategies.","/pubmed/28232845","Meena KK, Sorty AM, Bitla UM, Choudhary K, Gupta P, Pareek A, Singh DP, Prabha R, Sahu PK, Gupta VK, Singh HB, Krishanani KK, Minhas PS.","Front Plant Sci. 2017 Feb 9;8:172. doi: 10.3389/fpls.2017.00172. eCollection 2017. Review.","Front Plant Sci.  2017","PubMed","citation","PMID:28232845 | PMCID:PMC5299014","pubmed","28232845","create date:2017/02/25 | first author:Meena KK",
"Label-free quantitative secretome analysis of Xanthomonas oryzae pv. oryzae highlights the involvement of a novel cysteine protease in its pathogenicity.","/pubmed/28232208","Wang Y, Gupta R, Song W, Huh HH, Lee SE, Wu J, Agrawal GK, Rakwal R, Kang KY, Park SR, Kim ST.","J Proteomics. 2017 Feb 21. pii: S1874-3919(17)30060-X. doi: 10.1016/j.jprot.2017.02.012. [Epub ahead of print]","J Proteomics.  2017","PubMed","citation","PMID:28232208","pubmed","28232208","create date:2017/02/25 | first author:Wang Y",
"Plant chromium uptake and transport, physiological effects and recent advances in molecular investigations.","/pubmed/28231506","Gomes MA, Hauser-Davis RA, Suzuki MS, Vitória AP.","Ecotoxicol Environ Saf. 2017 Jun;140:55-64. doi: 10.1016/j.ecoenv.2017.01.042. Epub 2017 Feb 27. Review.","Ecotoxicol Environ Saf.  2017","PubMed","citation","PMID:28231506","pubmed","28231506","create date:2017/02/24 | first author:Gomes MA",
"Mechanism of H(2)S Oxidation by the Dissimilatory Perchlorate-Reducing Microorganism Azospira suillum PS.","/pubmed/28223460","Mehta-Kolte MG, Loutey D, Wang O, Youngblut MD, Hubbard CG, Wetmore KM, Conrad ME, Coates JD.","MBio. 2017 Feb 21;8(1). pii: e02023-16. doi: 10.1128/mBio.02023-16.","MBio.  2017","PubMed","citation","PMID:28223460 | PMCID:PMC5358917","pubmed","28223460","create date:2017/02/23 | first author:Mehta-Kolte MG",
"Isobaric Tags for Relative and Absolute Quantitation Proteomic Analysis of Germinating Barley under Gibberellin and Abscisic Acid Treatments.","/pubmed/28221792","Huang Y, Cai S, Zeng J, Wu D, Zhang G.","J Agric Food Chem. 2017 Mar 15;65(10):2248-2257. doi: 10.1021/acs.jafc.6b04865. Epub 2017 Mar 2.","J Agric Food Chem.  2017","PubMed","citation","PMID:28221792","pubmed","28221792","create date:2017/02/22 | first author:Huang Y",
"Proteomic Analysis Reveals the Positive Effect of Exogenous Spermidine in Tomato Seedlings' Response to High-Temperature Stress.","/pubmed/28220137","Sang Q, Shan X, An Y, Shu S, Sun J, Guo S.","Front Plant Sci. 2017 Feb 6;8:120. doi: 10.3389/fpls.2017.00120. eCollection 2017.","Front Plant Sci.  2017","PubMed","citation","PMID:28220137 | PMCID:PMC5292424","pubmed","28220137","create date:2017/02/22 | first author:Sang Q",
"Identification of responsive proteins in Panonychus citri exposed to abamectin by a proteomic approach.","/pubmed/28219754","Shen XM, Zhong R, Xia WK, Wei D, Ding TB, Liao CY, Niu JZ, Dou W, Wang JJ.","J Proteomics. 2017 Mar 31;158:9-19. doi: 10.1016/j.jprot.2017.01.020. Epub 2017 Feb 20.","J Proteomics.  2017","PubMed","citation","PMID:28219754","pubmed","28219754","create date:2017/02/22 | first author:Shen XM",
"Biochemical characterization of metabolism-based atrazine resistance in Amaranthus tuberculatus and identification of an expressed GST associated with resistance.","/pubmed/28218978","Evans AF Jr, O'Brien SR, Ma R, Hager AG, Riggins CW, Lambert KN, Riechers DE.","Plant Biotechnol J. 2017 Feb 20. doi: 10.1111/pbi.12711. [Epub ahead of print]","Plant Biotechnol J.  2017","PubMed","citation","PMID:28218978","pubmed","28218978","create date:2017/02/22 | first author:Evans AF Jr",
"Assessment of Label-Free Quantification in Discovery Proteomics and Impact of Technological Factors and Natural Variability of Protein Abundance.","/pubmed/28217993","Al Shweiki MR, Mönchgesang S, Majovsky P, Thieme D, Trutschel D, Hoehenwarter W.","J Proteome Res. 2017 Apr 7;16(4):1410-1424. doi: 10.1021/acs.jproteome.6b00645. Epub 2017 Feb 28.","J Proteome Res.  2017","PubMed","citation","PMID:28217993","pubmed","28217993","create date:2017/02/22 | first author:Al Shweiki MR",
"Inactivation of iron-sulfur cluster biogenesis regulator SufR in Synechocystis sp. PCC 6803 induces unique iron-dependent protein-level responses.","/pubmed/28216046","Vuorijoki L, Tiwari A, Kallio P, Aro EM.","Biochim Biophys Acta. 2017 May;1861(5 Pt A):1085-1098. doi: 10.1016/j.bbagen.2017.02.020. Epub 2017 Feb 16.","Biochim Biophys Acta.  2017","PubMed","citation","PMID:28216046","pubmed","28216046","create date:2017/02/22 | first author:Vuorijoki L",
"Overexpression of AtERF019 delays plant growth and senescence, and improves drought tolerance in Arabidopsis.","/pubmed/28204526","Scarpeci TE, Frea VS, Zanor MI, Valle EM.","J Exp Bot. 2017 Jan 1;68(3):673-685. doi: 10.1093/jxb/erw429.","J Exp Bot.  2017","PubMed","citation","PMID:28204526","pubmed","28204526","create date:2017/02/17 | first author:Scarpeci TE",
"Extraction of proteins and preliminary characterization of physicochemical properties in Toona sinensis fruit.","/pubmed/28198502","Li WZ, Han WN, Liu B, Ding SH, Zhang XK, Wang RS.","Genet Mol Res. 2017 Feb 8;16(1). doi: 10.4238/gmr16019177.","Genet Mol Res.  2017","PubMed","citation","PMID:28198502","pubmed","28198502","create date:2017/02/16 | first author:Li WZ",
"A comprehensive proteome map of glandular trichomes of hop (Humulus lupulus L.) female cones: Identification of biosynthetic pathways of the major terpenoid-related compounds and possible transport proteins.","/pubmed/28198089","Champagne A, Boutry M.","Proteomics. 2017 Apr;17(8). doi: 10.1002/pmic.201600411.","Proteomics.  2017","PubMed","citation","PMID:28198089","pubmed","28198089","create date:2017/02/16 | first author:Champagne A",
"Proteomic profiling of mature leaves from oil palm (Elaeis guineensis Jacq.).","/pubmed/28198080","Tan HS, Jacoby RP, Ong-Abdullah M, Taylor NL, Liddell S, Chee WW, Chin CF.","Electrophoresis. 2017 Apr;38(8):1147-1153. doi: 10.1002/elps.201600506. Epub 2017 Mar 2.","Electrophoresis.  2017","PubMed","citation","PMID:28198080","pubmed","28198080","create date:2017/02/16 | first author:Tan HS",
"iTRAQ-based quantitative proteomic analysis of wheat roots in response to salt stress.","/pubmed/28191739","Jiang Q, Li X, Niu F, Sun X, Hu Z, Zhang H.","Proteomics. 2017 Apr;17(8). doi: 10.1002/pmic.201600265. Epub 2017 Mar 21.","Proteomics.  2017","PubMed","citation","PMID:28191739","pubmed","28191739","create date:2017/02/14 | first author:Jiang Q",
"Insights into temperature modulation of the Eucalyptus globulus and Eucalyptus grandis antioxidant and lignification subproteomes.","/pubmed/28190676","de Santana Costa MG, Mazzafera P, Balbuena TS.","Phytochemistry. 2017 May;137:15-23. doi: 10.1016/j.phytochem.2017.01.017. Epub 2017 Feb 10.","Phytochemistry.  2017","PubMed","citation","PMID:28190676","pubmed","28190676","create date:2017/02/14 | first author:de Santana Costa MG",
"Phosphoproteomics: protein phosphorylation in regulation of seed germination and plant growth.","/pubmed/28190389","Yin X, Wang X, Komatsu S.","Curr Protein Pept Sci. 2017 Feb 9. doi: 10.2174/1389203718666170209151048. [Epub ahead of print]","Curr Protein Pept Sci.  2017","PubMed","citation","PMID:28190389","pubmed","28190389","create date:2017/02/14 | first author:Yin X",
"Cultivation of Podospora anserina on soybean hulls results in an efficient enzyme cocktail for plant biomass hydrolysis.","/pubmed/28188936","Mäkelä MR, Bouzid O, Robl D, Post H, Peng M, Heck A, Altelaar M, de Vries RP.","N Biotechnol. 2017 Jul 25;37(Pt B):162-171. doi: 10.1016/j.nbt.2017.02.002. Epub 2017 Feb 7.","N Biotechnol.  2017","PubMed","citation","PMID:28188936","pubmed","28188936","create date:2017/02/12 | first author:Mäkelä MR",
"Identification and In Silico Analysis of Major Redox Modulated Proteins from Brassica juncea Seedlings Using 2D Redox SDS PAGE (2-Dimensional Diagonal Redox Sodium Dodecyl Sulfate Polyacrylamide Gel Electrophoresis).","/pubmed/28185045","Chaurasia SP, Deswal R.","Protein J. 2017 Feb;36(1):64-76. doi: 10.1007/s10930-017-9698-x.","Protein J.  2017","PubMed","citation","PMID:28185045","pubmed","28185045","create date:2017/02/12 | first author:Chaurasia SP",
"Metaproteomics as a Complementary Approach to Gut Microbiota in Health and Disease.","/pubmed/28184370","Petriz BA, Franco OL.","Front Chem. 2017 Jan 26;5:4. doi: 10.3389/fchem.2017.00004. eCollection 2017. Review.","Front Chem.  2017","PubMed","citation","PMID:28184370 | PMCID:PMC5266679","pubmed","28184370","create date:2017/02/12 | first author:Petriz BA",
"Bicarbonate Induced Redox Proteome Changes in Arabidopsis Suspension Cells.","/pubmed/28184230","Yin Z, Balmant K, Geng S, Zhu N, Zhang T, Dufresne C, Dai S, Chen S.","Front Plant Sci. 2017 Jan 26;8:58. doi: 10.3389/fpls.2017.00058. eCollection 2017.","Front Plant Sci.  2017","PubMed","citation","PMID:28184230 | PMCID:PMC5266719","pubmed","28184230","create date:2017/02/12 | first author:Yin Z",
"Chloroplast proteome response to drought stress and recovery in tomato (Solanum lycopersicum L.).","/pubmed/28183294","Tamburino R, Vitale M, Ruggiero A, Sassi M, Sannino L, Arena S, Costa A, Batelli G, Zambrano N, Scaloni A, Grillo S, Scotti N.","BMC Plant Biol. 2017 Feb 10;17(1):40. doi: 10.1186/s12870-017-0971-0.","BMC Plant Biol.  2017","PubMed","citation","PMID:28183294 | PMCID:PMC5301458","pubmed","28183294","create date:2017/02/12 | first author:Tamburino R",
"Proteomics analysis of latex from Hevea brasiliensis (clone RRIM 600).","/pubmed/28177774","Habib MA, Yuen GC, Othman F, Zainudin NN, Latiff AA, Ismail MN.","Biochem Cell Biol. 2017 Apr;95(2):232-242. doi: 10.1139/bcb-2016-0144. Epub 2016 Sep 6.","Biochem Cell Biol.  2017","PubMed","citation","PMID:28177774","pubmed","28177774","create date:2017/02/09 | first author:Habib MA",
"A deletion variant partially complements a porin-less strain of Neurospora crassa.","/pubmed/28177769","Ferens FG, Spicer V, Krokhin OV, Motnenko A, Summers WA, Court DA.","Biochem Cell Biol. 2017 Apr;95(2):318-327. doi: 10.1139/bcb-2016-0166. Epub 2016 Nov 2.","Biochem Cell Biol.  2017","PubMed","citation","PMID:28177769","pubmed","28177769","create date:2017/02/09 | first author:Ferens FG",
"Phylointeractomics reconstructs functional evolution of protein binding.","/pubmed/28176777","Kappei D, Scheibe M, Paszkowski-Rogacz M, Bluhm A, Gossmann TI, Dietz S, Dejung M, Herlyn H, Buchholz F, Mann M, Butter F.","Nat Commun. 2017 Feb 8;8:14334. doi: 10.1038/ncomms14334.","Nat Commun.  2017","PubMed","citation","PMID:28176777 | PMCID:PMC5309834","pubmed","28176777","create date:2017/02/09 | first author:Kappei D",
"The Understanding of the Plant Iron Deficiency Responses in Strategy I Plants and the Role of Ethylene in This Process by Omic Approaches.","/pubmed/28174585","Li W, Lan P.","Front Plant Sci. 2017 Jan 24;8:40. doi: 10.3389/fpls.2017.00040. eCollection 2017. Review.","Front Plant Sci.  2017","PubMed","citation","PMID:28174585 | PMCID:PMC5259694","pubmed","28174585","create date:2017/02/09 | first author:Li W",
"Design principles of autocatalytic cycles constrain enzyme kinetics and force low substrate saturation at flux branch points.","/pubmed/28169831","Barenholz U, Davidi D, Reznik E, Bar-On Y, Antonovsky N, Noor E, Milo R.","Elife. 2017 Feb 7;6. pii: e20667. doi: 10.7554/eLife.20667.","Elife.  2017","PubMed","citation","PMID:28169831 | PMCID:PMC5333975","pubmed","28169831","create date:2017/02/09 | first author:Barenholz U",
"ISSLS PRIZE IN CLINICAL SCIENCE 2017: Is infection the possible initiator of disc disease? An insight from proteomic analysis.","/pubmed/28168343","Rajasekaran S, Tangavel C, Aiyer SN, Nayagam SM, Raveendran M, Demonte NL, Subbaiah P, Kanna R, Shetty AP, Dharmalingam K.","Eur Spine J. 2017 May;26(5):1384-1400. doi: 10.1007/s00586-017-4972-3. Epub 2017 Feb 6.","Eur Spine J.  2017","PubMed","citation","PMID:28168343","pubmed","28168343","create date:2017/02/09 | first author:Rajasekaran S",
"Flavonol-induced changes in PIN2 polarity and auxin transport in the Arabidopsis thaliana rol1-2 mutant require phosphatase activity.","/pubmed/28165500","Kuhn BM, Nodzyński T, Errafi S, Bucher R, Gupta S, Aryal B, Dobrev P, Bigler L, Geisler M, Zažímalová E, Friml J, Ringli C.","Sci Rep. 2017 Feb 6;7:41906. doi: 10.1038/srep41906.","Sci Rep.  2017","PubMed","citation","PMID:28165500 | PMCID:PMC5292950","pubmed","28165500","create date:2017/02/07 | first author:Kuhn BM",
"Proteolysis of chloroplast proteins is responsible for accumulation of free amino acids in dark-treated tea (Camellia sinensis) leaves.","/pubmed/28163235","Chen Y, Fu X, Mei X, Zhou Y, Cheng S, Zeng L, Dong F, Yang Z.","J Proteomics. 2017 Mar 22;157:10-17. doi: 10.1016/j.jprot.2017.01.017. Epub 2017 Feb 2.","J Proteomics.  2017","PubMed","citation","PMID:28163235","pubmed","28163235","create date:2017/02/07 | first author:Chen Y",
