Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Cryptic amyloidogenic elements in mutant NEFH causing Charcot-Marie-Tooth 2 trigger aggresome formation and neuronal death.","/pubmed/28709447","Jacquier A, Delorme C, Belotti E, Juntas-Morales R, Solé G, Dubourg O, Giroux M, Maurage CA, Castellani V, Rebelo A, Abrams A, Züchner S, Stojkovic T, Schaeffer L, Latour P.","Acta Neuropathol Commun. 2017 Jul 14;5(1):55. doi: 10.1186/s40478-017-0457-1.","Acta Neuropathol Commun.  2017","PubMed","citation","PMID:28709447 | PMCID:PMC5513089","pubmed","28709447","create date:2017/07/16 | first author:Jacquier A",
"Singlet oxygen triggers chloroplast rupture and cell death in the zeaxanthin epoxidase defective mutant aba1 of Arabidopsis thaliana under high light stress.","/pubmed/28709027","Sánchez-Corrionero Á, Sánchez-Vicente I, González-Pérez S, Corrales A, Krieger-Liszkay A, Lorenzo Ó, Arellano JB.","J Plant Physiol. 2017 Sep;216:188-196. doi: 10.1016/j.jplph.2017.06.009. Epub 2017 Jul 4.","J Plant Physiol.  2017","PubMed","citation","PMID:28709027","pubmed","28709027","create date:2017/07/15 | first author:Sánchez-Corrionero Á",
"Relevance of breast MRI in determining the size and focality of invasive breast cancer treated by mastectomy: a prospective study.","/pubmed/28705168","Carin AJ, Molière S, Gabriele V, Lodi M, Thiébaut N, Neuberger K, Mathelin C.","World J Surg Oncol. 2017 Jul 14;15(1):128. doi: 10.1186/s12957-017-1197-1.","World J Surg Oncol.  2017","PubMed","citation","PMID:28705168 | PMCID:PMC5513043","pubmed","28705168","create date:2017/07/15 | first author:Carin AJ",
"Phenotypic and genomic comparison of Mycobacterium aurum and surrogate model species to Mycobacterium tuberculosis: implications for drug discovery.","/pubmed/28705154","Namouchi A, Cimino M, Favre-Rochex S, Charles P, Gicquel B.","BMC Genomics. 2017 Jul 13;18(1):530. doi: 10.1186/s12864-017-3924-y.","BMC Genomics.  2017","PubMed","citation","PMID:28705154 | PMCID:PMC5508667","pubmed","28705154","create date:2017/07/15 | first author:Namouchi A",
"The collαgen III fibril has a ""flexi-rod"" structure of flexible sequences interspersed with rigid bioactive domains including two with hemostatic roles.","/pubmed/28704418","Parkin JD, San Antonio JD, Persikov AV, Dagher H, Dalgleish R, Jensen ST, Jeunemaitre X, Savige J.","PLoS One. 2017 Jul 13;12(7):e0175582. doi: 10.1371/journal.pone.0175582. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28704418 | PMCID:PMC5509119","pubmed","28704418","create date:2017/07/14 | first author:Parkin JD",
"'Khoudiadiopia massiliensis' gen. nov., sp. nov., strain Marseille-P2746T(T), a new bacterial genus isolated from the female genital tract.","/pubmed/28702202","Diop A, Raoult D, Fenollar F, Fournier PE.","New Microbes New Infect. 2017 Jun 8;19:60-61. doi: 10.1016/j.nmni.2017.06.002. eCollection 2017 Sep.","New Microbes New Infect.  2017","PubMed","citation","PMID:28702202 | PMCID:PMC5496486","pubmed","28702202","create date:2017/07/14 | first author:Diop A",
"Cholangiocytes act as facultative liver stem cells during impaired hepatocyte regeneration.","/pubmed/28700576","Raven A, Lu WY, Man TY, Ferreira-Gonzalez S, O'Duibhir E, Dwyer BJ, Thomson JP, Meehan RR, Bogorad R, Koteliansky V, Kotelevtsev Y, Ffrench-Constant C, Boulter L, Forbes SJ.","Nature. 2017 Jul 20;547(7663):350-354. doi: 10.1038/nature23015. Epub 2017 Jul 12.","Nature.  2017","PubMed","citation","PMID:28700576 | PMCID:PMC5522613","pubmed","28700576","create date:2017/07/13 | first author:Raven A",
"Effect of insulin infusion line on glycaemic variability in a perioperative high dependency unit (HDU): a prospective randomised controlled trial.","/pubmed/28699150","Genay S, Décaudin B, Ethgen S, Alluin A, Babol E, Labreuche J, Behal H, Vantyghem MC, Odou P, Lebuffe G.","Ann Intensive Care. 2017 Dec;7(1):74. doi: 10.1186/s13613-017-0298-x. Epub 2017 Jul 11.","Ann Intensive Care.  2017","PubMed","citation","PMID:28699150 | PMCID:PMC5505889","pubmed","28699150","create date:2017/07/13 | first author:Genay S",
"Human Platelet Lysate versus Fetal Calf Serum: These Supplements Do Not Select for Different Mesenchymal Stromal Cells.","/pubmed/28698620","Fernandez-Rebollo E, Mentrup B, Ebert R, Franzen J, Abagnale G, Sieben T, Ostrowska A, Hoffmann P, Roux PF, Rath B, Goodhardt M, Lemaitre JM, Bischof O, Jakob F, Wagner W.","Sci Rep. 2017 Jul 11;7(1):5132. doi: 10.1038/s41598-017-05207-1.","Sci Rep.  2017","PubMed","citation","PMID:28698620 | PMCID:PMC5506010","pubmed","28698620","create date:2017/07/13 | first author:Fernandez-Rebollo E",
"Comparative genomic analysis of Acinetobacter strains isolated from murine colonic crypts.","/pubmed/28697749","Saffarian A, Touchon M, Mulet C, Tournebize R, Passet V, Brisse S, Rocha EPC, Sansonetti PJ, Pédron T.","BMC Genomics. 2017 Jul 11;18(1):525. doi: 10.1186/s12864-017-3925-x.","BMC Genomics.  2017","PubMed","citation","PMID:28697749 | PMCID:PMC5505149","pubmed","28697749","create date:2017/07/13 | first author:Saffarian A",
"A Lectin Receptor-Like Kinase Mediates Pattern-Triggered Salicylic Acid Signaling.","/pubmed/28696275","Luo X, Xu N, Huang J, Gao F, Zou H, Boudsocq M, Coaker G, Liu J.","Plant Physiol. 2017 Aug;174(4):2501-2514. doi: 10.1104/pp.17.00404. Epub 2017 Jul 10.","Plant Physiol.  2017","PubMed","citation","PMID:28696275 | PMCID:PMC5543950","pubmed","28696275","create date:2017/07/12 | first author:Luo X",
"Vorinostat and Mithramycin A in combination therapy as an interesting strategy for the treatment of Sézary T lymphoma: a transcriptomic approach.","/pubmed/28695331","Ragheb R, Venton G, Chelbi R, Bonnet N, Le Treut T, Ivanov V, Mercier C, Poulin P, Beaufils N, Gabert J, Suchon P, Rihet P, Loriod B, Kahn-Perlès B, Costello RT.","Arch Dermatol Res. 2017 Jul 10. doi: 10.1007/s00403-017-1761-0. [Epub ahead of print]","Arch Dermatol Res.  2017","PubMed","citation","PMID:28695331","pubmed","28695331","create date:2017/07/12 | first author:Ragheb R",
"Population genomics of picophytoplankton unveils novel chromosome hypervariability.","/pubmed/28695208","Blanc-Mathieu R, Krasovec M, Hebrard M, Yau S, Desgranges E, Martin J, Schackwitz W, Kuo A, Salin G, Donnadieu C, Desdevises Y, Sanchez-Ferandin S, Moreau H, Rivals E, Grigoriev IV, Grimsley N, Eyre-Walker A, Piganeau G.","Sci Adv. 2017 Jul 5;3(7):e1700239. doi: 10.1126/sciadv.1700239. eCollection 2017 Jul.","Sci Adv.  2017","PubMed","citation","PMID:28695208 | PMCID:PMC5498103","pubmed","28695208","create date:2017/07/12 | first author:Blanc-Mathieu R",
"Comparative Genomics Identifies a Novel Conserved Protein, HpaT, in Proteobacterial Type III Secretion Systems that Do Not Possess the Putative Translocon Protein HrpF.","/pubmed/28694803","Pesce C, Jacobs JM, Berthelot E, Perret M, Vancheva T, Bragard C, Koebnik R.","Front Microbiol. 2017 Jun 26;8:1177. doi: 10.3389/fmicb.2017.01177. eCollection 2017.","Front Microbiol.  2017","PubMed","citation","PMID:28694803 | PMCID:PMC5483457","pubmed","28694803","create date:2017/07/12 | first author:Pesce C",
"Analysis of positive and negative allosteric modulation in metabotropic glutamate receptors 4 and 5 with a dual ligand.","/pubmed/28694498","Dalton JAR, Pin JP, Giraldo J.","Sci Rep. 2017 Jul 10;7(1):4944. doi: 10.1038/s41598-017-05095-5.","Sci Rep.  2017","PubMed","citation","PMID:28694498 | PMCID:PMC5504000","pubmed","28694498","create date:2017/07/12 | first author:Dalton JAR",
"Rare X chromosome abnormalities in systemic lupus erythematosus and Sjögren's syndrome.","/pubmed/28692793","Sharma R, Harris VM, Cavett J, Kurien BT, Liu K, Koelsch KA, Fayaaz A, Chaudhari KS, Radfar L, Lewis D, Stone DU, Kaufman CE, Li S, Segal B, Wallace DJ, Weisman MH, Venuturupalli S, Kelly JA, Pons-Estel B, Jonsson R, Lu X, Gottenberg JE, et al.","Arthritis Rheumatol. 2017 Jul 10. doi: 10.1002/art.40207. [Epub ahead of print]","Arthritis Rheumatol.  2017","PubMed","citation","PMID:28692793","pubmed","28692793","create date:2017/07/12 | first author:Sharma R",
"Deletion of eIF2β lysine stretches creates a dominant negative that affects the translation and proliferation in human cell line: a tool for arresting the cell growth.","/pubmed/28692326","Salton GD, Laurino CCFC, Mega NO, Delgado-Cañedo A, Setterblad N, Carmagnat M, Xavier RM, Cirne-Lima E, Lenz G, Henriques JAP, Laurino JP.","Cancer Biol Ther. 2017 Jul 10:0. doi: 10.1080/15384047.2017.1345383. [Epub ahead of print]","Cancer Biol Ther.  2017","PubMed","citation","PMID:28692326","pubmed","28692326","create date:2017/07/12 | first author:Salton GD",
"MYC is a positive regulator of choline metabolism and impedes mitophagy-dependent necroptosis in diffuse large B-cell lymphoma.","/pubmed/28686226","Xiong J, Wang L, Fei XC, Jiang XF, Zheng Z, Zhao Y, Wang CF, Li B, Chen SJ, Janin A, Gale RP, Zhao WL.","Blood Cancer J. 2017 Jul 7;7(7):e0. doi: 10.1038/bcj.2017.61.","Blood Cancer J.  2017","PubMed","citation","PMID:28686226 | PMCID:PMC5549253","pubmed","28686226","create date:2017/07/08 | first author:Xiong J",
"Arabidopsis ATRX Modulates H3.3 Occupancy and Fine-Tunes Gene Expression.","/pubmed/28684426","Duc C, Benoit M, Détourné G, Simon L, Poulet A, Jung M, Veluchamy A, Latrasse D, Le Goff S, Cotterell S, Tatout C, Benhamed M, Probst AV.","Plant Cell. 2017 Jul;29(7):1773-1793. doi: 10.1105/tpc.16.00877. Epub 2017 Jul 6.","Plant Cell.  2017","PubMed","citation","PMID:28684426 | PMCID:PMC5559740","pubmed","28684426","create date:2017/07/08 | first author:Duc C",
"Physiological and pathophysiological control of synaptic GluN2B-NMDA receptors by the C-terminal domain of amyloid precursor protein.","/pubmed/28682239","Pousinha PA, Mouska X, Raymond EF, Gwizdek C, Dhib G, Poupon G, Zaragosi LE, Giudici C, Bethus I, Pacary E, Willem M, Marie H.","Elife. 2017 Jul 6;6. pii: e25659. doi: 10.7554/eLife.25659.","Elife.  2017","PubMed","citation","PMID:28682239 | PMCID:PMC5544428","pubmed","28682239","create date:2017/07/07 | first author:Pousinha PA",
"Efficiency and specificity of RAAS inhibitors in cardiovascular diseases: how to achieve better end-organ protection?","/pubmed/28680167","Nehme A, Zibara K.","Hypertens Res. 2017 Jul 6. doi: 10.1038/hr.2017.65. [Epub ahead of print] Review.","Hypertens Res.  2017","PubMed","citation","PMID:28680167","pubmed","28680167","create date:2017/07/07 | first author:Nehme A",
"Challenging the Wigglesworthia, Sodalis, Wolbachia symbiosis dogma in tsetse flies: Spiroplasma is present in both laboratory and natural populations.","/pubmed/28680117","Doudoumis V, Blow F, Saridaki A, Augustinos A, Dyer NA, Goodhead I, Solano P, Rayaisse JB, Takac P, Mekonnen S, Parker AG, Abd-Alla AMM, Darby A, Bourtzis K, Tsiamis G.","Sci Rep. 2017 Jul 5;7(1):4699. doi: 10.1038/s41598-017-04740-3.","Sci Rep.  2017","PubMed","citation","PMID:28680117 | PMCID:PMC5498494","pubmed","28680117","create date:2017/07/07 | first author:Doudoumis V",
"Decomposing the Site Frequency Spectrum: The Impact of Tree Topology on Neutrality Tests.","/pubmed/28679545","Ferretti L, Ledda A, Wiehe T, Achaz G, Ramos-Onsins SE.","Genetics. 2017 Jul 5. pii: genetics.116.188763. doi: 10.1534/genetics.116.188763. [Epub ahead of print]","Genetics.  2017","PubMed","citation","PMID:28679545","pubmed","28679545","create date:2017/07/07 | first author:Ferretti L",
"sRNA and cis-antisense sRNA identification in Staphylococcus aureus highlights an unusual sRNA gene cluster with one encoding a secreted peptide.","/pubmed/28676719","Bronsard J, Pascreau G, Sassi M, Mauro T, Augagneur Y, Felden B.","Sci Rep. 2017 Jul 4;7(1):4565. doi: 10.1038/s41598-017-04786-3.","Sci Rep.  2017","PubMed","citation","PMID:28676719 | PMCID:PMC5496865","pubmed","28676719","create date:2017/07/06 | first author:Bronsard J",
"Infravec2: expanding researcher access to insect vector tools and resources.","/pubmed/28673120","Vernick KD.","Pathog Glob Health. 2017 Jul;111(5):217-218. doi: 10.1080/20477724.2017.1347079. Epub 2017 Jul 3. No abstract available. ","Pathog Glob Health.  2017","PubMed","citation","PMID:28673120","pubmed","28673120","create date:2017/07/05 | first author:Vernick KD",
"High precision detection of conserved segments from synteny blocks.","/pubmed/28671949","Lucas JM, Roest Crollius H.","PLoS One. 2017 Jul 3;12(7):e0180198. doi: 10.1371/journal.pone.0180198. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28671949 | PMCID:PMC5495381","pubmed","28671949","create date:2017/07/04 | first author:Lucas JM",
"Gene-environment interactions involving functional variants: Results from the Breast Cancer Association Consortium.","/pubmed/28670784","Barrdahl M, Rudolph A, Hopper JL, Southey MC, Broeks A, Fasching PA, Beckmann MW, Gago-Dominguez M, Castelao JE, Guénel P, Truong T, Bojesen SE, Gapstur SM, Gaudet MM, Brenner H, Arndt V, Brauch H, Hamann U, Mannermaa A, Lambrechts D, Jongen L, Flesch-Janys D, et al.","Int J Cancer. 2017 Jul 3. doi: 10.1002/ijc.30859. [Epub ahead of print]","Int J Cancer.  2017","PubMed","citation","PMID:28670784","pubmed","28670784","create date:2017/07/04 | first author:Barrdahl M",
"Identification of a PVL-negative SCCmec-IVa sublineage of the methicillin-resistant Staphylococcus aureus CC80 lineage: understanding the clonal origin of CA-MRSA.","/pubmed/28668467","Edslev SM, Westh H, Andersen PS, Skov R, Kobayashi N, Bartels MD, Vandenesch F, Petersen A, Worning P, Larsen AR, Stegger M.","Clin Microbiol Infect. 2017 Jun 29. pii: S1198-743X(17)30346-4. doi: 10.1016/j.cmi.2017.06.022. [Epub ahead of print]","Clin Microbiol Infect.  2017","PubMed","citation","PMID:28668467","pubmed","28668467","create date:2017/07/03 | first author:Edslev SM",
"Identification of Protein Secretion Systems in Bacterial Genomes Using MacSyFinder.","/pubmed/28667599","Abby SS, Rocha EPC.","Methods Mol Biol. 2017;1615:1-21. doi: 10.1007/978-1-4939-7033-9_1.","Methods Mol Biol.  2017","PubMed","citation","PMID:28667599","pubmed","28667599","create date:2017/07/02 | first author:Abby SS",
"Small RNA fragments derived from multiple RNA classes - the missing element of multi-omics characteristics of the hepatitis C virus cell culture model.","/pubmed/28666407","Jackowiak P, Hojka-Osinska A, Philips A, Zmienko A, Budzko L, Maillard P, Budkowska A, Figlerowicz M.","BMC Genomics. 2017 Jun 30;18(1):502. doi: 10.1186/s12864-017-3891-3.","BMC Genomics.  2017","PubMed","citation","PMID:28666407 | PMCID:PMC5493846","pubmed","28666407","create date:2017/07/02 | first author:Jackowiak P",
"Draft Genome Sequence of Lactobacillus curvatus FLEC03, a Meat-Borne Isolate from Beef Carpaccio Packaged in a Modified Atmosphere.","/pubmed/28663298","Terán LC, Coeuret G, Raya R, Champomier-Vergès MC, Chaillou S.","Genome Announc. 2017 Jun 29;5(26). pii: e00584-17. doi: 10.1128/genomeA.00584-17.","Genome Announc.  2017","PubMed","citation","PMID:28663298","pubmed","28663298","create date:2017/07/01 | first author:Terán LC",
"Building a tissue-based molecular diagnostic system in heart transplant rejection: The heart Molecular Microscope Diagnostic (MMDx) System.","/pubmed/28662985","Halloran PF, Potena L, Van Huyen JD, Bruneval P, Leone O, Kim DH, Jouven X, Reeve J, Loupy A.","J Heart Lung Transplant. 2017 May 29. pii: S1053-2498(17)31830-2. doi: 10.1016/j.healun.2017.05.029. [Epub ahead of print]","J Heart Lung Transplant.  2017","PubMed","citation","PMID:28662985","pubmed","28662985","create date:2017/07/01 | first author:Halloran PF",
"Yeast lysates carrying the nucleoprotein from measles virus vaccine as a novel subunit vaccine platform to deliver Plasmodium circumsporozoite antigen.","/pubmed/28662722","Jacob D, Ruffie C, Combredet C, Formaglio P, Amino R, Ménard R, Tangy F, Sala M.","Malar J. 2017 Jun 29;16(1):259. doi: 10.1186/s12936-017-1908-7.","Malar J.  2017","PubMed","citation","PMID:28662722 | PMCID:PMC5492716","pubmed","28662722","create date:2017/07/01 | first author:Jacob D",
"Diversity and evolution of mariner-like elements in aphid genomes.","/pubmed/28662628","Bouallègue M, Filée J, Kharrat I, Mezghani-Khemakhem M, Rouault JD, Makni M, Capy P.","BMC Genomics. 2017 Jun 29;18(1):494. doi: 10.1186/s12864-017-3856-6.","BMC Genomics.  2017","PubMed","citation","PMID:28662628 | PMCID:PMC5490172","pubmed","28662628","create date:2017/07/01 | first author:Bouallègue M",
"Phylogeography of coxsackievirus A16 reveals global transmission pathways and recent emergence and spread of a recombinant genogroup.","/pubmed/28659474","Hassel C, Mirand A, Farkas A, Diedrich S, Huemer HP, Peigue-Lafeuille H, Archimbaud C, Henquell C, Bailly JL; HFMD French Study Network..","J Virol. 2017 Jun 28. pii: JVI.00630-17. doi: 10.1128/JVI.00630-17. [Epub ahead of print]","J Virol.  2017","PubMed","citation","PMID:28659474","pubmed","28659474","create date:2017/07/01 | first author:Hassel C",
"MARK4 regulates NLRP3 positioning and inflammasome activation through a microtubule-dependent mechanism.","/pubmed/28656979","Li X, Thome S, Ma X, Amrute-Nayak M, Finigan A, Kitt L, Masters L, James JR, Shi Y, Meng G, Mallat Z.","Nat Commun. 2017 Jun 28;8:15986. doi: 10.1038/ncomms15986.","Nat Commun.  2017","PubMed","citation","PMID:28656979 | PMCID:PMC5493753","pubmed","28656979","create date:2017/06/29 | first author:Li X",
"Functional Annotation of All Salmonid Genomes (FAASG): an international initiative supporting future salmonid research, conservation and aquaculture.","/pubmed/28655320","Macqueen DJ, Primmer CR, Houston RD, Nowak BF, Bernatchez L, Bergseth S, Davidson WS, Gallardo-Escárate C, Goldammer T, Guiguen Y, Iturra P, Kijas JW, Koop BF, Lien S, Maass A, Martin SAM, McGinnity P, Montecino M, Naish KA, Nichols KM, Ólafsson K, Omholt SW, et al.","BMC Genomics. 2017 Jun 27;18(1):484. doi: 10.1186/s12864-017-3862-8.","BMC Genomics.  2017","PubMed","citation","PMID:28655320 | PMCID:PMC5488370","pubmed","28655320","create date:2017/06/29 | first author:Macqueen DJ",
"The pomegranate (Punica granatum L.) genome and the genomics of punicalagin biosynthesis.","/pubmed/28654223","Qin G, Xu C, Ming R, Tang H, Guyot R, Kramer EM, Hu Y, Yi X, Qi Y, Xu X, Gao Z, Pan H, Jian J, Tian Y, Yue Z, Xu Y.","Plant J. 2017 Jun 27. doi: 10.1111/tpj.13625. [Epub ahead of print]","Plant J.  2017","PubMed","citation","PMID:28654223","pubmed","28654223","create date:2017/06/28 | first author:Qin G",
"Extension of the phenotype of biallelic loss-of-function mutations in SLC25A46 to the severe form of pontocerebellar hypoplasia type I.","/pubmed/28653766","Braunisch MC, Gallwitz H, Abicht A, Diebold I, Holinski-Feder E, Van Maldergem L, Lammens M, Kovács-Nagy R, Alhaddad B, Strom TM, Meitinger T, Senderek J, Rudnik-Schöneborn S, Haack TB.","Clin Genet. 2017 Jun 27. doi: 10.1111/cge.13084. [Epub ahead of print]","Clin Genet.  2017","PubMed","citation","PMID:28653766","pubmed","28653766","create date:2017/06/28 | first author:Braunisch MC",
"Improved methods and resources for paramecium genomics: transcription units, gene annotation and gene expression.","/pubmed/28651633","Arnaiz O, Van Dijk E, Bétermier M, Lhuillier-Akakpo M, de Vanssay A, Duharcourt S, Sallet E, Gouzy J, Sperling L.","BMC Genomics. 2017 Jun 26;18(1):483. doi: 10.1186/s12864-017-3887-z.","BMC Genomics.  2017","PubMed","citation","PMID:28651633 | PMCID:PMC5485702","pubmed","28651633","create date:2017/06/28 | first author:Arnaiz O",
"Point-of-care testing for Toxoplasma gondii IgG/IgM using Toxoplasma ICT IgG-IgM test with sera from the United States and implications for developing countries.","/pubmed/28650970","Begeman IJ, Lykins J, Zhou Y, Lai BS, Levigne P, El Bissati K, Boyer K, Withers S, Clouser F, Noble AG, Rabiah P, Swisher CN, Heydemann PT, Contopoulos-Ioannidis DG, Montoya JG, Maldonado Y, Ramirez R, Press C, Stillwaggon E, Peyron F, McLeod R.","PLoS Negl Trop Dis. 2017 Jun 26;11(6):e0005670. doi: 10.1371/journal.pntd.0005670. eCollection 2017 Jun.","PLoS Negl Trop Dis.  2017","PubMed","citation","PMID:28650970 | PMCID:PMC5501679","pubmed","28650970","create date:2017/06/27 | first author:Begeman IJ",
"Dynamics and impact of homologous recombination on the evolution of Legionella pneumophila.","/pubmed/28650958","David S, Sánchez-Busó L, Harris SR, Marttinen P, Rusniok C, Buchrieser C, Harrison TG, Parkhill J.","PLoS Genet. 2017 Jun 26;13(6):e1006855. doi: 10.1371/journal.pgen.1006855. eCollection 2017 Jun.","PLoS Genet.  2017","PubMed","citation","PMID:28650958 | PMCID:PMC5507463","pubmed","28650958","create date:2017/06/27 | first author:David S",
"Microbial Culturomics Application for Global Health: Noncontiguous Finished Genome Sequence and Description of Pseudomonas massiliensis Strain CB-1(T) sp. nov. in Brazil.","/pubmed/28650741","Bardet L, Cimmino T, Buffet C, Michelle C, Rathored J, Tandina F, Lagier JC, Khelaifia S, Abrahão J, Raoult D, Rolain JM.","OMICS. 2017 Jun 26. doi: 10.1089/omi.2017.0027. [Epub ahead of print]","OMICS.  2017","PubMed","citation","PMID:28650741","pubmed","28650741","create date:2017/06/27 | first author:Bardet L",
"Disease model discovery from 3,328 gene knockouts by The International Mouse Phenotyping Consortium.","/pubmed/28650483","Meehan TF, Conte N, West DB, Jacobsen JO, Mason J, Warren J, Chen CK, Tudose I, Relac M, Matthews P, Karp N, Santos L, Fiegel T, Ring N, Westerberg H, Greenaway S, Sneddon D, Morgan H, Codner GF, Stewart ME, Brown J, Horner N; et al.","Nat Genet. 2017 Aug;49(8):1231-1238. doi: 10.1038/ng.3901. Epub 2017 Jun 26.","Nat Genet.  2017","PubMed","citation","PMID:28650483 | PMCID:PMC5546242","pubmed","28650483","create date:2017/06/27 | first author:Meehan TF",
"An integrated framework to identify wildlife populations under threat from climate change.","/pubmed/28649779","Razgour O, Taggart JB, Manel S, Juste J, Ibáñez C, Rebelo H, Alberdi A, Jones G, Park K.","Mol Ecol Resour. 2017 Jun 26. doi: 10.1111/1755-0998.12694. [Epub ahead of print]","Mol Ecol Resour.  2017","PubMed","citation","PMID:28649779","pubmed","28649779","create date:2017/06/27 | first author:Razgour O",
"Ser/Thr protein kinase PrkC-mediated regulation of GroEL is critical for biofilm formation in Bacillus anthracis.","/pubmed/28649408","Arora G, Sajid A, Virmani R, Singhal A, Kumar CMS, Dhasmana N, Khanna T, Maji A, Misra R, Molle V, Becher D, Gerth U, Mande SC, Singh Y.","NPJ Biofilms Microbiomes. 2017 Mar 7;3:7. doi: 10.1038/s41522-017-0015-4. eCollection 2017.","NPJ Biofilms Microbiomes.  2017","PubMed","citation","PMID:28649408 | PMCID:PMC5460178","pubmed","28649408","create date:2017/06/27 | first author:Arora G",
"The EU-AIMS Longitudinal European Autism Project (LEAP): design and methodologies to identify and validate stratification biomarkers for autism spectrum disorders.","/pubmed/28649312","Loth E, Charman T, Mason L, Tillmann J, Jones EJH, Wooldridge C, Ahmad J, Auyeung B, Brogna C, Ambrosino S, Banaschewski T, Baron-Cohen S, Baumeister S, Beckmann C, Brammer M, Brandeis D, Bölte S, Bourgeron T, Bours C, de Bruijn Y, Chakrabarti B, Crawley D, et al.","Mol Autism. 2017 Jun 23;8:24. doi: 10.1186/s13229-017-0146-8. eCollection 2017.","Mol Autism.  2017","PubMed","citation","PMID:28649312 | PMCID:PMC5481887","pubmed","28649312","create date:2017/06/27 | first author:Loth E",
"The Anopheles gambiae 2La chromosome inversion is associated with susceptibility to Plasmodium falciparum in Africa.","/pubmed/28643631","Riehle MM, Bukhari T, Gneme A, Guelbeogo WM, Coulibaly B, Fofana A, Pain A, Bischoff E, Renaud F, Beavogui AH, Traore SF, Sagnon N, Vernick KD.","Elife. 2017 Jun 23;6. pii: e25813. doi: 10.7554/eLife.25813.","Elife.  2017","PubMed","citation","PMID:28643631 | PMCID:PMC5482571","pubmed","28643631","create date:2017/06/24 | first author:Riehle MM",
"Phenotypic Diagnosis of Lineage and Differentiation During Sake Yeast Breeding.","/pubmed/28642365","Ohnuki S, Okada H, Friedrich A, Kanno Y, Goshima T, Hasuda H, Inahashi M, Okazaki N, Tamura H, Nakamura R, Hirata D, Fukuda H, Shimoi H, Kitamoto K, Watanabe D, Schacherer J, Akao T, Ohya Y.","G3 (Bethesda). 2017 Aug 7;7(8):2807-2820. doi: 10.1534/g3.117.044099.","G3 (Bethesda).  2017","PubMed","citation","PMID:28642365 | PMCID:PMC5555484","pubmed","28642365","create date:2017/06/24 | first author:Ohnuki S",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Identification of genetic variants associated with Huntington's disease progression: a genome-wide association study.","/pubmed/28642124","Moss DJH, Pardiñas AF, Langbehn D, Lo K, Leavitt BR, Roos R, Durr A, Mead S; TRACK-HD investigators.; REGISTRY investigators., Holmans P, Jones L, Tabrizi SJ.","Lancet Neurol. 2017 Sep;16(9):701-711. doi: 10.1016/S1474-4422(17)30161-8. Epub 2017 Jun 20.","Lancet Neurol.  2017","PubMed","citation","PMID:28642124","pubmed","28642124","create date:2017/06/24 | first author:Moss DJH",
"Rare Copy Number Variants in NRXN1 and CNTN6 Increase Risk for Tourette Syndrome.","/pubmed/28641109","Huang AY, Yu D, Davis LK, Sul JH, Tsetsos F, Ramensky V, Zelaya I, Ramos EM, Osiecki L, Chen JA, McGrath LM, Illmann C, Sandor P, Barr CL, Grados M, Singer HS, Nöthen MM, Hebebrand J, King RA, Dion Y, Rouleau G, Budman CL, et al.","Neuron. 2017 Jun 21;94(6):1101-1111.e7. doi: 10.1016/j.neuron.2017.06.010.","Neuron.  2017","PubMed","citation","PMID:28641109 | PMCID:PMC5568251","pubmed","28641109","create date:2017/06/24 | first author:Huang AY",
"Spectroscopic evidence for cofactor-substrate interaction in the radical-SAM enzyme TYW1.","/pubmed/28640310","Kathirvelu V, Perche-Letuvée P, Latour JM, Atta M, Forouhar F, Gambarelli S, Garcia-Serres R.","Dalton Trans. 2017 Jun 22. doi: 10.1039/c7dt00736a. [Epub ahead of print]","Dalton Trans.  2017","PubMed","citation","PMID:28640310","pubmed","28640310","create date:2017/06/24 | first author:Kathirvelu V",
"HTLV-1-induced leukotriene B4 secretion by T cells promotes T cell recruitment and virus propagation.","/pubmed/28639618","Percher F, Curis C, Pérès E, Artesi M, Rosewick N, Jeannin P, Gessain A, Gout O, Mahieux R, Ceccaldi PE, Van den Broeke A, Duc Dodon M, Afonso PV.","Nat Commun. 2017 Jun 22;8:15890. doi: 10.1038/ncomms15890.","Nat Commun.  2017","PubMed","citation","PMID:28639618 | PMCID:PMC5489682","pubmed","28639618","create date:2017/06/24 | first author:Percher F",
"A Computational Methodology to Overcome the Challenges Associated With the Search for Specific Enzyme Targets to Develop Drugs Against Leishmania major.","/pubmed/28638238","Catharina L, Lima CR, Franca A, Guimarães ACR, Alves-Ferreira M, Tuffery P, Derreumaux P, Carels N.","Bioinform Biol Insights. 2017 Jun 12;11:1177932217712471. doi: 10.1177/1177932217712471. eCollection 2017.","Bioinform Biol Insights.  2017","PubMed","citation","PMID:28638238 | PMCID:PMC5470852","pubmed","28638238","create date:2017/06/24 | first author:Catharina L",
