Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"A single gene all3940 (Dps) overexpression in Anabaena sp. PCC 7120 confers multiple abiotic stress tolerance via proteomic alterations.","/pubmed/26438164","Narayan OP, Kumari N, Bhargava P, Rajaram H, Rai LC.","Funct Integr Genomics. 2016 Jan;16(1):67-78. doi: 10.1007/s10142-015-0467-7. Epub 2015 Oct 5.","Funct Integr Genomics.  2016","PubMed","citation","PMID:26438164","pubmed","26438164","create date:2015/10/07 | first author:Narayan OP",
"Mitoepigenetics: The different shades of grey.","/pubmed/26437363","Ghosh S, Singh KK, Sengupta S, Scaria V.","Mitochondrion. 2015 Nov;25:60-6. doi: 10.1016/j.mito.2015.09.003. Epub 2015 Oct 5. Review.","Mitochondrion.  2015","PubMed","citation","PMID:26437363","pubmed","26437363","create date:2015/10/06 | first author:Ghosh S",
"Comparative Proteomic Analysis of Aminoglycosides Resistant and Susceptible Mycobacterium tuberculosis Clinical Isolates for Exploring Potential Drug Targets.","/pubmed/26436944","Sharma D, Kumar B, Lata M, Joshi B, Venkatesan K, Shukla S, Bisht D.","PLoS One. 2015 Oct 5;10(10):e0139414. doi: 10.1371/journal.pone.0139414. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26436944 | PMCID:PMC4593609","pubmed","26436944","create date:2015/10/06 | first author:Sharma D",
"Noduler an immune protein augments infection-induced cell proliferation through cross-talking with p38 MAPK.","/pubmed/26433868","Satyavathi VV, Narra D, Nagaraju J.","Immunobiology. 2016 Feb;221(2):387-97. doi: 10.1016/j.imbio.2015.09.018. Epub 2015 Sep 12.","Immunobiology.  2016","PubMed","citation","PMID:26433868","pubmed","26433868","create date:2015/10/05 | first author:Satyavathi VV",
"Antimicrobial activity of Alcaligenes sp. HPC 1271 against multidrug resistant bacteria.","/pubmed/26432787","Kapley A, Tanksale H, Sagarkar S, Prasad AR, Kumar RA, Sharma N, Qureshi A, Purohit HJ.","Funct Integr Genomics. 2016 Jan;16(1):57-65. doi: 10.1007/s10142-015-0466-8. Epub 2015 Oct 2.","Funct Integr Genomics.  2016","PubMed","citation","PMID:26432787","pubmed","26432787","create date:2015/10/04 | first author:Kapley A",
"Special Issue ""Proteomics in India"": Gazing Forward while Reflecting on the Lessons Learned in Global Proteomics.","/pubmed/26427595","Srivastava S.","J Proteomics. 2015 Sep 8;127(Pt A):1-2. doi: 10.1016/j.jprot.2015.09.017. No abstract available. ","J Proteomics.  2015","PubMed","citation","PMID:26427595","pubmed","26427595","create date:2015/10/03 | first author:Srivastava S",
"Effect of apolipoprotein E (APO E) polymorphism on leptin in Alzheimer's disease.","/pubmed/26425011","Agarwal R, Talwar P, Kushwaha SS, Tripathi CB, Kukreti R.","Ann Indian Acad Neurol. 2015 Jul-Sep;18(3):320-6. doi: 10.4103/0972-2327.157255.","Ann Indian Acad Neurol.  2015","PubMed","citation","PMID:26425011 | PMCID:PMC4564468","pubmed","26425011","create date:2015/10/02 | first author:Agarwal R",
"Similarities and Contrasts in the Archaeal Community of Two Japanese Mountains: Mt. Norikura Compared to Mt. Fuji.","/pubmed/26424434","Singh D, Takahashi K, Park J, Adams JM.","Microb Ecol. 2016 Feb;71(2):428-41. doi: 10.1007/s00248-015-0681-9. Epub 2015 Sep 30.","Microb Ecol.  2016","PubMed","citation","PMID:26424434","pubmed","26424434","create date:2015/10/02 | first author:Singh D",
"OsMADS26 Negatively Regulates Resistance to Pathogens and Drought Tolerance in Rice.","/pubmed/26424158","Khong GN, Pati PK, Richaud F, Parizot B, Bidzinski P, Mai CD, Bès M, Bourrié I, Meynard D, Beeckman T, Selvaraj MG, Manabu I, Genga AM, Brugidou C, Nang Do V, Guiderdoni E, Morel JB, Gantet P.","Plant Physiol. 2015 Dec;169(4):2935-49. doi: 10.1104/pp.15.01192. Epub 2015 Sep 30.","Plant Physiol.  2015","PubMed","citation","PMID:26424158 | PMCID:PMC4677910","pubmed","26424158","create date:2015/10/02 | first author:Khong GN",
"Modelling and Characterization of Glial Fibrillary Acidic Protein.","/pubmed/26420920","Deka H, Sarmah R, Sharma A, Biswas S.","Bioinformation. 2015 Aug 31;11(8):393-400. doi: 10.6026/97320630011393. eCollection 2015.","Bioinformation.  2015","PubMed","citation","PMID:26420920 | PMCID:PMC4574122","pubmed","26420920","create date:2015/10/01 | first author:Deka H",
"Long noncoding RNAs could be potential key players in the pathophysiology of Sjögren's syndrome.","/pubmed/26420575","Sandhya P, Joshi K, Scaria V.","Int J Rheum Dis. 2015 Nov;18(8):898-905. doi: 10.1111/1756-185X.12752. Epub 2015 Sep 30.","Int J Rheum Dis.  2015","PubMed","citation","PMID:26420575","pubmed","26420575","create date:2015/10/01 | first author:Sandhya P",
"Ethosuximide Induces Hippocampal Neurogenesis and Reverses Cognitive Deficits in an Amyloid-β Toxin-induced Alzheimer Rat Model via the Phosphatidylinositol 3-Kinase (PI3K)/Akt/Wnt/β-Catenin Pathway.","/pubmed/26420483","Tiwari SK, Seth B, Agarwal S, Yadav A, Karmakar M, Gupta SK, Choubey V, Sharma A, Chaturvedi RK.","J Biol Chem. 2015 Nov 20;290(47):28540-58. doi: 10.1074/jbc.M115.652586. Epub 2015 Sep 29.","J Biol Chem.  2015","PubMed","citation","PMID:26420483 | PMCID:PMC4653709","pubmed","26420483","create date:2015/10/01 | first author:Tiwari SK",
"Heat-Treatment-Responsive Proteins in Different Developmental Stages of Tomato Pollen Detected by Targeted Mass Accuracy Precursor Alignment (tMAPA).","/pubmed/26419256","Chaturvedi P, Doerfler H, Jegadeesan S, Ghatak A, Pressman E, Castillejo MA, Wienkoop S, Egelhofer V, Firon N, Weckwerth W.","J Proteome Res. 2015 Nov 6;14(11):4463-71. doi: 10.1021/pr501240n. Epub 2015 Oct 21.","J Proteome Res.  2015","PubMed","citation","PMID:26419256","pubmed","26419256","create date:2015/10/01 | first author:Chaturvedi P",
"P2X71513 A>C Polymorphism Confers Increased Risk of Extrapulmonary Tuberculosis: A Meta-analysis of Case-Control Studies.","/pubmed/28217002","Areeshi MY, Mandal RK, Dar S, Wahid M, Khan ME, Panda AK, Jawed A, Haque S.","Curr Genomics. 2015 Oct;17(5):450-458. doi: 10.2174/1389202917666160513104737.","Curr Genomics.  2015","PubMed","citation","PMID:28217002 | PMCID:PMC5267471","pubmed","28217002","create date:2015/10/01 | first author:Areeshi MY",
"Search for Allergens from the Pollen Proteome of Sunflower (Helianthus annuus L.): A Major Sensitizer for Respiratory Allergy Patients.","/pubmed/26418046","Ghosh N, Sircar G, Saha B, Pandey N, Gupta Bhattacharya S.","PLoS One. 2015 Sep 29;10(9):e0138992. doi: 10.1371/journal.pone.0138992. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26418046 | PMCID:PMC4587886","pubmed","26418046","create date:2015/09/30 | first author:Ghosh N",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Protease activity of Per a 10 potentiates Th2 polarization by increasing IL-23 and OX40L.","/pubmed/26417883","Agrawal K, Kale SL, Arora N.","Eur J Immunol. 2015 Dec;45(12):3375-85. doi: 10.1002/eji.201545734. Epub 2015 Oct 16.","Eur J Immunol.  2015","PubMed","citation","PMID:26417883","pubmed","26417883","create date:2015/09/30 | first author:Agrawal K",
"Meeting Report: ""Proteomics from Discovery to Function:"" 6th Annual Meeting of Proteomics Society, India and International Conference-A Milestone for the Indian Proteomics Community.","/pubmed/26415138","Gupta S, Reddy PJ, Ray S, Atak A, Gollapalli K, Jain R, Shah VG, Ghantasala S, Kumar S, Pandala NG, Phapale P, Pandey VK, Zingde S, Srivastava S.","OMICS. 2015 Jun;19(6):329-31. doi: 10.1089/omi.2015.0044.","OMICS.  2015","PubMed","citation","PMID:26415138","pubmed","26415138","create date:2015/09/29 | first author:Gupta S",
"Genome-wide identification and expression analysis of WNK kinase gene family in rice.","/pubmed/26414948","Manuka R, Saddhe AA, Kumar K.","Comput Biol Chem. 2015 Dec;59 Pt A:56-66. doi: 10.1016/j.compbiolchem.2015.09.003. Epub 2015 Sep 8.","Comput Biol Chem.  2015","PubMed","citation","PMID:26414948","pubmed","26414948","create date:2015/09/29 | first author:Manuka R",
"ChloroMitoSSRDB 2.00: more genomes, more repeats, unifying SSRs search patterns and on-the-fly repeat detection.","/pubmed/26412851","Sablok G, Padma Raju GV, Mudunuri SB, Prabha R, Singh DP, Baev V, Yahubyan G, Ralph PJ, La Porta N.","Database (Oxford). 2015 Sep 27;2015. pii: bav084. doi: 10.1093/database/bav084. Print 2015.","Database (Oxford).  2015","PubMed","citation","PMID:26412851 | PMCID:PMC4584093","pubmed","26412851","create date:2015/09/29 | first author:Sablok G",
"Probing the Missing Human Proteome: A Computational Perspective.","/pubmed/26407240","Kumar D, Jain A, Dash D.","J Proteome Res. 2015 Dec 4;14(12):4949-58. doi: 10.1021/acs.jproteome.5b00728. Epub 2015 Oct 5.","J Proteome Res.  2015","PubMed","citation","PMID:26407240","pubmed","26407240","create date:2015/09/26 | first author:Kumar D",
"Harnessing Next Generation Sequencing in Climate Change: RNA-Seq Analysis of Heat Stress-Responsive Genes in Wheat (Triticum aestivum L.).","/pubmed/26406536","Kumar RR, Goswami S, Sharma SK, Kala YK, Rai GK, Mishra DC, Grover M, Singh GP, Pathak H, Rai A, Chinnusamy V, Rai RD.","OMICS. 2015 Oct;19(10):632-47. doi: 10.1089/omi.2015.0097. Epub 2015 Sep 25.","OMICS.  2015","PubMed","citation","PMID:26406536 | PMCID:PMC4615779","pubmed","26406536","create date:2015/09/26 | first author:Kumar RR",
"The Chromone Alkaloid, Rohitukine, Affords Anti-Cancer Activity via Modulating Apoptosis Pathways in A549 Cell Line and Yeast Mitogen Activated Protein Kinase (MAPK) Pathway.","/pubmed/26405812","Safia, Kamil M, Jadiya P, Sheikh S, Haque E, Nazir A, Lakshmi V, Mir SS.","PLoS One. 2015 Sep 25;10(9):e0137991. doi: 10.1371/journal.pone.0137991. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26405812 | PMCID:PMC4583253","pubmed","26405812","create date:2015/09/26 | first author:Safia",
"s-triazine degrading bacterial isolate Arthrobacter sp. AK-YN10, a candidate for bioaugmentation of atrazine contaminated soil.","/pubmed/26403923","Sagarkar S, Bhardwaj P, Storck V, Devers-Lamrani M, Martin-Laurent F, Kapley A.","Appl Microbiol Biotechnol. 2016 Jan;100(2):903-13. doi: 10.1007/s00253-015-6975-5. Epub 2015 Sep 25.","Appl Microbiol Biotechnol.  2016","PubMed","citation","PMID:26403923","pubmed","26403923","create date:2015/09/26 | first author:Sagarkar S",
"Platelet proteomics in thalassemia: Factors responsible for hypercoagulation.","/pubmed/26403856","Karmakar S, Banerjee D, Chakrabarti A.","Proteomics Clin Appl. 2016 Mar;10(3):239-47. doi: 10.1002/prca.201500049. Epub 2015 Dec 14.","Proteomics Clin Appl.  2016","PubMed","citation","PMID:26403856","pubmed","26403856","create date:2015/09/26 | first author:Karmakar S",
"Suppression of capsule expression in Δlon strains of Escherichia coli by two novel rpoB mutations in concert with HNS: possible role for DNA bending at rcsA promoter.","/pubmed/26403574","Meenakshi S, Munavar MH.","Microbiologyopen. 2015 Oct;4(5):712-29. doi: 10.1002/mbo3.268. Epub 2015 Sep 25.","Microbiologyopen.  2015","PubMed","citation","PMID:26403574 | PMCID:PMC4618605","pubmed","26403574","create date:2015/09/26 | first author:Meenakshi S",
"Sequence and expression variations in 23 genes involved in mitochondrial and non-mitochondrial apoptotic pathways and risk of oral leukoplakia and cancer.","/pubmed/26403071","Datta S, Ray A, Singh R, Mondal P, Basu A, De Sarkar N, Majumder M, Maiti G, Baral A, Jha GN, Mukhopadhyay I, Panda C, Chowdhury S, Ghosh S, Roychoudhury S, Roy B.","Mitochondrion. 2015 Nov;25:28-33. doi: 10.1016/j.mito.2015.09.001. Epub 2015 Sep 21.","Mitochondrion.  2015","PubMed","citation","PMID:26403071","pubmed","26403071","create date:2015/09/26 | first author:Datta S",
"Next-generation sequencing for identification of candidate genes for Fusarium wilt and sterility mosaic disease in pigeonpea (Cajanus cajan).","/pubmed/26397045","Singh VK, Khan AW, Saxena RK, Kumar V, Kale SM, Sinha P, Chitikineni A, Pazhamala LT, Garg V, Sharma M, Sameer Kumar CV, Parupalli S, Vechalapu S, Patil S, Muniswamy S, Ghanta A, Yamini KN, Dharmaraj PS, Varshney RK.","Plant Biotechnol J. 2016 May;14(5):1183-94. doi: 10.1111/pbi.12470. Epub 2015 Sep 23.","Plant Biotechnol J.  2016","PubMed","citation","PMID:26397045 | PMCID:PMC5054876","pubmed","26397045","create date:2015/09/24 | first author:Singh VK",
"Decoding Structural Properties of a Partially Unfolded Protein Substrate: En Route to Chaperone Binding.","/pubmed/26394388","Nagpal S, Tiwari S, Mapa K, Thukral L.","PLoS Comput Biol. 2015 Sep 22;11(9):e1004496. doi: 10.1371/journal.pcbi.1004496. eCollection 2015.","PLoS Comput Biol.  2015","PubMed","citation","PMID:26394388 | PMCID:PMC4578939","pubmed","26394388","create date:2015/09/24 | first author:Nagpal S",
"Comparative proteomic analysis of primordial follicles from ovaries of immature and aged rats.","/pubmed/26391928","Govindaraj V, Rao AJ.","Syst Biol Reprod Med. 2015;61(6):367-75. doi: 10.3109/19396368.2015.1077903. Epub 2015 Sep 22.","Syst Biol Reprod Med.  2015","PubMed","citation","PMID:26391928","pubmed","26391928","create date:2015/09/24 | first author:Govindaraj V",
"Omic personality: implications of stable transcript and methylation profiles for personalized medicine.","/pubmed/26391122","Tabassum R, Sivadas A, Agrawal V, Tian H, Arafat D, Gibson G.","Genome Med. 2015 Aug 13;7:88. doi: 10.1186/s13073-015-0209-4.","Genome Med.  2015","PubMed","citation","PMID:26391122 | PMCID:PMC4578259","pubmed","26391122","create date:2015/09/24 | first author:Tabassum R",
"Global patterns of large copy number variations in the human genome reveal complexity in chromosome organization.","/pubmed/26390810","Veerappa AM, Suresh RV, Vishweswaraiah S, Lingaiah K, Murthy M, Manjegowda DS, Padakannaya P, Ramachandra NB.","Genet Res (Camb). 2015 Sep 22;97:e18. doi: 10.1017/S0016672315000191.","Genet Res (Camb).  2015","PubMed","citation","PMID:26390810","pubmed","26390810","create date:2015/09/24 | first author:Veerappa AM",
"Trans-ancestry genome-wide association study identifies 12 genetic loci influencing blood pressure and implicates a role for DNA methylation.","/pubmed/26390057","Kato N, Loh M, Takeuchi F, Verweij N, Wang X, Zhang W, Kelly TN, Saleheen D, Lehne B, Leach IM, Drong AW, Abbott J, Wahl S, Tan ST, Scott WR, Campanella G, Chadeau-Hyam M, Afzal U, Ahluwalia TS, Bonder MJ, Chen P, Dehghan A, et al.","Nat Genet. 2015 Nov;47(11):1282-1293. doi: 10.1038/ng.3405. Epub 2015 Sep 21.","Nat Genet.  2015","PubMed","citation","PMID:26390057 | PMCID:PMC4719169","pubmed","26390057","create date:2015/09/22 | first author:Kato N",
"Comparative genome analysis of Lysinibacillus B1-CDA, a bacterium that accumulates arsenics.","/pubmed/26387925","Rahman A, Nahar N, Nawani NN, Jass J, Ghosh S, Olsson B, Mandal A.","Genomics. 2015 Dec;106(6):384-92. doi: 10.1016/j.ygeno.2015.09.006. Epub 2015 Sep 24.","Genomics.  2015","PubMed","citation","PMID:26387925","pubmed","26387925","create date:2015/09/22 | first author:Rahman A",
"Genome-wide insertion-deletion (InDel) marker discovery and genotyping for genomics-assisted breeding applications in chickpea.","/pubmed/26385353","Das S, Upadhyaya HD, Srivastava R, Bajaj D, Gowda CL, Sharma S, Singh S, Tyagi AK, Parida SK.","DNA Res. 2015 Oct;22(5):377-86. doi: 10.1093/dnares/dsv020. Epub 2015 Sep 17.","DNA Res.  2015","PubMed","citation","PMID:26385353 | PMCID:PMC4596403","pubmed","26385353","create date:2015/09/20 | first author:Das S",
"Does the buck stop with the bugs?: an overview of microbial dysbiosis in rheumatoid arthritis.","/pubmed/26385261","Sandhya P, Danda D, Sharma D, Scaria V.","Int J Rheum Dis. 2016 Jan;19(1):8-20. doi: 10.1111/1756-185X.12728. Epub 2015 Sep 19. Review.","Int J Rheum Dis.  2016","PubMed","citation","PMID:26385261","pubmed","26385261","create date:2015/09/20 | first author:Sandhya P",
"Prognostic interaction patterns in diabetes mellitus II: A random-matrix-theory relation.","/pubmed/26382453","Rai A, Pawar AK, Jalan S.","Phys Rev E Stat Nonlin Soft Matter Phys. 2015 Aug;92(2):022806. Epub 2015 Aug 11.","Phys Rev E Stat Nonlin Soft Matter Phys.  2015","PubMed","citation","PMID:26382453","pubmed","26382453","create date:2015/09/19 | first author:Rai A",
"Plant protein phosphatases 2C: from genomic diversity to functional multiplicity and importance in stress management.","/pubmed/26380928","Singh A, Pandey A, Srivastava AK, Tran LS, Pandey GK.","Crit Rev Biotechnol. 2016 Dec;36(6):1023-1035. Epub 2015 Sep 18. Review.","Crit Rev Biotechnol.  2016","PubMed","citation","PMID:26380928","pubmed","26380928","create date:2015/09/19 | first author:Singh A",
"Recent trends and perspectives of molecular markers against fungal diseases in wheat.","/pubmed/26379639","Goutam U, Kukreja S, Yadav R, Salaria N, Thakur K, Goyal AK.","Front Microbiol. 2015 Aug 25;6:861. doi: 10.3389/fmicb.2015.00861. eCollection 2015. Review.","Front Microbiol.  2015","PubMed","citation","PMID:26379639 | PMCID:PMC4548237","pubmed","26379639","create date:2015/09/18 | first author:Goutam U",
"Genome wide microarray based expression profiles associated with BmNPV resistance and susceptibility in Indian silkworm races of Bombyx mori.","/pubmed/26376410","Lekha G, Gupta T, Awasthi AK, Murthy GN, Trivedy K, Ponnuvel KM.","Genomics. 2015 Dec;106(6):393-403. doi: 10.1016/j.ygeno.2015.09.002. Epub 2015 Sep 12.","Genomics.  2015","PubMed","citation","PMID:26376410","pubmed","26376410","create date:2015/09/17 | first author:Lekha G",
"Zebrafish neurobehavioral phenomics for aquatic neuropharmacology and toxicology research.","/pubmed/26372090","Kalueff AV, Echevarria DJ, Homechaudhuri S, Stewart AM, Collier AD, Kaluyeva AA, Li S, Liu Y, Chen P, Wang J, Yang L, Mitra A, Pal S, Chaudhuri A, Roy A, Biswas M, Roy D, Podder A, Poudel MK, Katare DP, Mani RJ, Kyzar EJ, et al.","Aquat Toxicol. 2016 Jan;170:297-309. doi: 10.1016/j.aquatox.2015.08.007. Epub 2015 Aug 24.","Aquat Toxicol.  2016","PubMed","citation","PMID:26372090","pubmed","26372090","create date:2015/09/16 | first author:Kalueff AV",
"Fibrocytes Regulate Wilms Tumor 1-Positive Cell Accumulation in Severe Fibrotic Lung Disease.","/pubmed/26371248","Sontake V, Shanmukhappa SK, DiPasquale BA, Reddy GB, Medvedovic M, Hardie WD, White ES, Madala SK.","J Immunol. 2015 Oct 15;195(8):3978-91. doi: 10.4049/jimmunol.1500963. Epub 2015 Sep 14.","J Immunol.  2015","PubMed","citation","PMID:26371248 | PMCID:PMC4592828","pubmed","26371248","create date:2015/09/16 | first author:Sontake V",
"Autoantibody Profiling of Glioma Serum Samples to Identify Biomarkers Using Human Proteome Arrays.","/pubmed/26370624","Syed P, Gupta S, Choudhary S, Pandala NG, Atak A, Richharia A, K P M, Zhu H, Epari S, Noronha SB, Moiyadi A, Srivastava S.","Sci Rep. 2015 Sep 15;5:13895. doi: 10.1038/srep13895.","Sci Rep.  2015","PubMed","citation","PMID:26370624 | PMCID:PMC4570193","pubmed","26370624","create date:2015/09/16 | first author:Syed P",
"Comprehensive transcriptome analysis of Crocus sativus for discovery and expression of genes involved in apocarotenoid biosynthesis.","/pubmed/26370545","Baba SA, Mohiuddin T, Basu S, Swarnkar MK, Malik AH, Wani ZA, Abbas N, Singh AK, Ashraf N.","BMC Genomics. 2015 Sep 15;16:698. doi: 10.1186/s12864-015-1894-5.","BMC Genomics.  2015","PubMed","citation","PMID:26370545 | PMCID:PMC4570256","pubmed","26370545","create date:2015/09/16 | first author:Baba SA",
"Identification of four functionally important microRNA families with contrasting differential expression profiles between drought-tolerant and susceptible rice leaf at vegetative stage.","/pubmed/26369665","Cheah BH, Nadarajah K, Divate MD, Wickneswari R.","BMC Genomics. 2015 Sep 15;16:692. doi: 10.1186/s12864-015-1851-3.","BMC Genomics.  2015","PubMed","citation","PMID:26369665 | PMCID:PMC4570225","pubmed","26369665","create date:2015/09/16 | first author:Cheah BH",
"Oscillating Transcriptome during Rice-Magnaporthe Interaction.","/pubmed/26363736","Sharma TR, Das A, Thakur S, Devanna BN, Singh PK, Jain P, Vijayan J, Kumar S.","Curr Issues Mol Biol. 2016;19:99-120. Epub 2015 Sep 11. Review.","Curr Issues Mol Biol.  2016","PubMed","citation","PMID:26363736","pubmed","26363736","create date:2015/09/14 | first author:Sharma TR",
"Cross-Family Comparative Proteomic Study and Molecular Phylogeny of MAP Kinases in Plants.","/pubmed/26362572","Singh S, Chaturvedi A, Mani A.","Interdiscip Sci. 2015 Dec;7(4):357-63. doi: 10.1007/s12539-015-0265-x. Epub 2015 Sep 11.","Interdiscip Sci.  2015","PubMed","citation","PMID:26362572","pubmed","26362572","create date:2015/09/13 | first author:Singh S",
"Homology modeling, functional annotation and comparative genomics of outer membrane protein H of Pasteurella multocida.","/pubmed/26362105","Ganguly B, Tewari K, Singh R.","J Theor Biol. 2015 Dec 7;386:18-24. doi: 10.1016/j.jtbi.2015.08.028. Epub 2015 Sep 8.","J Theor Biol.  2015","PubMed","citation","PMID:26362105","pubmed","26362105","create date:2015/09/13 | first author:Ganguly B",
"Global agricultural intensification during climate change: a role for genomics.","/pubmed/26360509","Abberton M, Batley J, Bentley A, Bryant J, Cai H, Cockram J, de Oliveira AC, Cseke LJ, Dempewolf H, De Pace C, Edwards D, Gepts P, Greenland A, Hall AE, Henry R, Hori K, Howe GT, Hughes S, Humphreys M, Lightfoot D, Marshall A, Mayes S, et al.","Plant Biotechnol J. 2016 Apr;14(4):1095-8. doi: 10.1111/pbi.12467. Epub 2015 Sep 11. Review.","Plant Biotechnol J.  2016","PubMed","citation","PMID:26360509 | PMCID:PMC5049667","pubmed","26360509","create date:2015/09/12 | first author:Abberton M",
"Protein Phosphatases of Pathogenic Bacteria: Role in Physiology and Virulence.","/pubmed/26359969","Sajid A, Arora G, Singhal A, Kalia VC, Singh Y.","Annu Rev Microbiol. 2015;69:527-47. doi: 10.1146/annurev-micro-020415-111342. Epub 2015 Sep 10. Review.","Annu Rev Microbiol.  2015","PubMed","citation","PMID:26359969","pubmed","26359969","create date:2015/09/12 | first author:Sajid A",
"Characterization of the finch embryo supports evolutionary conservation of the naive stage of development in amniotes.","/pubmed/26359635","Mak SS, Alev C, Nagai H, Wrabel A, Matsuoka Y, Honda A, Sheng G, Ladher RK.","Elife. 2015 Sep 11;4:e07178. doi: 10.7554/eLife.07178.","Elife.  2015","PubMed","citation","PMID:26359635 | PMCID:PMC4608004","pubmed","26359635","create date:2015/09/12 | first author:Mak SS",
"Global phosphotyrosine survey in triple-negative breast cancer reveals activation of multiple tyrosine kinase signaling pathways.","/pubmed/26356563","Wu X, Zahari MS, Ma B, Liu R, Renuse S, Sahasrabuddhe NA, Chen L, Chaerkady R, Kim MS, Zhong J, Jelinek C, Barbhuiya MA, Leal-Rojas P, Yang Y, Kashyap MK, Marimuthu A, Ling M, Fackler MJ, Merino V, Zhang Z, Zahnow CA, Gabrielson E, et al.","Oncotarget. 2015 Oct 6;6(30):29143-60. doi: 10.18632/oncotarget.5020.","Oncotarget.  2015","PubMed","citation","PMID:26356563 | PMCID:PMC4745717","pubmed","26356563","create date:2015/09/12 | first author:Wu X",
"A legion of potential regulatory sRNAs exists beyond the typical microRNAs microcosm.","/pubmed/26354861","Jha A, Panzade G, Pandey R, Shankar R.","Nucleic Acids Res. 2015 Oct 15;43(18):8713-24. doi: 10.1093/nar/gkv871. Epub 2015 Sep 9.","Nucleic Acids Res.  2015","PubMed","citation","PMID:26354861 | PMCID:PMC4605316","pubmed","26354861","create date:2015/09/12 | first author:Jha A",
"Population, genetic, and antigenic diversity of the apicomplexan Eimeria tenella and their relevance to vaccine development.","/pubmed/26354122","Blake DP, Clark EL, Macdonald SE, Thenmozhi V, Kundu K, Garg R, Jatau ID, Ayoade S, Kawahara F, Moftah A, Reid AJ, Adebambo AO, Álvarez Zapata R, Srinivasa Rao AS, Thangaraj K, Banerjee PS, Dhinakar-Raj G, Raman M, Tomley FM.","Proc Natl Acad Sci U S A. 2015 Sep 22;112(38):E5343-50. doi: 10.1073/pnas.1506468112. Epub 2015 Sep 9.","Proc Natl Acad Sci U S A.  2015","PubMed","citation","PMID:26354122 | PMCID:PMC4586875","pubmed","26354122","create date:2015/09/12 | first author:Blake DP",
"Differentially expressed urinary biomarkers in children with idiopathic nephrotic syndrome.","/pubmed/26351173","Suresh CP, Saha A, Kaur M, Kumar R, Dubey NK, Basak T, Tanwar VS, Bhardwaj G, Sengupta S, Batra VV, Upadhyay AD.","Clin Exp Nephrol. 2016 Apr;20(2):273-83. doi: 10.1007/s10157-015-1162-7. Epub 2015 Sep 9.","Clin Exp Nephrol.  2016","PubMed","citation","PMID:26351173","pubmed","26351173","create date:2015/09/10 | first author:Suresh CP",
"Dissecting Complex and Multifactorial Nature of Alzheimer's Disease Pathogenesis: a Clinical, Genomic, and Systems Biology Perspective.","/pubmed/26351077","Talwar P, Sinha J, Grover S, Rawat C, Kushwaha S, Agarwal R, Taneja V, Kukreti R.","Mol Neurobiol. 2016 Sep;53(7):4833-64. doi: 10.1007/s12035-015-9390-0. Epub 2015 Sep 9. Review.","Mol Neurobiol.  2016","PubMed","citation","PMID:26351077","pubmed","26351077","create date:2015/09/10 | first author:Talwar P",
"Interaction of Piriformospora indica with Azotobacter chroococcum.","/pubmed/26350628","Kumar Bhuyan S, Bandyopadhyay P, Kumar P, Kumar Mishra D, Prasad R, Kumari A, Chandra Upadhyaya K, Varma A, Kumar Yadava P.","Sci Rep. 2015 Sep 9;5:13911. doi: 10.1038/srep13911.","Sci Rep.  2015","PubMed","citation","PMID:26350628 | PMCID:PMC4563567","pubmed","26350628","create date:2015/09/10 | first author:Kumar Bhuyan S",
"Systematic Analysis of Mycobacterial Acylation Reveals First Example of Acylation-mediated Regulation of Enzyme Activity of a Bacterial Phosphatase.","/pubmed/26350458","Singhal A, Arora G, Virmani R, Kundu P, Khanna T, Sajid A, Misra R, Joshi J, Yadav V, Samanta S, Saini N, Pandey AK, Visweswariah SS, Hentschker C, Becher D, Gerth U, Singh Y.","J Biol Chem. 2015 Oct 23;290(43):26218-34. doi: 10.1074/jbc.M115.687269. Epub 2015 Sep 8.","J Biol Chem.  2015","PubMed","citation","PMID:26350458 | PMCID:PMC4646271","pubmed","26350458","create date:2015/09/10 | first author:Singhal A",
"In silico identification of genetically attenuated vaccine candidate genes for Plasmodium liver stage.","/pubmed/26348884","Kumar H, Frischknecht F, Mair GR, Gomes J.","Infect Genet Evol. 2015 Dec;36:72-81. doi: 10.1016/j.meegid.2015.09.002. Epub 2015 Sep 6.","Infect Genet Evol.  2015","PubMed","citation","PMID:26348884","pubmed","26348884","create date:2015/09/09 | first author:Kumar H",
"Development of genome-wide informative simple sequence repeat markers for large-scale genotyping applications in chickpea and development of web resource.","/pubmed/26347762","Parida SK, Verma M, Yadav SK, Ambawat S, Das S, Garg R, Jain M.","Front Plant Sci. 2015 Aug 21;6:645. doi: 10.3389/fpls.2015.00645. eCollection 2015.","Front Plant Sci.  2015","PubMed","citation","PMID:26347762 | PMCID:PMC4543896","pubmed","26347762","create date:2015/09/09 | first author:Parida SK",
