Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Optimized Extraction Method To Remove Humic Acid Interferences from Soil Samples Prior to Microbial Proteome Measurements.","/pubmed/28537741","Qian C, Hettich RL.","J Proteome Res. 2017 Jul 7;16(7):2537-2546. doi: 10.1021/acs.jproteome.7b00103. Epub 2017 Jun 5.","J Proteome Res.  2017","PubMed","citation","PMID:28537741","pubmed","28537741","create date:2017/05/26 | first author:Qian C",
"Inhibition of PI3K suppresses propagation of drug-tolerant cancer cell subpopulations enriched by 5-fluorouracil.","/pubmed/28536445","Ishida K, Ito C, Ohmori Y, Kume K, Sato KA, Koizumi Y, Konta A, Iwaya T, Nukatsuka M, Kobunai T, Takechi T, Nishizuka SS.","Sci Rep. 2017 May 23;7(1):2262. doi: 10.1038/s41598-017-02548-9.","Sci Rep.  2017","PubMed","citation","PMID:28536445 | PMCID:PMC5442158","pubmed","28536445","create date:2017/05/26 | first author:Ishida K",
"Remarkably Stereospecific Utilization of ATP α,β-Halomethylene Analogues by Protein Kinases.","/pubmed/28535041","Ni F, Kung A, Duan Y, Shah V, Amador CD, Guo M, Fan X, Chen L, Chen Y, McKenna CE, Zhang C.","J Am Chem Soc. 2017 Jun 14;139(23):7701-7704. doi: 10.1021/jacs.7b03266. Epub 2017 Jun 2.","J Am Chem Soc.  2017","PubMed","citation","PMID:28535041 | PMCID:PMC5541949","pubmed","28535041","create date:2017/05/24 | first author:Ni F",
"Proteomic Analysis of Pigeonpea (Cajanus cajan) Seeds Reveals the Accumulation of Numerous Stress-Related Proteins.","/pubmed/28532149","Krishnan HB, Natarajan SS, Oehrle NW, Garrett WM, Darwish O.","J Agric Food Chem. 2017 Jun 14;65(23):4572-4581. doi: 10.1021/acs.jafc.7b00998. Epub 2017 May 30.","J Agric Food Chem.  2017","PubMed","citation","PMID:28532149","pubmed","28532149","create date:2017/05/24 | first author:Krishnan HB",
"Divalent Metal Ion Activation of a Guanine General Base in the Hammerhead Ribozyme: Insights from Molecular Simulations.","/pubmed/28530384","Chen H, Giese TJ, Golden BL, York DM.","Biochemistry. 2017 Jun 20;56(24):2985-2994. doi: 10.1021/acs.biochem.6b01192. Epub 2017 Jun 12.","Biochemistry.  2017","PubMed","citation","PMID:28530384","pubmed","28530384","create date:2017/05/23 | first author:Chen H",
"Microproteome of dentoalveolar tissues.","/pubmed/28527949","Salmon CR, Giorgetti APO, Paes Leme AF, Domingues RR, Kolli TN, Foster BL, Nociti FH Jr.","Bone. 2017 Aug;101:219-229. doi: 10.1016/j.bone.2017.05.014. Epub 2017 May 17.","Bone.  2017","PubMed","citation","PMID:28527949","pubmed","28527949","create date:2017/05/22 | first author:Salmon CR",
"3-Aroyl-1,4-diarylpyrroles Inhibit Chronic Myeloid Leukemia Cell Growth through an Interaction with Tubulin.","/pubmed/28523104","La Regina G, Bai R, Coluccia A, Famiglini V, Passacantilli S, Naccarato V, Ortar G, Mazzoccoli C, Ruggieri V, Agriesti F, Piccoli C, Tataranni T, Nalli M, Brancale A, Vultaggio S, Mercurio C, Varasi M, Saponaro C, Sergio S, Maffia M, Coluccia AML, Hamel E, et al.","ACS Med Chem Lett. 2017 Apr 26;8(5):521-526. doi: 10.1021/acsmedchemlett.7b00022. eCollection 2017 May 11.","ACS Med Chem Lett.  2017","PubMed","citation","PMID:28523104 | PMCID:PMC5430391","pubmed","28523104","create date:2017/05/20 | first author:La Regina G",
"Proteomic analysis of Biomphalaria glabrata plasma proteins with binding affinity to those expressed by early developing larval Schistosoma mansoni.","/pubmed/28520808","Wu XJ, Dinguirard N, Sabat G, Lui HD, Gonzalez L, Gehring M, Bickham-Wright U, Yoshino TP.","PLoS Pathog. 2017 May 16;13(5):e1006081. doi: 10.1371/journal.ppat.1006081. eCollection 2017 May.","PLoS Pathog.  2017","PubMed","citation","PMID:28520808 | PMCID:PMC5433772","pubmed","28520808","create date:2017/05/19 | first author:Wu XJ",
"BIRC6 mediates imatinib resistance independently of Mcl-1.","/pubmed/28520795","Okumu DO, East MP, Levine M, Herring LE, Zhang R, Gilbert TSK, Litchfield DW, Zhang Y, Graves LM.","PLoS One. 2017 May 16;12(5):e0177871. doi: 10.1371/journal.pone.0177871. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28520795 | PMCID:PMC5433768","pubmed","28520795","create date:2017/05/19 | first author:Okumu DO",
"Large-scale clinical validation of biomarkers for pancreatic cancer using a mass spectrometry-based proteomics approach.","/pubmed/28514751","Park J, Lee E, Park KJ, Park HD, Kim JW, Woo HI, Lee KH, Lee KT, Lee JK, Park JO, Park YS, Heo JS, Choi SH, Choi DW, Jang KT, Lee SY.","Oncotarget. 2017 Jun 27;8(26):42761-42771. doi: 10.18632/oncotarget.17463.","Oncotarget.  2017","PubMed","citation","PMID:28514751 | PMCID:PMC5522104","pubmed","28514751","create date:2017/05/18 | first author:Park J",
"A bioactive peptide amidating enzyme is required for ciliogenesis.","/pubmed/28513435","Kumar D, Strenkert D, Patel-King RS, Leonard MT, Merchant SS, Mains RE, King SM, Eipper BA.","Elife. 2017 May 17;6. pii: e25728. doi: 10.7554/eLife.25728.","Elife.  2017","PubMed","citation","PMID:28513435 | PMCID:PMC5461114","pubmed","28513435","create date:2017/05/18 | first author:Kumar D",
"Translating Divergent Environmental Stresses into a Common Proteome Response through Hik33 in a Model Cyanobacterium.","/pubmed/28500030","Ge H, Fang L, Huang X, Wang J, Chen W, Liu Y, Zhang Y, Wang X, Xu W, He Q, Wang Y.","Mol Cell Proteomics. 2017 May 12. pii: mcp.M117.068080. doi: 10.1074/mcp.M117.068080. [Epub ahead of print]","Mol Cell Proteomics.  2017","PubMed","citation","PMID:28500030","pubmed","28500030","create date:2017/05/14 | first author:Ge H",
"The Intersection Of Aging Biology and The Pathobiology of Lung Diseases: A Joint NHLBI/NIA Workshop.","/pubmed/28498894","Budinger GS, Kohanski RA, Gan W, Kobor MS, Amaral LA, Armanios M, Kelsey KT, Pardo A, Tuder R, Macian F, Chandel N, Vaughan D, Rojas M, Mora AL, Kovacs E, Duncan SR, Finkel T, Choi A, Eickelberg O, Chen D, Agusti A, Selman M, et al.","J Gerontol A Biol Sci Med Sci. 2017 May 12. doi: 10.1093/gerona/glx090. [Epub ahead of print]","J Gerontol A Biol Sci Med Sci.  2017","PubMed","citation","PMID:28498894","pubmed","28498894","create date:2017/05/13 | first author:Budinger GS",
"Structure and Spectroscopy of Alkene-Cleaving Dioxygenases Containing an Atypically Coordinated Non-Heme Iron Center.","/pubmed/28493664","Sui X, Weitz AC, Farquhar ER, Badiee M, Banerjee S, von Lintig J, Tochtrop GP, Palczewski K, Hendrich MP, Kiser PD.","Biochemistry. 2017 Jun 6;56(22):2836-2852. doi: 10.1021/acs.biochem.7b00251. Epub 2017 May 19.","Biochemistry.  2017","PubMed","citation","PMID:28493664 | PMCID:PMC5541372","pubmed","28493664","create date:2017/05/12 | first author:Sui X",
"Hydrophobic Interaction Chromatography for Bottom-Up Proteomics Analysis of Single Proteins and Protein Complexes.","/pubmed/28485144","Rackiewicz M, Große-Hovest L, Alpert AJ, Zarei M, Dengjel J.","J Proteome Res. 2017 Jun 2;16(6):2318-2323. doi: 10.1021/acs.jproteome.7b00015. Epub 2017 May 11.","J Proteome Res.  2017","PubMed","citation","PMID:28485144","pubmed","28485144","create date:2017/05/10 | first author:Rackiewicz M",
"SENP8 limits aberrant neddylation of NEDD8 pathway components to promote cullin-RING ubiquitin ligase function.","/pubmed/28475037","Coleman KE, Békés M, Chapman JR, Crist SB, Jones MJ, Ueberheide BM, Huang TT.","Elife. 2017 May 5;6. pii: e24325. doi: 10.7554/eLife.24325.","Elife.  2017","PubMed","citation","PMID:28475037 | PMCID:PMC5419743","pubmed","28475037","create date:2017/05/06 | first author:Coleman KE",
"Thermal Shock Induces Host Proteostasis Disruption and Endoplasmic Reticulum Stress in the Model Symbiotic Cnidarian Aiptasia.","/pubmed/28474894","Oakley CA, Durand E, Wilkinson SP, Peng L, Weis VM, Grossman AR, Davy SK.","J Proteome Res. 2017 Jun 2;16(6):2121-2134. doi: 10.1021/acs.jproteome.6b00797. Epub 2017 May 11.","J Proteome Res.  2017","PubMed","citation","PMID:28474894","pubmed","28474894","create date:2017/05/06 | first author:Oakley CA",
"Variable-Velocity Traveling-Wave Ion Mobility Separation Enhancing Peak Capacity for Data-Independent Acquisition Proteomics.","/pubmed/28471653","Haynes SE, Polasky DA, Dixit SM, Majmudar JD, Neeson K, Ruotolo BT, Martin BR.","Anal Chem. 2017 Jun 6;89(11):5669-5672. doi: 10.1021/acs.analchem.7b00112. Epub 2017 May 9.","Anal Chem.  2017","PubMed","citation","PMID:28471653","pubmed","28471653","create date:2017/05/05 | first author:Haynes SE",
"A Targeted Mass Spectrometry Assay for Detection of HIV Gag Protein Following Induction of Latent Viral Reservoirs.","/pubmed/28467046","Schlatzer D, Haqqani AA, Li X, Dobrowolski C, Chance MR, Tilton JC.","Anal Chem. 2017 May 16;89(10):5325-5332. doi: 10.1021/acs.analchem.6b05070. Epub 2017 May 3.","Anal Chem.  2017","PubMed","citation","PMID:28467046","pubmed","28467046","create date:2017/05/04 | first author:Schlatzer D",
"Non-nuclear estrogen receptor alpha activation in endothelium reduces cardiac ischemia-reperfusion injury in mice.","/pubmed/28457941","Menazza S, Sun J, Appachi S, Chambliss KL, Kim SH, Aponte A, Khan S, Katzenellenbogen JA, Katzenellenbogen BS, Shaul PW, Murphy E.","J Mol Cell Cardiol. 2017 Jun;107:41-51. doi: 10.1016/j.yjmcc.2017.04.004. Epub 2017 Apr 27.","J Mol Cell Cardiol.  2017","PubMed","citation","PMID:28457941 | PMCID:PMC5514412","pubmed","28457941","create date:2017/05/02 | first author:Menazza S",
"Proteomic approach to characterize biochemistry of meat quality defects.","/pubmed/28454727","Schilling MW, Suman SP, Zhang X, Nair MN, Desai MA, Cai K, Ciaramella MA, Allen PJ.","Meat Sci. 2017 Oct;132:131-138. doi: 10.1016/j.meatsci.2017.04.018. Epub 2017 Apr 21. Review.","Meat Sci.  2017","PubMed","citation","PMID:28454727","pubmed","28454727","create date:2017/04/30 | first author:Schilling MW",
"Sulfonation of the resolving cysteine in human peroxiredoxin 1: A comprehensive analysis by mass spectrometry.","/pubmed/28450148","Wu C, Dai H, Yan L, Liu T, Cui C, Chen T, Li H.","Free Radic Biol Med. 2017 Jul;108:785-792. doi: 10.1016/j.freeradbiomed.2017.04.341. Epub 2017 Apr 25.","Free Radic Biol Med.  2017","PubMed","citation","PMID:28450148","pubmed","28450148","create date:2017/04/30 | first author:Wu C",
"Monitoring global protein thiol-oxidation and protein S-mycothiolation in Mycobacterium smegmatis under hypochlorite stress.","/pubmed/28446771","Hillion M, Bernhardt J, Busche T, Rossius M, Maaß S, Becher D, Rawat M, Wirtz M, Hell R, Rückert C, Kalinowski J, Antelmann H.","Sci Rep. 2017 Apr 26;7(1):1195. doi: 10.1038/s41598-017-01179-4.","Sci Rep.  2017","PubMed","citation","PMID:28446771 | PMCID:PMC5430705","pubmed","28446771","create date:2017/04/28 | first author:Hillion M",
"Angiopoietin-like-4 and minimal change disease.","/pubmed/28441404","Cara-Fuentes G, Segarra A, Silva-Sanchez C, Wang H, Lanaspa MA, Johnson RJ, Garin EH.","PLoS One. 2017 Apr 25;12(4):e0176198. doi: 10.1371/journal.pone.0176198. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28441404 | PMCID:PMC5404758","pubmed","28441404","create date:2017/04/26 | first author:Cara-Fuentes G",
"A proposal for early and personalized treatment of diabetic retinopathy based on clinical pathophysiology and molecular phenotyping.","/pubmed/28438679","Gardner TW, Sundstrom JM.","Vision Res. 2017 Aug 2. pii: S0042-6989(17)30052-4. doi: 10.1016/j.visres.2017.03.006. [Epub ahead of print]","Vision Res.  2017","PubMed","citation","PMID:28438679","pubmed","28438679","create date:2017/04/26 | first author:Gardner TW",
"HILAQ: A Novel Strategy for Newly Synthesized Protein Quantification.","/pubmed/28437088","Ma Y, McClatchy DB, Barkallah S, Wood WW, Yates JR 3rd.","J Proteome Res. 2017 Jun 2;16(6):2213-2220. doi: 10.1021/acs.jproteome.7b00005. Epub 2017 May 3.","J Proteome Res.  2017","PubMed","citation","PMID:28437088","pubmed","28437088","create date:2017/04/25 | first author:Ma Y",
"Chronic early childhood exposure to arsenic is associated with a TNF-mediated proteomic signaling response.","/pubmed/28433805","Smeester L, Bommarito PA, Martin EM, Recio-Vega R, Gonzalez-Cortes T, Olivas-Calderon E, Lantz RC, Fry RC.","Environ Toxicol Pharmacol. 2017 Jun;52:183-187. doi: 10.1016/j.etap.2017.04.007. Epub 2017 Apr 8.","Environ Toxicol Pharmacol.  2017","PubMed","citation","PMID:28433805","pubmed","28433805","create date:2017/04/24 | first author:Smeester L",
"Expression Profiling of Nonpolar Lipids in Meibum From Patients With Dry Eye: A Pilot Study.","/pubmed/28426869","Chen J, Keirsey JK, Green KB, Nichols KK.","Invest Ophthalmol Vis Sci. 2017 Apr 1;58(4):2266-2274. doi: 10.1167/iovs.16-20902.","Invest Ophthalmol Vis Sci.  2017","PubMed","citation","PMID:28426869 | PMCID:PMC5398788","pubmed","28426869","create date:2017/04/21 | first author:Chen J",
"Upregulation of minichromosome maintenance complex component 3 during epithelial-to-mesenchymal transition in human prostate cancer.","/pubmed/28424404","Stewart PA, Khamis ZI, Zhau HE, Duan P, Li Q, Chung LWK, Sang QA.","Oncotarget. 2017 Jun 13;8(24):39209-39217. doi: 10.18632/oncotarget.16835.","Oncotarget.  2017","PubMed","citation","PMID:28424404 | PMCID:PMC5503607","pubmed","28424404","create date:2017/04/21 | first author:Stewart PA",
"WITHDRAWN: Quantitative mass spectrometry analysis of PD-L1 protein expression, N-glycosylation and expression stoichiometry with PD-1 and PD-L2 in human melanoma.","/pubmed/28416578","Morales-Betanzos CA, Lee H, Gonzalez-Ericsson PI, Balko JM, Johnson DB, Zimmerman LJ, Liebler DC.","Mol Cell Proteomics. 2017 Apr 17. pii: mcp.M117.067942. doi: 10.1074/mcp.M117.067942. [Epub ahead of print]","Mol Cell Proteomics.  2017","PubMed","citation","PMID:28416578","pubmed","28416578","create date:2017/04/19 | first author:Morales-Betanzos CA",
"Substrate Profiling and High Resolution Co-complex Crystal Structure of a Secreted C11 Protease Conserved across Commensal Bacteria.","/pubmed/28414448","Roncase EJ, Moon C, Chatterjee S, González-Páez GE, Craik CS, O'Donoghue AJ, Wolan DW.","ACS Chem Biol. 2017 Jun 16;12(6):1556-1565. doi: 10.1021/acschembio.7b00143. Epub 2017 Apr 27.","ACS Chem Biol.  2017","PubMed","citation","PMID:28414448","pubmed","28414448","create date:2017/04/18 | first author:Roncase EJ",
"A Novel Sample Preparation for Shotgun Proteomics Characterization of HCPs in Antibodies.","/pubmed/28414239","Huang L, Wang N, Mitchell CE, Brownlee T, Maple SR, De Felippis MR.","Anal Chem. 2017 May 16;89(10):5436-5444. doi: 10.1021/acs.analchem.7b00304. Epub 2017 Apr 26.","Anal Chem.  2017","PubMed","citation","PMID:28414239","pubmed","28414239","create date:2017/04/18 | first author:Huang L",
"High-Throughput Analysis of Intact Human Proteins Using UVPD and HCD on an Orbitrap Mass Spectrometer.","/pubmed/28412815","Cleland TP, DeHart CJ, Fellers RT, VanNispen AJ, Greer JB, LeDuc RD, Parker WR, Thomas PM, Kelleher NL, Brodbelt JS.","J Proteome Res. 2017 May 5;16(5):2072-2079. doi: 10.1021/acs.jproteome.7b00043. Epub 2017 Apr 19.","J Proteome Res.  2017","PubMed","citation","PMID:28412815 | PMCID:PMC5549616","pubmed","28412815","create date:2017/04/18 | first author:Cleland TP",
"An IonStar Experimental Strategy for MS1 Ion Current-Based Quantification Using Ultrahigh-Field Orbitrap: Reproducible, In-Depth, and Accurate Protein Measurement in Large Cohorts.","/pubmed/28412812","Shen X, Shen S, Li J, Hu Q, Nie L, Tu C, Wang X, Orsburn B, Wang J, Qu J.","J Proteome Res. 2017 Jul 7;16(7):2445-2456. doi: 10.1021/acs.jproteome.7b00061. Epub 2017 May 25.","J Proteome Res.  2017","PubMed","citation","PMID:28412812","pubmed","28412812","create date:2017/04/18 | first author:Shen X",
"Inhibition of Huntingtin Exon-1 Aggregation by the Molecular Tweezer CLR01.","/pubmed/28406616","Vöpel T, Bravo-Rodriguez K, Mittal S, Vachharajani S, Gnutt D, Sharma A, Steinhof A, Fatoba O, Ellrichmann G, Nshanian M, Heid C, Loo JA, Klärner FG, Schrader T, Bitan G, Wanker EE, Ebbinghaus S, Sanchez-Garcia E.","J Am Chem Soc. 2017 Apr 26;139(16):5640-5643. doi: 10.1021/jacs.6b11039. Epub 2017 Apr 13.","J Am Chem Soc.  2017","PubMed","citation","PMID:28406616 | PMCID:PMC5506490","pubmed","28406616","create date:2017/04/14 | first author:Vöpel T",
"Top-Down Proteomics of Large Proteins up to 223 kDa Enabled by Serial Size Exclusion Chromatography Strategy.","/pubmed/28406609","Cai W, Tucholski T, Chen B, Alpert AJ, McIlwain S, Kohmoto T, Jin S, Ge Y.","Anal Chem. 2017 May 16;89(10):5467-5475. doi: 10.1021/acs.analchem.7b00380. Epub 2017 May 2.","Anal Chem.  2017","PubMed","citation","PMID:28406609 | PMCID:PMC5511113","pubmed","28406609","create date:2017/04/14 | first author:Cai W",
"Characterization of Complete Histone Tail Proteoforms Using Differential Ion Mobility Spectrometry.","/pubmed/28406606","Shliaha PV, Baird MA, Nielsen MM, Gorshkov V, Bowman AP, Kaszycki JL, Jensen ON, Shvartsburg AA.","Anal Chem. 2017 May 16;89(10):5461-5466. doi: 10.1021/acs.analchem.7b00379. Epub 2017 Apr 26.","Anal Chem.  2017","PubMed","citation","PMID:28406606 | PMCID:PMC5436587","pubmed","28406606","create date:2017/04/14 | first author:Shliaha PV",
"Genomic analyses of the ancestral Manila family of Mycobacterium tuberculosis.","/pubmed/28394899","Wan X, Koster K, Qian L, Desmond E, Brostrom R, Hou S, Douglas JT.","PLoS One. 2017 Apr 10;12(4):e0175330. doi: 10.1371/journal.pone.0175330. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28394899 | PMCID:PMC5386241","pubmed","28394899","create date:2017/04/11 | first author:Wan X",
"Mechanisms of input and output synaptic specificity: finding partners, building synapses, and fine-tuning communication.","/pubmed/28388510","Rawson RL, Martin EA, Williams ME.","Curr Opin Neurobiol. 2017 Aug;45:39-44. doi: 10.1016/j.conb.2017.03.006. Epub 2017 Apr 5. Review.","Curr Opin Neurobiol.  2017","PubMed","citation","PMID:28388510 | PMCID:PMC5554725","pubmed","28388510","create date:2017/04/08 | first author:Rawson RL",
"Binding Site Characterization of AM1336, a Novel Covalent Inverse Agonist at Human Cannabinoid 2 Receptor, Using Mass Spectrometric Analysis.","/pubmed/28374590","Mallipeddi S, Kreimer S, Zvonok N, Vemuri K, Karger BL, Ivanov AR, Makriyannis A.","J Proteome Res. 2017 Jul 7;16(7):2419-2428. doi: 10.1021/acs.jproteome.7b00023. Epub 2017 Jun 19.","J Proteome Res.  2017","PubMed","citation","PMID:28374590","pubmed","28374590","create date:2017/04/05 | first author:Mallipeddi S",
"Annexin A10 is a candidate marker associated with the progression of pancreatic precursor lesions to adenocarcinoma.","/pubmed/28369074","Zhu J, Wu J, Pei X, Tan Z, Shi J, Lubman DM.","PLoS One. 2017 Apr 3;12(4):e0175039. doi: 10.1371/journal.pone.0175039. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28369074 | PMCID:PMC5378402","pubmed","28369074","create date:2017/04/04 | first author:Zhu J",
"The Hybrid Search: A Mass Spectral Library Search Method for Discovery of Modifications in Proteomics.","/pubmed/28367633","Burke MC, Mirokhin YA, Tchekhovskoi DV, Markey SP, Heidbrink Thompson J, Larkin C, Stein SE.","J Proteome Res. 2017 May 5;16(5):1924-1935. doi: 10.1021/acs.jproteome.6b00988. Epub 2017 Apr 11.","J Proteome Res.  2017","PubMed","citation","PMID:28367633","pubmed","28367633","create date:2017/04/04 | first author:Burke MC",
"Complete Characterization of Cardiac Myosin Heavy Chain (223 kDa) Enabled by Size-Exclusion Chromatography and Middle-Down Mass Spectrometry.","/pubmed/28366003","Jin Y, Wei L, Cai W, Lin Z, Wu Z, Peng Y, Kohmoto T, Moss RL, Ge Y.","Anal Chem. 2017 May 2;89(9):4922-4930. doi: 10.1021/acs.analchem.7b00113. Epub 2017 Apr 12.","Anal Chem.  2017","PubMed","citation","PMID:28366003 | PMCID:PMC5526197","pubmed","28366003","create date:2017/04/04 | first author:Jin Y",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Two-Dimensional Correlation Spectroscopy for Multimodal Analysis of FT-IR, Raman, and MALDI-TOF MS Hyperspectral Images with Hamster Brain Tissue.","/pubmed/28365985","Lasch P, Noda I.","Anal Chem. 2017 May 2;89(9):5008-5016. doi: 10.1021/acs.analchem.7b00332. Epub 2017 Apr 11.","Anal Chem.  2017","PubMed","citation","PMID:28365985","pubmed","28365985","create date:2017/04/04 | first author:Lasch P",
"Systems Toxicology: Real World Applications and Opportunities.","/pubmed/28362102","Hartung T, FitzGerald RE, Jennings P, Mirams GR, Peitsch MC, Rostami-Hodjegan A, Shah I, Wilks MF, Sturla SJ.","Chem Res Toxicol. 2017 Apr 17;30(4):870-882. doi: 10.1021/acs.chemrestox.7b00003. Epub 2017 Mar 31.","Chem Res Toxicol.  2017","PubMed","citation","PMID:28362102 | PMCID:PMC5396025","pubmed","28362102","create date:2017/04/01 | first author:Hartung T",
"Diverse Redoxome Reactivity Profiles of Carbon Nucleophiles.","/pubmed/28355876","Gupta V, Yang J, Liebler DC, Carroll KS.","J Am Chem Soc. 2017 Apr 19;139(15):5588-5595. doi: 10.1021/jacs.7b01791. Epub 2017 Apr 10.","J Am Chem Soc.  2017","PubMed","citation","PMID:28355876","pubmed","28355876","create date:2017/03/31 | first author:Gupta V",
"Time- and radiation-dose dependent changes in the plasma proteome after total body irradiation of non-human primates: Implications for biomarker selection.","/pubmed/28350824","Byrum SD, Burdine MS, Orr L, Mackintosh SG, Authier S, Pouliot M, Hauer-Jensen M, Tackett AJ.","PLoS One. 2017 Mar 28;12(3):e0174771. doi: 10.1371/journal.pone.0174771. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28350824 | PMCID:PMC5370149","pubmed","28350824","create date:2017/03/30 | first author:Byrum SD",
"Quantitative Proteomics and Immunohistochemistry Reveal Insights into Cellular and Molecular Processes in the Infarct Border Zone One Month after Myocardial Infarction.","/pubmed/28347137","Yang L, Gregorich ZR, Cai W, Zhang P, Young B, Gu Y, Zhang J, Ge Y.","J Proteome Res. 2017 May 5;16(5):2101-2112. doi: 10.1021/acs.jproteome.7b00107. Epub 2017 Apr 7.","J Proteome Res.  2017","PubMed","citation","PMID:28347137 | PMCID:PMC5484408","pubmed","28347137","create date:2017/03/30 | first author:Yang L",
"Systematic identification of phosphorylation-mediated protein interaction switches.","/pubmed/28346509","Betts MJ, Wichmann O, Utz M, Andre T, Petsalaki E, Minguez P, Parca L, Roth FP, Gavin AC, Bork P, Russell RB.","PLoS Comput Biol. 2017 Mar 27;13(3):e1005462. doi: 10.1371/journal.pcbi.1005462. eCollection 2017 Mar.","PLoS Comput Biol.  2017","PubMed","citation","PMID:28346509 | PMCID:PMC5386296","pubmed","28346509","create date:2017/03/28 | first author:Betts MJ",
"Systems characterization of differential plasma metabolome perturbations following thrombotic and non-thrombotic myocardial infarction.","/pubmed/28341595","Trainor PJ, Hill BG, Carlisle SM, Rouchka EC, Rai SN, Bhatnagar A, DeFilippis AP.","J Proteomics. 2017 May 8;160:38-46. doi: 10.1016/j.jprot.2017.03.014. Epub 2017 Mar 22.","J Proteomics.  2017","PubMed","citation","PMID:28341595 | PMCID:PMC5496773","pubmed","28341595","create date:2017/03/28 | first author:Trainor PJ",
"Ten simple rules for forming a scientific professional society.","/pubmed/28333920","Gaëta BA, De Las Rivas J, Horton P, Meysman P, Mulder N, Romano P, Welch L.","PLoS Comput Biol. 2017 Mar 23;13(3):e1005226. doi: 10.1371/journal.pcbi.1005226. eCollection 2017 Mar. No abstract available. ","PLoS Comput Biol.  2017","PubMed","citation","PMID:28333920 | PMCID:PMC5363797","pubmed","28333920","create date:2017/03/24 | first author:Gaëta BA",
"Cogenerating Synthetic Parts toward a Self-Replicating System.","/pubmed/28330337","Li J, Haas W, Jackson K, Kuru E, Jewett MC, Fan ZH, Gygi S, Church GM.","ACS Synth Biol. 2017 Jul 21;6(7):1327-1336. doi: 10.1021/acssynbio.6b00342. Epub 2017 Mar 29.","ACS Synth Biol.  2017","PubMed","citation","PMID:28330337","pubmed","28330337","create date:2017/03/24 | first author:Li J",
"Systems Biology Reveals NS4B-Cyclophilin A Interaction: A New Target to Inhibit YFV Replication.","/pubmed/28317380","Vidotto A, Morais AT, Ribeiro MR, Pacca CC, Terzian AC, Gil LH, Mohana-Borges R, Gallay P, Nogueira ML.","J Proteome Res. 2017 Apr 7;16(4):1542-1555. doi: 10.1021/acs.jproteome.6b00933. Epub 2017 Mar 27.","J Proteome Res.  2017","PubMed","citation","PMID:28317380","pubmed","28317380","create date:2017/03/21 | first author:Vidotto A",
"Comparative protein profiles of the Ambrosia plants.","/pubmed/28315734","Barton JS, Schomacker R.","Biochim Biophys Acta. 2017 Jun;1865(6):633-639. doi: 10.1016/j.bbapap.2017.03.005. Epub 2017 Mar 16.","Biochim Biophys Acta.  2017","PubMed","citation","PMID:28315734 | PMCID:PMC5491094","pubmed","28315734","create date:2017/03/21 | first author:Barton JS",
"Functional proteomic analysis of corticosteroid pharmacodynamics in rat liver: Relationship to hepatic stress, signaling, energy regulation, and drug metabolism.","/pubmed/28315483","Ayyar VS, Almon RR, DuBois DC, Sukumaran S, Qu J, Jusko WJ.","J Proteomics. 2017 May 8;160:84-105. doi: 10.1016/j.jprot.2017.03.007. Epub 2017 Mar 14.","J Proteomics.  2017","PubMed","citation","PMID:28315483 | PMCID:PMC5455150","pubmed","28315483","create date:2017/03/21 | first author:Ayyar VS",
"Intrauterine Growth Restriction Programs the Hypothalamus of Adult Male Rats: Integrated Analysis of Proteomic and Metabolomic Data.","/pubmed/28314371","Pedroso AP, Souza AP, Dornellas AP, Oyama LM, Nascimento CM, Santos GM, Rosa JC, Bertolla RP, Klawitter J, Christians U, Tashima AK, Ribeiro EB.","J Proteome Res. 2017 Apr 7;16(4):1515-1525. doi: 10.1021/acs.jproteome.6b00923. Epub 2017 Mar 30.","J Proteome Res.  2017","PubMed","citation","PMID:28314371","pubmed","28314371","create date:2017/03/21 | first author:Pedroso AP",
"Determining bacteriophage endopeptidase activity using either fluorophore-quencher labeled peptides combined with liquid chromatography-mass spectrometry (LC-MS) or Förster resonance energy transfer (FRET) assays.","/pubmed/28296948","Lood R, Molina H, Fischetti VA.","PLoS One. 2017 Mar 15;12(3):e0173919. doi: 10.1371/journal.pone.0173919. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28296948 | PMCID:PMC5352010","pubmed","28296948","create date:2017/03/16 | first author:Lood R",
"Impact of genetic variation on three dimensional structure and function of proteins.","/pubmed/28296894","Bhattacharya R, Rose PW, Burley SK, Prlić A.","PLoS One. 2017 Mar 15;12(3):e0171355. doi: 10.1371/journal.pone.0171355. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28296894 | PMCID:PMC5351996","pubmed","28296894","create date:2017/03/16 | first author:Bhattacharya R",
