Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Application of whole genome shotgun sequencing for detection and characterization of genetically modified organisms and derived products.","/pubmed/27100228","Holst-Jensen A, Spilsberg B, Arulandhu AJ, Kok E, Shi J, Zel J.","Anal Bioanal Chem. 2016 Jul;408(17):4595-614. doi: 10.1007/s00216-016-9549-1. Epub 2016 Apr 21. Review.","Anal Bioanal Chem.  2016","PubMed","citation","PMID:27100228 | PMCID:PMC4909802","pubmed","27100228","create date:2016/04/22 | first author:Holst-Jensen A",
"Alteration of canonical and non-canonical WNT-signaling by crystalline silica in human lung epithelial cells.","/pubmed/27095093","Perkins TN, Dentener MA, Stassen FR, Rohde GG, Mossman BT, Wouters EF, Reynaert NL.","Toxicol Appl Pharmacol. 2016 Jun 15;301:61-70. doi: 10.1016/j.taap.2016.04.003. Epub 2016 Apr 16.","Toxicol Appl Pharmacol.  2016","PubMed","citation","PMID:27095093","pubmed","27095093","create date:2016/04/21 | first author:Perkins TN",
"Learning from Co-expression Networks: Possibilities and Challenges.","/pubmed/27092161","Serin EA, Nijveen H, Hilhorst HW, Ligterink W.","Front Plant Sci. 2016 Apr 8;7:444. doi: 10.3389/fpls.2016.00444. eCollection 2016. Review.","Front Plant Sci.  2016","PubMed","citation","PMID:27092161 | PMCID:PMC4825623","pubmed","27092161","create date:2016/04/20 | first author:Serin EA",
"Transcriptome analysis of genes and gene networks involved in aggressive behavior in mouse and zebrafish.","/pubmed/27090961","Malki K, Du Rietz E, Crusio WE, Pain O, Paya-Cano J, Karadaghi RL, Sluyter F, de Boer SF, Sandnabba K, Schalkwyk LC, Asherson P, Tosto MG.","Am J Med Genet B Neuropsychiatr Genet. 2016 Sep;171(6):827-38. doi: 10.1002/ajmg.b.32451. Epub 2016 Apr 19.","Am J Med Genet B Neuropsychiatr Genet.  2016","PubMed","citation","PMID:27090961","pubmed","27090961","create date:2016/04/20 | first author:Malki K",
"Isocaloric high-fat feeding directs hepatic metabolism to handling of nutrient imbalance promoting liver fat deposition.","/pubmed/27089994","Díaz-Rúa R, van Schothorst EM, Keijer J, Palou A, Oliver P.","Int J Obes (Lond). 2016 Aug;40(8):1250-9. doi: 10.1038/ijo.2016.47. Epub 2016 Mar 22.","Int J Obes (Lond).  2016","PubMed","citation","PMID:27089994","pubmed","27089994","create date:2016/04/20 | first author:Díaz-Rúa R",
"Multiplex PCB-based electrochemical detection of cancer biomarkers using MLPA-barcode approach.","/pubmed/27085955","Sánchez JL, Henry OY, Joda H, Solnestam BW, Kvastad L, Johansson E, Akan P, Lundeberg J, Lladach N, Ramakrishnan D, Riley I, O'Sullivan CK.","Biosens Bioelectron. 2016 Aug 15;82:224-32. doi: 10.1016/j.bios.2016.04.018. Epub 2016 Apr 7.","Biosens Bioelectron.  2016","PubMed","citation","PMID:27085955","pubmed","27085955","create date:2016/04/18 | first author:Sánchez JL",
"Tissue- and stage-specific Wnt target gene expression is controlled subsequent to β-catenin recruitment to cis-regulatory modules.","/pubmed/27068107","Nakamura Y, de Paiva Alves E, Veenstra GJ, Hoppler S.","Development. 2016 Jun 1;143(11):1914-25. doi: 10.1242/dev.131664. Epub 2016 Apr 11.","Development.  2016","PubMed","citation","PMID:27068107 | PMCID:PMC4920159","pubmed","27068107","create date:2016/04/14 | first author:Nakamura Y",
"Contrasting invertebrate immune defense behaviors caused by a single gene, the Caenorhabditis elegans neuropeptide receptor gene npr-1.","/pubmed/27066825","Nakad R, Snoek LB, Yang W, Ellendt S, Schneider F, Mohr TG, Rösingh L, Masche AC, Rosenstiel PC, Dierking K, Kammenga JE, Schulenburg H.","BMC Genomics. 2016 Apr 11;17:280. doi: 10.1186/s12864-016-2603-8.","BMC Genomics.  2016","PubMed","citation","PMID:27066825 | PMCID:PMC4827197","pubmed","27066825","create date:2016/04/14 | first author:Nakad R",
"Changes over time in the impact of gene-expression profiles on the administration of adjuvant chemotherapy in estrogen receptor positive early stage breast cancer patients: A nationwide study.","/pubmed/27062369","Kuijer A, Drukker CA, Elias SG, Smorenburg CH, Th Rutgers EJ, Siesling S, van Dalen T.","Int J Cancer. 2016 Aug 15;139(4):769-75. doi: 10.1002/ijc.30132. Epub 2016 Apr 19.","Int J Cancer.  2016","PubMed","citation","PMID:27062369","pubmed","27062369","create date:2016/04/12 | first author:Kuijer A",
"LINC00507 Is Specifically Expressed in the Primate Cortex and Has Age-Dependent Expression Patterns.","/pubmed/27059230","Mills JD, Ward M, Chen BJ, Iyer AM, Aronica E, Janitz M.","J Mol Neurosci. 2016 Aug;59(4):431-9. doi: 10.1007/s12031-016-0745-4. Epub 2016 Apr 8.","J Mol Neurosci.  2016","PubMed","citation","PMID:27059230","pubmed","27059230","create date:2016/04/10 | first author:Mills JD",
"Genomic Aberrations in Crizotinib Resistant Lung Adenocarcinoma Samples Identified by Transcriptome Sequencing.","/pubmed/27045755","Saber A, van der Wekken AJ, Kok K, Terpstra MM, Bosman LJ, Mastik MF, Timens W, Schuuring E, Hiltermann TJ, Groen HJ, van den Berg A.","PLoS One. 2016 Apr 5;11(4):e0153065. doi: 10.1371/journal.pone.0153065. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27045755 | PMCID:PMC4821611","pubmed","27045755","create date:2016/04/06 | first author:Saber A",
"Imputing Gene Expression in Uncollected Tissues Within and Beyond GTEx.","/pubmed/27040689","Wang J, Gamazon ER, Pierce BL, Stranger BE, Im HK, Gibbons RD, Cox NJ, Nicolae DL, Chen LS.","Am J Hum Genet. 2016 Apr 7;98(4):697-708. doi: 10.1016/j.ajhg.2016.02.020. Epub 2016 Mar 31.","Am J Hum Genet.  2016","PubMed","citation","PMID:27040689 | PMCID:PMC4833292","pubmed","27040689","create date:2016/04/05 | first author:Wang J",
"Staphylococcus aureus Transcriptome Architecture: From Laboratory to Infection-Mimicking Conditions.","/pubmed/27035918","Mäder U, Nicolas P, Depke M, Pané-Farré J, Debarbouille M, van der Kooi-Pol MM, Guérin C, Dérozier S, Hiron A, Jarmer H, Leduc A, Michalik S, Reilman E, Schaffer M, Schmidt F, Bessières P, Noirot P, Hecker M, Msadek T, Völker U, van Dijl JM.","PLoS Genet. 2016 Apr 1;12(4):e1005962. doi: 10.1371/journal.pgen.1005962. eCollection 2016 Apr.","PLoS Genet.  2016","PubMed","citation","PMID:27035918 | PMCID:PMC4818034","pubmed","27035918","create date:2016/04/02 | first author:Mäder U",
"Repeated FcεRI triggering reveals modified mast cell function related to chronic allergic responses in tissue.","/pubmed/27033170","Suurmond J, Habets KL, Tatum Z, Schonkeren JJ, Hoen PA, Huizinga TW, Laros JF, Toes RE, Kurreeman F.","J Allergy Clin Immunol. 2016 Sep;138(3):869-80. doi: 10.1016/j.jaci.2016.01.017. Epub 2016 Mar 28.","J Allergy Clin Immunol.  2016","PubMed","citation","PMID:27033170","pubmed","27033170","create date:2016/04/02 | first author:Suurmond J",
"DNA Methylation in Osteoarthritis.","/pubmed/27019616","den Hollander W, Meulenbelt I.","Curr Genomics. 2015 Dec;16(6):419-26. doi: 10.2174/1389202916666150817212711.","Curr Genomics.  2015","PubMed","citation","PMID:27019616 | PMCID:PMC4765529","pubmed","27019616","create date:2016/03/29 | first author:den Hollander W",
"Single-molecule pull-down for investigating protein-nucleic acid interactions.","/pubmed/27017911","Fareh M, Loeff L, Szczepaniak M, Haagsma AC, Yeom KH, Joo C.","Methods. 2016 Aug 1;105:99-108. doi: 10.1016/j.ymeth.2016.03.022. Epub 2016 Mar 25.","Methods.  2016","PubMed","citation","PMID:27017911 | PMCID:PMC5408933","pubmed","27017911","create date:2016/03/29 | first author:Fareh M",
"MicroRNA-181 promotes synaptogenesis and attenuates axonal outgrowth in cortical neurons.","/pubmed/27017280","Kos A, Olde Loohuis N, Meinhardt J, van Bokhoven H, Kaplan BB, Martens GJ, Aschrafi A.","Cell Mol Life Sci. 2016 Sep;73(18):3555-67. doi: 10.1007/s00018-016-2179-0. Epub 2016 Mar 26.","Cell Mol Life Sci.  2016","PubMed","citation","PMID:27017280 | PMCID:PMC4982812","pubmed","27017280","create date:2016/03/28 | first author:Kos A",
"Neutrophil heterogeneity: implications for homeostasis and pathogenesis.","/pubmed/27002116","Silvestre-Roig C, Hidalgo A, Soehnlein O.","Blood. 2016 May 5;127(18):2173-81. doi: 10.1182/blood-2016-01-688887. Epub 2016 Mar 21. Review.","Blood.  2016","PubMed","citation","PMID:27002116","pubmed","27002116","create date:2016/03/24 | first author:Silvestre-Roig C",
"Global analysis of the impact of linezolid onto virulence factor production in S. aureus USA300.","/pubmed/26996810","Bonn F, Pané-Farré J, Schlüter R, Schaffer M, Fuchs S, Bernhardt J, Riedel K, Otto A, Völker U, van Dijl JM, Hecker M, Mäder U, Becher D.","Int J Med Microbiol. 2016 May;306(3):131-40. doi: 10.1016/j.ijmm.2016.02.004. Epub 2016 Feb 17.","Int J Med Microbiol.  2016","PubMed","citation","PMID:26996810","pubmed","26996810","create date:2016/03/22 | first author:Bonn F",
"Yolk Sac Macrophages, Fetal Liver, and Adult Monocytes Can Colonize an Empty Niche and Develop into Functional Tissue-Resident Macrophages.","/pubmed/26992565","van de Laar L, Saelens W, De Prijck S, Martens L, Scott CL, Van Isterdael G, Hoffmann E, Beyaert R, Saeys Y, Lambrecht BN, Guilliams M.","Immunity. 2016 Apr 19;44(4):755-68. doi: 10.1016/j.immuni.2016.02.017. Epub 2016 Mar 15.","Immunity.  2016","PubMed","citation","PMID:26992565","pubmed","26992565","create date:2016/03/20 | first author:van de Laar L",
"Transcriptome dynamics of Arabidopsis during sequential biotic and abiotic stresses.","/pubmed/26991768","Coolen S, Proietti S, Hickman R, Davila Olivas NH, Huang PP, Van Verk MC, Van Pelt JA, Wittenberg AH, De Vos M, Prins M, Van Loon JJ, Aarts MG, Dicke M, Pieterse CM, Van Wees SC.","Plant J. 2016 May;86(3):249-67. doi: 10.1111/tpj.13167.","Plant J.  2016","PubMed","citation","PMID:26991768","pubmed","26991768","create date:2016/03/19 | first author:Coolen S",
"Evaluation of Presumably Disease Causing SCN1A Variants in a Cohort of Common Epilepsy Syndromes.","/pubmed/26990884","Lal D, Reinthaler EM, Dejanovic B, May P, Thiele H, Lehesjoki AE, Schwarz G, Riesch E, Ikram MA, van Duijn CM, Uitterlinden AG, Hofman A, Steinböck H, Gruber-Sedlmayr U, Neophytou B, Zara F, Hahn A; Genetic Commission of the Italian League against Epilepsy.; EuroEPINOMICS CoGIE Consortium., Gormley P, Becker F, Weber YG, et al.","PLoS One. 2016 Mar 18;11(3):e0150426. doi: 10.1371/journal.pone.0150426. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26990884 | PMCID:PMC4798642","pubmed","26990884","create date:2016/03/19 | first author:Lal D",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Immunoproteasome dysfunction augments alternative polarization of alveolar macrophages.","/pubmed/26990663","Chen S, Kammerl IE, Vosyka O, Baumann T, Yu Y, Wu Y, Irmler M, Overkleeft HS, Beckers J, Eickelberg O, Meiners S, Stoeger T.","Cell Death Differ. 2016 Jun;23(6):1026-37. doi: 10.1038/cdd.2016.3. Epub 2016 Mar 18.","Cell Death Differ.  2016","PubMed","citation","PMID:26990663 | PMCID:PMC4987736","pubmed","26990663","create date:2016/03/19 | first author:Chen S",
"Transcriptome profiling of Lactococcus lactis subsp. cremoris CECT 8666 in response to agmatine.","/pubmed/26981381","Del Rio B, Redruello B, Martin MC, Fernandez M, de Jong A, Kuipers OP, Ladero V, Alvarez MA.","Genom Data. 2015 Dec 17;7:112-4. doi: 10.1016/j.gdata.2015.12.003. eCollection 2016 Mar.","Genom Data.  2016","PubMed","citation","PMID:26981381 | PMCID:PMC4778615","pubmed","26981381","create date:2016/03/17 | first author:Del Rio B",
"Incidence, Risk Factors, and Attributable Mortality of Secondary Infections in the Intensive Care Unit After Admission for Sepsis.","/pubmed/26975785","van Vught LA, Klein Klouwenberg PM, Spitoni C, Scicluna BP, Wiewel MA, Horn J, Schultz MJ, Nürnberg P, Bonten MJ, Cremer OL, van der Poll T; MARS Consortium..","JAMA. 2016 Apr 12;315(14):1469-79. doi: 10.1001/jama.2016.2691.","JAMA.  2016","PubMed","citation","PMID:26975785","pubmed","26975785","create date:2016/03/16 | first author:van Vught LA",
"Insights into Adaptations to a Near-Obligate Nematode Endoparasitic Lifestyle from the Finished Genome of Drechmeria coniospora.","/pubmed/26975455","Zhang L, Zhou Z, Guo Q, Fokkens L, Miskei M, Pócsi I, Zhang W, Chen M, Wang L, Sun Y, Donzelli BG, Gibson DM, Nelson DR, Luo JG, Rep M, Liu H, Yang S, Wang J, Krasnoff SB, Xu Y, Molnár I, Lin M.","Sci Rep. 2016 Mar 15;6:23122. doi: 10.1038/srep23122.","Sci Rep.  2016","PubMed","citation","PMID:26975455 | PMCID:PMC4792172","pubmed","26975455","create date:2016/03/16 | first author:Zhang L",
"Bacterial antisense RNAs are mainly the product of transcriptional noise.","/pubmed/26973873","Lloréns-Rico V, Cano J, Kamminga T, Gil R, Latorre A, Chen WH, Bork P, Glass JI, Serrano L, Lluch-Senar M.","Sci Adv. 2016 Mar 4;2(3):e1501363. doi: 10.1126/sciadv.1501363. eCollection 2016 Mar.","Sci Adv.  2016","PubMed","citation","PMID:26973873 | PMCID:PMC4783119","pubmed","26973873","create date:2016/03/15 | first author:Lloréns-Rico V",
"Transcriptome Analysis of Gerbera hybrida Including in silico Confirmation of Defense Genes Found.","/pubmed/26973688","Fu Y, Esselink GD, Visser RG, van Tuyl JM, Arens P.","Front Plant Sci. 2016 Mar 1;7:247. doi: 10.3389/fpls.2016.00247. eCollection 2016.","Front Plant Sci.  2016","PubMed","citation","PMID:26973688 | PMCID:PMC4771743","pubmed","26973688","create date:2016/03/15 | first author:Fu Y",
"Comparative analysis of human and mouse transcriptomes of Th17 cell priming.","/pubmed/26967054","Tuomela S, Rautio S, Ahlfors H, Öling V, Salo V, Ullah U, Chen Z, Hämälistö S, Tripathi SK, Äijö T, Rasool O, Soueidan H, Wessels L, Stockinger B, Lähdesmäki H, Lahesmaa R.","Oncotarget. 2016 Mar 22;7(12):13416-28. doi: 10.18632/oncotarget.7963.","Oncotarget.  2016","PubMed","citation","PMID:26967054 | PMCID:PMC4924651","pubmed","26967054","create date:2016/03/12 | first author:Tuomela S",
"CCC- and WASH-mediated endosomal sorting of LDLR is required for normal clearance of circulating LDL.","/pubmed/26965651","Bartuzi P, Billadeau DD, Favier R, Rong S, Dekker D, Fedoseienko A, Fieten H, Wijers M, Levels JH, Huijkman N, Kloosterhuis N, van der Molen H, Brufau G, Groen AK, Elliott AM, Kuivenhoven JA, Plecko B, Grangl G, McGaughran J, Horton JD, Burstein E, Hofker MH, et al.","Nat Commun. 2016 Mar 11;7:10961. doi: 10.1038/ncomms10961.","Nat Commun.  2016","PubMed","citation","PMID:26965651 | PMCID:PMC4792963","pubmed","26965651","create date:2016/03/12 | first author:Bartuzi P",
"Integrated Whole Genome and Transcriptome Analysis Identified a Therapeutic Minor Histocompatibility Antigen in a Splice Variant of ITGB2.","/pubmed/26964570","Pont MJ, van der Lee DI, van der Meijden ED, van Bergen CA, Kester MG, Honders MW, Vermaat M, Eefting M, Marijt EW, Kielbasa SM, Hoen PA, Falkenburg JH, Griffioen M.","Clin Cancer Res. 2016 Aug 15;22(16):4185-96. doi: 10.1158/1078-0432.CCR-15-2307. Epub 2016 Mar 10.","Clin Cancer Res.  2016","PubMed","citation","PMID:26964570","pubmed","26964570","create date:2016/03/12 | first author:Pont MJ",
"Heritable gene expression differences between apomictic clone members in Taraxacum officinale: Insights into early stages of evolutionary divergence in asexual plants.","/pubmed/26956152","Ferreira de Carvalho J, Oplaat C, Pappas N, Derks M, de Ridder D, Verhoeven KJ.","BMC Genomics. 2016 Mar 8;17:203. doi: 10.1186/s12864-016-2524-6.","BMC Genomics.  2016","PubMed","citation","PMID:26956152 | PMCID:PMC4782324","pubmed","26956152","create date:2016/03/10 | first author:Ferreira de Carvalho J",
"Activation of a T-box-Otx2-Gsc gene network independent of TBP and TBP-related factors.","/pubmed/26952988","Gazdag E, Jacobi UG, van Kruijsbergen I, Weeks DL, Veenstra GJ.","Development. 2016 Apr 15;143(8):1340-50. doi: 10.1242/dev.127936. Epub 2016 Mar 7.","Development.  2016","PubMed","citation","PMID:26952988 | PMCID:PMC4852510","pubmed","26952988","create date:2016/03/10 | first author:Gazdag E",
"Functional network analysis of genes differentially expressed during xylogenesis in soc1ful woody Arabidopsis plants.","/pubmed/26952251","Davin N, Edger PP, Hefer CA, Mizrachi E, Schuetz M, Smets E, Myburg AA, Douglas CJ, Schranz ME, Lens F.","Plant J. 2016 Jun;86(5):376-90. doi: 10.1111/tpj.13157.","Plant J.  2016","PubMed","citation","PMID:26952251","pubmed","26952251","create date:2016/03/10 | first author:Davin N",
"Alternaria section Alternaria: Species, formae speciales or pathotypes?","/pubmed/26951037","Woudenberg JH, Seidl MF, Groenewald JZ, de Vries M, Stielow JB, Thomma BP, Crous PW.","Stud Mycol. 2015 Sep;82:1-21. doi: 10.1016/j.simyco.2015.07.001. Epub 2015 Aug 25.","Stud Mycol.  2015","PubMed","citation","PMID:26951037 | PMCID:PMC4774270","pubmed","26951037","create date:2016/03/10 | first author:Woudenberg JH",
"Transcriptome landscape of Lactococcus lactis reveals many novel RNAs including a small regulatory RNA involved in carbon uptake and metabolism.","/pubmed/26950529","van der Meulen SB, de Jong A, Kok J.","RNA Biol. 2016;13(3):353-66. doi: 10.1080/15476286.2016.1146855. Epub 2016 Mar 7.","RNA Biol.  2016","PubMed","citation","PMID:26950529 | PMCID:PMC4829306","pubmed","26950529","create date:2016/03/08 | first author:van der Meulen SB",
"Broad defects in the energy metabolism of leukocytes underlie immunoparalysis in sepsis.","/pubmed/26950237","Cheng SC, Scicluna BP, Arts RJ, Gresnigt MS, Lachmandas E, Giamarellos-Bourboulis EJ, Kox M, Manjeri GR, Wagenaars JA, Cremer OL, Leentjens J, van der Meer AJ, van de Veerdonk FL, Bonten MJ, Schultz MJ, Willems PH, Pickkers P, Joosten LA, van der Poll T, Netea MG.","Nat Immunol. 2016 Apr;17(4):406-13. doi: 10.1038/ni.3398. Epub 2016 Mar 7.","Nat Immunol.  2016","PubMed","citation","PMID:26950237","pubmed","26950237","create date:2016/03/08 | first author:Cheng SC",
"Males are from Mars, and females are from Venus: sex-specific fetal brain gene expression signatures in a mouse model of maternal diet-induced obesity.","/pubmed/26945603","Edlow AG, Guedj F, Pennings JL, Sverdlov D, Neri C, Bianchi DW.","Am J Obstet Gynecol. 2016 May;214(5):623.e1-623.e10. doi: 10.1016/j.ajog.2016.02.054. Epub 2016 Mar 3.","Am J Obstet Gynecol.  2016","PubMed","citation","PMID:26945603 | PMCID:PMC4851594","pubmed","26945603","create date:2016/03/08 | first author:Edlow AG",
"Living on the edge: emergence of spontaneous gac mutations in Pseudomonas protegens during swarming motility.","/pubmed/26945503","Song C, Kidarsa TA, van de Mortel JE, Loper JE, Raaijmakers JM.","Environ Microbiol. 2016 Oct;18(10):3453-3465. doi: 10.1111/1462-2920.13288. Epub 2016 Apr 28.","Environ Microbiol.  2016","PubMed","citation","PMID:26945503","pubmed","26945503","create date:2016/03/08 | first author:Song C",
"Natural Genetic Variation Differentially Affects the Proteome and Transcriptome in Caenorhabditis elegans.","/pubmed/26944343","Kamkina P, Snoek LB, Grossmann J, Volkers RJ, Sterken MG, Daube M, Roschitzki B, Fortes C, Schlapbach R, Roth A, von Mering C, Hengartner MO, Schrimpf SP, Kammenga JE.","Mol Cell Proteomics. 2016 May;15(5):1670-80. doi: 10.1074/mcp.M115.052548. Epub 2016 Mar 4.","Mol Cell Proteomics.  2016","PubMed","citation","PMID:26944343 | PMCID:PMC4858947","pubmed","26944343","create date:2016/03/06 | first author:Kamkina P",
"Nur77-deficiency in bone marrow-derived macrophages modulates inflammatory responses, extracellular matrix homeostasis, phagocytosis and tolerance.","/pubmed/26932821","Hamers AA, Argmann C, Moerland PD, Koenis DS, Marinković G, Sokolović M, de Vos AF, de Vries CJ, van Tiel CM.","BMC Genomics. 2016 Mar 1;17:162. doi: 10.1186/s12864-016-2469-9.","BMC Genomics.  2016","PubMed","citation","PMID:26932821 | PMCID:PMC4774191","pubmed","26932821","create date:2016/03/05 | first author:Hamers AA",
"Identification of Commensal Species Positively Correlated with Early Stress Responses to a Compromised Mucus Barrier.","/pubmed/26926038","Sovran B, Lu P, Loonen LM, Hugenholtz F, Belzer C, Stolte EH, Boekschoten MV, van Baarlen P, Smidt H, Kleerebezem M, de Vos P, Renes IB, Wells JM, Dekker J.","Inflamm Bowel Dis. 2016 Apr;22(4):826-40. doi: 10.1097/MIB.0000000000000688.","Inflamm Bowel Dis.  2016","PubMed","citation","PMID:26926038","pubmed","26926038","create date:2016/03/02 | first author:Sovran B",
"Influenza H3N2 infection of the collaborative cross founder strains reveals highly divergent host responses and identifies a unique phenotype in CAST/EiJ mice.","/pubmed/26921172","Leist SR, Pilzner C, van den Brand JM, Dengler L, Geffers R, Kuiken T, Balling R, Kollmus H, Schughart K.","BMC Genomics. 2016 Feb 27;17:143. doi: 10.1186/s12864-016-2483-y.","BMC Genomics.  2016","PubMed","citation","PMID:26921172 | PMCID:PMC4769537","pubmed","26921172","create date:2016/02/28 | first author:Leist SR",
"HsfA2 Controls the Activity of Developmentally and Stress-Regulated Heat Stress Protection Mechanisms in Tomato Male Reproductive Tissues.","/pubmed/26917685","Fragkostefanakis S, Mesihovic A, Simm S, Paupière MJ, Hu Y, Paul P, Mishra SK, Tschiersch B, Theres K, Bovy A, Schleiff E, Scharf KD.","Plant Physiol. 2016 Apr;170(4):2461-77. doi: 10.1104/pp.15.01913. Epub 2016 Feb 25.","Plant Physiol.  2016","PubMed","citation","PMID:26917685 | PMCID:PMC4825147","pubmed","26917685","create date:2016/02/27 | first author:Fragkostefanakis S",
"Effects of Freeze-Thawing and Intravenous Infusion on Mesenchymal Stromal Cell Gene Expression.","/pubmed/26914168","Hoogduijn MJ, de Witte SF, Luk F, van den Hout-van Vroonhoven MC, Ignatowicz L, Catar R, Strini T, Korevaar SS, van IJcken WF, Betjes MG, Franquesa M, Moll G, Baan CC.","Stem Cells Dev. 2016 Apr 15;25(8):586-97. doi: 10.1089/scd.2015.0329. Epub 2016 Mar 30.","Stem Cells Dev.  2016","PubMed","citation","PMID:26914168","pubmed","26914168","create date:2016/02/26 | first author:Hoogduijn MJ",
"Post-embryonic Hourglass Patterns Mark Ontogenetic Transitions in Plant Development.","/pubmed/26912813","Drost HG, Bellstädt J, Ó'Maoiléidigh DS, Silva AT, Gabel A, Weinholdt C, Ryan PT, Dekkers BJ, Bentsink L, Hilhorst HW, Ligterink W, Wellmer F, Grosse I, Quint M.","Mol Biol Evol. 2016 May;33(5):1158-63. doi: 10.1093/molbev/msw039. Epub 2016 Feb 23.","Mol Biol Evol.  2016","PubMed","citation","PMID:26912813 | PMCID:PMC4839224","pubmed","26912813","create date:2016/02/26 | first author:Drost HG",
"Genome and transcriptome analysis of the Mesoamerican common bean and the role of gene duplications in establishing tissue and temporal specialization of genes.","/pubmed/26911872","Vlasova A, Capella-Gutiérrez S, Rendón-Anaya M, Hernández-Oñate M, Minoche AE, Erb I, Câmara F, Prieto-Barja P, Corvelo A, Sanseverino W, Westergaard G, Dohm JC, Pappas GJ Jr, Saburido-Alvarez S, Kedra D, Gonzalez I, Cozzuto L, Gómez-Garrido J, Aguilar-Morón MA, Andreu N, Aguilar OM, Garcia-Mas J, et al.","Genome Biol. 2016 Feb 25;17:32. doi: 10.1186/s13059-016-0883-6.","Genome Biol.  2016","PubMed","citation","PMID:26911872 | PMCID:PMC4766624","pubmed","26911872","create date:2016/02/26 | first author:Vlasova A",
"An Omics Perspective on Candida Infections: Toward Next-Generation Diagnosis and Therapy.","/pubmed/26909070","Smeekens SP, van de Veerdonk FL, Netea MG.","Front Microbiol. 2016 Feb 16;7:154. doi: 10.3389/fmicb.2016.00154. eCollection 2016. Review.","Front Microbiol.  2016","PubMed","citation","PMID:26909070 | PMCID:PMC4754423","pubmed","26909070","create date:2016/02/26 | first author:Smeekens SP",
"Carbon Monoxide Gas Is Not Inert, but Global, in Its Consequences for Bacterial Gene Expression, Iron Acquisition, and Antibiotic Resistance.","/pubmed/26907100","Wareham LK, Begg R, Jesse HE, Van Beilen JW, Ali S, Svistunenko D, McLean S, Hellingwerf KJ, Sanguinetti G, Poole RK.","Antioxid Redox Signal. 2016 Jun 10;24(17):1013-28. doi: 10.1089/ars.2015.6501. Epub 2016 Mar 30.","Antioxid Redox Signal.  2016","PubMed","citation","PMID:26907100 | PMCID:PMC4921903","pubmed","26907100","create date:2016/02/26 | first author:Wareham LK",
"2D Representation of Transcriptomes by t-SNE Exposes Relatedness between Human Tissues.","/pubmed/26906061","Taskesen E, Reinders MJ.","PLoS One. 2016 Feb 23;11(2):e0149853. doi: 10.1371/journal.pone.0149853. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26906061 | PMCID:PMC4764374","pubmed","26906061","create date:2016/02/26 | first author:Taskesen E",
"Enhancing cytochrome P450-mediated conversions in P. pastoris through RAD52 over-expression and optimizing the cultivation conditions.","/pubmed/26898115","Wriessnegger T, Moser S, Emmerstorfer-Augustin A, Leitner E, Müller M, Kaluzna I, Schürmann M, Mink D, Pichler H.","Fungal Genet Biol. 2016 Apr;89:114-125. doi: 10.1016/j.fgb.2016.02.004. Epub 2016 Feb 18.","Fungal Genet Biol.  2016","PubMed","citation","PMID:26898115","pubmed","26898115","create date:2016/02/24 | first author:Wriessnegger T",
"Characterization of novel low passage primary and metastatic colorectal cancer cell lines.","/pubmed/26894854","Boot A, van Eendenburg J, Crobach S, Ruano D, Speetjens F, Calame J, Oosting J, Morreau H, van Wezel T.","Oncotarget. 2016 Mar 22;7(12):14499-509. doi: 10.18632/oncotarget.7391.","Oncotarget.  2016","PubMed","citation","PMID:26894854 | PMCID:PMC4924731","pubmed","26894854","create date:2016/02/20 | first author:Boot A",
"Comparative genomics and functional analysis of the 936 group of lactococcal Siphoviridae phages.","/pubmed/26892066","Murphy J, Bottacini F, Mahony J, Kelleher P, Neve H, Zomer A, Nauta A, van Sinderen D.","Sci Rep. 2016 Feb 19;6:21345. doi: 10.1038/srep21345.","Sci Rep.  2016","PubMed","citation","PMID:26892066 | PMCID:PMC4759559","pubmed","26892066","create date:2016/02/20 | first author:Murphy J",
"Comparative mRNA analysis of behavioral and genetic mouse models of aggression.","/pubmed/26888158","Malki K, Tosto MG, Pain O, Sluyter F, Mineur YS, Crusio WE, de Boer S, Sandnabba KN, Kesserwani J, Robinson E, Schalkwyk LC, Asherson P.","Am J Med Genet B Neuropsychiatr Genet. 2016 Apr;171B(3):427-36. doi: 10.1002/ajmg.b.32424. Epub 2016 Feb 17.","Am J Med Genet B Neuropsychiatr Genet.  2016","PubMed","citation","PMID:26888158","pubmed","26888158","create date:2016/02/19 | first author:Malki K",
"A Predictive Coexpression Network Identifies Novel Genes Controlling the Seed-to-Seedling Phase Transition in Arabidopsis thaliana.","/pubmed/26888061","Silva AT, Ribone PA, Chan RL, Ligterink W, Hilhorst HW.","Plant Physiol. 2016 Apr;170(4):2218-31. doi: 10.1104/pp.15.01704. Epub 2016 Feb 17.","Plant Physiol.  2016","PubMed","citation","PMID:26888061 | PMCID:PMC4825141","pubmed","26888061","create date:2016/02/19 | first author:Silva AT",
