Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Polymerase-free measurement of microRNA-122 with single base specificity using single molecule arrays: Detection of drug-induced liver injury.","/pubmed/28678845","Rissin DM, López-Longarela B, Pernagallo S, Ilyine H, Vliegenthart ADB, Dear JW, Díaz-Mochón JJ, Duffy DC.","PLoS One. 2017 Jul 5;12(7):e0179669. doi: 10.1371/journal.pone.0179669. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28678845 | PMCID:PMC5497960","pubmed","28678845","create date:2017/07/06 | first author:Rissin DM",
"21st Century Toolkit for Optimizing Population Health through Precision Nutrition.","/pubmed/28678528","O'Sullivan A, Henrick B, Dixon B, Barile D, Zivkovic A, Smilowitz J, Lemay D, Martin W, German JB, Schaefer SE.","Crit Rev Food Sci Nutr. 2017 Jul 5:0. doi: 10.1080/10408398.2017.1348335. [Epub ahead of print]","Crit Rev Food Sci Nutr.  2017","PubMed","citation","PMID:28678528","pubmed","28678528","create date:2017/07/06 | first author:O'Sullivan A",
"Microfluidic-based mini-metagenomics enables discovery of novel microbial lineages from complex environmental samples.","/pubmed/28678007","Yu FB, Blainey PC, Schulz F, Woyke T, Horowitz MA, Quake SR.","Elife. 2017 Jul 5;6. pii: e26580. doi: 10.7554/eLife.26580.","Elife.  2017","PubMed","citation","PMID:28678007 | PMCID:PMC5498146","pubmed","28678007","create date:2017/07/06 | first author:Yu FB",
"Bidirectional brain-gut interactions and chronic pathological changes after traumatic brain injury in mice.","/pubmed/28676351","Ma EL, Smith AD, Desai N, Cheung L, Hanscom M, Stoica BA, Loane DJ, Shea-Donohue T, Faden AI.","Brain Behav Immun. 2017 Jul 1. pii: S0889-1591(17)30207-6. doi: 10.1016/j.bbi.2017.06.018. [Epub ahead of print]","Brain Behav Immun.  2017","PubMed","citation","PMID:28676351","pubmed","28676351","create date:2017/07/06 | first author:Ma EL",
"Analyses of SLC13A5-epilepsy patients reveal perturbations of TCA cycle.","/pubmed/28673551","Bainbridge MN, Cooney E, Miller M, Kennedy AD, Wulff JE, Donti T, Jhangiani SN, Gibbs RA, Elsea SH, Porter BE, Graham BH.","Mol Genet Metab. 2017 Aug;121(4):314-319. doi: 10.1016/j.ymgme.2017.06.009. Epub 2017 Jun 24.","Mol Genet Metab.  2017","PubMed","citation","PMID:28673551","pubmed","28673551","create date:2017/07/05 | first author:Bainbridge MN",
"Post-stroke angiotensin II type 2 receptor activation provides long-term neuroprotection in aged rats.","/pubmed/28671997","Bennion DM, Isenberg JD, Harmel AT, DeMars K, Dang AN, Jones CH, Pignataro ME, Graham JT, Steckelings UM, Alexander JC, Febo M, Krause EG, de Kloet AD, Candelario-Jalil E, Sumners C.","PLoS One. 2017 Jul 3;12(7):e0180738. doi: 10.1371/journal.pone.0180738. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28671997 | PMCID:PMC5495490","pubmed","28671997","create date:2017/07/04 | first author:Bennion DM",
"Dose-Dependent Responses of I3C and DIM on T-Cell Activation in the Human T Lymphocyte Jurkat Cell Line.","/pubmed/28671563","Liu M, Yasmeen R, Fukagawa NK, Yu L, Kim YS, Wang TTY.","Int J Mol Sci. 2017 Jul 1;18(7). pii: E1409. doi: 10.3390/ijms18071409.","Int J Mol Sci.  2017","PubMed","citation","PMID:28671563 | PMCID:PMC5535901","pubmed","28671563","create date:2017/07/04 | first author:Liu M",
"Minimal-assumption inference from population-genomic data.","/pubmed/28671549","Weissman DB, Hallatschek O.","Elife. 2017 Jul 3;6. pii: e24836. doi: 10.7554/eLife.24836.","Elife.  2017","PubMed","citation","PMID:28671549 | PMCID:PMC5515583","pubmed","28671549","create date:2017/07/04 | first author:Weissman DB",
"Moderate nucleotide diversity in the Atlantic herring is associated with a low mutation rate.","/pubmed/28665273","Feng C, Pettersson M, Lamichhaney S, Rubin CJ, Rafati N, Casini M, Folkvord A, Andersson L.","Elife. 2017 Jun 30;6. pii: e23907. doi: 10.7554/eLife.23907.","Elife.  2017","PubMed","citation","PMID:28665273 | PMCID:PMC5524536","pubmed","28665273","create date:2017/07/01 | first author:Feng C",
"Documentation of Malaria Parasite ( Plasmodium spp.) Infection and Associated Mortality in a Common Loon (Gavia immer).","/pubmed/28665230","Martinsen ES, Sidor IF, Flint S, Cooley J, Pokras MA.","J Wildl Dis. 2017 Jun 30. doi: 10.7589/2016-08-195. [Epub ahead of print]","J Wildl Dis.  2017","PubMed","citation","PMID:28665230","pubmed","28665230","create date:2017/07/01 | first author:Martinsen ES",
"Dietary amino acid intakes associated with a low-phenylalanine diet combined with amino acid medical foods and glycomacropeptide medical foods and neuropsychological outcomes in subjects with phenylketonuria.","/pubmed/28664173","Stroup BM, Murali SG, Nair N, Sawin EA, Rohr F, Levy HL, Ney DM.","Data Brief. 2017 Jun 7;13:377-384. doi: 10.1016/j.dib.2017.06.004. eCollection 2017 Aug.","Data Brief.  2017","PubMed","citation","PMID:28664173 | PMCID:PMC5480823","pubmed","28664173","create date:2017/07/01 | first author:Stroup BM",
"Structure-activity relationship studies of G9a-like protein (GLP) inhibitors.","/pubmed/28662962","Xiong Y, Li F, Babault N, Wu H, Dong A, Zeng H, Chen X, Arrowsmith CH, Brown PJ, Liu J, Vedadi M, Jin J.","Bioorg Med Chem. 2017 Aug 15;25(16):4414-4423. doi: 10.1016/j.bmc.2017.06.021. Epub 2017 Jun 19.","Bioorg Med Chem.  2017","PubMed","citation","PMID:28662962 | PMCID:PMC5562403","pubmed","28662962","create date:2017/07/01 | first author:Xiong Y",
"The effects of C5-substituted 2,4-diaminoquinazolines on selected transcript expression in spinal muscular atrophy cells.","/pubmed/28662219","Gentillon C, Connell AJ, Kirk RW, Butchbach MER.","PLoS One. 2017 Jun 29;12(6):e0180657. doi: 10.1371/journal.pone.0180657. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28662219 | PMCID:PMC5491266","pubmed","28662219","create date:2017/07/01 | first author:Gentillon C",
"Diminished physical function in older HIV-infected adults in the Southeastern U.S. despite successful antiretroviral therapy.","/pubmed/28662079","Khoury AL, Morey MC, Wong TC, McNeil DL, Humphries B, Frankey K, Pieper CF, Hicks CB, Huffman K, McKellar MS.","PLoS One. 2017 Jun 29;12(6):e0179874. doi: 10.1371/journal.pone.0179874. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28662079 | PMCID:PMC5491055","pubmed","28662079","create date:2017/07/01 | first author:Khoury AL",
"Identifiers for the 21st century: How to design, provision, and reuse persistent identifiers to maximize utility and impact of life science data.","/pubmed/28662064","McMurry JA, Juty N, Blomberg N, Burdett T, Conlin T, Conte N, Courtot M, Deck J, Dumontier M, Fellows DK, Gonzalez-Beltran A, Gormanns P, Grethe J, Hastings J, Hériché JK, Hermjakob H, Ison JC, Jimenez RC, Jupp S, Kunze J, Laibe C, Le Novère N, et al.","PLoS Biol. 2017 Jun 29;15(6):e2001414. doi: 10.1371/journal.pbio.2001414. eCollection 2017 Jun.","PLoS Biol.  2017","PubMed","citation","PMID:28662064 | PMCID:PMC5490878","pubmed","28662064","create date:2017/07/01 | first author:McMurry JA",
"RRmix: A method for simultaneous batch effect correction and analysis of metabolomics data in the absence of internal standards.","/pubmed/28662051","Salerno S Jr, Mehrmohamadi M, Liberti MV, Wan M, Wells MT, Booth JG, Locasale JW.","PLoS One. 2017 Jun 29;12(6):e0179530. doi: 10.1371/journal.pone.0179530. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28662051 | PMCID:PMC5491020","pubmed","28662051","create date:2017/07/01 | first author:Salerno S Jr",
"Whole genome structural analysis of Caribbean hair sheep reveals quantitative link to West African ancestry.","/pubmed/28662044","Spangler GL, Rosen BD, Ilori MB, Hanotte O, Kim ES, Sonstegard TS, Burke JM, Morgan JLM, Notter DR, Van Tassell CP.","PLoS One. 2017 Jun 29;12(6):e0179021. doi: 10.1371/journal.pone.0179021. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28662044 | PMCID:PMC5490989","pubmed","28662044","create date:2017/07/01 | first author:Spangler GL",
"Systematic bacterialization of yeast genes identifies a near-universally swappable pathway.","/pubmed/28661399","Kachroo AH, Laurent JM, Akhmetov A, Szilagyi-Jones M, McWhite CD, Zhao A, Marcotte EM.","Elife. 2017 Jun 29;6. pii: e25093. doi: 10.7554/eLife.25093.","Elife.  2017","PubMed","citation","PMID:28661399 | PMCID:PMC5536947","pubmed","28661399","create date:2017/07/01 | first author:Kachroo AH",
"The Biogeographic Pattern of Microbial Functional Genes along an Altitudinal Gradient of the Tibetan Pasture.","/pubmed/28659870","Qi Q, Zhao M, Wang S, Ma X, Wang Y, Gao Y, Lin Q, Li X, Gu B, Li G, Zhou J, Yang Y.","Front Microbiol. 2017 Jun 13;8:976. doi: 10.3389/fmicb.2017.00976. eCollection 2017.","Front Microbiol.  2017","PubMed","citation","PMID:28659870 | PMCID:PMC5468456","pubmed","28659870","create date:2017/07/01 | first author:Qi Q",
"Characterizing the Pyrenophora teres f. maculata-Barley Interaction Using Pathogen Genetics.","/pubmed/28659291","Carlsen SA, Neupane A, Wyatt NA, Richards JK, Faris JD, Xu SS, Brueggeman RS, Friesen TL.","G3 (Bethesda). 2017 Aug 7;7(8):2615-2626. doi: 10.1534/g3.117.043265.","G3 (Bethesda).  2017","PubMed","citation","PMID:28659291 | PMCID:PMC5555467","pubmed","28659291","create date:2017/07/01 | first author:Carlsen SA",
"MYBPC3 mutations are associated with a reduced super-relaxed state in patients with hypertrophic cardiomyopathy.","/pubmed/28658286","McNamara JW, Li A, Lal S, Bos JM, Harris SP, van der Velden J, Ackerman MJ, Cooke R, Dos Remedios CG.","PLoS One. 2017 Jun 28;12(6):e0180064. doi: 10.1371/journal.pone.0180064. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28658286 | PMCID:PMC5489194","pubmed","28658286","create date:2017/06/29 | first author:McNamara JW",
"Screening study of TUBB4A in isolated dystonia.","/pubmed/28655586","Vulinovic F, Schaake S, Domingo A, Kumar KR, Defazio G, Mir P, Simonyan K, Ozelius LJ, Brüggemann N, Chung SJ, Rakovic A, Lohmann K, Klein C.","Parkinsonism Relat Disord. 2017 Aug;41:118-120. doi: 10.1016/j.parkreldis.2017.06.001. Epub 2017 Jun 10.","Parkinsonism Relat Disord.  2017","PubMed","citation","PMID:28655586","pubmed","28655586","create date:2017/06/29 | first author:Vulinovic F",
"Parallel evolution of influenza across multiple spatiotemporal scales.","/pubmed/28653624","Xue KS, Stevens-Ayers T, Campbell AP, Englund JA, Pergam SA, Boeckh M, Bloom JD.","Elife. 2017 Jun 27;6. pii: e26875. doi: 10.7554/eLife.26875.","Elife.  2017","PubMed","citation","PMID:28653624 | PMCID:PMC5487208","pubmed","28653624","create date:2017/06/28 | first author:Xue KS",
"Simultaneous measurement of chromatin accessibility, DNA methylation, and nucleosome phasing in single cells.","/pubmed/28653622","Pott S.","Elife. 2017 Jun 27;6. pii: e23203. doi: 10.7554/eLife.23203.","Elife.  2017","PubMed","citation","PMID:28653622 | PMCID:PMC5487215","pubmed","28653622","create date:2017/06/28 | first author:Pott S",
"Point-of-care testing for Toxoplasma gondii IgG/IgM using Toxoplasma ICT IgG-IgM test with sera from the United States and implications for developing countries.","/pubmed/28650970","Begeman IJ, Lykins J, Zhou Y, Lai BS, Levigne P, El Bissati K, Boyer K, Withers S, Clouser F, Noble AG, Rabiah P, Swisher CN, Heydemann PT, Contopoulos-Ioannidis DG, Montoya JG, Maldonado Y, Ramirez R, Press C, Stillwaggon E, Peyron F, McLeod R.","PLoS Negl Trop Dis. 2017 Jun 26;11(6):e0005670. doi: 10.1371/journal.pntd.0005670. eCollection 2017 Jun.","PLoS Negl Trop Dis.  2017","PubMed","citation","PMID:28650970 | PMCID:PMC5501679","pubmed","28650970","create date:2017/06/27 | first author:Begeman IJ",
"Editorial: Genomic Approaches for Improvement of Understudied Grasses.","/pubmed/28649258","Amundsen K, Sarath G, Donze-Reiner T.","Front Plant Sci. 2017 Jun 9;8:976. doi: 10.3389/fpls.2017.00976. eCollection 2017. No abstract available. ","Front Plant Sci.  2017","PubMed","citation","PMID:28649258 | PMCID:PMC5465253","pubmed","28649258","create date:2017/06/27 | first author:Amundsen K",
"Generation and characterization of aptamers targeting factor XIa.","/pubmed/28644959","Woodruff RS, Ivanov I, Verhamme IM, Sun MF, Gailani D, Sullenger BA.","Thromb Res. 2017 Aug;156:134-141. doi: 10.1016/j.thromres.2017.06.015. Epub 2017 Jun 9.","Thromb Res.  2017","PubMed","citation","PMID:28644959","pubmed","28644959","create date:2017/06/24 | first author:Woodruff RS",
"MPI depletion enhances O-GlcNAcylation of p53 and suppresses the Warburg effect.","/pubmed/28644127","Shtraizent N, DeRossi C, Nayar S, Sachidanandam R, Katz LS, Prince A, Koh AP, Vincek A, Hadas Y, Hoshida Y, Scott DK, Eliyahu E, Freeze HH, Sadler KC, Chu J.","Elife. 2017 Jun 23;6. pii: e22477. doi: 10.7554/eLife.22477.","Elife.  2017","PubMed","citation","PMID:28644127 | PMCID:PMC5495572","pubmed","28644127","create date:2017/06/24 | first author:Shtraizent N",
"Extensive horizontal gene transfer in cheese-associated bacteria.","/pubmed/28644126","Bonham KS, Wolfe BE, Dutton RJ.","Elife. 2017 Jun 23;6. pii: e22144. doi: 10.7554/eLife.22144.","Elife.  2017","PubMed","citation","PMID:28644126 | PMCID:PMC5526665","pubmed","28644126","create date:2017/06/24 | first author:Bonham KS",
"Exploiting CRISPR-Cas to manipulate Enterococcus faecalis populations.","/pubmed/28644125","Hullahalli K, Rodrigues M, Palmer KL.","Elife. 2017 Jun 23;6. pii: e26664. doi: 10.7554/eLife.26664.","Elife.  2017","PubMed","citation","PMID:28644125 | PMCID:PMC5491264","pubmed","28644125","create date:2017/06/24 | first author:Hullahalli K",
"The Anopheles gambiae 2La chromosome inversion is associated with susceptibility to Plasmodium falciparum in Africa.","/pubmed/28643631","Riehle MM, Bukhari T, Gneme A, Guelbeogo WM, Coulibaly B, Fofana A, Pain A, Bischoff E, Renaud F, Beavogui AH, Traore SF, Sagnon N, Vernick KD.","Elife. 2017 Jun 23;6. pii: e25813. doi: 10.7554/eLife.25813.","Elife.  2017","PubMed","citation","PMID:28643631 | PMCID:PMC5482571","pubmed","28643631","create date:2017/06/24 | first author:Riehle MM",
"Signatures of Selection for Environmental Adaptation and Zebu × Taurine Hybrid Fitness in East African Shorthorn Zebu.","/pubmed/28642786","Bahbahani H, Tijjani A, Mukasa C, Wragg D, Almathen F, Nash O, Akpa GN, Mbole-Kariuki M, Malla S, Woolhouse M, Sonstegard T, Van Tassell C, Blythe M, Huson H, Hanotte O.","Front Genet. 2017 Jun 8;8:68. doi: 10.3389/fgene.2017.00068. eCollection 2017.","Front Genet.  2017","PubMed","citation","PMID:28642786 | PMCID:PMC5462927","pubmed","28642786","create date:2017/06/24 | first author:Bahbahani H",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Assessment of Five Chilling Tolerance Traits and GWAS Mapping in Rice Using the USDA Mini-Core Collection.","/pubmed/28642772","Schläppi MR, Jackson AK, Eizenga GC, Wang A, Chu C, Shi Y, Shimoyama N, Boykin DL.","Front Plant Sci. 2017 Jun 8;8:957. doi: 10.3389/fpls.2017.00957. eCollection 2017.","Front Plant Sci.  2017","PubMed","citation","PMID:28642772 | PMCID:PMC5463297","pubmed","28642772","create date:2017/06/24 | first author:Schläppi MR",
"Epigenomic diversification within the genus Lupinus.","/pubmed/28640886","Susek K, Braszewska-Zalewska A, Bewick AJ, Hasterok R, Schmitz RJ, Naganowska B.","PLoS One. 2017 Jun 22;12(6):e0179821. doi: 10.1371/journal.pone.0179821. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28640886 | PMCID:PMC5480990","pubmed","28640886","create date:2017/06/24 | first author:Susek K",
"Genetic loci associated with coronary artery disease harbor evidence of selection and antagonistic pleiotropy.","/pubmed/28640878","Byars SG, Huang QQ, Gray LA, Bakshi A, Ripatti S, Abraham G, Stearns SC, Inouye M.","PLoS Genet. 2017 Jun 22;13(6):e1006328. doi: 10.1371/journal.pgen.1006328. eCollection 2017 Jun.","PLoS Genet.  2017","PubMed","citation","PMID:28640878 | PMCID:PMC5480811","pubmed","28640878","create date:2017/06/24 | first author:Byars SG",
"Histone deacetylases, microRNA and leptin crosstalk in pancreatic cancer.","/pubmed/28638788","Tchio Mantho CI, Harbuzariu A, Gonzalez-Perez RR.","World J Clin Oncol. 2017 Jun 10;8(3):178-189. doi: 10.5306/wjco.v8.i3.178. Review.","World J Clin Oncol.  2017","PubMed","citation","PMID:28638788 | PMCID:PMC5465008","pubmed","28638788","create date:2017/06/24 | first author:Tchio Mantho CI",
"Circular Bivalent Aptamers Enable in Vivo Stability and Recognition.","/pubmed/28635257","Kuai H, Zhao Z, Mo L, Liu H, Hu X, Fu T, Zhang X, Tan W.","J Am Chem Soc. 2017 Jul 12;139(27):9128-9131. doi: 10.1021/jacs.7b04547. Epub 2017 Jun 29.","J Am Chem Soc.  2017","PubMed","citation","PMID:28635257","pubmed","28635257","create date:2017/06/22 | first author:Kuai H",
"wtf genes are prolific dual poison-antidote meiotic drivers.","/pubmed/28631612","Nuckolls NL, Bravo Núñez MA, Eickbush MT, Young JM, Lange JJ, Yu JS, Smith GR, Jaspersen SL, Malik HS, Zanders SE.","Elife. 2017 Jun 20;6. pii: e26033. doi: 10.7554/eLife.26033.","Elife.  2017","PubMed","citation","PMID:28631612 | PMCID:PMC5478261","pubmed","28631612","create date:2017/06/21 | first author:Nuckolls NL",
"The gene family that cheats Mendel.","/pubmed/28631611","Shropshire JD, Rokas A.","Elife. 2017 Jun 20;6. pii: e28567. doi: 10.7554/eLife.28567.","Elife.  2017","PubMed","citation","PMID:28631611 | PMCID:PMC5478260","pubmed","28631611","create date:2017/06/21 | first author:Shropshire JD",
"Analysis of archived newborn dried blood spots (DBS) identifies congenital cytomegalovirus as a major cause of unexplained pediatric sensorineural hearing loss.","/pubmed/28629849","Meyer L, Sharon B, Huang TC, Meyer AC, Gravel KE, Schimmenti LA, Swanson EC, Herd HE, Hernandez-Alvarado N, Coverstone KR, McCann M, Schleiss MR.","Am J Otolaryngol. 2017 Jun 7. pii: S0196-0709(17)30233-8. doi: 10.1016/j.amjoto.2017.06.002. [Epub ahead of print]","Am J Otolaryngol.  2017","PubMed","citation","PMID:28629849","pubmed","28629849","create date:2017/06/21 | first author:Meyer L",
"A chromosome 5q31.1 locus associates with tuberculin skin test reactivity in HIV-positive individuals from tuberculosis hyper-endemic regions in east Africa.","/pubmed/28628665","Sobota RS, Stein CM, Kodaman N, Maro I, Wieland-Alter W, Igo RP Jr, Magohe A, Malone LL, Chervenak K, Hall NB, Matee M, Mayanja-Kizza H, Joloba M, Moore JH, Scott WK, Lahey T, Boom WH, von Reyn CF, Williams SM, Sirugo G.","PLoS Genet. 2017 Jun 19;13(6):e1006710. doi: 10.1371/journal.pgen.1006710. eCollection 2017 Jun.","PLoS Genet.  2017","PubMed","citation","PMID:28628665 | PMCID:PMC5495514","pubmed","28628665","create date:2017/06/20 | first author:Sobota RS",
"A Syst-OMICS Approach to Ensuring Food Safety and Reducing the Economic Burden of Salmonellosis.","/pubmed/28626454","Emond-Rheault JG, Jeukens J, Freschi L, Kukavica-Ibrulj I, Boyle B, Dupont MJ, Colavecchio A, Barrere V, Cadieux B, Arya G, Bekal S, Berry C, Burnett E, Cavestri C, Chapin TK, Crouse A, Daigle F, Danyluk MD, Delaquis P, Dewar K, Doualla-Bell F, Fliss I, et al.","Front Microbiol. 2017 Jun 2;8:996. doi: 10.3389/fmicb.2017.00996. eCollection 2017.","Front Microbiol.  2017","PubMed","citation","PMID:28626454 | PMCID:PMC5454079","pubmed","28626454","create date:2017/06/20 | first author:Emond-Rheault JG",
"Effects of tectonics and large scale climatic changes on the evolutionary history of Hyalomma ticks.","/pubmed/28625763","Sands AF, Apanaskevich DA, Matthee S, Horak IG, Harrison A, Karim S, Mohammad MK, Mumcuoglu KY, Rajakaruna RS, Santos-Silva MM, Matthee CA.","Mol Phylogenet Evol. 2017 Sep;114:153-165. doi: 10.1016/j.ympev.2017.06.002. Epub 2017 Jun 15.","Mol Phylogenet Evol.  2017","PubMed","citation","PMID:28625763","pubmed","28625763","create date:2017/06/20 | first author:Sands AF",
"The genome and phenome of the green alga Chloroidium sp. UTEX 3007 reveal adaptive traits for desert acclimatization.","/pubmed/28623667","Nelson DR, Khraiwesh B, Fu W, Alseekh S, Jaiswal A, Chaiboonchoe A, Hazzouri KM, O'Connor MJ, Butterfoss GL, Drou N, Rowe JD, Harb J, Fernie AR, Gunsalus KC, Salehi-Ashtiani K.","Elife. 2017 Jun 17;6. pii: e25783. doi: 10.7554/eLife.25783.","Elife.  2017","PubMed","citation","PMID:28623667 | PMCID:PMC5509433","pubmed","28623667","create date:2017/06/18 | first author:Nelson DR",
"Basic Concepts in Molecular Biology Related to Genetics and Epigenetics.","/pubmed/28623160","Corella D, Ordovas JM.","Rev Esp Cardiol (Engl Ed). 2017 Jun 13. pii: S1885-5857(17)30279-7. doi: 10.1016/j.rec.2017.05.011. [Epub ahead of print] English, Spanish. ","Rev Esp Cardiol (Engl Ed).  2017","PubMed","citation","PMID:28623160","pubmed","28623160","create date:2017/06/18 | first author:Corella D",
"Minimal genetic change in Vibrio cholerae in Mozambique over time: Multilocus variable number tandem repeat analysis and whole genome sequencing.","/pubmed/28622368","Garrine M, Mandomando I, Vubil D, Nhampossa T, Acacio S, Li S, Paulson JN, Almeida M, Domman D, Thomson NR, Alonso P, Stine OC.","PLoS Negl Trop Dis. 2017 Jun 16;11(6):e0005671. doi: 10.1371/journal.pntd.0005671. eCollection 2017 Jun.","PLoS Negl Trop Dis.  2017","PubMed","citation","PMID:28622368 | PMCID:PMC5489214","pubmed","28622368","create date:2017/06/18 | first author:Garrine M",
"Ionotropic Receptor-dependent moist and dry cells control hygrosensation in Drosophila.","/pubmed/28621663","Knecht ZA, Silbering AF, Cruz J, Yang L, Croset V, Benton R, Garrity PA.","Elife. 2017 Jun 16;6. pii: e26654. doi: 10.7554/eLife.26654.","Elife.  2017","PubMed","citation","PMID:28621663 | PMCID:PMC5495567","pubmed","28621663","create date:2017/06/18 | first author:Knecht ZA",
"Tailoring the Oxygen Reduction Activity of Hemoglobin through Immobilization within Microporous Organic Polymer-Graphene Composite.","/pubmed/28621530","Soliman AB, Haikal RR, Abugable AA, Hassan MH, Karakalos SG, Pellechia PJ, Hassan HH, Yacoub MH, Alkordi MH.","ACS Appl Mater Interfaces. 2017 Jun 27. doi: 10.1021/acsami.7b06146. [Epub ahead of print]","ACS Appl Mater Interfaces.  2017","PubMed","citation","PMID:28621530","pubmed","28621530","create date:2017/06/18 | first author:Soliman AB",
"Single-Cell mRNA Sequencing in Cancer Research: Integrating the Genomic Fingerprint.","/pubmed/28620412","Müller S, Diaz A.","Front Genet. 2017 May 31;8:73. doi: 10.3389/fgene.2017.00073. eCollection 2017. Review.","Front Genet.  2017","PubMed","citation","PMID:28620412 | PMCID:PMC5450061","pubmed","28620412","create date:2017/06/18 | first author:Müller S",
"GINOM: A statistical framework for assessing interval overlap of multiple genomic features.","/pubmed/28617797","Bryner D, Criscione S, Leith A, Huynh Q, Huffer F, Neretti N.","PLoS Comput Biol. 2017 Jun 15;13(6):e1005586. doi: 10.1371/journal.pcbi.1005586. eCollection 2017 Jun.","PLoS Comput Biol.  2017","PubMed","citation","PMID:28617797 | PMCID:PMC5491313","pubmed","28617797","create date:2017/06/16 | first author:Bryner D",
"Cryptic Micro-heteroresistance Explains M. tuberculosis Phenotypic Resistance.","/pubmed/28614668","Metcalfe JZ, Streicher E, Theron G, Colman RE, Allender C, Lemmer D, Warren R, Engelthaler DM.","Am J Respir Crit Care Med. 2017 Jun 14. doi: 10.1164/rccm.201703-0556OC. [Epub ahead of print]","Am J Respir Crit Care Med.  2017","PubMed","citation","PMID:28614668","pubmed","28614668","create date:2017/06/15 | first author:Metcalfe JZ",
"Genome-wide identification and characterization of microRNAs differentially expressed in fibers in a cotton phytochrome A1 RNAi line.","/pubmed/28614407","Miao Q, Deng P, Saha S, Jenkins JN, Hsu CY, Abdurakhmonov IY, Buriev ZT, Pepper A, Ma DP.","PLoS One. 2017 Jun 14;12(6):e0179381. doi: 10.1371/journal.pone.0179381. eCollection 2017.","PLoS One.  2017","PubMed","citation","PMID:28614407 | PMCID:PMC5470697","pubmed","28614407","create date:2017/06/15 | first author:Miao Q",
"Self-Assembled Exopolysaccharide Nanoparticles for Bioremediation and Green Synthesis of Noble Metal Nanoparticles.","/pubmed/28613815","Li C, Zhou L, Yang H, Lv R, Tian P, Li X, Zhang Y, Chen Z, Lin F.","ACS Appl Mater Interfaces. 2017 Jul 12;9(27):22808-22818. doi: 10.1021/acsami.7b02908. Epub 2017 Jun 26.","ACS Appl Mater Interfaces.  2017","PubMed","citation","PMID:28613815","pubmed","28613815","create date:2017/06/15 | first author:Li C",
"Small RNA-Sequencing Links Physiological Changes and RdDM Process to Vegetative-to-Floral Transition in Apple.","/pubmed/28611800","Guo X, Ma Z, Zhang Z, Cheng L, Zhang X, Li T.","Front Plant Sci. 2017 May 29;8:873. doi: 10.3389/fpls.2017.00873. eCollection 2017.","Front Plant Sci.  2017","PubMed","citation","PMID:28611800 | PMCID:PMC5447065","pubmed","28611800","create date:2017/06/15 | first author:Guo X",
"A Transcriptomics and Comparative Genomics Analysis Reveals Gene Families with a Role in Body Plan Complexity.","/pubmed/28611798","Kramer EM, Li W.","Front Plant Sci. 2017 May 29;8:869. doi: 10.3389/fpls.2017.00869. eCollection 2017.","Front Plant Sci.  2017","PubMed","citation","PMID:28611798 | PMCID:PMC5446989","pubmed","28611798","create date:2017/06/15 | first author:Kramer EM",
"Innate Immunity and Breast Milk.","/pubmed/28611768","Cacho NT, Lawrence RM.","Front Immunol. 2017 May 29;8:584. doi: 10.3389/fimmu.2017.00584. eCollection 2017. Review.","Front Immunol.  2017","PubMed","citation","PMID:28611768 | PMCID:PMC5447027","pubmed","28611768","create date:2017/06/15 | first author:Cacho NT",
"Sustaining Rare Marine Microorganisms: Macroorganisms As Repositories and Dispersal Agents of Microbial Diversity.","/pubmed/28611749","Troussellier M, Escalas A, Bouvier T, Mouillot D.","Front Microbiol. 2017 May 29;8:947. doi: 10.3389/fmicb.2017.00947. eCollection 2017.","Front Microbiol.  2017","PubMed","citation","PMID:28611749 | PMCID:PMC5447324","pubmed","28611749","create date:2017/06/15 | first author:Troussellier M",
"Estimating the causal influence of body mass index on risk of Parkinson disease: A Mendelian randomisation study.","/pubmed/28609445","Noyce AJ, Kia DA, Hemani G, Nicolas A, Price TR, De Pablo-Fernandez E, Haycock PC, Lewis PA, Foltynie T, Davey Smith G; International Parkinson Disease Genomics Consortium., Schrag A, Lees AJ, Hardy J, Singleton A, Nalls MA, Pearce N, Lawlor DA, Wood NW.","PLoS Med. 2017 Jun 13;14(6):e1002314. doi: 10.1371/journal.pmed.1002314. eCollection 2017 Jun.","PLoS Med.  2017","PubMed","citation","PMID:28609445 | PMCID:PMC5469450","pubmed","28609445","create date:2017/06/14 | first author:Noyce AJ",
