Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Proteomic profile of aminoglutethimide-induced apoptosis in HL-60 cells: Role of myeloperoxidase and arylamine free radicals.","/pubmed/26102013","Khan SR, Baghdasarian A, Nagar PH, Fahlman R, Jurasz P, Michail K, Aljuhani N, Siraki AG.","Chem Biol Interact. 2015 Sep 5;239:129-38. doi: 10.1016/j.cbi.2015.06.020. Epub 2015 Jun 20.","Chem Biol Interact.  2015","PubMed","citation","PMID:26102013","pubmed","26102013","create date:2015/06/24 | first author:Khan SR",
"Cross-organism analysis using InterMine.","/pubmed/26097192","Lyne R, Sullivan J, Butano D, Contrino S, Heimbach J, Hu F, Kalderimis A, Lyne M, Smith RN, Štěpán R, Balakrishnan R, Binkley G, Harris T, Karra K, Moxon SA, Motenko H, Neuhauser S, Ruzicka L, Cherry M, Richardson J, Stein L, Westerfield M, et al.","Genesis. 2015 Aug;53(8):547-60. doi: 10.1002/dvg.22869. Epub 2015 Jul 8. Review.","Genesis.  2015","PubMed","citation","PMID:26097192 | PMCID:PMC4545681","pubmed","26097192","create date:2015/06/23 | first author:Lyne R",
"Altered protein expression pattern in skin fibroblasts from parkin-mutant early-onset Parkinson's disease patients.","/pubmed/26096686","Lippolis R, Siciliano RA, Pacelli C, Ferretta A, Mazzeo MF, Scacco S, Papa F, Gaballo A, Dell'Aquila C, De Mari M, Papa S, Cocco T.","Biochim Biophys Acta. 2015 Sep;1852(9):1960-70. doi: 10.1016/j.bbadis.2015.06.015. Epub 2015 Jun 19.","Biochim Biophys Acta.  2015","PubMed","citation","PMID:26096686","pubmed","26096686","create date:2015/06/23 | first author:Lippolis R",
"Primate Torpor: Regulation of Stress-activated Protein Kinases During Daily Torpor in the Gray Mouse Lemur, Microcebus murinus.","/pubmed/26093282","Biggar KK, Wu CW, Tessier SN, Zhang J, Pifferi F, Perret M, Storey KB.","Genomics Proteomics Bioinformatics. 2015 Apr;13(2):81-90. doi: 10.1016/j.gpb.2015.03.002. Epub 2015 Jun 18.","Genomics Proteomics Bioinformatics.  2015","PubMed","citation","PMID:26093282 | PMCID:PMC4511785","pubmed","26093282","create date:2015/06/21 | first author:Biggar KK",
"Modulation of Gene Expression in Key Survival Pathways During Daily Torpor in the Gray Mouse Lemur, Microcebus murinus.","/pubmed/26093281","Biggar KK, Wu CW, Tessier SN, Zhang J, Pifferi F, Perret M, Storey KB.","Genomics Proteomics Bioinformatics. 2015 Apr;13(2):111-8. doi: 10.1016/j.gpb.2015.03.001. Epub 2015 Jun 17.","Genomics Proteomics Bioinformatics.  2015","PubMed","citation","PMID:26093281 | PMCID:PMC4511780","pubmed","26093281","create date:2015/06/21 | first author:Biggar KK",
"Regulation of Torpor in the Gray Mouse Lemur: Transcriptional and Translational Controls and Role of AMPK Signaling.","/pubmed/26092186","Zhang J, Tessier SN, Biggar KK, Wu CW, Pifferi F, Perret M, Storey KB.","Genomics Proteomics Bioinformatics. 2015 Apr;13(2):103-10. doi: 10.1016/j.gpb.2015.03.003. Epub 2015 Jun 17.","Genomics Proteomics Bioinformatics.  2015","PubMed","citation","PMID:26092186 | PMCID:PMC4511784","pubmed","26092186","create date:2015/06/21 | first author:Zhang J",
"Cytokine and Antioxidant Regulation in the Intestine of the Gray Mouse Lemur (Microcebus murinus) During Torpor.","/pubmed/26092185","Tessier SN, Katzenback BA, Pifferi F, Perret M, Storey KB.","Genomics Proteomics Bioinformatics. 2015 Apr;13(2):127-35. doi: 10.1016/j.gpb.2015.03.005. Epub 2015 Jun 17.","Genomics Proteomics Bioinformatics.  2015","PubMed","citation","PMID:26092185 | PMCID:PMC4511783","pubmed","26092185","create date:2015/06/21 | first author:Tessier SN",
"Regulation of the PI3K/AKT Pathway and Fuel Utilization During Primate Torpor in the Gray Mouse Lemur, Microcebus murinus.","/pubmed/26092184","Tessier SN, Zhang J, Biggar KK, Wu CW, Pifferi F, Perret M, Storey KB.","Genomics Proteomics Bioinformatics. 2015 Apr;13(2):91-102. doi: 10.1016/j.gpb.2015.03.006. Epub 2015 Jun 17.","Genomics Proteomics Bioinformatics.  2015","PubMed","citation","PMID:26092184 | PMCID:PMC4511781","pubmed","26092184","create date:2015/06/21 | first author:Tessier SN",
"Induction of Antioxidant and Heat Shock Protein Responses During Torpor in the Gray Mouse Lemur, Microcebus murinus.","/pubmed/26092183","Wu CW, Biggar KK, Zhang J, Tessier SN, Pifferi F, Perret M, Storey KB.","Genomics Proteomics Bioinformatics. 2015 Apr;13(2):119-26. doi: 10.1016/j.gpb.2015.03.004. Epub 2015 Jun 17.","Genomics Proteomics Bioinformatics.  2015","PubMed","citation","PMID:26092183 | PMCID:PMC4511786","pubmed","26092183","create date:2015/06/21 | first author:Wu CW",
"The role of genomics to identify biomarkers and signaling molecules during severe sepsis.","/pubmed/26091010","Douglas JJ, Roussel JA.","Minerva Anestesiol. 2016 Mar;82(3):343-58. Epub 2015 Jun 19. Review.","Minerva Anestesiol.  2016","PubMed","citation","PMID:26091010","pubmed","26091010","create date:2015/06/20 | first author:Douglas JJ",
"Non-Cationic Proteins Are Associated with HIV Neutralizing Activity in Genital Secretions of Female Sex Workers.","/pubmed/26090884","Birse KD, Cole AL, Hirbod T, McKinnon L, Ball TB, Westmacott GR, Kimani J, Plummer F, Cole AM, Burgener A, Broliden K.","PLoS One. 2015 Jun 19;10(6):e0130404. doi: 10.1371/journal.pone.0130404. eCollection 2015. Erratum in: PLoS One. 2015;10(7):e0134196. ","PLoS One.  2015","PubMed","citation","PMID:26090884 | PMCID:PMC4475052","pubmed","26090884","create date:2015/06/20 | first author:Birse KD",
"Targeted quantitative proteomic investigation employing multiple reaction monitoring on quantitative changes in proteins that regulate volatile biosynthesis of strawberry fruit at different ripening stages.","/pubmed/26087350","Song J, Du L, Li L, Palmer LC, Forney CF, Fillmore S, Zhang Z, Li X.","J Proteomics. 2015 Aug 3;126:288-95. doi: 10.1016/j.jprot.2015.06.004. Epub 2015 Jun 15.","J Proteomics.  2015","PubMed","citation","PMID:26087350","pubmed","26087350","create date:2015/06/19 | first author:Song J",
"Genomic and Proteomic Analyses Indicate that Banchine and Campoplegine Polydnaviruses Have Similar, if Not Identical, Viral Ancestors.","/pubmed/26085165","Béliveau C, Cohen A, Stewart D, Periquet G, Djoumad A, Kuhn L, Stoltz D, Boyle B, Volkoff AN, Herniou EA, Drezen JM, Cusson M.","J Virol. 2015 Sep;89(17):8909-21. doi: 10.1128/JVI.01001-15. Epub 2015 Jun 17.","J Virol.  2015","PubMed","citation","PMID:26085165 | PMCID:PMC4524098","pubmed","26085165","create date:2015/06/19 | first author:Béliveau C",
"The Human Adenovirus Type 5 E4orf4 Protein Targets Two Phosphatase Regulators of the Hippo Signaling Pathway.","/pubmed/26085163","Mui MZ, Zhou Y, Blanchette P, Chughtai N, Knight JF, Gruosso T, Papadakis AI, Huang S, Park M, Gingras AC, Branton PE.","J Virol. 2015 Sep;89(17):8855-70. doi: 10.1128/JVI.03710-14. Epub 2015 Jun 17.","J Virol.  2015","PubMed","citation","PMID:26085163 | PMCID:PMC4524087","pubmed","26085163","create date:2015/06/19 | first author:Mui MZ",
"Methotrexate Promotes Platelet Apoptosis via JNK-Mediated Mitochondrial Damage: Alleviation by N-Acetylcysteine and N-Acetylcysteine Amide.","/pubmed/26083398","Paul M, Hemshekhar M, Thushara RM, Sundaram MS, NaveenKumar SK, Naveen S, Devaraja S, Somyajit K, West R, Basappa, Nayaka SC, Zakai UI, Nagaraju G, Rangappa KS, Kemparaju K, Girish KS.","PLoS One. 2015 Jun 17;10(6):e0127558. doi: 10.1371/journal.pone.0127558. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26083398 | PMCID:PMC4471342","pubmed","26083398","create date:2015/06/18 | first author:Paul M",
"Fluctuations in histone H4 isoforms during cellular reprogramming monitored by middle-down proteomics.","/pubmed/26080932","Benevento M, Tonge PD, Puri MC, Nagy A, Heck AJ, Munoz J.","Proteomics. 2015 Sep;15(18):3219-31. doi: 10.1002/pmic.201500031. Epub 2015 Aug 24.","Proteomics.  2015","PubMed","citation","PMID:26080932","pubmed","26080932","create date:2015/06/18 | first author:Benevento M",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"CD24 tracks divergent pluripotent states in mouse and human cells.","/pubmed/26076835","Shakiba N, White CA, Lipsitz YY, Yachie-Kinoshita A, Tonge PD, Hussein SM, Puri MC, Elbaz J, Morrissey-Scoot J, Li M, Munoz J, Benevento M, Rogers IM, Hanna JH, Heck AJ, Wollscheid B, Nagy A, Zandstra PW.","Nat Commun. 2015 Jun 16;6:7329. doi: 10.1038/ncomms8329.","Nat Commun.  2015","PubMed","citation","PMID:26076835 | PMCID:PMC4490408","pubmed","26076835","create date:2015/06/17 | first author:Shakiba N",
"Multiplexed Targeted Quantitative Proteomics Predicts Hepatic Glucuronidation Potential.","/pubmed/26076694","Margaillan G, Rouleau M, Klein K, Fallon JK, Caron P, Villeneuve L, Smith PC, Zanger UM, Guillemette C.","Drug Metab Dispos. 2015 Sep;43(9):1331-5. doi: 10.1124/dmd.115.065391. Epub 2015 Jun 15.","Drug Metab Dispos.  2015","PubMed","citation","PMID:26076694 | PMCID:PMC4538857","pubmed","26076694","create date:2015/06/17 | first author:Margaillan G",
"Quest for Missing Proteins: Update 2015 on Chromosome-Centric Human Proteome Project.","/pubmed/26076068","Horvatovich P, Lundberg EK, Chen YJ, Sung TY, He F, Nice EC, Goode RJ, Yu S, Ranganathan S, Baker MS, Domont GB, Velasquez E, Li D, Liu S, Wang Q, He QY, Menon R, Guan Y, Corrales FJ, Segura V, Casal JI, Pascual-Montano A, et al.","J Proteome Res. 2015 Sep 4;14(9):3415-31. doi: 10.1021/pr5013009. Epub 2015 Jul 23.","J Proteome Res.  2015","PubMed","citation","PMID:26076068","pubmed","26076068","create date:2015/06/16 | first author:Horvatovich P",
"The Identification of Novel Protein-Protein Interactions in Liver that Affect Glucagon Receptor Activity.","/pubmed/26075596","Han J, Zhang M, Froese S, Dai FF, Robitaille M, Bhattacharjee A, Huang X, Jia W, Angers S, Wheeler MB, Wei L.","PLoS One. 2015 Jun 15;10(6):e0129226. doi: 10.1371/journal.pone.0129226. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26075596 | PMCID:PMC4468146","pubmed","26075596","create date:2015/06/16 | first author:Han J",
"The second round of Critical Assessment of Automated Structure Determination of Proteins by NMR: CASD-NMR-2013.","/pubmed/26071966","Rosato A, Vranken W, Fogh RH, Ragan TJ, Tejero R, Pederson K, Lee HW, Prestegard JH, Yee A, Wu B, Lemak A, Houliston S, Arrowsmith CH, Kennedy M, Acton TB, Xiao R, Liu G, Montelione GT, Vuister GW.","J Biomol NMR. 2015 Aug;62(4):413-24. doi: 10.1007/s10858-015-9953-4. Epub 2015 Jun 14.","J Biomol NMR.  2015","PubMed","citation","PMID:26071966 | PMCID:PMC4569658","pubmed","26071966","create date:2015/06/15 | first author:Rosato A",
"Cyclic Rhamnosylated Elongation Factor P Establishes Antibiotic Resistance in Pseudomonas aeruginosa.","/pubmed/26060278","Rajkovic A, Erickson S, Witzky A, Branson OE, Seo J, Gafken PR, Frietas MA, Whitelegge JP, Faull KF, Navarre W, Darwin AJ, Ibba M.","MBio. 2015 Jun 9;6(3):e00823. doi: 10.1128/mBio.00823-15.","MBio.  2015","PubMed","citation","PMID:26060278 | PMCID:PMC4471567","pubmed","26060278","create date:2015/06/11 | first author:Rajkovic A",
"Tamarind Seed (Tamarindus indica) Extract Ameliorates Adjuvant-Induced Arthritis via Regulating the Mediators of Cartilage/Bone Degeneration, Inflammation and Oxidative Stress.","/pubmed/26059174","Sundaram MS, Hemshekhar M, Santhosh MS, Paul M, Sunitha K, Thushara RM, NaveenKumar SK, Naveen S, Devaraja S, Rangappa KS, Kemparaju K, Girish KS.","Sci Rep. 2015 Jun 10;5:11117. doi: 10.1038/srep11117.","Sci Rep.  2015","PubMed","citation","PMID:26059174 | PMCID:PMC4461917","pubmed","26059174","create date:2015/06/11 | first author:Sundaram MS",
"Low glucose depletes glycan precursors, reduces site occupancy and galactosylation of a monoclonal antibody in CHO cell culture.","/pubmed/26058832","Villacrés C, Tayi VS, Lattová E, Perreault H, Butler M.","Biotechnol J. 2015 Jul;10(7):1051-66. doi: 10.1002/biot.201400662. Epub 2015 Jun 24.","Biotechnol J.  2015","PubMed","citation","PMID:26058832","pubmed","26058832","create date:2015/06/11 | first author:Villacrés C",
"Phosphorylation-dependent Regulation of Connecdenn/DENND1 Guanine Nucleotide Exchange Factors.","/pubmed/26055712","Kulasekaran G, Nossova N, Marat AL, Lund I, Cremer C, Ioannou MS, McPherson PS.","J Biol Chem. 2015 Jul 17;290(29):17999-8008. doi: 10.1074/jbc.M115.636712. Epub 2015 Jun 8.","J Biol Chem.  2015","PubMed","citation","PMID:26055712 | PMCID:PMC4505046","pubmed","26055712","create date:2015/06/10 | first author:Kulasekaran G",
"Heart Failure in Non-Caucasians, Women, and Older Adults: A White Paper on Special Populations From the Heart Failure Society of America Guideline Committee.","/pubmed/26051012","Colvin M, Sweitzer NK, Albert NM, Krishnamani R, Rich MW, Stough WG, Walsh MN, Westlake Canary CA, Allen LA, Bonnell MR, Carson PE, Chan MC, Dickinson MG, Dries DL, Ewald GA, Fang JC, Hernandez AF, Hershberger RE, Katz SD, Moore S, Rodgers JE, Rogers JG, et al.","J Card Fail. 2015 Aug;21(8):674-93. doi: 10.1016/j.cardfail.2015.05.013. Epub 2015 Jun 4.","J Card Fail.  2015","PubMed","citation","PMID:26051012","pubmed","26051012","create date:2015/06/09 | first author:Colvin M",
"Yeast Proteome Dynamics from Single Cell Imaging and Automated Analysis.","/pubmed/26046442","Chong YT, Koh JL, Friesen H, Duffy SK, Cox MJ, Moses A, Moffat J, Boone C, Andrews BJ.","Cell. 2015 Jun 4;161(6):1413-24. doi: 10.1016/j.cell.2015.04.051. Erratum in: Cell. 2015 Jul 2;162(1):221. Duffy, Kaluarachchi [corrected to Duffy, Supipi Kaluarachchi]. ","Cell.  2015","PubMed","citation","PMID:26046442","pubmed","26046442","create date:2015/06/06 | first author:Chong YT",
"Protein Termini and Their Modifications Revealed by Positional Proteomics.","/pubmed/26042555","Marino G, Eckhard U, Overall CM.","ACS Chem Biol. 2015 Aug 21;10(8):1754-64. doi: 10.1021/acschembio.5b00189. Epub 2015 Jul 6. Review.","ACS Chem Biol.  2015","PubMed","citation","PMID:26042555","pubmed","26042555","create date:2015/06/05 | first author:Marino G",
"Sample Collection Method Bias Effects in Quantitative Phosphoproteomics.","/pubmed/26040406","Kanshin E, Tyers M, Thibault P.","J Proteome Res. 2015 Jul 2;14(7):2998-3004. doi: 10.1021/acs.jproteome.5b00404. Epub 2015 Jun 16.","J Proteome Res.  2015","PubMed","citation","PMID:26040406","pubmed","26040406","create date:2015/06/05 | first author:Kanshin E",
"Large-scale serum protein biomarker discovery in Duchenne muscular dystrophy.","/pubmed/26039989","Hathout Y, Brody E, Clemens PR, Cripe L, DeLisle RK, Furlong P, Gordish-Dressman H, Hache L, Henricson E, Hoffman EP, Kobayashi YM, Lorts A, Mah JK, McDonald C, Mehler B, Nelson S, Nikrad M, Singer B, Steele F, Sterling D, Sweeney HL, Williams S, et al.","Proc Natl Acad Sci U S A. 2015 Jun 9;112(23):7153-8. doi: 10.1073/pnas.1507719112. Epub 2015 May 26.","Proc Natl Acad Sci U S A.  2015","PubMed","citation","PMID:26039989 | PMCID:PMC4466703","pubmed","26039989","create date:2015/06/04 | first author:Hathout Y",
"Epigenome-wide association of liver methylation patterns and complex metabolic traits in mice.","/pubmed/26039453","Orozco LD, Morselli M, Rubbi L, Guo W, Go J, Shi H, Lopez D, Furlotte NA, Bennett BJ, Farber CR, Ghazalpour A, Zhang MQ, Bahous R, Rozen R, Lusis AJ, Pellegrini M.","Cell Metab. 2015 Jun 2;21(6):905-17. doi: 10.1016/j.cmet.2015.04.025.","Cell Metab.  2015","PubMed","citation","PMID:26039453 | PMCID:PMC4454894","pubmed","26039453","create date:2015/06/04 | first author:Orozco LD",
"NMR Exchange Format: a unified and open standard for representation of NMR restraint data.","/pubmed/26036565","Gutmanas A, Adams PD, Bardiaux B, Berman HM, Case DA, Fogh RH, Güntert P, Hendrickx PM, Herrmann T, Kleywegt GJ, Kobayashi N, Lange OF, Markley JL, Montelione GT, Nilges M, Ragan TJ, Schwieters CD, Tejero R, Ulrich EL, Velankar S, Vranken WF, Wedell JR, et al.","Nat Struct Mol Biol. 2015 Jun;22(6):433-4. doi: 10.1038/nsmb.3041. No abstract available. ","Nat Struct Mol Biol.  2015","PubMed","citation","PMID:26036565 | PMCID:PMC4546829","pubmed","26036565","create date:2015/06/04 | first author:Gutmanas A",
"The use of ubiquitin lysine mutants to characterize E2-E3 linkage specificity: Mass spectrometry offers a cautionary ""tail"".","/pubmed/26036340","Hong JH, Ng D, Srikumar T, Raught B.","Proteomics. 2015 Sep;15(17):2910-5. doi: 10.1002/pmic.201500058. Epub 2015 Jul 2.","Proteomics.  2015","PubMed","citation","PMID:26036340","pubmed","26036340","create date:2015/06/04 | first author:Hong JH",
"Novel Biological Substrates of Human Kallikrein 7 Identified through Degradomics.","/pubmed/26032414","Yu Y, Prassas I, Dimitromanolakis A, Diamandis EP.","J Biol Chem. 2015 Jul 17;290(29):17762-75. doi: 10.1074/jbc.M115.643551. Epub 2015 Jun 1.","J Biol Chem.  2015","PubMed","citation","PMID:26032414 | PMCID:PMC4505025","pubmed","26032414","create date:2015/06/03 | first author:Yu Y",
"Chromatographic behavior of peptides containing oxidized methionine residues in proteomic LC-MS experiments: Complex tale of a simple modification.","/pubmed/26025879","Lao YW, Gungormusler-Yilmaz M, Shuvo S, Verbeke T, Spicer V, Krokhin OV.","J Proteomics. 2015 Jul 1;125:131-9. doi: 10.1016/j.jprot.2015.05.018. Epub 2015 May 27.","J Proteomics.  2015","PubMed","citation","PMID:26025879","pubmed","26025879","create date:2015/05/31 | first author:Lao YW",
"A hypothesis-directed approach to the targeted development of a multiplexed proteomic biomarker assay for cancer.","/pubmed/26023280","Mackay EM, Koppel J, Das P, Woo J, Schriemer DC, Bathe OF.","Cancer Inform. 2015 May 17;14:65-70. doi: 10.4137/CIN.S24388. eCollection 2015.","Cancer Inform.  2015","PubMed","citation","PMID:26023280 | PMCID:PMC4438726","pubmed","26023280","create date:2015/05/30 | first author:Mackay EM",
"The path of no return--Truncated protein N-termini and current ignorance of their genesis.","/pubmed/26010509","Fortelny N, Pavlidis P, Overall CM.","Proteomics. 2015 Jul;15(14):2547-52. doi: 10.1002/pmic.201500043. Epub 2015 Jun 15.","Proteomics.  2015","PubMed","citation","PMID:26010509 | PMCID:PMC4736679","pubmed","26010509","create date:2015/05/27 | first author:Fortelny N",
"Mass spectrometry-based proteomics for pre-eclampsia and preterm birth.","/pubmed/26006232","Law KP, Han TL, Tong C, Baker PN.","Int J Mol Sci. 2015 May 14;16(5):10952-85. doi: 10.3390/ijms160510952. Review.","Int J Mol Sci.  2015","PubMed","citation","PMID:26006232 | PMCID:PMC4463685","pubmed","26006232","create date:2015/05/27 | first author:Law KP",
"Metabolic control of type 1 regulatory T cell differentiation by AHR and HIF1-α.","/pubmed/26005855","Mascanfroni ID, Takenaka MC, Yeste A, Patel B, Wu Y, Kenison JE, Siddiqui S, Basso AS, Otterbein LE, Pardoll DM, Pan F, Priel A, Clish CB, Robson SC, Quintana FJ.","Nat Med. 2015 Jun;21(6):638-46. doi: 10.1038/nm.3868. Epub 2015 May 25.","Nat Med.  2015","PubMed","citation","PMID:26005855 | PMCID:PMC4476246","pubmed","26005855","create date:2015/05/26 | first author:Mascanfroni ID",
"Comparative Proteomics of Ovarian Cancer Aggregate Formation Reveals an Increased Expression of Calcium-activated Chloride Channel Regulator 1 (CLCA1).","/pubmed/26004777","Musrap N, Tuccitto A, Karagiannis GS, Saraon P, Batruch I, Diamandis EP.","J Biol Chem. 2015 Jul 10;290(28):17218-27. doi: 10.1074/jbc.M115.639773. Epub 2015 May 24.","J Biol Chem.  2015","PubMed","citation","PMID:26004777 | PMCID:PMC4498061","pubmed","26004777","create date:2015/05/26 | first author:Musrap N",
"Comparative Shotgun Proteomic Analysis of Wastewater-Cultured Microalgae: Nitrogen Sensing and Carbon Fixation for Growth and Nutrient Removal in Chlamydomonas reinhardtii.","/pubmed/25997359","Patel AK, Huang EL, Low-Décarie E, Lefsrud MG.","J Proteome Res. 2015 Aug 7;14(8):3051-67. doi: 10.1021/pr501316h. Epub 2015 Jul 8.","J Proteome Res.  2015","PubMed","citation","PMID:25997359","pubmed","25997359","create date:2015/05/23 | first author:Patel AK",
"Live cell and immuno-labeling techniques to study gravitational effects on single plant cells.","/pubmed/25981778","Chebli Y, Geitmann A.","Methods Mol Biol. 2015;1309:209-26. doi: 10.1007/978-1-4939-2697-8_16.","Methods Mol Biol.  2015","PubMed","citation","PMID:25981778","pubmed","25981778","create date:2015/05/20 | first author:Chebli Y",
"Integrated genomics identifies convergence of ankylosing spondylitis with global immune mediated disease pathways.","/pubmed/25980808","Uddin M, Codner D, Hasan SM, Scherer SW, O'Rielly DD, Rahman P.","Sci Rep. 2015 May 18;5:10314. doi: 10.1038/srep10314.","Sci Rep.  2015","PubMed","citation","PMID:25980808 | PMCID:PMC4434845","pubmed","25980808","create date:2015/05/20 | first author:Uddin M",
"Struggling for breath in Sherbrooke - 1st Symposium on ""One mitochondrion, many diseases"" in Sherbrooke, Québec, Canada, March 11th, 2015.","/pubmed/28357294","Braun RJ, Dumit VI, Monpays C, Roucou X, Serrano D, St-Pierre J, Waters PJ, Bates I, Gris D.","Microb Cell. 2015 May 20;2(6):208-213. doi: 10.15698/mic2015.06.207. No abstract available. ","Microb Cell.  2015","PubMed","citation","PMID:28357294 | PMCID:PMC5349142","pubmed","28357294","create date:2015/05/20 | first author:Braun RJ",
"Formaldehyde cross-linking and structural proteomics: Bridging the gap.","/pubmed/25979347","Srinivasa S, Ding X, Kast J.","Methods. 2015 Nov 1;89:91-8. doi: 10.1016/j.ymeth.2015.05.006. Epub 2015 May 13. Review.","Methods.  2015","PubMed","citation","PMID:25979347","pubmed","25979347","create date:2015/05/17 | first author:Srinivasa S",
"Application guide for omics approaches to cell signaling.","/pubmed/25978996","Yao Z, Petschnigg J, Ketteler R, Stagljar I.","Nat Chem Biol. 2015 Jun;11(6):387-97. doi: 10.1038/nchembio.1809. Epub 2015 May 15.","Nat Chem Biol.  2015","PubMed","citation","PMID:25978996","pubmed","25978996","create date:2015/05/17 | first author:Yao Z",
"Correlation between Saliva and Plasma Levels of Endothelin Isoforms ET-1, ET-2, and ET-3.","/pubmed/25972900","Gurusankar R, Kumarathasan P, Saravanamuthu A, Thomson EM, Vincent R.","Int J Pept. 2015;2015:828759. doi: 10.1155/2015/828759. Epub 2015 Apr 20.","Int J Pept.  2015","PubMed","citation","PMID:25972900 | PMCID:PMC4417981","pubmed","25972900","create date:2015/05/15 | first author:Gurusankar R",
"Proteomic profiling of high risk medulloblastoma reveals functional biology.","/pubmed/25970789","Staal JA, Lau LS, Zhang H, Ingram WJ, Hallahan AR, Northcott PA, Pfister SM, Wechsler-Reya RJ, Rusert JM, Taylor MD, Cho YJ, Packer RJ, Brown KJ, Rood BR.","Oncotarget. 2015 Jun 10;6(16):14584-95.","Oncotarget.  2015","PubMed","citation","PMID:25970789 | PMCID:PMC4546489","pubmed","25970789","create date:2015/05/15 | first author:Staal JA",
"Quantitative Proteomics Reveals Dynamic Interactions of the Minichromosome Maintenance Complex (MCM) in the Cellular Response to Etoposide Induced DNA Damage.","/pubmed/25963833","Drissi R, Dubois ML, Douziech M, Boisvert FM.","Mol Cell Proteomics. 2015 Jul;14(7):2002-13. doi: 10.1074/mcp.M115.048991. Epub 2015 May 11.","Mol Cell Proteomics.  2015","PubMed","citation","PMID:25963833 | PMCID:PMC4587322","pubmed","25963833","create date:2015/05/13 | first author:Drissi R",
"Digestive proteases in bodies and faeces of the two-spotted spider mite, Tetranychus urticae.","/pubmed/25960286","Santamaría ME, González-Cabrera J, Martínez M, Grbic V, Castañera P, Díaz L, Ortego F.","J Insect Physiol. 2015 Jul;78:69-77. doi: 10.1016/j.jinsphys.2015.05.002. Epub 2015 May 7.","J Insect Physiol.  2015","PubMed","citation","PMID:25960286","pubmed","25960286","create date:2015/05/12 | first author:Santamaría ME",
"Proteomics methods for discovering viral-host interactions.","/pubmed/25959231","Georges AA, Frappier L.","Methods. 2015 Nov 15;90:21-7. doi: 10.1016/j.ymeth.2015.05.001. Epub 2015 May 7. Review.","Methods.  2015","PubMed","citation","PMID:25959231","pubmed","25959231","create date:2015/05/12 | first author:Georges AA",
"Quantitative proteomic analysis of the cellulolytic system of Clostridium termitidis CT1112 reveals distinct protein expression profiles upon growth on α-cellulose and cellobiose.","/pubmed/25957533","Munir RI, Spicer V, Shamshurin D, Krokhin OV, Wilkins J, Ramachandran U, Sparling R, Levin DB.","J Proteomics. 2015 Jul 1;125:41-53. doi: 10.1016/j.jprot.2015.04.026. Epub 2015 May 7.","J Proteomics.  2015","PubMed","citation","PMID:25957533","pubmed","25957533","create date:2015/05/11 | first author:Munir RI",
"Urinary biomarkers of chronic allograft nephropathy.","/pubmed/25951805","Cassidy H, Slyne J, O'Kelly P, Traynor C, Conlon PJ, Johnston O, Slattery C, Ryan MP, McMorrow T.","Proteomics Clin Appl. 2015 Jun;9(5-6):574-85. doi: 10.1002/prca.201400200.","Proteomics Clin Appl.  2015","PubMed","citation","PMID:25951805","pubmed","25951805","create date:2015/05/09 | first author:Cassidy H",
"Evaluation of iTRAQ and SWATH-MS for the Quantification of Proteins Associated with Insulin Resistance in Human Duodenal Biopsy Samples.","/pubmed/25950531","Bourassa S, Fournier F, Nehmé B, Kelly I, Tremblay A, Lemelin V, Lamarche B, Couture P, Droit A.","PLoS One. 2015 May 7;10(5):e0125934. doi: 10.1371/journal.pone.0125934. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:25950531 | PMCID:PMC4423961","pubmed","25950531","create date:2015/05/08 | first author:Bourassa S",
"SELPHI: correlation-based identification of kinase-associated networks from global phospho-proteomics data sets.","/pubmed/25948583","Petsalaki E, Helbig AO, Gopal A, Pasculescu A, Roth FP, Pawson T.","Nucleic Acids Res. 2015 Jul 1;43(W1):W276-82. doi: 10.1093/nar/gkv459. Epub 2015 May 6.","Nucleic Acids Res.  2015","PubMed","citation","PMID:25948583 | PMCID:PMC4489257","pubmed","25948583","create date:2015/05/08 | first author:Petsalaki E",
"Spatial patterns in markers of contaminant exposure, glucose and glycogen metabolism, and immunological response in juvenile winter flounder (Pseudoplueronectes americanus).","/pubmed/25946204","McElroy AE, Hice LA, Frisk MG, Purcell SL, Phillips NC, Fast MD.","Comp Biochem Physiol Part D Genomics Proteomics. 2015 Jun;14:53-65. doi: 10.1016/j.cbd.2015.01.006. Epub 2015 Feb 4.","Comp Biochem Physiol Part D Genomics Proteomics.  2015","PubMed","citation","PMID:25946204","pubmed","25946204","create date:2015/05/07 | first author:McElroy AE",
"Drug repositioning for diabetes based on 'omics' data mining.","/pubmed/25946000","Zhang M, Luo H, Xi Z, Rogaeva E.","PLoS One. 2015 May 6;10(5):e0126082. doi: 10.1371/journal.pone.0126082. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:25946000 | PMCID:PMC4422696","pubmed","25946000","create date:2015/05/07 | first author:Zhang M",
