Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"IFNs Modify the Proteome of Legionella-Containing Vacuoles and Restrict Infection Via IRG1-Derived Itaconic Acid.","/pubmed/26829557","Naujoks J, Tabeling C, Dill BD, Hoffmann C, Brown AS, Kunze M, Kempa S, Peter A, Mollenkopf HJ, Dorhoi A, Kershaw O, Gruber AD, Sander LE, Witzenrath M, Herold S, Nerlich A, Hocke AC, van Driel I, Suttorp N, Bedoui S, Hilbi H, Trost M, et al.","PLoS Pathog. 2016 Feb 1;12(2):e1005408. doi: 10.1371/journal.ppat.1005408. eCollection 2016 Feb.","PLoS Pathog.  2016","PubMed","citation","PMID:26829557 | PMCID:PMC4734697","pubmed","26829557","create date:2016/02/02 | first author:Naujoks J",
"Comparative proteomic analysis of a potentially probiotic Lactobacillus pentosus MP-10 for the identification of key proteins involved in antibiotic resistance and biocide tolerance.","/pubmed/26827291","Casado Muñoz Mdel C, Benomar N, Ennahar S, Horvatovich P, Lavilla Lerma L, Knapp CW, Gálvez A, Abriouel H.","Int J Food Microbiol. 2016 Apr 2;222:8-15. doi: 10.1016/j.ijfoodmicro.2016.01.012. Epub 2016 Jan 22.","Int J Food Microbiol.  2016","PubMed","citation","PMID:26827291","pubmed","26827291","create date:2016/02/02 | first author:Casado Muñoz Mdel C",
"Phosphoproteomics reveals that Parkinson's disease kinase LRRK2 regulates a subset of Rab GTPases.","/pubmed/26824392","Steger M, Tonelli F, Ito G, Davies P, Trost M, Vetter M, Wachter S, Lorentzen E, Duddy G, Wilson S, Baptista MA, Fiske BK, Fell MJ, Morrow JA, Reith AD, Alessi DR, Mann M.","Elife. 2016 Jan 29;5. pii: e12813. doi: 10.7554/eLife.12813.","Elife.  2016","PubMed","citation","PMID:26824392 | PMCID:PMC4769169","pubmed","26824392","create date:2016/01/30 | first author:Steger M",
"From CFTR biology toward combinatorial pharmacotherapy: expanded classification of cystic fibrosis mutations.","/pubmed/26823392","Veit G, Avramescu RG, Chiang AN, Houck SA, Cai Z, Peters KW, Hong JS, Pollard HB, Guggino WB, Balch WE, Skach WR, Cutting GR, Frizzell RA, Sheppard DN, Cyr DM, Sorscher EJ, Brodsky JL, Lukacs GL.","Mol Biol Cell. 2016 Feb 1;27(3):424-33. doi: 10.1091/mbc.E14-04-0935.","Mol Biol Cell.  2016","PubMed","citation","PMID:26823392 | PMCID:PMC4751594","pubmed","26823392","create date:2016/01/30 | first author:Veit G",
"A comparison of the ability of the human IgG1 allotypes G1m3 and G1m1,17 to stimulate T-cell responses from allotype matched and mismatched donors.","/pubmed/26821574","Webster CI, Bryson CJ, Cloake EA, Jones TD, Austin MJ, Karle AC, Spindeldreher S, Lowe DC, Baker MP.","MAbs. 2016;8(2):253-63. doi: 10.1080/19420862.2015.1128605. Epub 2016 Jan 29.","MAbs.  2016","PubMed","citation","PMID:26821574 | PMCID:PMC4966604","pubmed","26821574","create date:2016/01/30 | first author:Webster CI",
"Protein Z: A putative novel biomarker for early detection of ovarian cancer.","/pubmed/26815306","Russell MR, Walker MJ, Williamson AJ, Gentry-Maharaj A, Ryan A, Kalsi J, Skates S, D'Amato A, Dive C, Pernemalm M, Humphryes PC, Fourkala EO, Whetton AD, Menon U, Jacobs I, Graham RL.","Int J Cancer. 2016 Jun 15;138(12):2984-92. doi: 10.1002/ijc.30020. Epub 2016 Feb 19.","Int J Cancer.  2016","PubMed","citation","PMID:26815306 | PMCID:PMC4840324","pubmed","26815306","create date:2016/01/28 | first author:Russell MR",
"Advancing sports and exercise genomics: moving from hypothesis-driven single study approaches to large multi-omics collaborative science.","/pubmed/26812985","Tanaka M, Wang G, Pitsiladis YP.","Physiol Genomics. 2016 Mar;48(3):173-4. doi: 10.1152/physiolgenomics.00009.2016. Epub 2016 Jan 26. No abstract available. ","Physiol Genomics.  2016","PubMed","citation","PMID:26812985","pubmed","26812985","create date:2016/01/28 | first author:Tanaka M",
"Target identification of natural and traditional medicines with quantitative chemical proteomics approaches.","/pubmed/26808165","Wang J, Gao L, Lee YM, Kalesh KA, Ong YS, Lim J, Jee JE, Sun H, Lee SS, Hua ZC, Lin Q.","Pharmacol Ther. 2016 Jun;162:10-22. doi: 10.1016/j.pharmthera.2016.01.010. Epub 2016 Jan 22. Review.","Pharmacol Ther.  2016","PubMed","citation","PMID:26808165","pubmed","26808165","create date:2016/01/26 | first author:Wang J",
"Impact of Azithromycin on the Quorum Sensing-Controlled Proteome of Pseudomonas aeruginosa.","/pubmed/26808156","Swatton JE, Davenport PW, Maunders EA, Griffin JL, Lilley KS, Welch M.","PLoS One. 2016 Jan 25;11(1):e0147698. doi: 10.1371/journal.pone.0147698. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:26808156 | PMCID:PMC4726577","pubmed","26808156","create date:2016/01/26 | first author:Swatton JE",
"Effect of Remote Ischaemic Conditioning in Oncology Patients Undergoing Chemotherapy: Rationale and Design of the ERIC-ONC Study--A Single-Center, Blinded, Randomized Controlled Trial.","/pubmed/26807534","Chung R, Maulik A, Hamarneh A, Hochhauser D, Hausenloy DJ, Walker JM, Yellon DM.","Clin Cardiol. 2016 Feb;39(2):72-82. doi: 10.1002/clc.22507. Epub 2016 Jan 25.","Clin Cardiol.  2016","PubMed","citation","PMID:26807534 | PMCID:PMC4864751","pubmed","26807534","create date:2016/01/26 | first author:Chung R",
"Comprehensive Proteomic Analysis of Mesenchymal Stem Cell Exosomes Reveals Modulation of Angiogenesis via Nuclear Factor-KappaB Signaling.","/pubmed/26782178","Anderson JD, Johansson HJ, Graham CS, Vesterlund M, Pham MT, Bramlett CS, Montgomery EN, Mellema MS, Bardini RL, Contreras Z, Hoon M, Bauer G, Fink KD, Fury B, Hendrix KJ, Chedin F, El-Andaloussi S, Hwang B, Mulligan MS, Lehtiö J, Nolta JA.","Stem Cells. 2016 Mar;34(3):601-13. doi: 10.1002/stem.2298. Epub 2016 Feb 19.","Stem Cells.  2016","PubMed","citation","PMID:26782178","pubmed","26782178","create date:2016/01/20 | first author:Anderson JD",
"RePLiCal: A QconCAT Protein for Retention Time Standardization in Proteomics Studies.","/pubmed/26775667","Holman SW, McLean L, Eyers CE.","J Proteome Res. 2016 Mar 4;15(3):1090-102. doi: 10.1021/acs.jproteome.5b00988. Epub 2016 Feb 2.","J Proteome Res.  2016","PubMed","citation","PMID:26775667","pubmed","26775667","create date:2016/01/19 | first author:Holman SW",
"Sampling From the Proteome to the Human Leukocyte Antigen-DR (HLA-DR) Ligandome Proceeds Via High Specificity.","/pubmed/26764012","Mommen GP, Marino F, Meiring HD, Poelen MC, van Gaans-van den Brink JA, Mohammed S, Heck AJ, van Els CA.","Mol Cell Proteomics. 2016 Apr;15(4):1412-23. doi: 10.1074/mcp.M115.055780. Epub 2016 Jan 13.","Mol Cell Proteomics.  2016","PubMed","citation","PMID:26764012 | PMCID:PMC4824864","pubmed","26764012","create date:2016/01/15 | first author:Mommen GP",
"Neuropeptide-Driven Cross-Modal Plasticity following Sensory Loss in Caenorhabditis elegans.","/pubmed/26745270","Rabinowitch I, Laurent P, Zhao B, Walker D, Beets I, Schoofs L, Bai J, Schafer WR, Treinin M.","PLoS Biol. 2016 Jan 8;14(1):e1002348. doi: 10.1371/journal.pbio.1002348. eCollection 2016 Jan.","PLoS Biol.  2016","PubMed","citation","PMID:26745270 | PMCID:PMC4712962","pubmed","26745270","create date:2016/01/09 | first author:Rabinowitch I",
"The Nuclear Matrix: Fractionation Techniques and Analysis.","/pubmed/26729911","Wilson RH, Hesketh EL, Coverley D.","Cold Spring Harb Protoc. 2016 Jan 4;2016(1):pdb.top074518. doi: 10.1101/pdb.top074518.","Cold Spring Harb Protoc.  2016","PubMed","citation","PMID:26729911","pubmed","26729911","create date:2016/01/06 | first author:Wilson RH",
"Making Sense of Blood-Based Proteomics and Metabolomics in Psychiatric Research.","/pubmed/26721951","Guest PC, Guest FL, Martins-de Souza D.","Int J Neuropsychopharmacol. 2015 Dec 30. pii: pyv138. doi: 10.1093/ijnp/pyv138. [Epub ahead of print] Review.","Int J Neuropsychopharmacol.  2015","PubMed","citation","PMID:26721951 | PMCID:PMC4926797","pubmed","26721951","create date:2016/01/02 | first author:Guest PC",
"A Study into the Collision-induced Dissociation (CID) Behavior of Cross-Linked Peptides.","/pubmed/26719564","Giese SH, Fischer L, Rappsilber J.","Mol Cell Proteomics. 2016 Mar;15(3):1094-104. doi: 10.1074/mcp.M115.049296. Epub 2015 Dec 30.","Mol Cell Proteomics.  2016","PubMed","citation","PMID:26719564 | PMCID:PMC4813691","pubmed","26719564","create date:2016/01/01 | first author:Giese SH",
"Combined Activities of JNK1 and JNK2 in Hepatocytes Protect Against Toxic Liver Injury.","/pubmed/26708719","Cubero FJ, Zoubek ME, Hu W, Peng J, Zhao G, Nevzorova YA, Al Masaoudi M, Bechmann LP, Boekschoten MV, Muller M, Preisinger C, Gassler N, Canbay AE, Luedde T, Davis RJ, Liedtke C, Trautwein C.","Gastroenterology. 2016 Apr;150(4):968-81. doi: 10.1053/j.gastro.2015.12.019. Epub 2015 Dec 19.","Gastroenterology.  2016","PubMed","citation","PMID:26708719 | PMCID:PMC5285516","pubmed","26708719","create date:2015/12/29 | first author:Cubero FJ",
"The mannose receptor negatively modulates the Toll-like receptor 4-aryl hydrocarbon receptor-indoleamine 2,3-dioxygenase axis in dendritic cells affecting T helper cell polarization.","/pubmed/26703454","Salazar F, Hall L, Negm OH, Awuah D, Tighe PJ, Shakib F, Ghaemmaghami AM.","J Allergy Clin Immunol. 2016 Jun;137(6):1841-1851.e2. doi: 10.1016/j.jaci.2015.10.033. Epub 2015 Dec 17.","J Allergy Clin Immunol.  2016","PubMed","citation","PMID:26703454","pubmed","26703454","create date:2015/12/26 | first author:Salazar F",
"Phosphatidylinositol-3,4-Bisphosphate and Its Binding Protein Lamellipodin Regulate Chemotaxis of Malignant B Lymphocytes.","/pubmed/26695371","Li H, Wu X, Hou S, Malek M, Kielkowska A, Noh E, Makondo KJ, Du Q, Wilkins JA, Johnston JB, Gibson SB, Lin F, Marshall AJ.","J Immunol. 2016 Jan 15;196(2):586-95. doi: 10.4049/jimmunol.1500630. Epub 2015 Dec 22.","J Immunol.  2016","PubMed","citation","PMID:26695371","pubmed","26695371","create date:2015/12/24 | first author:Li H",
"Genomic and Proteomic Studies on the Mode of Action of Oxaboroles against the African Trypanosome.","/pubmed/26684831","Jones DC, Foth BJ, Urbaniak MD, Patterson S, Ong HB, Berriman M, Fairlamb AH.","PLoS Negl Trop Dis. 2015 Dec 18;9(12):e0004299. doi: 10.1371/journal.pntd.0004299. eCollection 2015 Dec.","PLoS Negl Trop Dis.  2015","PubMed","citation","PMID:26684831 | PMCID:PMC4689576","pubmed","26684831","create date:2015/12/20 | first author:Jones DC",
"From Insect to Man: Photorhabdus Sheds Light on the Emergence of Human Pathogenicity.","/pubmed/26681201","Mulley G, Beeton ML, Wilkinson P, Vlisidou I, Ockendon-Powell N, Hapeshi A, Tobias NJ, Nollmann FI, Bode HB, van den Elsen J, ffrench-Constant RH, Waterfield NR.","PLoS One. 2015 Dec 17;10(12):e0144937. doi: 10.1371/journal.pone.0144937. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26681201 | PMCID:PMC4683029","pubmed","26681201","create date:2015/12/19 | first author:Mulley G",
"Comparative mass spectrometric and immunoassay-based proteome analysis in serum of Duchenne muscular dystrophy patients.","/pubmed/26680509","Oonk S, Spitali P, Hiller M, Switzar L, Dalebout H, Calissano M, Lochmüller H, Aartsma-Rus A, 't Hoen PA, van der Burgt YE.","Proteomics Clin Appl. 2016 Mar;10(3):290-9. doi: 10.1002/prca.201500044. Epub 2016 Jan 8.","Proteomics Clin Appl.  2016","PubMed","citation","PMID:26680509","pubmed","26680509","create date:2015/12/19 | first author:Oonk S",
"Multi-Scale Genomic, Transcriptomic and Proteomic Analysis of Colorectal Cancer Cell Lines to Identify Novel Biomarkers.","/pubmed/26678268","Briffa R, Um I, Faratian D, Zhou Y, Turnbull AK, Langdon SP, Harrison DJ.","PLoS One. 2015 Dec 17;10(12):e0144708. doi: 10.1371/journal.pone.0144708. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26678268 | PMCID:PMC4692059","pubmed","26678268","create date:2015/12/19 | first author:Briffa R",
"Molecular landscapes of human hematopoietic stem cells in health and leukemia.","/pubmed/26663266","Vedi A, Santoro A, Dunant CF, Dick JE, Laurenti E.","Ann N Y Acad Sci. 2016 Apr;1370(1):5-14. doi: 10.1111/nyas.12981. Epub 2015 Dec 11. Review.","Ann N Y Acad Sci.  2016","PubMed","citation","PMID:26663266","pubmed","26663266","create date:2015/12/15 | first author:Vedi A",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Proteomic analysis of fatty-acylated proteins.","/pubmed/26656971","Peng T, Thinon E, Hang HC.","Curr Opin Chem Biol. 2016 Feb;30:77-86. doi: 10.1016/j.cbpa.2015.11.008. Epub 2015 Dec 2. Review.","Curr Opin Chem Biol.  2016","PubMed","citation","PMID:26656971 | PMCID:PMC4731282","pubmed","26656971","create date:2015/12/15 | first author:Peng T",
"moCluster: Identifying Joint Patterns Across Multiple Omics Data Sets.","/pubmed/26653205","Meng C, Helm D, Frejno M, Kuster B.","J Proteome Res. 2016 Mar 4;15(3):755-65. doi: 10.1021/acs.jproteome.5b00824. Epub 2015 Dec 30.","J Proteome Res.  2016","PubMed","citation","PMID:26653205","pubmed","26653205","create date:2015/12/15 | first author:Meng C",
"Development of a Quantitative SRM-Based Proteomics Method to Study Iron Metabolism of Synechocystis sp. PCC 6803.","/pubmed/26652789","Vuorijoki L, Isojärvi J, Kallio P, Kouvonen P, Aro EM, Corthals GL, Jones PR, Muth-Pawlak D.","J Proteome Res. 2016 Jan 4;15(1):266-79. doi: 10.1021/acs.jproteome.5b00800. Epub 2015 Dec 22.","J Proteome Res.  2016","PubMed","citation","PMID:26652789","pubmed","26652789","create date:2015/12/15 | first author:Vuorijoki L",
"In Vitro-In Vivo Extrapolation Scaling Factors for Intestinal P-Glycoprotein and Breast Cancer Resistance Protein: Part I: A Cross-Laboratory Comparison of Transporter-Protein Abundances and Relative Expression Factors in Human Intestine and Caco-2 Cells.","/pubmed/26631742","Harwood MD, Achour B, Neuhoff S, Russell MR, Carlson G, Warhurst G; Amin Rostami-Hodjegan..","Drug Metab Dispos. 2016 Mar;44(3):297-307. doi: 10.1124/dmd.115.067371. Epub 2015 Dec 2.","Drug Metab Dispos.  2016","PubMed","citation","PMID:26631742","pubmed","26631742","create date:2015/12/04 | first author:Harwood MD",
"A Systems Oncology Approach Identifies NT5E as a Key Metabolic Regulator in Tumor Cells and Modulator of Platinum Sensitivity.","/pubmed/26629888","Nevedomskaya E, Perryman R, Solanki S, Syed N, Mayboroda OA, Keun HC.","J Proteome Res. 2016 Jan 4;15(1):280-90. doi: 10.1021/acs.jproteome.5b00793. Epub 2015 Dec 17.","J Proteome Res.  2016","PubMed","citation","PMID:26629888","pubmed","26629888","create date:2015/12/03 | first author:Nevedomskaya E",
"Extracellular Fibrinogen-binding Protein (Efb) from Staphylococcus aureus Inhibits the Formation of Platelet-Leukocyte Complexes.","/pubmed/26627825","Posner MG, Upadhyay A, Abubaker AA, Fortunato TM, Vara D, Canobbio I, Bagby S, Pula G.","J Biol Chem. 2016 Feb 5;291(6):2764-76. doi: 10.1074/jbc.M115.678359. Epub 2015 Dec 1.","J Biol Chem.  2016","PubMed","citation","PMID:26627825 | PMCID:PMC4742742","pubmed","26627825","create date:2015/12/03 | first author:Posner MG",
"Comparative Proteomic Profiling of Leishmania tropica: Investigation of a Case Infected with Simultaneous Cutaneous and Viscerotropic Leishmaniasis by 2-Dimentional Electrophoresis and Mass Spectrometry.","/pubmed/26622292","Hajjaran H, Mousavi P, Burchmore R, Mohebali M, Mohammadi Bazargani M, Salekdeh GH, Kazemi-Rad E, Khoramizadeh MR.","Iran J Parasitol. 2015 Jul-Sep;10(3):366-80.","Iran J Parasitol.  2015","PubMed","citation","PMID:26622292 | PMCID:PMC4662737","pubmed","26622292","create date:2015/12/02 | first author:Hajjaran H",
"Comparative proteomic analysis of compartmentalised Ras signalling.","/pubmed/26620772","Hernandez-Valladares M, Prior IA.","Sci Rep. 2015 Dec 1;5:17307. doi: 10.1038/srep17307.","Sci Rep.  2015","PubMed","citation","PMID:26620772 | PMCID:PMC4664896","pubmed","26620772","create date:2015/12/02 | first author:Hernandez-Valladares M",
"The major proteins of the seed of the fruit of the date palm (Phoenix dactylifera L.): Characterisation and emulsifying properties.","/pubmed/26617019","Akasha I, Campbell L, Lonchamp J, Euston SR.","Food Chem. 2016 Apr 15;197(Pt A):799-806. doi: 10.1016/j.foodchem.2015.11.046. Epub 2015 Nov 11.","Food Chem.  2016","PubMed","citation","PMID:26617019","pubmed","26617019","create date:2015/12/01 | first author:Akasha I",
"Zeolite Nanoparticles for Selective Sorption of Plasma Proteins.","/pubmed/26616161","Rahimi M, Ng EP, Bakhtiari K, Vinciguerra M, Ali Ahmad H, Awala H, Mintova S, Daghighi M, Bakhshandeh Rostami F, de Vries M, Motazacker MM, Peppelenbosch MP, Mahmoudi M, Rezaee F.","Sci Rep. 2015 Nov 30;5:17259. doi: 10.1038/srep17259.","Sci Rep.  2015","PubMed","citation","PMID:26616161 | PMCID:PMC4663482","pubmed","26616161","create date:2015/12/01 | first author:Rahimi M",
"Towards a Molecular Understanding of the Link between Imatinib Resistance and Kinase Conformational Dynamics.","/pubmed/26606374","Lovera S, Morando M, Pucheta-Martinez E, Martinez-Torrecuadrada JL, Saladino G, Gervasio FL.","PLoS Comput Biol. 2015 Nov 25;11(11):e1004578. doi: 10.1371/journal.pcbi.1004578. eCollection 2015 Nov.","PLoS Comput Biol.  2015","PubMed","citation","PMID:26606374 | PMCID:PMC4659586","pubmed","26606374","create date:2015/11/26 | first author:Lovera S",
"Methionine Metabolism Alters Oxidative Stress Resistance via the Pentose Phosphate Pathway.","/pubmed/26596469","Campbell K, Vowinckel J, Keller MA, Ralser M.","Antioxid Redox Signal. 2016 Apr 1;24(10):543-7. doi: 10.1089/ars.2015.6516. Epub 2016 Mar 15.","Antioxid Redox Signal.  2016","PubMed","citation","PMID:26596469 | PMCID:PMC4827311","pubmed","26596469","create date:2015/11/26 | first author:Campbell K",
"Hsp70 Isoforms Are Essential for the Formation of Kaposi's Sarcoma-Associated Herpesvirus Replication and Transcription Compartments.","/pubmed/26587836","Baquero-Pérez B, Whitehouse A.","PLoS Pathog. 2015 Nov 20;11(11):e1005274. doi: 10.1371/journal.ppat.1005274. eCollection 2015 Nov.","PLoS Pathog.  2015","PubMed","citation","PMID:26587836 | PMCID:PMC4654589","pubmed","26587836","create date:2015/11/21 | first author:Baquero-Pérez B",
"Elf5-centered transcription factor hub controls trophoblast stem cell self-renewal and differentiation through stoichiometry-sensitive shifts in target gene networks.","/pubmed/26584622","Latos PA, Sienerth AR, Murray A, Senner CE, Muto M, Ikawa M, Oxley D, Burge S, Cox BJ, Hemberger M.","Genes Dev. 2015 Dec 1;29(23):2435-48. doi: 10.1101/gad.268821.115. Epub 2015 Nov 19.","Genes Dev.  2015","PubMed","citation","PMID:26584622 | PMCID:PMC4691948","pubmed","26584622","create date:2015/11/21 | first author:Latos PA",
"Biobanks in Oral Health: Promises and Implications of Post-Neoliberal Science and Innovation.","/pubmed/26584410","Birch K, Dove ES, Chiappetta M, Gürsoy UK.","OMICS. 2016 Jan;20(1):36-41. doi: 10.1089/omi.2015.0123. Epub 2015 Nov 19.","OMICS.  2016","PubMed","citation","PMID:26584410 | PMCID:PMC4739123","pubmed","26584410","create date:2015/11/20 | first author:Birch K",
"Analysis of Mitochondrial Proteins in the Surviving Myocardium after Ischemia Identifies Mitochondrial Pyruvate Carrier Expression as Possible Mediator of Tissue Viability.","/pubmed/26582072","Fernández-Caggiano M, Prysyazhna O, Barallobre-Barreiro J, CalviñoSantos R, Aldama López G, Generosa Crespo-Leiro M, Eaton P, Doménech N.","Mol Cell Proteomics. 2016 Jan;15(1):246-55. doi: 10.1074/mcp.M115.051862. Epub 2015 Nov 18.","Mol Cell Proteomics.  2016","PubMed","citation","PMID:26582072 | PMCID:PMC4762529","pubmed","26582072","create date:2015/11/20 | first author:Fernández-Caggiano M",
"Improved Detection of Invasive Pulmonary Aspergillosis Arising during Leukemia Treatment Using a Panel of Host Response Proteins and Fungal Antigens.","/pubmed/26581097","Brasier AR, Zhao Y, Spratt HM, Wiktorowicz JE, Ju H, Wheat LJ, Baden L, Stafford S, Wu Z, Issa N, Caliendo AM, Denning DW, Soman K, Clancy CJ, Nguyen MH, Sugrue MW, Alexander BD, Wingard JR.","PLoS One. 2015 Nov 18;10(11):e0143165. doi: 10.1371/journal.pone.0143165. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26581097 | PMCID:PMC4651335","pubmed","26581097","create date:2015/11/19 | first author:Brasier AR",
"Exploration of millet models for developing nutrient rich graminaceous crops.","/pubmed/26566827","Muthamilarasan M, Dhaka A, Yadav R, Prasad M.","Plant Sci. 2016 Jan;242:89-97. doi: 10.1016/j.plantsci.2015.08.023. Epub 2015 Aug 29. Review.","Plant Sci.  2016","PubMed","citation","PMID:26566827","pubmed","26566827","create date:2015/11/15 | first author:Muthamilarasan M",
"Quantifying Integrated Proteomic Responses to Iron Stress in the Globally Important Marine Diazotroph Trichodesmium.","/pubmed/26562022","Snow JT, Polyviou D, Skipp P, Chrismas NA, Hitchcock A, Geider R, Moore CM, Bibby TS.","PLoS One. 2015 Nov 12;10(11):e0142626. doi: 10.1371/journal.pone.0142626. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26562022 | PMCID:PMC4642986","pubmed","26562022","create date:2015/11/13 | first author:Snow JT",
"Absolute Quantification of Endogenous Ras Isoform Abundance.","/pubmed/26560143","Mageean CJ, Griffiths JR, Smith DL, Clague MJ, Prior IA.","PLoS One. 2015 Nov 11;10(11):e0142674. doi: 10.1371/journal.pone.0142674. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26560143 | PMCID:PMC4641634","pubmed","26560143","create date:2015/11/13 | first author:Mageean CJ",
"Interleukin-1β Processing Is Dependent on a Calcium-mediated Interaction with Calmodulin.","/pubmed/26559977","Ainscough JS, Gerberick GF, Kimber I, Dearman RJ.","J Biol Chem. 2015 Dec 25;290(52):31151-61. doi: 10.1074/jbc.M115.680694. Epub 2015 Nov 11.","J Biol Chem.  2015","PubMed","citation","PMID:26559977 | PMCID:PMC4692238","pubmed","26559977","create date:2015/11/13 | first author:Ainscough JS",
"Micro-proteomics with iterative data analysis: Proteome analysis in C. elegans at the single worm level.","/pubmed/26552604","Bensaddek D, Narayan V, Nicolas A, Murillo AB, Gartner A, Kenyon CJ, Lamond AI.","Proteomics. 2016 Feb;16(3):381-92. doi: 10.1002/pmic.201500264. Epub 2016 Jan 7.","Proteomics.  2016","PubMed","citation","PMID:26552604 | PMCID:PMC4819713","pubmed","26552604","create date:2015/11/11 | first author:Bensaddek D",
"Testing and Validation of Computational Methods for Mass Spectrometry.","/pubmed/26549429","Gatto L, Hansen KD, Hoopmann MR, Hermjakob H, Kohlbacher O, Beyer A.","J Proteome Res. 2016 Mar 4;15(3):809-14. doi: 10.1021/acs.jproteome.5b00852. Epub 2015 Nov 17.","J Proteome Res.  2016","PubMed","citation","PMID:26549429 | PMCID:PMC4804830","pubmed","26549429","create date:2015/11/10 | first author:Gatto L",
"Comparative proteomics of uropathogenic Escherichia coli during growth in human urine identify UCA-like (UCL) fimbriae as an adherence factor involved in biofilm formation and binding to uroepithelial cells.","/pubmed/26546558","Wurpel DJ, Totsika M, Allsopp LP, Webb RI, Moriel DG, Schembri MA.","J Proteomics. 2016 Jan 10;131:177-189. doi: 10.1016/j.jprot.2015.11.001. Epub 2015 Nov 3.","J Proteomics.  2016","PubMed","citation","PMID:26546558","pubmed","26546558","create date:2015/11/08 | first author:Wurpel DJ",
"(Z)3,4,5,4'-trans-tetramethoxystilbene, a new analogue of resveratrol, inhibits gefitinb-resistant non-small cell lung cancer via selectively elevating intracellular calcium level.","/pubmed/26542098","Fan XX, Yao XJ, Xu SW, Wong VK, He JX, Ding J, Xue WW, Mujtaba T, Michelangeli F, Huang M, Huang J, Xiao DK, Jiang ZB, Zhou YL, Kam RK, Liu L, Leung EL.","Sci Rep. 2015 Nov 6;5:16348. doi: 10.1038/srep16348.","Sci Rep.  2015","PubMed","citation","PMID:26542098 | PMCID:PMC4635386","pubmed","26542098","create date:2015/11/07 | first author:Fan XX",
"Collagen Sequence Analysis of the Extinct Giant Ground Sloths Lestodon and Megatherium.","/pubmed/26540101","Buckley M, Fariña RA, Lawless C, Tambusso PS, Varela L, Carlini AA, Powell JE, Martinez JG.","PLoS One. 2015 Nov 5;10(11):e0139611. doi: 10.1371/journal.pone.0139611. eCollection 2015. Erratum in: PLoS One. 2015;10(12):e0144793. ","PLoS One.  2015","PubMed","citation","PMID:26540101 | PMCID:PMC4634953","pubmed","26540101","create date:2015/11/06 | first author:Buckley M",
"Proteomic Discovery and Development of a Multiplexed Targeted MRM-LC-MS/MS Assay for Urine Biomarkers of Extracellular Matrix Disruption in Mucopolysaccharidoses I, II, and VI.","/pubmed/26537538","Heywood WE, Camuzeaux S, Doykov I, Patel N, Preece RL, Footitt E, Cleary M, Clayton P, Grunewald S, Abulhoul L, Chakrapani A, Sebire NJ, Hindmarsh P, de Koning TJ, Heales S, Burke D, Gissen P, Mills K.","Anal Chem. 2015 Dec 15;87(24):12238-44. doi: 10.1021/acs.analchem.5b03232. Epub 2015 Nov 20.","Anal Chem.  2015","PubMed","citation","PMID:26537538","pubmed","26537538","create date:2015/11/06 | first author:Heywood WE",
"The EF-Hand Ca2+ Binding Protein MICU Choreographs Mitochondrial Ca2+ Dynamics in Arabidopsis.","/pubmed/26530087","Wagner S, Behera S, De Bortoli S, Logan DC, Fuchs P, Carraretto L, Teardo E, Cendron L, Nietzel T, Füßl M, Doccula FG, Navazio L, Fricker MD, Van Aken O, Finkemeier I, Meyer AJ, Szabò I, Costa A, Schwarzländer M.","Plant Cell. 2015 Nov;27(11):3190-212. doi: 10.1105/tpc.15.00509. Epub 2015 Nov 3.","Plant Cell.  2015","PubMed","citation","PMID:26530087 | PMCID:PMC4682298","pubmed","26530087","create date:2015/11/05 | first author:Wagner S",
"Clostridium difficile secreted Pro-Pro endopeptidase PPEP-1 (ZMP1/CD2830) modulates adhesion through cleavage of the collagen binding protein CD2831.","/pubmed/26522134","Hensbergen PJ, Klychnikov OI, Bakker D, Dragan I, Kelly ML, Minton NP, Corver J, Kuijper EJ, Drijfhout JW, van Leeuwen HC.","FEBS Lett. 2015 Dec 21;589(24 Pt B):3952-8. doi: 10.1016/j.febslet.2015.10.027. Epub 2015 Oct 29.","FEBS Lett.  2015","PubMed","citation","PMID:26522134","pubmed","26522134","create date:2015/11/03 | first author:Hensbergen PJ",
"Mesenchymal Stem Cells Exhibit Regulated Exocytosis in Response to Chemerin and IGF.","/pubmed/26513261","Kumar JD, Holmberg C, Balabanova S, Borysova L, Burdyga T, Beynon R, Dockray GJ, Varro A.","PLoS One. 2015 Oct 29;10(10):e0141331. doi: 10.1371/journal.pone.0141331. eCollection 2015.","PLoS One.  2015","PubMed","citation","PMID:26513261 | PMCID:PMC4626093","pubmed","26513261","create date:2015/10/30 | first author:Kumar JD",
