Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"A microarray whole-genome gene expression dataset in a rat model of inflammatory corneal angiogenesis.","/pubmed/27874850","Mukwaya A, Lindvall JM, Xeroudaki M, Peebo B, Ali Z, Lennikov A, Jensen LD, Lagali N.","Sci Data. 2016 Nov 22;3:160103. doi: 10.1038/sdata.2016.103.","Sci Data.  2016","PubMed","citation","PMID:27874850 | PMCID:PMC5119432","pubmed","27874850","create date:2016/11/23 | first author:Mukwaya A",
"Integrated omics study of lipid droplets from Plasmodiophora brassicae.","/pubmed/27874080","Bi K, He Z, Gao Z, Zhao Y, Fu Y, Cheng J, Xie J, Jiang D, Chen T.","Sci Rep. 2016 Nov 22;6:36965. doi: 10.1038/srep36965.","Sci Rep.  2016","PubMed","citation","PMID:27874080 | PMCID:PMC5118790","pubmed","27874080","create date:2016/11/23 | first author:Bi K",
"Expression Profiling of Antibiotic-Resistant Bacteria Obtained by Laboratory Evolution.","/pubmed/27873258","Suzuki S, Horinouchi T, Furusawa C.","Methods Mol Biol. 2017;1520:263-279. doi: 10.1007/978-1-4939-6634-9_16.","Methods Mol Biol.  2017","PubMed","citation","PMID:27873258","pubmed","27873258","create date:2016/11/23 | first author:Suzuki S",
"PI3 kinase pathway regulated miRNome in glioblastoma: identification of miR-326 as a tumour suppressor miRNA.","/pubmed/27871300","Nawaz Z, Patil V, Paul Y, Hegde AS, Arivazhagan A, Santosh V, Somasundaram K.","Mol Cancer. 2016 Nov 21;15(1):74.","Mol Cancer.  2016","PubMed","citation","PMID:27871300 | PMCID:PMC5117574","pubmed","27871300","create date:2016/11/23 | first author:Nawaz Z",
"Gene Expression Profile of High IFN-γ Producers Stimulated with Leishmania braziliensis Identifies Genes Associated with Cutaneous Leishmaniasis.","/pubmed/27870860","Carneiro MW, Fukutani KF, Andrade BB, Curvelo RP, Cristal JR, Carvalho AM, Barral A, Van Weyenbergh J, Barral-Netto M, de Oliveira CI.","PLoS Negl Trop Dis. 2016 Nov 21;10(11):e0005116. doi: 10.1371/journal.pntd.0005116. eCollection 2016 Nov.","PLoS Negl Trop Dis.  2016","PubMed","citation","PMID:27870860 | PMCID:PMC5117592","pubmed","27870860","create date:2016/11/22 | first author:Carneiro MW",
"Transcriptome-Based Discovery of Fusarium graminearum Stress Responses to FgHV1 Infection.","/pubmed/27869679","Wang S, Zhang J, Li P, Qiu D, Guo L.","Int J Mol Sci. 2016 Nov 17;17(11). pii: E1922.","Int J Mol Sci.  2016","PubMed","citation","PMID:27869679 | PMCID:PMC5133918","pubmed","27869679","create date:2016/11/22 | first author:Wang S",
"Global transcriptome responses including small RNAs during mixed-species interactions with methicillin-resistant Staphylococcus aureus and Pseudomonas aeruginosa.","/pubmed/27868360","Miller CL, Van Laar TA, Chen T, Karna SLR, Chen P, You T, Leung KP.","Microbiologyopen. 2017 Jun;6(3). doi: 10.1002/mbo3.427. Epub 2016 Nov 21.","Microbiologyopen.  2017","PubMed","citation","PMID:27868360 | PMCID:PMC5458535","pubmed","27868360","create date:2016/11/22 | first author:Miller CL",
"Rewiring of Signaling Networks Modulating Thermotolerance in the Human Pathogen Cryptococcus neoformans.","/pubmed/27866167","Yang DH, Jung KW, Bang S, Lee JW, Song MH, Floyd-Averette A, Festa RA, Ianiri G, Idnurm A, Thiele DJ, Heitman J, Bahn YS.","Genetics. 2017 Jan;205(1):201-219. doi: 10.1534/genetics.116.190595. Epub 2016 Nov 18.","Genetics.  2017","PubMed","citation","PMID:27866167 | PMCID:PMC5223503","pubmed","27866167","create date:2016/11/21 | first author:Yang DH",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Melatonin is required for H(2) O(2) - and NO-mediated defense signaling through MAPKKK3 and OXI1 in Arabidopsis thaliana.","/pubmed/27862280","Lee HY, Back K.","J Pineal Res. 2017 Mar;62(2). doi: 10.1111/jpi.12379. Epub 2016 Dec 31.","J Pineal Res.  2017","PubMed","citation","PMID:27862280","pubmed","27862280","create date:2016/11/20 | first author:Lee HY",
"The molecular basis of breast cancer pathological phenotypes.","/pubmed/27861902","Heng YJ, Lester SC, Tse GM, Factor RE, Allison KH, Collins LC, Chen YY, Jensen KC, Johnson NB, Jeong JC, Punjabi R, Shin SJ, Singh K, Krings G, Eberhard DA, Tan PH, Korski K, Waldman FM, Gutman DA, Sanders M, Reis-Filho JS, Flanagan SR, et al.","J Pathol. 2017 Feb;241(3):375-391. doi: 10.1002/path.4847. Epub 2016 Dec 29.","J Pathol.  2017","PubMed","citation","PMID:27861902 | PMCID:PMC5499709","pubmed","27861902","create date:2016/11/20 | first author:Heng YJ",
"Regulation of kynurenine biosynthesis during influenza virus infection.","/pubmed/27860276","Gaelings L, Söderholm S, Bugai A, Fu Y, Nandania J, Schepens B, Lorey MB, Tynell J, Vande Ginste L, Le Goffic R, Miller MS, Kuisma M, Marjomäki V, De Brabander J, Matikainen S, Nyman TA, Bamford DH, Saelens X, Julkunen I, Paavilainen H, Hukkanen V, Velagapudi V, et al.","FEBS J. 2017 Jan;284(2):222-236. doi: 10.1111/febs.13966. Epub 2016 Dec 14.","FEBS J.  2017","PubMed","citation","PMID:27860276","pubmed","27860276","create date:2016/11/20 | first author:Gaelings L",
"Incoming human papillomavirus 16 genome is lost in PML protein-deficient HaCaT keratinocytes.","/pubmed/27860076","Bienkowska-Haba M, Luszczek W, Keiffer TR, Guion LGM, DiGiuseppe S, Scott RS, Sapp M.","Cell Microbiol. 2017 May;19(5). doi: 10.1111/cmi.12708. Epub 2017 Jan 23.","Cell Microbiol.  2017","PubMed","citation","PMID:27860076 | PMCID:PMC5382090","pubmed","27860076","create date:2016/11/20 | first author:Bienkowska-Haba M",
"Global transcriptomic response of Anoxybacillus sp. SK 3-4 to aluminum exposure.","/pubmed/27859397","Lim JC, Thevarajoo S, Selvaratnam C, Goh KM, Shamsir MS, Ibrahim Z, Chong CS.","J Basic Microbiol. 2017 Feb;57(2):151-161. doi: 10.1002/jobm.201600494. Epub 2016 Nov 17.","J Basic Microbiol.  2017","PubMed","citation","PMID:27859397","pubmed","27859397","create date:2016/11/20 | first author:Lim JC",
"Analysis of Normal Human Mammary Epigenomes Reveals Cell-Specific Active Enhancer States and Associated Transcription Factor Networks.","/pubmed/27851968","Pellacani D, Bilenky M, Kannan N, Heravi-Moussavi A, Knapp DJ, Gakkhar S, Moksa M, Carles A, Moore R, Mungall AJ, Marra MA, Jones SJ, Aparicio S, Hirst M, Eaves CJ.","Cell Rep. 2016 Nov 15;17(8):2060-2074. doi: 10.1016/j.celrep.2016.10.058.","Cell Rep.  2016","PubMed","citation","PMID:27851968","pubmed","27851968","create date:2016/11/17 | first author:Pellacani D",
"Deciphering the soybean molecular stress response via high-throughput approaches.","/pubmed/27851833","Tyczewska A, Gracz J, Kuczyński J, Twardowski T.","Acta Biochim Pol. 2016;63(4):631-643. Epub 2016 Nov 17. Review.","Acta Biochim Pol.  2016","PubMed","citation","PMID:27851833","pubmed","27851833","create date:2016/11/17 | first author:Tyczewska A",
"Genome-Guided Analysis and Whole Transcriptome Profiling of the Mesophilic Syntrophic Acetate Oxidising Bacterium Syntrophaceticus schinkii.","/pubmed/27851830","Manzoor S, Bongcam-Rudloff E, Schnürer A, Müller B.","PLoS One. 2016 Nov 16;11(11):e0166520. doi: 10.1371/journal.pone.0166520. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27851830 | PMCID:PMC5113046","pubmed","27851830","create date:2016/11/17 | first author:Manzoor S",
"Unravelling the Genome-Wide Contributions of Specific 2-Alkyl-4-Quinolones and PqsE to Quorum Sensing in Pseudomonas aeruginosa.","/pubmed/27851827","Rampioni G, Falcone M, Heeb S, Frangipani E, Fletcher MP, Dubern JF, Visca P, Leoni L, Cámara M, Williams P.","PLoS Pathog. 2016 Nov 16;12(11):e1006029. doi: 10.1371/journal.ppat.1006029. eCollection 2016 Nov.","PLoS Pathog.  2016","PubMed","citation","PMID:27851827 | PMCID:PMC5112799","pubmed","27851827","create date:2016/11/17 | first author:Rampioni G",
"Bacterially-Associated Transcriptional Remodelling in a Distinct Genomic Subtype of Colorectal Cancer Provides a Plausible Molecular Basis for Disease Development.","/pubmed/27846243","Lennard KS, Goosen RW, Blackburn JM.","PLoS One. 2016 Nov 15;11(11):e0166282. doi: 10.1371/journal.pone.0166282. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27846243 | PMCID:PMC5112903","pubmed","27846243","create date:2016/11/16 | first author:Lennard KS",
"Metabolo-transcriptome profiling of barley reveals induction of chitin elicitor receptor kinase gene (HvCERK1) conferring resistance against Fusarium graminearum.","/pubmed/27844244","Karre S, Kumar A, Dhokane D, Kushalappa AC.","Plant Mol Biol. 2017 Feb;93(3):247-267. doi: 10.1007/s11103-016-0559-3. Epub 2016 Nov 14.","Plant Mol Biol.  2017","PubMed","citation","PMID:27844244","pubmed","27844244","create date:2016/11/16 | first author:Karre S",
"Transcriptional Responses of the Bacterium Burkholderia terrae BS001 to the Fungal Host Lyophyllum sp. Strain Karsten under Soil-Mimicking Conditions.","/pubmed/27844108","Haq IU, Dini-Andreote F, van Elsas JD.","Microb Ecol. 2017 Jan;73(1):236-252. doi: 10.1007/s00248-016-0885-7. Epub 2016 Nov 14.","Microb Ecol.  2017","PubMed","citation","PMID:27844108 | PMCID:PMC5209427","pubmed","27844108","create date:2016/11/16 | first author:Haq IU",
"Systematic Identification and Bioinformatic Analysis of MicroRNAs in Response to Infections of Coxsackievirus A16 and Enterovirus 71.","/pubmed/27843944","Zhu Z, Qi Y, Fan H, Cui L, Shi Z.","Biomed Res Int. 2016;2016:4302470. Epub 2016 Oct 24.","Biomed Res Int.  2016","PubMed","citation","PMID:27843944 | PMCID:PMC5098103","pubmed","27843944","create date:2016/11/16 | first author:Zhu Z",
"A novel phase variant of the cholera pathogen shows stress-adaptive cryptic transcriptomic signatures.","/pubmed/27842489","Lambert B, Dassanayake M, Oh DH, Garrett SB, Lee SY, Pettis GS.","BMC Genomics. 2016 Nov 14;17(1):914.","BMC Genomics.  2016","PubMed","citation","PMID:27842489 | PMCID:PMC5109742","pubmed","27842489","create date:2016/11/16 | first author:Lambert B",
"DO-RIP-seq to quantify RNA binding sites transcriptome-wide.","/pubmed/27840290","Nicholson CO, Friedersdorf MB, Bisogno LS, Keene JD.","Methods. 2017 Apr 15;118-119:16-23. doi: 10.1016/j.ymeth.2016.11.004. Epub 2016 Nov 10.","Methods.  2017","PubMed","citation","PMID:27840290 | PMCID:PMC5411286","pubmed","27840290","create date:2016/11/15 | first author:Nicholson CO",
"Envelope Stress Responses: An Interconnected Safety Net.","/pubmed/27839654","Grabowicz M, Silhavy TJ.","Trends Biochem Sci. 2017 Mar;42(3):232-242. doi: 10.1016/j.tibs.2016.10.002. Epub 2016 Nov 8. Review.","Trends Biochem Sci.  2017","PubMed","citation","PMID:27839654 | PMCID:PMC5336467","pubmed","27839654","create date:2016/11/15 | first author:Grabowicz M",
"The Molecular Blueprint of a Fungus by Next-Generation Sequencing (NGS).","/pubmed/27837516","Grumaz C, Kirstahler P, Sohn K.","Methods Mol Biol. 2017;1508:361-383.","Methods Mol Biol.  2017","PubMed","citation","PMID:27837516","pubmed","27837516","create date:2016/11/12 | first author:Grumaz C",
"Early Whole Blood Transcriptional Signatures Are Associated with Severity of Lung Inflammation in Cynomolgus Macaques with Mycobacterium tuberculosis Infection.","/pubmed/27837110","Gideon HP, Skinner JA, Baldwin N, Flynn JL, Lin PL.","J Immunol. 2016 Dec 15;197(12):4817-4828. Epub 2016 Nov 11.","J Immunol.  2016","PubMed","citation","PMID:27837110 | PMCID:PMC5289749","pubmed","27837110","create date:2016/11/12 | first author:Gideon HP",
"Development of a toolbox to dissect host-endosymbiont interactions and protein trafficking in the trypanosomatid Angomonas deanei.","/pubmed/27835948","Morales J, Kokkori S, Weidauer D, Chapman J, Goltsman E, Rokhsar D, Grossman AR, Nowack EC.","BMC Evol Biol. 2016 Nov 11;16(1):247.","BMC Evol Biol.  2016","PubMed","citation","PMID:27835948 | PMCID:PMC5106770","pubmed","27835948","create date:2016/11/12 | first author:Morales J",
"Thrips developmental stage-specific transcriptome response to tomato spotted wilt virus during the virus infection cycle in Frankliniella occidentalis, the primary vector.","/pubmed/27835811","Schneweis DJ, Whitfield AE, Rotenberg D.","Virology. 2017 Jan;500:226-237. doi: 10.1016/j.virol.2016.10.009. Epub 2016 Nov 8.","Virology.  2017","PubMed","citation","PMID:27835811","pubmed","27835811","create date:2016/11/12 | first author:Schneweis DJ",
"A Transcriptome Meta-Analysis Proposes Novel Biological Roles for the Antifungal Protein AnAFP in Aspergillus niger.","/pubmed/27835655","Paege N, Jung S, Schäpe P, Müller-Hagen D, Ouedraogo JP, Heiderich C, Jedamzick J, Nitsche BM, van den Hondel CA, Ram AF, Meyer V.","PLoS One. 2016 Nov 11;11(11):e0165755. doi: 10.1371/journal.pone.0165755. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27835655 | PMCID:PMC5106034","pubmed","27835655","create date:2016/11/12 | first author:Paege N",
"Comparative Bioinformatics Analysis of Transcription Factor Genes Indicates Conservation of Key Regulatory Domains among Babesia bovis, Babesia microti, and Theileria equi.","/pubmed/27832060","Alzan HF, Knowles DP, Suarez CE.","PLoS Negl Trop Dis. 2016 Nov 10;10(11):e0004983. doi: 10.1371/journal.pntd.0004983. eCollection 2016 Nov. Review.","PLoS Negl Trop Dis.  2016","PubMed","citation","PMID:27832060 | PMCID:PMC5104403","pubmed","27832060","create date:2016/11/11 | first author:Alzan HF",
"Transcriptome Profiling of the Phaseolus vulgaris - Colletotrichum lindemuthianum Pathosystem.","/pubmed/27829044","Padder BA, Kamfwa K, Awale HE, Kelly JD.","PLoS One. 2016 Nov 9;11(11):e0165823. doi: 10.1371/journal.pone.0165823. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27829044 | PMCID:PMC5102369","pubmed","27829044","create date:2016/11/10 | first author:Padder BA",
"CONSTANS-Like 9 (OsCOL9) Interacts with Receptor for Activated C-Kinase 1(OsRACK1) to Regulate Blast Resistance through Salicylic Acid and Ethylene Signaling Pathways.","/pubmed/27829023","Liu H, Dong S, Sun D, Liu W, Gu F, Liu Y, Guo T, Wang H, Wang J, Chen Z.","PLoS One. 2016 Nov 9;11(11):e0166249. doi: 10.1371/journal.pone.0166249. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27829023 | PMCID:PMC5102437","pubmed","27829023","create date:2016/11/10 | first author:Liu H",
"Different tissue phagocytes sample apoptotic cells to direct distinct homeostasis programs.","/pubmed/27828940","Cummings RJ, Barbet G, Bongers G, Hartmann BM, Gettler K, Muniz L, Furtado GC, Cho J, Lira SA, Blander JM.","Nature. 2016 Nov 24;539(7630):565-569. doi: 10.1038/nature20138. Epub 2016 Nov 9.","Nature.  2016","PubMed","citation","PMID:27828940","pubmed","27828940","create date:2016/11/10 | first author:Cummings RJ",
"Genomic and Transcriptomic Resources for Marker Development in Synchytrium endobioticum, an Elusive but Severe Potato Pathogen.","/pubmed/27827007","Busse F, Bartkiewicz A, Terefe-Ayana D, Niepold F, Schleusner Y, Flath K, Sommerfeldt-Impe N, Lübeck J, Strahwald J, Tacke E, Hofferbert HR, Linde M, Przetakiewicz J, Debener T.","Phytopathology. 2017 Mar;107(3):322-328. doi: 10.1094/PHYTO-05-16-0197-R. Epub 2017 Jan 3.","Phytopathology.  2017","PubMed","citation","PMID:27827007","pubmed","27827007","create date:2016/11/09 | first author:Busse F",
"MiRNA expression profiles in the brains of mice infected with scrapie agents 139A, ME7 and S15.","/pubmed/27826142","Gao C, Wei J, Zhang BY, Shi Q, Chen C, Wang J, Shi Q, Dong XP.","Emerg Microbes Infect. 2016 Nov 9;5(11):e115. doi: 10.1038/emi.2016.120.","Emerg Microbes Infect.  2016","PubMed","citation","PMID:27826142 | PMCID:PMC5148024","pubmed","27826142","create date:2016/11/09 | first author:Gao C",
"Characterization of microRNAs by deep sequencing in red claw crayfish Cherax quadricarinatus haematopoietic tissue cells after white spot syndrome virus infection.","/pubmed/27825947","Zhao MR, Meng C, Xie XL, Li CH, Liu HP.","Fish Shellfish Immunol. 2016 Dec;59:469-483. doi: 10.1016/j.fsi.2016.11.012. Epub 2016 Nov 5.","Fish Shellfish Immunol.  2016","PubMed","citation","PMID:27825947","pubmed","27825947","create date:2016/11/09 | first author:Zhao MR",
"Modulation of porcine intestinal epitheliocytes immunetranscriptome response by Lactobacillus jensenii TL2937.","/pubmed/27824278","Kobayashi H, Albarracin L, Sato N, Kanmani P, Kober AK, Ikeda-Ohtsubo W, Suda Y, Nochi T, Aso H, Makino S, Kano H, Ohkawara S, Saito T, Villena J, Kitazawa H.","Benef Microbes. 2016 Nov 30;7(5):769-782. Epub 2016 Nov 8.","Benef Microbes.  2016","PubMed","citation","PMID:27824278","pubmed","27824278","create date:2016/11/09 | first author:Kobayashi H",
"Differential Gene Expression of Three Mastitis-Causing Escherichia coli Strains Grown under Planktonic, Swimming, and Swarming Culture Conditions.","/pubmed/27822550","Lippolis JD, Brunelle BW, Reinhardt TA, Sacco RE, Thacker TC, Looft TP, Casey TA.","mSystems. 2016 Aug 9;1(4). pii: e00064-16. eCollection 2016 Jul-Aug.","mSystems.  2016","PubMed","citation","PMID:27822550 | PMCID:PMC5072449","pubmed","27822550","create date:2016/11/09 | first author:Lippolis JD",
"Proteome Remodeling in Response to Sulfur Limitation in ""Candidatus Pelagibacter ubique"".","/pubmed/27822545","Smith DP, Nicora CD, Carini P, Lipton MS, Norbeck AD, Smith RD, Giovannoni SJ.","mSystems. 2016 Jul 12;1(4). pii: e00068-16. eCollection 2016 Jul-Aug.","mSystems.  2016","PubMed","citation","PMID:27822545 | PMCID:PMC5069961","pubmed","27822545","create date:2016/11/09 | first author:Smith DP",
"ADAGE-Based Integration of Publicly Available Pseudomonas aeruginosa Gene Expression Data with Denoising Autoencoders Illuminates Microbe-Host Interactions.","/pubmed/27822512","Tan J, Hammond JH, Hogan DA, Greene CS.","mSystems. 2016 Jan 19;1(1). pii: e00025-15. eCollection 2016 Jan-Feb.","mSystems.  2016","PubMed","citation","PMID:27822512 | PMCID:PMC5069748","pubmed","27822512","create date:2016/11/09 | first author:Tan J",
"Clades of Photosynthetic Bacteria Belonging to the Genus Rhodopseudomonas Show Marked Diversity in Light-Harvesting Antenna Complex Gene Composition and Expression.","/pubmed/27822511","Fixen KR, Oda Y, Harwood CS.","mSystems. 2015 Dec 22;1(1). pii: e00006-15. eCollection 2016 Jan-Feb.","mSystems.  2016","PubMed","citation","PMID:27822511 | PMCID:PMC5069747","pubmed","27822511","create date:2016/11/09 | first author:Fixen KR",
"Role of RNase Y in Clostridium perfringens mRNA Decay and Processing.","/pubmed/27821608","Obana N, Nakamura K, Nomura N.","J Bacteriol. 2016 Dec 28;199(2). pii: e00703-16. doi: 10.1128/JB.00703-16. Print 2017 Jan 15.","J Bacteriol.  2017","PubMed","citation","PMID:27821608 | PMCID:PMC5198488","pubmed","27821608","create date:2016/11/09 | first author:Obana N",
"Transcriptome Analysis of the Midgut of the Chinese Oak Silkworm Antheraea pernyi Infected with Antheraea pernyi Nucleopolyhedrovirus.","/pubmed/27820844","Li XS, Wang GB, Sun Y, Liu W, He YZ, Wang FC, Jiang YR, Qin L.","PLoS One. 2016 Nov 7;11(11):e0165959. doi: 10.1371/journal.pone.0165959. eCollection 2016.","PLoS One.  2016","PubMed","citation","PMID:27820844 | PMCID:PMC5098726","pubmed","27820844","create date:2016/11/08 | first author:Li XS",
"Novel insights into the response of Atlantic salmon (Salmo salar) to Piscirickettsia salmonis: Interplay of coding genes and lncRNAs during bacterial infection.","/pubmed/27818337","Valenzuela-Miranda D, Gallardo-Escárate C.","Fish Shellfish Immunol. 2016 Dec;59:427-438. doi: 10.1016/j.fsi.2016.11.001. Epub 2016 Nov 3.","Fish Shellfish Immunol.  2016","PubMed","citation","PMID:27818337","pubmed","27818337","create date:2016/11/08 | first author:Valenzuela-Miranda D",
"Exploring viral infection using single-cell sequencing.","/pubmed/27816430","Rato S, Golumbeanu M, Telenti A, Ciuffi A.","Virus Res. 2016 Nov 2. pii: S0168-1702(16)30388-4. doi: 10.1016/j.virusres.2016.10.016. [Epub ahead of print] Review.","Virus Res.  2016","PubMed","citation","PMID:27816430","pubmed","27816430","create date:2016/11/07 | first author:Rato S",
"Genome-wide profiling of chicken dendritic cell response to infectious bursal disease.","/pubmed/27816055","Lin J, Xia J, Zhang K, Yang Q.","BMC Genomics. 2016 Nov 5;17(1):878.","BMC Genomics.  2016","PubMed","citation","PMID:27816055 | PMCID:PMC5097849","pubmed","27816055","create date:2016/11/07 | first author:Lin J",
"An integrated omic analysis of hepatic alteration in medaka fish chronically exposed to cyanotoxins with possible mechanisms of reproductive toxicity.","/pubmed/27814527","Qiao Q, Le Manach S, Huet H, Duvernois-Berthet E, Chaouch S, Duval C, Sotton B, Ponger L, Marie A, Mathéron L, Lennon S, Bolbach G, Djediat C, Bernard C, Edery M, Marie B.","Environ Pollut. 2016 Dec;219:119-131. doi: 10.1016/j.envpol.2016.10.029. Epub 2016 Oct 27.","Environ Pollut.  2016","PubMed","citation","PMID:27814527","pubmed","27814527","create date:2016/11/05 | first author:Qiao Q",
"A Novel Murine Model of Parvovirus Associated Dilated Cardiomyopathy Induced by Immunization with VP1-Unique Region of Parvovirus B19.","/pubmed/27812527","Bogomolovas J, Šimoliūnas E, Rinkūnaitė I, Smalinskaitė L, Podkopajev A, Bironaitė D, Weis CA, Marx A, Bukelskienė V, Gretz N, Grabauskienė V, Labeit D, Labeit S.","Biomed Res Int. 2016;2016:1627184. Epub 2016 Oct 12.","Biomed Res Int.  2016","PubMed","citation","PMID:27812527 | PMCID:PMC5080459","pubmed","27812527","create date:2016/11/05 | first author:Bogomolovas J",
"Transcriptome Analysis of Green Peach Aphid (Myzus persicae): Insight into Developmental Regulation and Inter-Species Divergence.","/pubmed/27812361","Ji R, Wang Y, Cheng Y, Zhang M, Zhang HB, Zhu L, Fang J, Zhu-Salzman K.","Front Plant Sci. 2016 Oct 21;7:1562. eCollection 2016.","Front Plant Sci.  2016","PubMed","citation","PMID:27812361 | PMCID:PMC5072348","pubmed","27812361","create date:2016/11/05 | first author:Ji R",
"Model-based transcriptome engineering promotes a fermentative transcriptional state in yeast.","/pubmed/27810962","Michael DG, Maier EJ, Brown H, Gish SR, Fiore C, Brown RH, Brent MR.","Proc Natl Acad Sci U S A. 2016 Nov 22;113(47):E7428-E7437. Epub 2016 Nov 3.","Proc Natl Acad Sci U S A.  2016","PubMed","citation","PMID:27810962 | PMCID:PMC5127345","pubmed","27810962","create date:2016/11/05 | first author:Michael DG",
"Changes in mammary histology and transcriptome profiles by low-dose exposure to environmental phenols at critical windows of development.","/pubmed/27810681","Gopalakrishnan K, Teitelbaum SL, Lambertini L, Wetmur J, Manservisi F, Falcioni L, Panzacchi S, Belpoggi F, Chen J.","Environ Res. 2017 Jan;152:233-243. doi: 10.1016/j.envres.2016.10.021. Epub 2016 Oct 29.","Environ Res.  2017","PubMed","citation","PMID:27810681 | PMCID:PMC5135583","pubmed","27810681","create date:2016/11/05 | first author:Gopalakrishnan K",
"Novel insights into the regulatory roles of gene hshB in Xanthomonas oryzae pv. oryzicola.","/pubmed/27810475","Song Z, Zhao Y, Qian G, Odhiambo BO, Liu F.","Res Microbiol. 2017 Feb - Mar;168(2):165-173. doi: 10.1016/j.resmic.2016.10.007. Epub 2016 Nov 1.","Res Microbiol.  2017","PubMed","citation","PMID:27810475","pubmed","27810475","create date:2016/11/05 | first author:Song Z",
"Transcriptomic analysis of Propionibacterium acnes biofilms in vitro.","/pubmed/27725231","Jahns AC, Eilers H, Alexeyev OA.","Anaerobe. 2016 Dec;42:111-118. doi: 10.1016/j.anaerobe.2016.10.001. Epub 2016 Oct 7.","Anaerobe.  2016","PubMed","citation","PMID:27725231","pubmed","27725231","create date:2016/11/05 | first author:Jahns AC",
"Escape from the competence state in Streptococcus mutans is governed by the bacterial population density.","/pubmed/26513533","Dufour D, Villemin C, Perry JA, Lévesque CM.","Mol Oral Microbiol. 2016 Dec;31(6):501-514. doi: 10.1111/omi.12145. Epub 2015 Dec 16.","Mol Oral Microbiol.  2016","PubMed","citation","PMID:26513533","pubmed","26513533","create date:2016/11/05 | first author:Dufour D",
"N-acetyl ornithine deacetylase is a moonlighting protein and is involved in the adaptation of Entamoeba histolytica to nitrosative stress.","/pubmed/27808157","Shahi P, Trebicz-Geffen M, Nagaraja S, Hertz R, Alterzon-Baumel S, Methling K, Lalk M, Mazumder M, Samudrala G, Ankri S.","Sci Rep. 2016 Nov 3;6:36323. doi: 10.1038/srep36323.","Sci Rep.  2016","PubMed","citation","PMID:27808157 | PMCID:PMC5093748","pubmed","27808157","create date:2016/11/04 | first author:Shahi P",
"Mice Fed a High-Fat Diet Supplemented with Resistant Starch Display Marked Shifts in the Liver Metabolome Concurrent with Altered Gut Bacteria.","/pubmed/27807042","Kieffer DA, Piccolo BD, Marco ML, Kim EB, Goodson ML, Keenan MJ, Dunn TN, Knudsen KE, Martin RJ, Adams SH.","J Nutr. 2016 Dec;146(12):2476-2490. Epub 2016 Nov 2.","J Nutr.  2016","PubMed","citation","PMID:27807042 | PMCID:PMC5118768","pubmed","27807042","create date:2016/11/04 | first author:Kieffer DA",
"TSS-EMOTE, a refined protocol for a more complete and less biased global mapping of transcription start sites in bacterial pathogens.","/pubmed/27806702","Prados J, Linder P, Redder P.","BMC Genomics. 2016 Nov 2;17(1):849.","BMC Genomics.  2016","PubMed","citation","PMID:27806702 | PMCID:PMC5094136","pubmed","27806702","create date:2016/11/04 | first author:Prados J",
"Biallelic Alteration and Dysregulation of the Hippo Pathway in Mucinous Tubular and Spindle Cell Carcinoma of the Kidney.","/pubmed/27604489","Mehra R, Vats P, Cieslik M, Cao X, Su F, Shukla S, Udager AM, Wang R, Pan J, Kasaian K, Lonigro R, Siddiqui J, Premkumar K, Palapattu G, Weizer A, Hafez KS, Wolf JS Jr, Sangoi AR, Trpkov K, Osunkoya AO, Zhou M, Giannico G, et al.","Cancer Discov. 2016 Nov;6(11):1258-1266. Epub 2016 Sep 7.","Cancer Discov.  2016","PubMed","citation","PMID:27604489 | PMCID:PMC5096979","pubmed","27604489","create date:2016/11/04 | first author:Mehra R",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Evidence of prokaryote like protein associated with nickel resistance in higher plants: horizontal transfer of TonB-dependent receptor/protein in Betula genus or de novo mechanisms?","/pubmed/27804963","Theriault G, Nkongolo KK.","Heredity (Edinb). 2017 Apr;118(4):358-365. doi: 10.1038/hdy.2016.106. Epub 2016 Nov 2.","Heredity (Edinb).  2017","PubMed","citation","PMID:27804963 | PMCID:PMC5345603","pubmed","27804963","create date:2016/11/03 | first author:Theriault G",
"Unveiling DNA structural features of promoters associated with various types of TSSs in prokaryotic transcriptomes and their role in gene expression.","/pubmed/27803028","Kumar A, Bansal M.","DNA Res. 2017 Feb 1;24(1):25-35. doi: 10.1093/dnares/dsw045.","DNA Res.  2017","PubMed","citation","PMID:27803028 | PMCID:PMC5381344","pubmed","27803028","create date:2016/11/03 | first author:Kumar A",
